,tweet,sentiment,tweet.1,location
0,loving frm baby teddybears teddy bear teddy bear lol toofunny toocute juliagallardo juliagallardo ‘ ‘ ‘ ‘ ‘ ‘ ‘ ‘ quarantinelife covid19 coronavirus lockdown teddybears fighting me…,0.7,"All this #loving frm my #babies and these #teddybears 🧸 🧸 ... #lol #toofunny #toocute - @juliagallardo @juliagallardo ‘
‘
‘
‘
‘
‘
‘
‘
#quarantinelife #covid19 #coronavirus #lockdown #teddybears #fighting over me… https://t.co/5PGv1o5ul8",New Jersey
1,loving frm baby teddybears teddy bear teddy bear lol toofunny toocute juliagallardo juliagallardo ‘ ‘ ‘ ‘ ‘ ‘ ‘ ‘ quarantinelife covid19 coronavirus lockdown teddybears fighting me…,0.7,"All this #loving frm my #babies and these #teddybears 🧸 🧸 ... #lol #toofunny #toocute - @juliagallardo @juliagallardo ‘
‘
‘
‘
‘
‘
‘
‘
#quarantinelife #covid19 #coronavirus #lockdown #teddybears #fighting over me… https://t.co/O0dBnsrCdj",New Jersey
2,loving frm baby teddybears teddy bear teddy bear lol toofunny toocute juliagallardo juliagallardo ‘ ‘ ‘ ‘ ‘ ‘ ‘ ‘ quarantinelife covid19 coronavirus lockdown…,0.7,"All this #loving frm my #babies and these #teddybears 🧸 🧸 ... #lol #toofunny #toocute - @juliagallardo @juliagallardo ‘
‘
‘
‘
‘
‘
‘
‘
#quarantinelife #covid19 #coronavirus #lockdown… https://t.co/pYi1gQOHd0",New Jersey
3,chanel inspired cotton mask fifty-five message order designermasks facemask fabricmask covid19 chanel polished nail salon,0.0,Chanel inspired cotton mask $55. Message us to order! #designermasks #facemask #fabricmask #covid19 #chanel @ Polished Nail Salon https://t.co/EParchCdWE,Oklahoma
4,grocery shopping today two thousand and twenty aidenkai covid19 socialdistancing greer ' cash saver,0.0,"Grocery shopping today in 2020. 
:
:
#AidenKai #Covid19 #SocialDistancing @ Greer's Cash Saver https://t.co/t41KNKqE9b",Alabama
5,quarantined time quarantined covid19 puzzle took9days pittsburghpenguins ilovehockey imisshockey penguin pensfoundation pittsburgh pennsylvania,0.3,"Quarantined Time!  #quarantined #covid19 #puzzle #took9days #pittsburghpenguins #ilovehockey #imisshockey @penguins @pensfoundation @ Pittsburgh, Pennsylvania https://t.co/FAiELR9k6L",Pennsylvania
6,life time covid19 quarantine irving texas,0.2145454545454545,"Life @ this time even in #covid19 Quarantine... @ Irving, Texas https://t.co/GARRHb5l2p",Texas
7,we 'll updating story day wednesday latest local news coronavirus pandemic you ' like roundup atx austin all512,0.0,https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Wednesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/qxhlrslEzk #atx #austin #all512,Texas
8,italian restaurant diningout coronavirus joedamico thehostoflasvegas spanish trail community,0.26666666666666666,#Italian #restaurant #diningout #coronavirus #joedamico #thehostoflasvegas @ Spanish Trail Community https://t.co/OfLBZ84Oyx,Nevada
9,covid coming end weather finally warming amp summer right corner dronemobile perfect fit vehicle use smartphone smartwatch lock unlock remote start gps…,0.0,"Covid is coming to an end! The weather is finally warming up &amp; summer is right around the corner! DroneMobile is a perfect fit for any vehicle. Use your smartphone, smartwatch to lock, unlock, remote start even GPS… https://t.co/C6RieMd5Xp",Illinois
10,know ventura county low covid19 number restaurant granted permission open dining room customer miss having dining room sharing in…,0.0,"As many of you know, because of Ventura County’s low Covid19 numbers, restaurants have been granted permission to open their dining rooms to customers. As much as we miss having a full dining room, and sharing in… https://t.co/ajbnmNGkn5",California
11,it ' happening phoenix az sat thirty orlando june sold out carnage dj4b b2b valentinokhan saymynamemusic drfresch b2b bijou paz roadrave covid usa phoenix orlando edm…,0.06818181818181818,It's happening. Phoenix AZ Sat May 30! Orlando in June is SOLD OUT! carnage @dj4b b2b @valentinokhan /saymynamemusic / drfresch b2b Bijou / PAZ - https://t.co/QRaWh2ai8H #roadrave #covid #usa #phoenix #orlando #edm… https://t.co/e0QAiTTkfm,Arizona
12,wondering thing going montco saac covid nineteen montco saac ' executive director whitney lingle loop montgomery county pennsylvania,0.03333333333333333,"Wondering how things have been going at Montco SAAC during COVID-19? Montco SAAC's Executive Director, Whitney Lingle, will keep you you in the loop! @ Montgomery County, Pennsylvania https://t.co/vRhUf4Thl3",Pennsylvania
13,need shot kiss mark covid quarantine quarantinelife covid19 covid nineteen covıd19 perishfetish hollywood hill,0.0,Who needs a shot? 💋 #covid #quarantine #quarantinelife #covid19 #covid_19 #covıd19  @perishfetish @ Hollywood Hills https://t.co/irlNBe2bx3,California
14,covid nineteen update old filter new filter gas bio mask queen new york,-0.03333333333333333,"COVID-19 update 
old filters new filters on the gas bio mask @ Queens, New York https://t.co/19elKjYCyj",New York
15,magical beach day sun with facefolded handsconfetti ball coronadelmar unicorn mermaid beach newportbeach corona del mar state beach,0.12424242424242422,Had a magical beach day 🌞🙏🎊 #coronadelmar #unicorn #mermaids #beach #newportbeach @ Corona del Mar State Beach https://t.co/HRrXIMDks9,California
16,covid nineteen month later day time alexandria virginia,0.0,"Covid - 19.  Two months later, one day at a time. @ Alexandria, Virginia https://t.co/8PGgDODGoD",Virginia
17,covid nineteen update queen new york,0.0,"COVID-19 update @ Queens, New York https://t.co/K6s2aaQOI9",New York
18,unstyled quarantine self haircut assistance wish scalp wasnt damn sensitive ill post “ finished ” product tomorrow chicago hairstyle covid19 coronavirus…,-0.25,"Another (UNSTYLED) #quarantine self-haircut with no assistance. I wish my scalp wasn’t so damn sensitive. I’ll post the “finished” product tomorrow. 

.

.

.

.

#chicago #hairstyles #covid19 #coronavirus… https://t.co/l8QB367Q8X",Illinois
19,flexed bicepsdove • thebaytheseries light covid nineteen pandemic producer multiple daytime emmyregistered award winning digital drama series bay hosting two hour zoom event special week cast…,0.0,"💪🕊 • @thebaytheseries In light of the COVID 19 pandemic, the producers from the multiple Daytime Emmy® Award-winning digital drama series The Bay will be hosting a two-hour Zoom event special next week with the cast… https://t.co/SLAiV4X8nw",California
