,tweet,sentiment,tweet.1,location
0,it graduation capclapping handsgraduation capclapping handsgraduation capclapping handsgraduation cap today suppose cute girl nursing graduationwoman‍medical symbol️ covid cancelled thumbs down microbe lauren worked hard this all…,0.16666666666666666,"She did it! 🎓👏🎓👏🎓👏🎓 Today was suppose to be this cute girls nursing graduation👩‍⚕️ but because of Covid, it had to be cancelled! 👎 🦠 Lauren you have worked so hard for this, and now all… https://t.co/tkPYtmmiNB",Utah
1,april twenty-one hollywood walk fame ghosttown covid19 hollywoodandhighland walkoffame noon saferathome losangeles hollywood,0.0,April 21- Hollywood Walk of Fame #ghosttown #covid19 #hollywoodandhighland #walkoffame #noon #saferathome #losangeles @ Hollywood https://t.co/JRHHdkzD3r,California
2,drone capture two and half mile line thousand people starving food centurion south africa lockdown covid19 coronavirus plannedemic rich richer poor…,-0.05000000000000001,"Drone captures a two-and-a-half-mile line of thousands of people starving for food in #Centurion, South #Africa during the #lockdown due to the #Covid19 #Coronavirus #Plannedemic. The rich get richer and the poor… https://t.co/c3UjJiP2Do",California
3,custom reusable sublimated face mask available dont hide image want protect community community covid19 gemsports screenprinting embroidery sublimationprinting…,0.5,"Custom reusable sublimated face masks available.  Don’t hide your image just because you want to protect the community! 

#community 
#covid19 
#gemsports 
#screenprinting 
#embroidery 
#sublimationprinting… https://t.co/SCcLulgGDo",New Jersey
4,covid nineteen changed world shot snagged social distanced skeleton crew post covid red lodge told story roadangeltv roadangel theroadangel roadangeldanielleegnew redlodgemontana…,0.0,"COVID-19 has changed the world, and the shots we snagged on a social-distanced skeleton crew in post-COVID Red Lodge told the story. #roadangeltv #roadangel #theroadangel #roadangeldanielleegnew #redlodgemontana… https://t.co/NrcBpNmRwC",Montana
5,nofilter pollution want cry loudly crying faceloudly crying facecrying facecrying face globe showing Americasglobe showing Asia-Australiaglobe showing Europe-Africaone beautiful thing covid nineteen seeing air unbelievably clear ive seen like life …,0.475,#NOFILTER. Pollution. I want to cry... 😭😭😢😢 🌎🌏🌍One of the beautiful things about Covid-19 was seeing air get so unbelievably clear. I’ve never seen anything like it before in my life. I… https://t.co/Lkh5dGF9cv,California
6,covid nineteen update queen new york,0.13636363636363635,"COVID-19 update @ Queens, New York https://t.co/rnGTJT7gYt",New York
7,anabelgonzalezfigueroa tiktok maldito coronavirus spanish lake hialeah florida,0.0,"#anabelgonzalezfigueroa #tiktok #maldito #coronavirus @ Spanish Lakes, Hialeah, Florida https://t.co/5lHgz0eCeI",Florida
8,covid antibody testing denver havent symptom well it tricky virus denver colorado,0.0,"COVID antibody testing in Denver. Haven’t had symptoms... we’ll see if I had it. This is a tricky virus. @ Denver, Colorado https://t.co/S98cfMZeMJ",Colorado
9,covid nineteen update queen new york,0.13636363636363635,"COVID-19 update @ Queens, New York https://t.co/mXrxKXcPnH",New York
10,pandemic ebt pandemic ebt ebt benefit available eligible california family soon coronavirus covid nineteen child eligible free reduced price meal school extra…,0.19375,"Pandemic EBT
Pandemic EBT (P-EBT) benefits will be available for eligible California families soon!
Due to Coronavirus (COVID-19), children who are eligible for free or reduced-price meals at school will get extra… https://t.co/njWEgQ076D",California
11,alot year friendship photo love two corona virus pic bullshit sorry itsmejillkimmel petegiovine love guy tbt jimmy kimmel ' comedy club,0.625,"Alot of years of friendship in this photo. Love these two! (I might have had the Corona Virus in this pic, no bullshit....sorry @itsmejillkimmel and @petegiovine, love u guys!) #tbt @ Jimmy Kimmel's Comedy Club https://t.co/ZEzN8w1sir",Nevada
