,tweet,sentiment,tweet.1,location
0,happy memorial day weekend quiet rockcenternyc red heart️🇺🇸blue heart newyorktough memorialdayweekend memorialday rockefellercenter rockefellerplaza covid19 covid nineteen newyork nyc newyorkcity manhattan spring…,0.4,Happy Memorial Day weekend from a very quiet @rockcenternyc ❤️🇺🇸💙 #NewYorkTough #MemorialDayWeekend #MemorialDay #RockefellerCenter #RockefellerPlaza #Covid19 #Covid_19 #NewYork #NYC #NewYorkCity #Manhattan #Spring… https://t.co/JcUOTsuRxK,New York
1,day one hundred and forty-four two thousand and twenty civic duty covid nineteen testing los angeles city encouraging tested it self administered swab test easy sign up fast moving…,0.31666666666666665,"Day 144 of 2020.
.
.
Doing my civic duty. COVID-19 testing in Los Angeles.  The city is encouraging everyone to get tested. It’s a self administered swab test. Easy sign up, fast moving… https://t.co/0gbexG8w0X",California
2,besafe stayhealthy protectall psa announcement covid precaution knownface with medical masksmiling face with heartsfolded handsheart suit️kiss markglobe showing Europe-Africanerd face🇺🇸🇧🇷victory handmedium-light skin tone nolensville tennessee,0.0,"#BeSafe #StayHealthy #protectall 
PSA announcement for COVID precautions not always known😷🥰🙏♥️💋🌍🤓🇺🇸🇧🇷✌🏼 @ Nolensville, Tennessee https://t.co/IrnW07rbht",Tennessee
3,"police car lightopen 3pm 2am seven day week police car lightoutdoor patio telephone receiver six hundred and fourteen four hundred and twenty-nine three thousand, six hundred and ninety-four press police car light1 store hour covid19 police car light2 address police car light3 speak sale associate police car light4 speak store manager police car light5 happy hour deals…",0.4,"🚨Open 3PM-2AM 7 Days a week
🚨Outdoor PATIO 
📞 US @ 614-429-3694 
Press.
🚨1 Our Store hours during (covid19)
🚨2 Our address.
🚨3 To speak with a sales associate.
🚨4 To Speak with the store manager.
🚨5 Happy Hour Deals… https://t.co/8S910FITiS",Ohio
4,covid meal beem spending lot time kitchen veglife plantbasedgod losangeles losangelesnow casadepickford newcrib homebase mid city los angeles,0.0,"Covid Meals. Beem spending a lot of time on the kitchen. #veglife #plantbasedgod #losangeles #losangelesnow #casadepickford #newcrib #homebase @ Mid-City, Los Angeles https://t.co/3ckvGb2eHg",California
5,covid nineteen update queen new york,0.13636363636363635,"COVID-19 update @ Queens, New York https://t.co/E98ZAD4viF",New York
6,join u christ covid “ lonely bit alone ” crenshaw church christ,0.0,JOIN US! Christ Over COVID - “Lonely Bit Not Alone” @ Crenshaw Church of Christ https://t.co/bsk9rdRJOa,California
7,recently canadian scientist thirteen cannabis plant high cbd appeared beneficial preventing covid19 result indicated hemp…,-0.2,"Recently Canadian Scientists have found that 13 cannabis plants that are high in CBD have appeared to be beneficial in preventing Covid19
______________________________________________

Results indicated hemp… https://t.co/DKeseFf22I",Pennsylvania
8,birthday covid19 edition sylmar california,0.08,"Birthday. COVID19 edition @ Sylmar, California https://t.co/oD4PyYXnaS",California
9,minus two day run virtual 10k memorial day know run bolderboulder year cancelled memorial day covid wont stop taking in…,0.0,"T-minus less than 2 days until I run a virtual 10K, on Memorial Day!
.
As most of you know I run @bolderboulder every year and this it is cancelled on Memorial Day due to covid. But that won’t stop me taking part in… https://t.co/6B1HQQgsM1",Colorado
10,unofficial start summer mean briansshaveice wla saferathome coronavirus quarantinelife mar vista los angeles,0.05555555555555556,"Unofficial start to summer means briansshaveice_wla #saferathome #coronavirus #quarantinelife @ Mar Vista, Los Angeles https://t.co/SBPfPbS1oQ",California
11,rich wool deep hue tempting texture meet star new “ rich wool ” mask collection all covid thing let style fabric selection …,0.0,"RICH WOOLS.
Deep hues. 
Tempting textures.
Meet the stars of the my new “RICH WOOLS” mask collection.
After all, if we are doing this Covid thing, let’s do it in style.

Fabric selection:… https://t.co/xZk71WyUsv",New York
12,julia child boeuf bourguinon obviously wish for dont know woman it want write cookbook restaurantcorona covid19 stayhome…,0.0,"Made Julia Child’s Boeuf Bourguinon. Obviously it was everything you could wish for. I don’t know how that woman did it, now I want to write my own cookbook. Should I?
.
.
.
.
.
#restaurantcorona #covid19 #stayhome… https://t.co/1m2mebbAhY",New York
13,dolphin watching covid19 mask sunset marina del rey california,0.3,"Dolphin watching #covid19 #masks #sunset @ Marina del Rey, California https://t.co/i3akDJJg13",California
14,dont sleep jam fugazi covid waiting room mission district san francisco,0.0,"When we don’t sleep we jam out to Fugazi. In the COVID waiting room. @ Mission District, San Francisco https://t.co/itEvN9cjBw",California
15,working home desktop computer workingfromanywhere journalism journalist copyeditor covid19 coronavirus layout indesign saharrawhite dont right music los angeles california,-0.125,"Still working from home. 🖥 #workingfromanywhere #journalism #journalist #copyeditor #covid19 #coronavirus #layout #indesign #saharrawhite (I don’t own the rights to this music.) @ Los Angeles, California https://t.co/R1BchggbXU",California
16,hot wheel corona whitney ranch henderson,-0.125,"@hot_wheels @corona @ Whitney Ranch, Henderson https://t.co/Pwyd0UVdJ1",Nevada
