,tweet,sentiment,tweet.1,location
0,covid nineteen update queen new york,0.13636363636363635,"COVID-19 update @ Queens, New York https://t.co/mihWX5wUg6",New York
1,covid nineteen update rotating shut one two bus line night like train disinfecting bus line twenty-four hour one shutting 179th st subway station…,-0.1555555555555556,"COVID-19 update 
Do a rotating shut down of 1 or 2 BUS lines at night like the trains for disinfecting and keep the bus lines 24 hours all of them to make up for the ones are shutting down @ 179th St Subway Station… https://t.co/cBxX2cAt0R",New York
2,truth georgefloyd maga protest coronavirus foxnews vote2020 melrose avenue,0.0,#Truth #georgefloyd #MAGA #protest #coronavirus #foxnews #vote2020 @ Melrose Avenue https://t.co/TSV390POGz,California
3,shade blue shadesofblue newportbeach water surf beach sea ocean dailypainter coronadelmar corona del mar california,0.0,"Shades of blue. #shadesofblue #newportbeach #water #surf #beach #sea #ocean #dailypainter #coronadelmar @ Corona del Mar, California https://t.co/2jYKcKQuau",California
4,"decided victoria today twenty million, two hundred thousand, five hundred and thirty-one stopped qualityseafood little fuel took ride san pedro peninsula day mayhem county covid19 blm protest…",-0.1875,"~ Decided to take Victoria out today (20200531), stopped at @qualityseafood for a  little fuel and then took a ride around The San Pedro Peninsula - a day after mayhem in L.A. County.. #COVID19 #BLM #Protest… https://t.co/rtL7tVxq3a",California
5,protest riot looting hangover heart long beach forget covid lucy say people need come instead spreading apart long beach california,-0.05,"Protest, riot and looting hangover from the heart of Long Beach o and did we forget about COVID. Lucy says she done and people need to come together instead of spreading apart. @ Long Beach, California https://t.co/wxcIVaURwK",California
6,mrg 3d operation halo shield day sixty-four honestly dont know tonight amidst covid stuff team given free time support community tired …,0.2,"MRG 3D: Operation Halo Shield - Day 64

Honestly, I don’t even know what to say tonight... amidst all this COVID stuff, myself and my team have given all of our free time to support our community. We are all tired.… https://t.co/USDFocmULL",Florida
7,mother daughter crossing over minneapolisriots riots2020 looter georgefloyd protest protest floyd minneapolis minnstagram mnproud pandemic coronavirus minnstagramers minnesota…,0.5,"Mother And Daughter Crossing Over.
.
.
.
.
.
.
.
.
#minneapolisriots #riots2020 #looters #georgefloyd #protest #protests #floyd #minneapolis #minnstagram #mnproud #pandemic #coronavirus #minnstagramers #minnesota… https://t.co/cRlbg6bEEB",Minnesota
8,thanks sent birthday wish appreciate it spending holiday routine me it year it list thing got canceled covid nineteen …,0.0,Thanks to everyone who sent me birthday wishes. I really appreciate it. Spending holidays alone has become a routine for me. It’s just that this year it’s one of a list of things that got canceled due to Covid-19. I… https://t.co/4f54vLUSnf,Arizona
9,book appointment online click link covid19 amp city regulation restriction work appointment deposit required book…,0.4,"You can now Book a Appointment online. Just click the link Below
( Due to the Covid19 &amp; City Regulation Restrictions I work only by Appointment. DEPOSIT is Required to Book… https://t.co/52Awr7n4of",Texas
10,lockdown newnormal lockdown quarantine covid19 georgefloyd murderhornets ww3 jason lucius upper bluff historic district,0.0,When the lockdown is over #newnormal #lockdown #quarantine #covid19 #georgefloyd #murderhornets #ww3 #jason_lucius @ Upper Bluff Historic District https://t.co/sA3hX93acS,Illinois
11,asking team eyes covid19 coronavirus2020 sowhatsnext yallchangeuptomuch los angeles california,-0.0625,"Asking for the team?👀 #covid19 #coronavirus2020 #sowhatsnext #yallchangeuptomuch @ Los Angeles, California https://t.co/thTTyTnKX5",California
12,thisis2020 early hour saturday peaceful protest chicago loop blacklivesmatter georgefloyd blm covid19 coronavirus covid protest chicago photojournalism reportage chicagoprotest…,0.0,"#ThisIs2020, from the early hours of Saturday Peaceful Protests in the Chicago Loop.
#blacklivesmatter #georgefloyd #blm #covid19 #coronavirus #covid #protest #chicago #photojournalism #reportage #chicagoprotest… https://t.co/wyCj9DvP5E",Illinois
13,thank ohhh val personalize mask ultabeauty color monogram covid19 masktrend ultabeauty holtville california,0.0,"Thank you so much @ohhh_val for personalize my mask with the @ultabeauty colors and my monogram #covid19 #masktrend #ultabeauty @ Holtville, California https://t.co/OfIQ7rH7Tu",California
14,peace still peace science love race racism hate people onenation together loneliness isolation fear georgefloyd blackandwhite blacklivesmatter respect pride safety covid19 pandemic wellness …,0.0,Peace Be Still. #peace #science #love #race #racism #hate #people #onenation #together #loneliness #isolation #fear #georgefloyd #blackandwhite #blacklivesmatter #respect #pride #safety #covid19 #pandemic #wellness @… https://t.co/fT1kggyBm3,California
15,two thousand and twenty coronavirus house arrest day seventy-seven day two citywide curfew national guard rumbled overnight help protect city lawless looting vandalism selfish fucking animal and…,-0.15000000000000002,2020 Coronavirus House Arrest Day 77 - Day 2 of citywide curfew while the National Guards rumbled in overnight to help protect the city from lawless looting and vandalism by selfish fucking animals and… https://t.co/FisQvmGV47,California
16,"covid nineteen update home one hundred fifteen 204th st queen ny eleven thousand, four hundred and twenty-three water rent bottom hra cityfheps 311nyc home base housing connect want apartment queen new york",0.06666666666666668,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
Water bill on top rent on the bottom???
HRA CityFHEPS 311NYC home base housing Connect I want my own apartment NOW @ Queens, New York https://t.co/8lrrdV0DEu",New York
17,riot happened work hour honestly ' essential employee going right scare me covid nineteen the…,0.0,"Because of the riots, this happened. I have to work in an hour. Honestly, although I'm an essential employee, going out right now scares me.... Not because of Covid-19, but because of the… https://t.co/yTa36ss8eV",Florida
18,quercetin boost interferon response virus covid nineteen,0.29523809523809524,Quercetin Boosts Interferon Response to Viruses and COVID-19 https://t.co/gHLFscs3ud https://t.co/PXDVpSco2p,California
19,ap primary test run campaigning coronavirus,-0.2083333333333333,AP:  Primaries become test run for campaigning during coronavirus https://t.co/7tWeNwPAwY,Montana
20,view side… ‘ orchestrated ‘ plannedemic ben garrison coronavirus reaction group operating drawn war plan year ago… “ ” hegelian dialectic usually presented …,0.30000000000000004,"View from the other side… ‘Orchestrated’ [‘Plannedemic’, Ben Garrison #coronavirus reaction] 

So many groups are operating as if they had drawn war plans years ago… “”Hegelian dialectic, usually presented in a… https://t.co/NyaJmBrfvQ",California
21,broadway starstarstarstarstarstarbcnlegendz it ' level bcnlegends urbangraffitisbcn artdengroundmoviment blegends acabose coronavirus covid nineteen cuarentena desescalada fase1 en broadway,0.0,Broadway ⭐⭐⭐⭐⭐⭐bcnlegendz it's the next level. #bcnlegends #urbangraffitisbcn #artdengroundmoviment #blegends #ACABose #coronavirus #covid_19 #cuarentena #desescalada #fase1 en Broadway https://t.co/k6QL6iO7u0,New York
22,watching news basically lockdown happened corona virus ive trouble police doesnt mean doesnt happen anger pain going it hard ignore…,-0.1,Been watching the news basically since the lockdown happened for corona virus. I’ve never had trouble with police but that doesn’t mean it doesn’t happen. With all the anger and pain going on it’s hard to ignore… https://t.co/5lebME49oK,California
23,la casa blanca starstarstarstarstarstarbcnlegendz it ' level bcnlegends urbangraffitisbcn artdengroundmoviment blegends acabose coronavirus covid nineteen cuarentena desescalada fase1 en casa blanca washinton dc,0.4681818181818182,La casa blanca ⭐⭐⭐⭐⭐⭐bcnlegendz it's the next level. #bcnlegends #urbangraffitisbcn #artdengroundmoviment #blegends #ACABose #coronavirus #covid_19 #cuarentena #desescalada #fase1 en Casa Blanca Washinton DC https://t.co/CvPx1sSdMX,New York
24,entraron en el parlamento ohio starstarstarstarstarstarbcnlegendz it ' level bcnlegends urbangraffitisbcn artdengroundmoviment blegends acabose coronavirus covid nineteen cuarentena desescalada fase1 en ohio,-0.1,Entraron en el parlamento de Ohio ⭐⭐⭐⭐⭐⭐bcnlegendz it's the next level. #bcnlegends #urbangraffitisbcn #artdengroundmoviment #blegends #ACABose #coronavirus #covid_19 #cuarentena #desescalada #fase1 en Ohio https://t.co/HDQRBfGCEr,Ohio
25,ohiothinking facestarstarstarstarstarstarbcnlegendz it ' level bcnlegends urbangraffitisbcn artdengroundmoviment blegends acabose coronavirus covid nineteen cuarentena desescalada fase1 en ohio,0.13636363636363635,Ohio🤔⭐⭐⭐⭐⭐⭐bcnlegendz it's the next level. #bcnlegends #urbangraffitisbcn #artdengroundmoviment #blegends #ACABose #coronavirus #covid_19 #cuarentena #desescalada #fase1 en Ohio https://t.co/mTWa4jiICt,Ohio
26,sacramento starstarstarstarstarstarbcnlegendz it ' level bcnlegends urbangraffitisbcn artdengroundmoviment blegends acabose coronavirus covid nineteen cuarentena desescalada fase1 en sacramento california,0.13636363636363635,"Sacramento ⭐⭐⭐⭐⭐⭐bcnlegendz it's the next level. #bcnlegends #urbangraffitisbcn #artdengroundmoviment #blegends #ACABose #coronavirus #covid_19 #cuarentena #desescalada #fase1 en Sacramento, California https://t.co/NVZUMa5dQQ",California
27,una pena starstarstarstarstarstarbcnlegendz it ' level bcnlegends urbangraffitisbcn artdengroundmoviment blegends acabose coronavirus covid nineteen cuarentena desescalada fase1 en united state,0.0,Una pena ⭐⭐⭐⭐⭐⭐bcnlegendz it's the next level. #bcnlegends #urbangraffitisbcn #artdengroundmoviment #blegends #ACABose #coronavirus #covid_19 #cuarentena #desescalada #fase1 en United States https://t.co/4vT8nzQCDa,Kansas
28,starstarstarstarstarstarbcnlegendz it ' level bcnlegends urbangraffitisbcn artdengroundmoviment blegends acabose coronavirus covid nineteen cuarentena desescalada fase1 en united state,0.03333333333333333,⭐⭐⭐⭐⭐⭐bcnlegendz it's the next level. #bcnlegends #urbangraffitisbcn #artdengroundmoviment #blegends #ACABose #coronavirus #covid_19 #cuarentena #desescalada #fase1 en United States https://t.co/qzA12x3bAE,Kansas
29,westillquarantiningoverhere feed in ponytail protectivestyle youbookingornah blessed hand double exclamation mark️ coronavirus sure dont forget hair lash facial book amp shop coronavirusfreeenviroment or…,0.03409090909090909,"#WeStillQuarantiningOverHere Feed-in Ponytail #ProtectiveStyle  #youbookingornah @_blessed_hands_ ‼️ #coronavirus 
Make sure u don’t forget
Hair/Lashes/Facials done Book &amp; Shop #coronavirusfreeenviroment 
Call or… https://t.co/qBtErC0bJ6",Texas
30,it summertime sweat dropletsbikinisun️ book june appts amp continue practice social distancing kiss mark westillquarantiningoverhere protectivestyles youbookingornah blessed hand double exclamation mark️ coronavirus sure dont…,0.4,"It’s #SummerTime 💦👙☀️
Book Your June Appts Now 
&amp; Continue to Practice Social Distancing 💋

#WeStillQuarantiningOverHere  #ProtectiveStyles  #youbookingornah @_blessed_hands_ ‼️ #coronavirus 
Make sure u don’t… https://t.co/f5AsFCA89U",Texas
31,internationalparentsday2020 nephew jarne recently returned virginia usa spent highschool year exchangestudent finish early corona missed graduation…,0.0,"#InternationalParentsDay2020:
.
My #nephew Jarne recently returned from #Virginia/#USA where he spent a #highschool year as an #exchangestudent. He had to finish early due to Corona and missed his #graduation… https://t.co/V6wv7brwiK",Virginia
