,tweet,sentiment,tweet.1,location
0,black oak trail landscape twenty amp lovely social distancing walk landscapelovers landscapelover californianativelandscape californianativeplants blackoaktrail blackoaktrailloop kennedygrove…,0.12222222222222225,"Black Oak Trail Landscape 20, B&amp;W
~ a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/zp9tkwxIzl",California
1,photo new hq atx downtown emperor lilo sharing new covid protected hq soon texas white house lilo4president chihuahuastar chihuahuastarempireteroknor the…,0.13068181818181818,"First photo of the new C.S.E. HQ @ ATX Downtown.

The EMPEROR LILO sharing her new Covid protected HQ. Soon to be the Texas White House...

#lilo4PRESIDENT #chihuahuastar #chihuahuastarempireteroknor @ The… https://t.co/WZlvROEPP2",Texas
2,focus health well being stayencouraged you blessed goodvibes pray healthylifestyle healthyfood healing coronavirus nofear loved power soundmind soul worldbridemagazine…,0.7,"As we focus on health and well-being
#stayencouraged 
We are here for you. -
-
#blessed #goodvibes #pray #healthylifestyle #healthyfood #healing #coronavirus #nofear #loved #power #soundmind #soul #worldbridemagazine… https://t.co/65dqKfRMbf",New York
3,black oak trail landscape twenty-one lovely social distancing walk landscapelovers landscapelover californianativelandscape californianativeplants blackoaktrail blackoaktrailloop kennedygrove…,0.12222222222222225,"Black Oak Trail Landscape 21
~  a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/8fU07YA50r",California
4,black oak trail landscape twenty-one amp lovely social distancing walk landscapelovers landscapelover californianativelandscape californianativeplants blackoaktrail blackoaktrailloop kennedygrove…,0.12222222222222225,"Black Oak Trail Landscape 21, B&amp;W
~ a lovely social distancing walk ~
~
~
#landscapelovers #landscapelover #californianativelandscape #californianativeplants #blackoaktrail #blackoaktrailloop #kennedygrove… https://t.co/UxONdTCoG6",California
5,best trading partner continues big bad usa continue suffer covid nineteen pandemicthinking facedouble exclamation mark️ mean jamaican economy source statinja brooklyn new york,-0.03522727272727273,"OUR best trading partner continues to be the BIG BAD USA, which continue to suffer from the COVID-19 Pandemic🤔‼️

What does this mean for the Jamaican economy?

Source statinja @ Brooklyn, New York https://t.co/WkxZbg1izk",New York
6,friend forttryon socialdistancing washington height,0.0,#friends #forttryon #socialdistancing @ Washington Heights https://t.co/EKDB95GtXh,New York
7,social distancing tower car wash,0.03333333333333333,Social Distancing @ Tower Car Wash https://t.co/VXWSzGJtbB,California
8,wan na swimming summer summer2020 quarantine swim swimming outdoorphotos forestparkforever park parklife world ' fair pavilion forest park,0.7,I wanna go swimming                                             #summer #summer2020 #quarantine #swim #swimming #outdoorphotos #forestparkforever #parks #parklife @ World's Fair Pavilion In Forest Park https://t.co/0chFVECSX6,Missouri
9,judge order release child detention center trumpconcentrationcamps recently death camp kid fuckdonaldtrump nazitrump failingtrump racisttrump concentrationcampsforkids covid19 coronavirus pandemic,0.0,"Judge orders release of children from detention centers... The #TrumpConcentrationCamps that have recently become death camps for kids!

 https://t.co/kRxPJc8SFT #FuckDonaldTrump #NaziTrump #FailingTrump #RacistTrump #ConcentrationCampsForKids #COVID19 #Coronavirus #Pandemic",District of Columbia
10,purple heart 've feeling six month two thousand and twenty feel like weird dream kinda remember wake up week hard mentally working home and…,0.85,"💜
-
I've been feeling off the last 6 months. 2020 feels like a weird dream that you kinda remember when you wake up. 
-
This week has been hard mentally. Between working from home and… https://t.co/vr1AvNuoc9",Arizona
11,day working taking care mom running errand trying sun pandemic smile harlem–125th street,0.0,"Full day of working, taking care of mom, running errands, and trying to in the sun during this pandemic with a smile. @ Harlem–125th Street https://t.co/6Sg99IOzzd",New York
12,stressed out feeling exhausted infighting social physical virus covid19 mental virus racism infected aspect being conductor eighty-eight happy train is…,0.025,"Stressed out? Feeling exhausted from the infighting on your social? Has the physical virus #covid19 and the mental virus #racism infected every aspect of your being? 

Well your conductor to your 88% happy train is… https://t.co/C0Tt4uiBo6",California
13,fyi texas open ready business rise covid nineteen case houston taking necessary precaution salon safe you asking client reschedule if…,0.13636363636363635,"FYI Texas - I am open and ready for business!

With the rise of covid-19 cases here in Houston I am taking all necessary precautions to keep the salon safe for you. 

I am asking that all clients reschedule if… https://t.co/HxJ2fTM5jt",Texas
14,social distancing outdoor concert summer face with medical mask “ masqkarade ” face with medical maskmoes colorado masscypher djhighgrade youknowwhattheysay 6feetawayisbetterthan6feetunder green heartglobe showing Asia-Australiafireblue heartfolded handsmedium-light skin tonemusical scorecall me handmedium-dark skin tone localhip hopliveson moe ',0.1875,First Social Distancing outdoor concert of the Summer 😷“Masqkarade”. 😷moes_colorado @MassCypher djhighgrade  #YouKnowWhatTheySay #6FeetAwayIsBetterThan6FeetUnder 💚🌏🔥💙🙏🏼🎼🤙🏾 #LocalHip:HopLivesOn @ Moe's https://t.co/wFSroft7fV,Colorado
15,exhausted fun time seaworld today rabunscott1 definitely interesting theme park abiding social distancing guideline havent to…,-0.25,I am so exhausted but I had such a fun time at @seaworld today with @rabunscott1. It was definitely interesting to be back in a theme park and still be abiding by social distancing guidelines. I haven’t been to… https://t.co/nDzovv3Tc9,Florida
16,`` america two thousand and twenty 12x16x2 oil www pandemic covid mask pandemiclegacy protest lovewins black pandemicnation pandemicstrong art pandemiclegacyseason2 freedom face…,-0.225,"""AMERICA 2020!
12x16x2
oils
www.https://t.co/HXX7e0pmyT

#pandemic #covid #mask #pandemiclegacy #protest #lovewins #black #pandemicnation #pandemicstrong #art #pandemiclegacyseason2 #freedom #face… https://t.co/bL1hNcOxYy",Oregon
17,forgot include photo liem mdub71 driving home picking dinner socialdistancing covid nineteen lincoln nebraska,-0.16666666666666666,"I forgot to include photos of Liem,  @mdub71 and me driving home after picking up dinner from https://t.co/nM3G1uWnr3. #socialdistancing #covid_19 @ Lincoln, Nebraska https://t.co/rDAEs4nF9Z",Nebraska
18,covid nineteen update queen new york,0.125,"COVID-19 update @ Queens, New York https://t.co/wzJC1tVDOi",New York
19,golden sombrero direct hit finally got three bullseyes direct hit goldensombrero dart dontmindmycrazyhair quarantinelife corona california,0.7,"Golden Sombrero!!! 🎯 FINALLY got 3 bullseyes!! 🎯 #GoldenSombrero #Darts #DontMindMyCrazyHair #QuarantineLife @ Corona, California https://t.co/W3T6m4gQ0w",California
20,citing unrelenting spread coronavirus federal judge ordered child currently held ice custody twenty day atx austin all512,0.0,"https://t.co/q1bIRBjDj8 Citing the unrelenting spread of the coronavirus, a federal judge has ordered that all children currently held in ICE custody for more than 20 days must be https://t.co/JU1RiLHWxz #atx #austin #all512",Texas
21,office day work transitioning dont expect in person event rest year covid19 scary yes five year ago sat gazebo unemployed …,0.25,"My office for the day! My work is transitioning. I don’t expect any in-person events for the rest of the year due to COVID19. Is this scary? Yes, but 5 years ago I sat in this same gazebo. I was unemployed with a… https://t.co/S4EdhEvpra",New Mexico
22,two thousand and twenty incredibly stressful transformative year far anxiety amp pandemic taking cbd ease stress transform health venawellness bite thc free daily…,0.2333333333333333,"2020 has been an incredibly stressful but transformative year thus far.  With my anxiety &amp; the Pandemic, I have been taking CBD to ease that stress and transform my health. I take @VenaWellness Bites-THC Free daily… https://t.co/ayj4q58rjJ",California
