,tweet,sentiment,tweet.1,location
0,tea party street party huntington beach follow rule happy great dancer bored fyi wear mask street party weekend covid19 coronavirus huntingtonbeach…,0.678125,"Tea party!

Street party in Huntington beach where they follow  their own rules. Happy and great dancers! Never bored! Fyi. I wear mask.  Street parties every weekend. 

#covid19 #coronavirus #huntingtonbeach… https://t.co/tr4Fs5wZNf",California
1,staying healthy covid 19⁣⁣ ⁣⁣ “ im thankful allkine cf opportunity daily virtual workout active home crazy covid nineteen zany facemicrobe help release stress keeps…,-0.05833333333333333,"Staying Healthy Through COVID-19⁣⁣
⁣⁣
“I’m so thankful to Allkine CF for the opportunity to have daily virtual workouts to keep active at home during this crazy COVID-19. 🤪🦠 It helps me to release stress and keeps… https://t.co/pNyA8hTUDK",Hawaii
2,“ letting go ” acrylic painting canvas coated crystal clear resin size eight ” x10 ” houstonart houston covid nineteen coronavirus houstontx houstonartist art acrylic acrylicpainting artwork newart newwork…,0.10000000000000002,"“Letting go” acrylic painting on canvas, coated with crystal clear resin. Size: 8”x10” #houstonart #houston #covid_19 #coronavirus #houstontx #houstonartist #art #acrylic #acrylicpainting #artwork #newart #newwork… https://t.co/xTf8DT73F9",Texas
3,repost balleralert • • • • • bernie sander kamala harris ed markey introduce american two thousand month amid coronavirus pandemic written by pistolwhippedya…,0.0,"#Repost @balleralert
•  •  •  •  •
Bernie Sanders, Kamala Harris, and Ed Markey Introduce Bill that will Give Americans $2,000 Per Month Amid Coronavirus Pandemic -Written By- pistolwhippedya… https://t.co/hL9AwGknTe",New York
4,fighting midst global covid19 pandemic brother remind precious life challenging time heart pond,0.3333333333333333,What we are fighting for - in the midst of a global #covid19 #pandemic two brothers remind us how precious life  is during challenging times @ Heart Pond https://t.co/tGugMscHUY,Massachusetts
5,working nurse cap brother chounder deconstructed disposable amp trying follow pattern thats hard me murse covid19 gobeavers stayhomestaysafe frontlineworkers daisypjs…,-0.36458333333333337,Working on this nurse’s cap for my brother @chounder ... deconstructed a disposable one &amp; trying to follow a pattern and that’s hard for me!  #murse #covid19 #goBeavers #stayhomestaysafe #frontlineworkers @ Daisypjs… https://t.co/mLJMKzJ9gA,Oregon
6,two wks booboobirthdaybash great time amp familydinnertogether small group covid19 right finish quarantinelockdown 45days celebration 7yearsold…,0.2785714285714286,2 wks after #booboobirthdaybash we did had great time &amp; get #familydinnertogether small group during #covid19 right after finish #quarantinelockdown 45days celebrations his #7yearsold… https://t.co/pHVtKdGslo,California
7,mahalo kind agent hawaii keller williams team support repost kind agent hawaii ・・・ red day two thousand and twenty alohared heart️ relief family affected covid nineteen hardship partnered with…,0.0,"Mahalo kind.agents.hawaii and the Keller Williams  team for your support! 

#Repost kind.agents.hawaii
・・・
RED Day 2020!! Aloha❤️ relief for families affected by Covid-19 hardships. We have partnered with… https://t.co/YYVhOz50qm",Hawaii
8,like hearing story positive experience covid19 hardy shoecraft family appreciating time bike riding learning trail dad rode kid theyre enjoying water balloons…,0.25,"We like hearing stories of positive experiences during COVID19. The Hardy-Shoecraft family is appreciating time together bike riding and learning the trails their dad rode as a kid, they’re enjoying water balloons,… https://t.co/Gb9vIBLPUO",Washington
9,reposted legacybarbersofthewoodlands legacy barber woodland practicing covid nineteen preventive measure temp taken mask worn contact list prepared daily sanitizing tool amp chairs…,0.2,"Reposted from legacybarbersofthewoodlands Legacy Barbers Of The Woodlands are still Practicing Covid-19 Preventive Measures. Temps taken, Masks are being worn, Contact List prepared daily, Sanitizing tools &amp; chairs,… https://t.co/q0Vs2kAz2C",Texas
10,perps covid nineteen,0.4666666666666666,The Perps Behind COVID-19 https://t.co/ZLSRUc4opv https://t.co/2i9YNOdUxv,California
11,definitely end semester expecting got fun thing photographer sister covid19 sophomoreyear mit la vega nevada,0.2681818181818182,"Definitely not the end of my semester that I was expecting, but I still got to do some fun things. Also became a photographer for my sister. #covid19 #sophomoreyear #mit @ Las Vegas, Nevada https://t.co/uhmIQwnHOE",Nevada
12,respectingothers coronavirus respectfrontliners wearamask respectfirstresponders dowhatisright pandemic2020 westchester florida,-0.6,"#respectingothers #coronavirus #respectfrontliners #wearamask #respectfirstresponders #dowhatisright #pandemic2020 @ Westchester, Florida https://t.co/gPW0YRNoyJ",Florida
13,grandma leaving hospital applause • • • • beatcovid19 grandma applause coronavirus survivor strong thankful allsmiles ninety-three standingovation proud fleck nashville tennessee,0.10833333333333334,"Grandma leaving the hospital w/applause!!
•
•
•
•
#beatcovid19 #grandma #applause #coronavirus #survivor #strong #thankful #allsmiles #93 #standingovation #proud #fleck @ Nashville, Tennessee https://t.co/gx9q0kblpp",Tennessee
14,mike prickett aikiko time covid19 taking stroll kalakaua avenue waikiki pier,0.0,Mike Prickett and Aikiko in the time of Covid19 taking a stroll down Kalakaua Avenue. @ Waikiki Pier https://t.co/UDHb2LKYgv,Hawaii
15,hollywoodbowl sorry year strangetimes coronavirus stayathome hollywood bowl,0.0,@hollywoodbowl so sorry. See you next year :( #strangetimes #coronavirus #stayathome @ Hollywood Bowl https://t.co/y9ufcJjv8c,California
