,tweet,sentiment,tweet.1,location
0,atlanta ga five two day stay home order lifted person facepalmingmedium skin tone‍female sign️person facepalmingmedium skin tone‍female sign️ follow like share repeat great atlanta greatthingsatlanta atlanta covid nineteen covid19 atl atlantahairstylist…,0.0,"ATLANTA, GA... 5/2. Day after stay at home order was lifted!! 🤦🏽‍♀️🤦🏽‍♀️.        FOLLOW, LIKE, SHARE, REPEAT! @great_atlanta #greatthingsatlanta #atlanta #covid_19 #covid19 #atl #atlantahairstylist… https://t.co/JTHVUc5r4t",Georgia
1,four two thousand and twenty ciclo one año en mesero la pandemia covid nineteen thirty-three años soon married father winking face begin university park texas,0.3125,"May 04 2020. Un ciclo de 1 año en Mesero! Con la Pandemia COVID-19! 33 años!  Soon to be married and A father! And 😉 here is when all begins............... @ University Park, Texas https://t.co/TNsG0Dg34B",Texas
2,today episode coronavirus cooking diary glazed lemon lemon blueberry mini bundt cake kid thank bakeorbreak recipe regular muffin tin came…,0.0,On today’s episode of the Coronavirus Cooking Diaries I made Glazed Lemon and Lemon Blueberry mini Bundt Cakes with the kids. Thank you bakeorbreak for the recipe. I made these in regular muffin tins and they came… https://t.co/LmBTYu7zrd,New York
3,festival season kicked weekend memphis amp im sad didnt concert festival jam thing look forward year im coronavirus now im ready…,0.05,Festival season should have kicked off last weekend in Memphis &amp; I’m sad it didn’t. Concerts and festivals are my jam and the things I look forward to the most throughout the year. I’m over Coronavirus now. I’m ready… https://t.co/ql1CtrTcga,Tennessee
4,mini covid cut yesterday san pedro california,0.0,"Mini me and me after our Covid cuts yesterday! @ San Pedro, California https://t.co/2ZFFq1df4W",California
5,“ pro life ” anymore see,0.0,"Not so “pro-life” anymore, I see. https://t.co/sEPB77oz3q",California
6,quarantine day fifty-two corona virus era it age mileage world problem blow candle coronavirus workfromhome birthdaycake happybirthdaytome smallvictories…,0.25,"Quarantine day 52: Even in this corona virus era it’s not the age is the mileage. First world problems, how does one blow out the candles?  #coronavirus #workfromhome #birthdaycake #happybirthdaytome #smallvictories… https://t.co/bkz2UzhU9I",California
7,covid nineteen quarantine day forty-eight ran scale training finger 2day soulcandymusicmusical notemusical notes soulcandyrawks theskiesthelimitin2020 coronavirussuxs theshowmustgoon columbia south carolina,0.0,"Covid-19 Quarantine Day #48... Just ran scales and training my fingers 2day. #soulcandymusic🎵🎶 #soulcandyrawks #theskiesthelimitin2020 #coronavirussuxs #theshowmustgoon @ Columbia, South Carolina https://t.co/iQWUgmBaD6",South Carolina
8,corona fashion style tshirtdesign los angeles california,0.0,"#corona #fashion #style #tshirtdesign @ Los Angeles, California https://t.co/lPT6yQolUp",California
9,it ' 10pm santamonica mailcarrier belongs usps official mailtruck started shift 8am delivering mail that ' dedication thankyou essentialworkers coronavirus…,0.0,"it's 10pm in #santamonica.
the #mailcarrier who belongs to this usps.official #mailtruck started her shift at 8am and is still out delivering mail. now THAT's #dedication! #thankyou #essentialworkers #coronavirus… https://t.co/yDO4xAPDun",California
10,chillin park monday afternoon lightershadeofbrown monday mondaymotivation mondaymood mondayvibes sip covid19 coronavirus dolorespark sanfrancisco blueskies spring view cityviews…,0.0,Just chillin in the park on a Monday afternoon... #lightershadeofbrown #monday #mondaymotivation #mondaymood #mondayvibes #sip #covid19 #coronavirus #dolorespark #sanfrancisco #blueskies #spring #views #cityviews… https://t.co/qaWfdrWxL8,California
11,challenge red heart savetheworld coronavirus recycle soda bottle face shield hero billionshields russian billionshieldschallenge maythe4thbewithyou,-0.0625,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #MayThe4thBeWithYou - https://t.co/FUHTItC3qZ,New York
12,red heart savetheworld coronavirus recycle soda bottle face shield hero billionshields arabic billionshieldschallenge maythe4thbewithyou,-0.125,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #BillionShieldsChallenge #MayThe4thBeWithYou - https://t.co/AuFsGgdJY1,New York
13,billionshields challenge here challenge savetheworld thanksdoc coronavirus billionshieldschallenge maythe4thbewithyou,0.0,#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #BillionShieldsChallenge #MayThe4thBeWithYou - https://t.co/VUiNFWSMFD,New York
14,challenge savetheworld coronavirus recycle soda bottle face shield hero billionshields russian billionshieldschallenge maythe4thbewithyou,-0.0625,I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #MayThe4thBeWithYou - https://t.co/U6kb95BTnR,New York
15,billionshields challenge here challenge savetheworld thanksdoc coronavirus billionshieldschallenge maythe4thbewithyou,0.0,#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/b5luv683Ov #BillionShieldsChallenge #MayThe4thBeWithYou - https://t.co/wYVfZZksCr,New York
16,red heartred heart challenge savetheworld covid nineteen recycle soda bottle face shield hero billionshieldschallenge maythe4thbewithyou,-0.125,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #BillionShieldsChallenge #MayThe4thBeWithYou - https://t.co/rgLrBvic0G,New York
17,mobilizing world giving believe generosity power unite heal community good time bad global threat like covid nineteen touch person planet present an…,3.7007434154171876e-17,"Mobilizing the World Through Giving

We believe that generosity has the power to unite and heal communities in good times and bad. A global threat like COVID-19 touches every person on the planet, and it presents an… https://t.co/KosVhgqJoX",Illinois
18,challenge savetheworldred heart coronavirus recycle soda bottle face shield hero billionshields bottles2shields spanish billionshieldschallenge maythe4thbewithyou,-0.0625,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #MayThe4thBeWithYou - https://t.co/rhALqEC3aN,New York
19,know bunch yall love old bey dont yo goofy as hit covid nineteen now love artist worth life dont ignorant yall person facepalmingdark skin tone‍male sign️ spring texas,0.16574074074074074,"Now I know a bunch of y’all just love old Bey but don’t take yo goofy ass down there to get hit with covid 19 now. No love for an artist is worth your life. Please don’t be ignorant y’all 🤦🏿‍♂️ @ Spring, Texas https://t.co/2Y5i30QDTu",Texas
20,challenge red heart savetheworld coronavirus recycle soda bottle face shield hero billionshields russian billionshieldschallenge maythe4thbewithyou,-0.0625,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #MayThe4thBeWithYou - https://t.co/hS5fVuQpDz,New York
21,red heart savetheworld coronavirus recycle soda bottle face shield hero billionshields arabic billionshieldschallenge maythe4thbewithyou,-0.125,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #BillionShieldsChallenge #MayThe4thBeWithYou - https://t.co/xuu18rjWtY,New York
22,billionshields challenge here challenge savetheworld thanksdoc coronavirus billionshieldschallenge maythe4thbewithyou,0.0,#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #BillionShieldsChallenge #MayThe4thBeWithYou - https://t.co/QSvR2DLPnO,New York
23,got ta warrior flexed biceps let beat covid knuckle it mask nyc social distance musical noteby thedilloncooper ring wendybrandesjewelry nyc covid warrior ring sterlingsilver sterlingsilverring…,0.03333333333333333,"You gotta be a warrior 💪 ! Lets beat this Covid. Knuckle up on it!   Masks on NYC, social distance. 
🎵by thedilloncooper  Rings by wendybrandesjewelry

#nyc #covid #warrior #ring #sterlingsilver #sterlingsilverring… https://t.co/k9lzOt7el5",New York
24,challenge savetheworld coronavirus recycle soda bottle face shield hero billionshields russian billionshieldschallenge maythe4thbewithyou,-0.0625,I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #MayThe4thBeWithYou - https://t.co/y2mDjV0gQd,New York
25,billionshields challenge here challenge savetheworld thanksdoc coronavirus billionshieldschallenge maythe4thbewithyou,0.0,#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/b5luv683Ov #BillionShieldsChallenge #MayThe4thBeWithYou - https://t.co/sQbGBOIlXo,New York
