,tweet,sentiment,tweet.1,location
0,presenting graduated allen high school year two thousand and twenty year2020 inspire world live like you stop learning senior wild covid19 excell…,0.1321212121212121,"#presenting graduated of Allen high school of year 2020# year2020# go  inspire the world to live like you# never stop learning, # your senior was wild with covid19 but always excell… https://t.co/8Hd5zVOJzp",Texas
1,wore face makeup lipstickmouth pre covid news reporting day smiling face️lolwinking face friday night hair person gesturing OKlight skin tone‍female sign️is bun amp barely wearing mascaraeyeshee hee let patient smiling face with halofriends we…,0.30703125,"Back when I wore a full face of makeup 💄👄~ my pre-Covid news reporting days ☺️lol😉... so now on a Friday night, my hair 🙆🏻‍♀️is up in a bun &amp; I am barely wearing mascara👀hee-hee!!  

Let’s be patient 😇friends...we… https://t.co/iBPTWISI4Z",California
2,rest peace jeffrey davis forty-five beto jose martinez sixty-seven clements adrian duncan fifty-one waynescott thomas weber fifty-two wynne rip covid19 prisoner tdc tdcj friday twenty-two two thousand and twenty covid nineteen tdcj update texas department…,0.0,"Rest In Peace
Jeffrey Davis 45 #Beto
Jose Martinez 67 #Clements
Adrian Duncan 51 #WayneScott
Thomas Weber 52 #Wynne

#RIP #covid19 #Prisoners #TDC #TDCJ 
Friday, May 22, 2020
COVID-19 TDCJ UPDATE
The Texas Department… https://t.co/k5wWYBhIGf",Texas
3,wish patrickewing hope get speedy recovery contracting covid19 at camera with flash yusuf abdullah the sport pulse photography sportsphotography sportsphoto…,0.5,"We wish #patrickewing well and hope that he gets a speedy recovery after contracting #covid19.
More at: https://t.co/okedAf5cWu

📸 By Yusuf Abdullah/The Sports Pulse

#photography #sportsphotography #sportsphoto… https://t.co/99EnKibZfF",District of Columbia
4,covid nineteen update queen new york,0.13636363636363635,"COVID-19 update @ Queens, New York https://t.co/k4bggZcfhL",New York
5,clear remote vital tracking need hour ranjana nair doxa investment covid nineteen medical equipment amp supply trade connection international trade amp development…,0.025,"It is clear that a remote vital tracking system is the need of the hour!
-Ranjana Nair

DOXA INVESTMENTS INC
COVID-19 MEDICAL EQUIPMENT &amp; SUPPLIES 
TRADE CONNECTIONS INTERNATIONAL TRADE &amp; DEVELOPMENT… https://t.co/aDkSajGd1K",Florida
6,thanks lunch jlbanger amp koreechan bomb com supportlocalbusiness quarantinelife covid19 saferathome sushi murayama,0.2,Thanks for lunch jlbanger &amp; koreechan  💣.com #supportlocalbusiness #quarantinelife #covid19 #saferathome @ Sushi Murayama https://t.co/gwk21Eoe8Y,Hawaii
7,evening two 4mi neighborhood walk checking momnpops sunset covid nineteen coronavirus fremont california,0.0,"Evening 2.4mi neighborhood walk checking in on #MomNPops #Sunset #Covid_19 #CoronaVirus @ Fremont, California https://t.co/RV4ICFYxui",California
8,new covid art play time home showing virtual `` interval '' eyelounge online deciduous treeherbleaf fluttering in wind `` backyard tree study '' two thousand and twenty fuji square instant film print three ” three five ” each swipe for…,-0.3125,"Some new COVID art play from my time at home, now showing in our virtual show ""Interval"" at @eyelounge online https://t.co/pbS1VD3sjJ.
🌳🌿🍃
""Backyard Tree Study"" 2020, Fuji Square Instant Film Prints, 3” x 3.5” (each)
Swipe for… https://t.co/ON8ECMnrNb",Arizona
9,supposed london today instead view june worry lot grateful ill little time lose covid weight…,0.06818181818181818,"I was supposed to be in London today but instead, this will be my view thru June. Not to worry, I have lots to be grateful for and I’ll have a little more time to lose that COVID weight… https://t.co/4br7zMFrBf",California
10,fireracing car gucci1017 butlertire follow great atlanta greatthingsatlanta atlanta covid nineteen covid19 atl atlantahairstylist atlantatattooartist atlantanails atlantafalcons atlantaphotographer atlantarealestate…,0.375,🔥🏎 @gucci1017 @butlertire follow @great_atlanta #greatthingsatlanta #atlanta #covid_19 #covid19 #atl #atlantahairstylist #atlantatattooartist #atlantanails #atlantafalcons #atlantaphotographer #atlantarealestate… https://t.co/qUyzPZLOvk,Georgia
11,uncle joe coming message face with tears of joyface without mouthunamused faceperson facepalmingmedium-dark skin tone‍male sign️person facepalmingmedium-dark skin tone‍male sign️person facepalmingmedium-dark skin tone‍male sign️person facepalmingdark skin tone‍female sign️person facepalmingdark skin tone‍female sign️person facepalmingdark skin tone‍female sign️person facepalmingdark skin tone‍female sign️person shrugginglight skin tone‍male sign️ brah wat face with rolling eyes face without mouthweary facepensive facesneezing faceface with medical maskmicrobe test tubepetri dishdnapillstethoscopesyringe 2️⃣0️⃣2️⃣0️⃣crystal ballspiral calendar hourglass donemantelpiece clockwaning crescent moonlast quarter moonwaning gibbous moonfull moon two thousand and twenty covid nineteen covid coronavirus pandemic…,0.0,"Uncle Joe coming through with a message 😂😶😒🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️🤦🏿‍♀️🤦🏿‍♀️🤦🏿‍♀️🤦🏿‍♀️🤷🏻‍♂️ brah wat? 🙄
_______________
_______________
😶😩😔🤧😷🦠
🧪🧫🧬💊🩺💉
2️⃣0️⃣2️⃣0️⃣🔮🗓
⌛🕰🌘🌗🌖🌕
#2020 #covid_19 #covid #coronavirus #pandemic… https://t.co/bCKGIKzek1",District of Columbia
12,covid nineteen pandemic two thousand and twenty emptycitystreets capitol washington,-0.2,"COVID-19 Pandemic 
#2020 #EmptyCityStreets @ The Capitol, Washington D.C. https://t.co/neJXF9Yol8",District of Columbia
