,tweet,sentiment,tweet.1,location
0,like that light slant certain way were here gateway summersun️kick covids as artconsulting jacquibecker interiordesign justinesterlingdesign photo…,0.3071428571428572,"And just like that, the light slants a certain way, and we’re here: the gateway to summer☀️Kick Covid’s ass.                        #artconsulting @jacquibecker      #interiordesign justinesterlingdesign       #photo… https://t.co/BuFZTuHGIA",Massachusetts
1,attempt homemade mask im talking like bane out covid19 rona south tampa,0.25,First attempt at a homemade mask. I’m talking like #Bane whenever I go out. #covid19 #rona @ South Tampa https://t.co/sKKmpHgYdP,Florida
2,noticed bike path people normally pre pandemic face with tears of joy exercising walking running rolling on the floor laughing pandemicwalkers waipio gentry bike path,0.11640625,"Have you noticed the bike paths are full of people you normally never see pre-pandemic?! 😂 Everyone seems to be out exercising, walking or running! 🤣
#pandemicwalkers @ Waipio-Gentry Bike Path https://t.co/nhTxeybwdl",Hawaii
3,hello everyone rasquel owner nk bistro jamaican cuisine family business community impacted covid nineteen pandemic pride african…,0.0,"Hello everyone,  my name is Rasquel and I am the owner of Nk Bistro Jamaican Cuisine. Our family business and our community have been impacted by the Covid-19 pandemic. We take pride in being one of the only African… https://t.co/k7OpuacZka",Florida
4,now new mixtape free streaming download hell razah heavenrazah sunzofman wutangclan star risen doc present ghettogovt covid19 nationalemergency executive producer queentheprophet ft music from…,0.2681818181818182,OUT NOW! #New #Mixtape free #streaming #download HELL RAZAH @HEAVENRAZAH #SunzOfMan #WuTangClan star of @Risen_Doc presents @GHETTOGOVT #COVID19 #NationalEmergency executive producer @Queentheprophet ft. music from… https://t.co/Ogy76ORbGY,Georgia
5,ny setting early voting help social distancing sure registered know polling site located biggest difference march vote earlyvotingnyc…,0.3,NY is setting up Early Voting to help with social distancing. Make sure your registered and know where your polling site is located. We make the biggest difference when we march and when we vote. #earlyvotingnyc… https://t.co/mibeQzBlhz,New York
6,wow missed delicious food wine dine meal restaurant pandemic reminds taken granted before ouyangadventures…,0.16666666666666666,Wow how I missed you for all the delicious food and wine.  This is the first dine in meal at the restaurant since the pandemic and it reminds me how everything was taken for granted before.  #ouyangadventures… https://t.co/gZRgvT9Gfh,California
7,great effort tonight roo right left pre covid girl happy out blackopsbmx oakcreekbmx oak creek bmx,0.1,"Great effort tonight Roo! Right where she left off pre COVID.  Girl was happy to be back out.
#blackopsbmx
#oakcreekbmx @ Oak Creek Bmx https://t.co/KGkRnrcZ8t",California
8,now new mixtape free streaming download hell razah heavenrazah sunzofman wutangclan star risen doc present ghettogovt covid19 nationalemergency executive producer queentheprophet ft music from…,0.2,OUT NOW! #New #Mixtape free #streaming #download HELL RAZAH @HEAVENRAZAH #SunzOfMan #WuTangClan star of @Risen_Doc presents @GHETTOGOVT #COVID19 #NationalEmergency executive producer @Queentheprophet ft. music from… https://t.co/BHqxYVy4dD,Georgia
9,yikes,0.1690909090909091,Yikes https://t.co/a7uj4qSYhF,Arizona
10,new arrival baker thank you grizzly they 're going fast come check restocking store daily basis pandemic skateboarding going viral garage boardshop,0.2,New arrivals Baker/ thank you/grizzly they're going fast come check it out restocking the store in a daily basis the pandemic is now skateboarding it is going viral. @ The garage boardshop https://t.co/yFpi2sVKEZ,California
11,stone notorious lotta riding week believe beer appropriate stone beer corona california,0.11212121212121212,"Stone Notorious P.O.G.
Lotta riding this week. I believe that a beer is in appropriate.
#stone  #beer @ Corona, California https://t.co/9en9oTxD4t",California
12,radioactive podcast youtube watch new skit like share comment subscribe link bio moneyheist latenightwithallaccess comedylife covidskits coronavirus coronavirusmemes covid19 covid19skits…,0.27187500000000003,"Go to radioactive podcast on YouTube and watch our new skits like share comment subscribe link in bio 
#moneyheist #latenightwithallaccess #comedylife #covidskits #coronavirus #coronavirusmemes #covid19 #covid19skits… https://t.co/uDpB5yAMYX",Texas
13,got covid19 test citycollege student health service minute out deep swab between selfie covid19test city college san francisco student health service,-0.025,"Got a #COVID19 test at #CityCollege Student Health Services. Was only a few minutes in and out, with a deep swab in between. #selfie #COVID19test @ City College of San Francisco Student Health Services https://t.co/4s303cckXV",California
14,two thousand and twenty coronavirus house arrest day ninety-four leisurely day listening couple new cd got new garbage disposal installed good time bar officially open free fully roam…,-0.3404761904761905,2020 Coronavirus House Arrest Day 94 - Another leisurely day while listening to a couple new CDs and got a new garbage disposal installed - good times! With the bar officially open until we are free to fully roam… https://t.co/03k4rXt0vs,California
15,dailywalk flattenthecurve itsbetteroutside creekside motherdaughtertime edith moore nature sanctuary houston audubon,-0.06666666666666668,#dailywalk #flattenthecurve #itsbetteroutside #creekside #motherdaughtertime @ Edith L. Moore Nature Sanctuary - Houston Audubon https://t.co/LOC3NkxYMP,Texas
16,grandson logan bakes loaf solo watching jack one hundred and thirty youtube video way logan thanks inspiration jack jack scraper corona california,0.0,"Grandson Logan bakes his first loaf solo watching Jack’s #130 YouTube video! Way to go Logan and thanks for the inspiration Jack!  Even used Jack’s scraper! @ Corona, California https://t.co/XPwbn824Lo",California
17,covid nineteen update queen new york,0.3125,"COVID-19 update @ Queens, New York https://t.co/rAIbYM2V4h",New York
18,goodnight great night town seattle amazon garfield high school day one homies work got post covid nineteen haircut brother houdini conscious one day saw my…,-0.06666666666666668,Goodnight from another great night in the town. Seattle. Amazon. Garfield High School with my day 1 homies. Work. Got a my first post Covid-19 haircut from my brother the Houdini Be Conscious All in 1 day. Saw my… https://t.co/F8Iyt3jG9H,Washington
