,tweet,sentiment,tweet.1,location
0,hey missing mytwofrontteeth lilbusybs toothfairy smile coronavirus brookfield wisconsin,0.04999999999999999,"Hey what am I missing? 

#mytwofrontteeth #lilbusybs #toothfairy #smile #coronavirus @ Brookfield, Wisconsin https://t.co/qRf4oEyMQ7",Wisconsin
1,corona im ovum girl sugg miss man sugggarden blue heartface with medical maskwilted flower esplanade garden,0.0,Corona I’m ova you girl. Sugg I miss you man. #SuggGarden 💙😷🥀 @ Esplanade Gardens Inc https://t.co/derSOFdDlm,New York
2,p4w pioneertown big bear five sixteen two thousand and twenty saturday • chosen “ covid coven ” “ double bubble ” john marten allen carrier cant come shoulder surgery subaru • drove burn canyon road is…,-0.0625,"P4W - PioneerTown to Big Bear
5/16/2020, Saturday
• My chosen “Covid-Coven” “Double-bubble” is John Martens. Allen Carrier can’t come, due to the shoulder surgery. Subaru.
• We drove up Burns Canyon Road which is… https://t.co/ho4dIRJYmY",California
3,pandemic chef strike again bananabread try ever didnt rise high hoped shes beaut coronavirus quarantine cooking baking okeefeandmerritt nomnom foodporn noho art district,0.25625,The #pandemic #chef strikes again! #bananabread first try ever! Didn’t rise as high as I hoped but she’s a beaut! #coronavirus #quarantine #cooking #baking #okeefeandmerritt #nomnom #foodporn @ NoHo Arts District https://t.co/YiZeHow3cG,California
4,preop electivesurgery selfisolate wherewillyoubeinayear covid19 long beach california,-0.05,"#preop #electivesurgery #selfisolate #wherewillyoubeinayear #covid19 @ Long Beach, California https://t.co/GkTtJyEa0J",California
5,fifth person connected columbus senior facility dy covid nineteen,0.0,Fifth person connected with Columbus senior facility dies of COVID-19 https://t.co/PReqZ68ukA,Mississippi
6,buckleup covid19 pandemic makingthesamemistakes fuck2020 columbus ohio,0.39642857142857146,"#buckleup #covid19 #pandemic #makingthesamemistakes #fuck2020 @ Columbus, Ohio https://t.co/yh9O7PHoix",Ohio
7,tonight episode coronavirus cooking diary version shrimp white bean hearty actually pretty light shrimp lighter especially seventy nyc…,0.1106060606060606,On tonight’s episode of the Coronavirus Cooking Diaries we have my version of Shrimp and White Beans. It is hearty but actually pretty light. The shrimp make it lighter especially since it it was in the 70s in NYC… https://t.co/hfXUDKVkuF,New York
8,summer already jungle beach coronavirus covid19 greenhills ohio,0.225,"Can it just be summer already? #jungle #beach #coronavirus #covid19 @ Greenhills, Ohio https://t.co/IifzcWW1XM",Ohio
9,got asked word today funeral fir friend mom passed covid nineteen time ive worn clericals year lost cassock stolenwhen left apartment read the…,0.1953125,"Got asked to say a few words today at a funeral fir a friend’s Mom who passed of COVID-19. First time I’ve worn the clericals in years... Lost my cassock and stolenwhen I left the former apartment. 
Read from the… https://t.co/g7Sq4PriAX",California
10,covid19 toosoon ohioisacesspool columbus ohio,0.0,"#covid19 #toosoon #ohioisacesspool @ Columbus, Ohio https://t.co/NyV7i840pl",Ohio
11,biohazardcovid nineteen biohazardupdate message white house stimulusdollar banknote packagememo queen new york,0.3234848484848485,"☣COVID-19 ☣update ????
 Message for the White House????
 And one more stimulus💵 package📝 do it NOW @ Queens, New York https://t.co/yXBXB0mksS",New York
12,june 8th day service email directly register barbara kidsgymberkeley com kidsgymberkeley indoorplayground essentialworkers covid19 covid bayareakids eastbaykids 510kids…,0.2,June 8th will be the first day for these services! Email me directly to register at Barbara@kidsgymberkeley.com #kidsgymberkeley #indoorplayground #essentialworkers #covid19 #covid #bayareakids #eastbaykids #510kids… https://t.co/PgNHCVvbD0,California
13,poor gordon biersch business look like went home day didnt come back fear happen restaurant time covid19 gordon biersch honolulu,0.2333333333333333,"Poor Gordon Biersch, now out of business. Looks like they went home one day and didn’t come back. I fear this will happen to more restaurants in the time of Covid19. @ Gordon Biersch - Honolulu https://t.co/RTqUKLToAW",Hawaii
14,little german food dinner drink local gasthaus rasselbockla saferathome covid19 supportlocalfoodie mar vista southern california,0.21212121212121213,"A little German food for dinner w drinks from our local gasthaus. rasselbockla #saferathome #covid19 supportlocalfoodie @ Mar Vista, Southern California https://t.co/iywCDsuN7u",California
15,boy love djadded “ for corona ” music video now firefire link bio ⠀ ⠀ shot by skylance media⠀ produced by djadded⠀ written by djadded⠀ mixed amp mastered by parryjack⠀ challenge by …,0.0,"Show my boy some love... @DJAdded “For Corona” music video out now! 🔥🔥 (Link In His Bio).⠀
⠀
Shot By: @skylance.media⠀
Produced By: @DJAdded⠀
Written By: @DJAdded⠀
Mixed &amp; Mastered By: parryjack⠀
Challenge By:… https://t.co/39ZKhAn3vh",New York
