,tweet,sentiment,tweet.1,location
0,repost abc7ny • • • • • • president barack obama slammed president donald trump handling coronavirus pandemic “ absolute chaotic disaster ” conversation ex member his…,0.1,"#Repost @abc7ny
• • • • • •
Former President Barack Obama slammed President Donald Trump’s handling of the coronavirus pandemic as an “absolute chaotic disaster” during a conversation with ex-members of his… https://t.co/FsaRfGtlMM",New York
1,losangelescounty latrails finally reopen 1st trailrun covid19 gt gt gt nature naturephotography mountain mountainbike mountainlife nature montañas montagne california socal besthikingtrails…,0.0,#LosAngelesCounty #LATrails finally reopen ! 1st #trailrun since #CoVid19 &gt;&gt;&gt; #Nature #naturephotography #mountains #mountainbike #mountainlife #nature #montañas #montagne #california #socal #besthikingtrails… https://t.co/DgHaTNBah9,California
2,covid nineteen quarantine day fifty-three step mr yuk return saga lol soulcandymusicmusical notemusical notes soulcandyrawks theskiesthelimitin2020 coronavirussuxs theshowmustgoon columbia south carolina,0.5,"Covid-19 Quarantine Day #53... the Next Step in the Mr Yuk Returns Saga... LOL!!! #soulcandymusic🎵🎶 #soulcandyrawks #theskiesthelimitin2020 #coronavirussuxs #theshowmustgoon @ Columbia, South Carolina https://t.co/s8DGsCjjGT",South Carolina
3,essential activity mask required maythe4thbewithyou revengeofthe5th starwars darthvader covid19 wilhelmscream bradyhold itsjuanmedina wildatweetz san francisco california,0.0,"When you go out for #essential activities #masks are now required. #maythe4thbewithyou #revengeofthe5th #starwars #darthvader #covid19 #wilhelmscream @BradyHold @itsjuanmedina @wildatweetz @ San Francisco, California https://t.co/9T6F163LeP",California
4,twelve fifty-three am ten two thousand and twenty logic logicpro covid19 quarentineandcook quarantinecookup quarantine beat beatmaker producerlife petersburg virginia,0.0,"12:53 am. on May 10, 2020

#logic #logicpro #covid19 #QUARENTINEANDCOOK #quarantinecookup #quarantine #beats #beatmaker #producerlife @ Petersburg, Virginia https://t.co/sZDlU8KgXn",Virginia
5,trying catch corona virus fishing polefishing pole fishingbuddies 4lyfe nightfishingfishing pole discovery bay california,0.0,"Trying to catch everything but the Corona Virus 🎣🎣 #fishingbuddies #4lyfe #nightfishing🎣 @ Discovery Bay, California https://t.co/fJnB3MbW9f",California
6,tonight episode coronavirus cooking diary julia child inspired boeuf bourguignon felix sister watched julie julia one hundred time time saw think was…,0.25,"On tonight’s episode of the Coronavirus Cooking Diaries, I give you Julia Child’s inspired Boeuf Bourguignon! Felix and his sister have watched Julie and Julia about 100 times. The first time they saw it I think was… https://t.co/cbe7RWuhxf",New York
7,dont leave home itheart exclamation️heart exclamation️heart exclamation️ dazzlingdanette performerlife aea mompreneur covid19 masksondeck jersey city new jersey,0.13636363636363635,"Don’t leave home without it❣️❣️❣️ #DazzlingDanette #PerformerLife #AEA #Mompreneur #CoVid19 #MasksOnDeck @ Jersey City, New Jersey https://t.co/L5DCBnJJmm",New Jersey
8,vega strip paradise nv day city reopens thestrip paradise nevada covid19 vega lasvegas covidonthestrip staysafe love life newnormal besmart health keepgoing two thousand and twenty la vegas…,0.5,"Vegas strip, Paradise, NV 

The day before the city reopens.

#thestrip #paradise #nevada #covid19 #vegas #lasvegas #covidonthestrip #staysafe #love #life #newnormal #besmart #health #keepgoing #2020 @ Las Vegas,… https://t.co/YCCk3Ep5FW",Nevada
9,having covid senior moment amp black heartwhite circle️ senior2020 soproud wilsonvillehighschool wilsonville oregon,0.0,"having a covid senior moment in b&amp;w 🖤⚪️
.
.
#senior2020 #soproud #wilsonvillehighschool @ Wilsonville, Oregon https://t.co/JtMe2aZrPW",Oregon
10,psa important heed feel need cough ask far cough far cough now far cough future farcough coronavirusblues covid nineteen aiea hawaii,0.14,"This PSA is important for everyone to heed. 

If you feel you need to cough we ask that you far cough. 

Far cough now.  Far cough into the future.

#farcough #CORONAVIRUSBLUES #COVID-19 @ Aiea, Hawaii https://t.co/teAF6ME1dv",Hawaii
11,'ve slacked profile quarantine based coronavirus pandemic realized masked visual profile let rectify homemade covering sent from…,0.0,I've slacked on this profile during the #quarantine based on the #coronavirus #pandemic and realized there was no #masked visual on this profile so let me rectify with this #homemade #covering sent up from… https://t.co/yq3ycP27DQ,New York
12,road tripping time corona roadtrippin cartercaves socialdistancing familytime carter cave state resort park,0.090625,Road tripping in the time of Corona. #roadtrippin #cartercaves #socialdistancing #familytime @ Carter Caves State Resort Park https://t.co/W48Fk8s4ac,Kentucky
