tweet,location
"#coshinglesciaticapause is also a thing, friends. Starting from scratch yet again, but better than sick and sedentary...chippin’ away at my COVID-9. @ Ocean City, New Jersey https://t.co/usb9MIsM6w",New Jersey
Living in the Post-Covid brewery scene!  We head down to #rochestermn to sit on @LilThistleBeer patio for some excellent #beer and some great smoke meats from smoakbbqmn!  What a great #minnesota day!  Stay healthy… https://t.co/kJRCKwtHCF,Minnesota
#stayhome #staysafe because this virus isn’t even close to going away- #sciencematters #covid19 #covid_19 #wearmasks @ United States https://t.co/xoSNrPjDpR,Kansas
First time  @lkskoll has agreed to going out since taking care of covid patients.... which is almost every shift. These last 3 months have been tough but spending the day kayaking in… https://t.co/uJvA2fv0Sj,Maryland
Covid19 hair #Covid19 #hair #bangs #eyedoctor #burberry @ KDT Optometry https://t.co/EJNYPW6SCL,California
First time eating in a restaurant since #covid19 restrictions started. 😎 ambrizacypresstl #strawberrycucumbermargarita #mexicanfood #socialdistancing #saturdayfun heatherl013… https://t.co/nhTS5G6oCG,Texas
My first time on the train since the quarantine-- omw to the doctor. I have NEVER seen the station so empty. #eerie #covid19 @ Washington Heights https://t.co/egM9ZxRDA0,New York
"Zucchini Bread.

#reginaedelmanphoto #health #baking #fromscratch #food #quarantine #covid19 #newyork #spring2020 @ New York, New York https://t.co/E95OkurXg6",New York
"Mark your calendar! ✅ We are RE-OPENING on Wednesday, June 17th! So excited to see our friends &amp; customers again! 💕 #therewillbedeals #reopening #covid19 #comeshopwithus🛍 #bringyourmask @1325CollegeShop… https://t.co/wgPIhEYVaC",North Carolina
"Today, I made the decision to reboot/CTRL-ALT-DEL!  This pandemic and negative media storm deflated me and I let it!  Today, I broke my own distance award by enjoying the small town country roads in New Melle, seeing… https://t.co/EAsWDEqp4O",Missouri
el vencino 💪 🙌🇩🇴 beat #coronavirus @ Washington Heights https://t.co/CvVpTiH9K6,New York
Last night in Waconia was a blast and it was the first show we have had since Covid! Love the people and the energy there!! Thank you to Bill and Lana for having us!! @ Lake Waconia https://t.co/7aDOSXmDDp,Minnesota
"My baby...Giovonni Burns..aka Dr. Gee...aka Gio....aka G-money...aka...G-Skip.....
Today is HIS day!!! Thank you God!
Phoebus High School....c/o 2020
#WhatsNext #Pandemic #PHS2020 #congratulations🎓 @ Phoebus High… https://t.co/kPltSG9mq8",Virginia
"MAY 22, 2020  A docudrama about 10 Washingtonians in the midst of a pandemic written, performed and directed by Washington artists. #ArenaStage #dctheater https://t.co/ZUR3hG5y8o @ Washington D.C. https://t.co/C67L9m25il",District of Columbia
Still almost nobody in the NYC subways during our “rush hour” commute😐#nyc #subway #empty #commute #rushhour #covid #corona #mylife #followus #borzoi #wolfhound #sighthound #sighthoundsofinstagram @ Greenwich Village https://t.co/kx5ATIqCIb,New York
"Free COVID Testing! Today and Tomorrow! @ Renton, Washington https://t.co/AFr0v2iOjC",Washington
"We are here until 5pm offering free Coronavirus testing and food jprincerespect complex. If you marched get tested

#rapalotrecords #fox26 #click2houston #cityofhouston #hispanichouston #standwithSJL #vote… https://t.co/zywW9tyf32",Texas
#tb to before COVID-19 group classes at Maestro. We are missing our dear students and we hope to resume the group activities at the studio soon. In the meantime please contact us to schedule a Private session at the… https://t.co/VHsE82GA2G,Texas
"I just want to get away from society and here’s how I’ll do it, using shimodadesign Action X70, fujifilmx_us GFX 50S, @nemoequipment Hornet 1p tent and a @jetboil.
.
.
.
.
#Pandemic #CoronaVirus #ShimodaDesigns… https://t.co/jFLJcwATL3",Washington
"Abandoned Playground
.
#filmphotography #filmisnotdead #kodak #kodakfilm #kodakportra400 #leica #leicamp #pandemic #shelterinplace #lockdown #playground #soccerball @ Mountain View, California https://t.co/wZwf1A6XU7",California
"Socially Distanced Latte
.
#filmphotography #filmisnotdead #kodak #kodakfilm #kodakportra400 #leica #leicamp #pandemic #shelterinplace #lockdown #coffee #starbucks #socialdistancing @ Mountain View, California https://t.co/LJtXMeSC8I",California
"The Maryland Health Connection Special Enrollment Period ends in just two days on JUNE 15!

To enroll go to https://t.co/I7Y5cXZTbX and select “Coronavirus Emergency Special Enrollment Period.” 

Free help is available by calling 1-855-642-8572 from 8 am to 6 pm on weekdays. https://t.co/htfkemFxpT",Maryland
"Do Not Push The Button
.
#filmphotography #filmisnotdead #kodak #kodakfilm #kodakportra400 #leica #leicamp #pandemic #shelterinplace #lockdown @ Mountain View, California https://t.co/T399TGyGQh",California
"I wish LDH announced backlogs when they were happening, instead of when they end. https://t.co/90R9TeCvTE @ New Orleans, Louisiana https://t.co/ZBEt6Iuicf",Louisiana
Covid lyfe @ Intelligentsia Coffee https://t.co/Ik32gsg0Ro,California
"This is how you head back to the gym! Well done California desert cities. •
•
#covid19 #postquarantine #reopening #socialdistancing #responsible #responsiblebusiness #backtothegym #backtofitness #backtolife… https://t.co/zxOu29JsqQ",California
Please  SHARE #uppereastside #smallbusiness #pandemicrelief #covid19 #covid_19 #governmentshutdown #gofundme #smallbusinessrelief #stayalive #help #hairsalon @ Maxim Beautique https://t.co/PqqurFcpIX,New York
"Join us for worship tomorrow at 11AM | 2525 Lumpkin Road or https://t.co/CjNrKb1wzW. @GeoffTGleason is preaching from Hebrews 8:8-13 » ""The New Covenant."" #churchtime #coronavirus #loveaugusta https://t.co/pnZZ7DXAr3",Georgia
Happy Saturday! I am reflecting about my year. I had two jobs - one in middle school &amp; one in grade 3. Then there was COVID which interrupted everything. It has been a year. I loved teaching grade three. I am sad for… https://t.co/dw9rOw07Ql,New York
First haircut since the start of the coronavirus socialdistancing2020 Thanks to L&amp;R Barbershop for maintaining #saferathome recommendations and reminding me to keep safe. @ Mar Vista https://t.co/jLcgbW8BZ7,California
Peak of #coronaheritagepark #sf #sanfrancisco @ Corona Heights https://t.co/78a1eNji3T,California
"We put in WORK this week at our  teaching garden. 
COVID-19 has kept our homeschool co-op off the community space for almost 2 months and as you can see nature has reclaimed all of its space. Our boys helped… https://t.co/Fom0CAS89A",North Carolina
"#SOLD! This one took some work, however...We👏🏻don’t👏🏻let👏🏻deals👏🏻die👏🏻

Our Canadian client got stuck up north due to that loser #COVID and, as a result, their financing fell through. Most realtors would just call it… https://t.co/bPamJ9XHme",Georgia
I Hope LOVE is the Next Pandemic ♠️📌♠️ We All Need Some 📍 @ Washington Heights https://t.co/fNsrGZ5A42,New York
"https://t.co/S4oWTeAfVB Blog This Link | For Accurate &amp; Up To Date Information Click {CDC | #Coronavirus (#COVID19)} In the Golden Heart City, the Fairbanks #FoodBank is still serving the community despite the… https://t.co/R3z8h1Yg9N - View Post | https://t.co/S4oWTeAfVB",Alaska
"Even during a pandemic one needs to eat. (@ Patty’s Eggnest in Tukwila, WA) https://t.co/wiqPRqicfW",Washington
"COVID-19 update 
At work??? @ Gristedes Supermarkets #059 https://t.co/ANNeZpytId",New York
"I still have a few days open for your very own loaf of my sourdough in exchange for your donation ($10 suggested) to the COVID-19 Protest Relief Fund
(https://t.co/ZRHyWtJWy4)

Tuesday June… https://t.co/SoUn4UXjzb",Illinois
"COVID-19 update @ New York, New York https://t.co/4btFZCRaqo",New York
Una fría bien fría please don’t be this guy lmao 🤣 🤦🏽‍♂️ check out @MrYdiaz for the best Frozen Drinks by the way #ElPATIO soon to open 🙌🏽💥🙌🏽 we gonna be outside outside lmao 🤣🤷🏽‍♂️🤣 #coronavirus #covid #covid19… https://t.co/ykNBcqYVLp,New Jersey
"Tell me why I put on lipliner and lipstick! 🤣 #Mac #maccosmetics #lipliner #chestnut #masks #covid19 @ White Marsh, Maryland https://t.co/PKQ4jSuJRr",Maryland
UK leading the 🌍 in new #COVID19 guidelines to get #film &amp; #TV productions back to work - safely! Well done @BFI  &amp; #BritishFilmCommission sexeducation #jurassicworlddominion… https://t.co/XRG0DLEaMf,California
"It’s not even Mother’s Day, but you get @toryburch upcycled designer logo mask to fight Covid-19 if your son is @LPasifika 

For bespoke service, please TEXT 917-981-9801.

#fabricmask #premiumfabricmask #clothmask… https://t.co/SkHNTeDp7k",Hawaii
"I never thought I'd be one to opt for working out at home but I'm a convert! Before COVID, I was trying to find a strength routine because I wasn't able to run distance due to my plantar fasciitis. I tried doing… https://t.co/462dbktNNu",Massachusetts
"It’s been 3 months since you left us Kain... can’t even begin to describe the pain and flood of emotions the kids and I feel daily. Add that to the pandemic, racial tension and political battles that are going on and… https://t.co/Hb1450zIDv",California
"I am freaking missed this place. Since were moved to the new building AZA5,  I  couldn't get this so often especially during the pandemic #phobowl #photooftheday #vietnamesefood #asianfood @ Pho Bowl Restaurant https://t.co/zZ8j4awHK8",Arizona
"#DallasWeekly spoke with Dallas City Manager, T.C. Broadnax. We discussed the effects of the #COVID pandemic on Dallas economy, nationwide protests, police reform, and steps the city is taking towards… https://t.co/v7fBESnQ7q",Texas
"Hey family, 

Usually I'm posting one of our specials or celebrating something with you but today is different.  We are proactively shutting our doors. We have had employees test positive for Covid-19. Our top… https://t.co/SWSAsbKGza",Georgia
"Walking around nyack New York drinking bloody Mary’s. #nyackny #pizza #walking #outdoors #sunburned #boyfriend #pandemic2020 #covid19 @ Nyack, New York https://t.co/LdWog6vc52",New York
Non-violence is the greatest Violence. Lots of #running circuit training waiting for #swimming. My generation is the greatest generation of the 21st century and we will prove it. #coronavirus #pandemic #2020 #mma… https://t.co/6oeFZfkX7E,California
"Concerts in Romania 👀 🧠 post covid. 86 moshing???? 🦠 🔥
@shanvisualc #fuckcovid19 #fuckcovid #concertspostcovid #postcovid #aftercovid #covid19 @ Washington D.C. https://t.co/Js2Vp84QlV",District of Columbia
Dr. Marissa reporting LIVE but off camera cuz I’m still waiting for the #covid19 test results... they said 3 to 5 days and today is day five so hopefully I’ll have some good news before the end of the day but in the… https://t.co/fDbtUS2zjV,California
Concerts post covid. 👀 🧠 💭 🤔 #covidbussiness #fuckcovid19 #covid19 @ Washington D.C. https://t.co/u486uUKW9h,District of Columbia
"Bloomfield Pulse Condolences to all of the families 

Essex County Coronavirus Cases
Updated: Saturday, June 13, 2020

• Social distancing, hand hygiene, and other steps to prevent infection must be followed at all… https://t.co/9ZyvS6Nu2n",New Jersey
"We'll see you again soon!

This pandemic had a tremendous financial impact on small businesses. 

As a micro-business, MargotCamille was too, left without any financial aid.
Yet, thanks to our landlord efforts, we… https://t.co/bQeuS8aGD3",Pennsylvania
"YAY the pool at my apartment complex finally opened! New Orleans coronavirus rules didn’t allow it to open before. I love love love swimming!!! I’ll be here every day all summer long 😎
.
.
.
.
#pool #poolparty… https://t.co/mxhk7aucgP",Louisiana
"“Covid Blues” Diva
9x12 acrylic on heavy art paper
#merlynbostartist 
#diva #divaseries #faces #theblues
#wallart #contemporaryart #acrylicpainting #covidart #funkyart 
#colorful #galleries #artwatchers #artforsale… https://t.co/2UzqerN5WC",North Carolina
NEGATIVE for #covid19 #coronavirus - get tested #coronavirustesting #georgia #maga #pandemic #blacklivesmatter @ T4 Law Group LLC https://t.co/7rwgdyM2ib,Georgia
"🍾🍾JUST SOLD 🏡 💰 
Despite COVID19, we have maintained our commitment to serve our community and it’s real estate needs. Planning to buy or sell? Who you hire matters 
#tomferry #justsold #homesold #listingagent… https://t.co/sBou7bwxO2",Florida
First time eating in since before the pandemic started! What better to do it than with the Stang and car crew as part of a nice cruise to the Outer Banks! 😎 Now having a jolly roger good… https://t.co/SIw29HiOP2,North Carolina
"the doors of thebaileywinecellar are officially open! as a small black owned business, i am beyond grateful to still be standing during this challenging and stressful pandemic. i truly appreciate my staff… https://t.co/KpUHfKnXF4",Georgia
Love in the time of Covid; a lovely wedding. #wedding #outdoorwedding #covidchronicles @ New City Fellowship Worship https://t.co/WqEWoLUbTo,Missouri
"Before COVID-19, this would have been my bachelorette weekend. The plan was to head to Palm Springs for the weekend and chill with my girls. Instead, I'm spending it at home but nadiabaca sonib_mspb wanted to make… https://t.co/MBbWQqF7fE",California
"Vegas is back baby! 😈
What a fun event performing with poshproductionslv yesterday. We gave away fresh produce and water to families that were effected greatly by the Covid pandemic. It was a drive thru event with a… https://t.co/CX7jZD0Hl8",Nevada
I’m fucking sick of this shit. It’s bad enough we still dealing with a pandemic but to continue to kill another black man even after all that’s been going on? What the fucking hell is wrong with these police out… https://t.co/U5xBITkE01,Georgia
Yaaaaaas...We made it thru!!! I'M OVER EXCITED TO SAY...APPOINTNENTS ARE NOW AVAILABLE!! We Beat the #covid19 quarantine!! Now back to business and making that hair bounce again!! As we move forward we are going… https://t.co/6yBH3zNQQZ,New Jersey
"Now you know why cops are fucking worthless! 😂😂😂😂😂 Yes. Yes, do know why they are worthless pieces of useless shit! 
.
.
.
#PowerToThePeople #Resist #2020ShitShow #Covid19 #KillerCops @ Los Angeles, California https://t.co/TdK5YhIFHF",California
"+Support+ After I heard one of my favorite desert spots were opened yesterday, I Took a Vitamin D walk to @five_daughters. It’s been a while since the Pandemic Lockdown but it was great to see the love and support… https://t.co/Rrt3tMfNjc",Tennessee
"Friends in Utah 🙂

The President of Intermountain Health Care asked us to share an important message in response to the fact that Utah COVID cases are rapidly increasing.   

The best way to avoid going back to… https://t.co/ZmGPaBf43Y",Utah
Hi loves! 💖Here are my COVID-19 Guidelines for my nail salon. 💅 If you guys have any further questions or concerns please don’t hesitate to ask. 💌 You can email me at ricekittynails@gmail.com for more information. @… https://t.co/nRu4VPEjTG,California
"Be Healthy, Be Safe 🌎🏠

Together is better 🙌🏼💪🏼

#underpressure #covid19 #behealthy #besafe #services #cleaning #disinfectionservices @ South Bend, Indiana https://t.co/eBNUZVScDf",Indiana
PCBT 2019-2020 Covid19 dance season @ Providence Creek Academy Charter School https://t.co/6Zt0M9ArGj,Delaware
"#LINKINBIO #PANDEMIC OUT NOW! 😷 @ Los Angeles, California https://t.co/Jjk5grpZWw",California
I miss my long pandemic hair but mercyfulfade did an excellent job on cleaning me up yesterday. Thanks my homie! 🙏 @ Bedford-Stuyvesant https://t.co/zHubtwb98E,New York
Glen Cove always rises to the occasion. What a great graduation parade today in Glen Cove for the Class of 2020. . You guys deserve the best. Cheers to a bright future and Corona free existence.  Go Big Red!!!… https://t.co/2Rm64h1nEN,New York
"Well since some QuikTrip Locations are now doing self-serve Fountain Drinks for the 1st time since the COVID-19 Pandemic Quarantine period ended last month, went to this QuikTrip location… https://t.co/YrsMRCwGcb",Missouri
"Fast forward one year later when the city is on lockdown because of the coronavirus pandemic, civil unrest over racial discrimination and police brutality spills in to the streets and the world is once again changed… https://t.co/DdXAkhr21R",California
"🎶Thank god I’m a country boy!🎶 Covid Quadding at the ranch. #ruralgay #beardedhomo @ Windsor, California https://t.co/C4RDiSwjnq",California
Can't wait to get lost around the world with my wife and have our (post-pandemic) first date @ Golden Gate Bridge https://t.co/GK8DAF053G,California
Jelly. So awesome. https://t.co/a8jtZm79qf,California
"Covid19 wedding on the island of #Maui #hawaii at  #secretcove the Hawaiian language name is #paako I think for a few tourist, it is business as usual. There were about 30 people on the beach. #beautifulsunset #bride… https://t.co/GUn8XPfdbB",Hawaii
I decided a car caravan protest was a Covid safe protest. @ East Petersburg https://t.co/A8SuArOSKi,Pennsylvania
"I know, it’s crazy with the pandemic, the economy, and the protests. But do not forget, there is a devil. He has a plan. He’s sticking to it.

“The Assassins Creed” this Sunday at 9:45am, tune in if you want to know… https://t.co/fowcjhTWQT",Tennessee
Are you based in DC and looking to find ways to help your local community during the pandemic? MDMASKerAID is planning to expand our mask-making initiatives into the DC area! We are looking for DC-based volunteers… https://t.co/q6crGObcDF,Maryland
"Awkward as always! @ Corona del Mar, California https://t.co/nP1IwF3ZfL",California
Bowie doesn't go outside but he knows that to stay safe (and have a good daytime snooze) it's wise to cover your face. So if you go out wear a mask and help everyone stay safe. Covid 19 doesn't care what your… https://t.co/bM4Z6Vm5tc,California
"In the pool. #rowdyrobbie #covid19 #getoutside @ Chadds Ford, Pennsylvania https://t.co/QfaF7OKajv",Pennsylvania
"One the pool. #sophiegram #covid19 #getoutside @ Chadds Ford, Pennsylvania https://t.co/9ObVyhHfbq",Pennsylvania
"Can’t believe, only one week before summer ❤️ Few goals were readapted by the quarantine, my focus was directed to other things like my family, work and strong bonds created by this coronavirus situation. Life… https://t.co/vGXcGj2PQz",Maryland
This year I set out to participate in the bigclimbseattle to raise money for blood cancer in support of my Uncle battling Multiple Myeloma. Covid19 obviously interrupted that challenge… https://t.co/QPaD1jt6kd,Washington
"brunch, covid edition. over there in a to-go cup is a double negroni (🤤) from diamonddogsnyc - go give them some money 🖤 @ Astoria https://t.co/nPpWHYRNuL",New York
"Thank you for your support to address food insecurity in our community in times of crisis. To our sponsors, to our community, to our volunteers. THANK YOU! ¡GRACIAS! #covid19response #covid19 #latinos #jhcentrosol… https://t.co/QmoeOQRkVK",Maryland
"What would Dad like for Father's Day? 
🍫🍫🍫🍫🍫
One week left to shop for #Dad. Make sure to place your orders for shipping by Monday 6/15. Honestly Shipping is running  slower due to covid. 
Plan ahead, shop online,… https://t.co/ve7lXQxQp2",Mississippi
"Today we visited raylenvineyardsnc and had a live performance of @jukebox_rehab - beautiful early summer day tasting wine under a big southern tree 🌳- kinda adhering to #covid19 😉🍷 🎶 🌞 

.
.
.
.
.
#musician… https://t.co/tMnIzbUYsp",North Carolina
"Such a great feeling to see my Berkeley Tennis family back together! We spent two months coming up with new sets of COVID “Best Practices” .... guided by the State, City, science and the USTA. Great new court… https://t.co/odCRAiFWV0",New Jersey
"BIG NEWS — we’re excited to announce an all-new SAT / ACT Master Class series with C2’s Co-founder Jim Narangajavana. Due to COVID-19, we’ve seen canceled SAT/ACT tests, limited testing availability, and shifting… https://t.co/qNmfVSEObS",Maryland
"Walk through Chinatown and Soho.  Not much new graffiti tags, but majority of businesses, (some whole blocks) especially near main roads boarded up. #chinatown #soho #manhattan #covid19 #era @ Chinatown, New York City https://t.co/A4cqzBqd8j",New York
"Corona Road Trip to Frederick, MD, rooftop deck seating at the restaurant. First meal out in over 3 months! IPA for me, strawberry Eddy for TCV! @ Brewer's Alley https://t.co/s3a4J7ZMLo",Maryland
"At Kevin White for the Post Covid opening. Met thiswaywithtay there.
.
.
#wine #winery #woodinville #Washington #wawine #Syrah #mourvedre #Grenache #casualchef @ Kevin White Winery https://t.co/9YZL1GqY74",Washington
Happy Covid-19 Recovery Saturday!  Bark Box time for Cooper! @myglendale @barkbox #scoobydoo #rescuedogs #adoptdontshop #wewillsurvive #doingmypart #coronavirüsü @ Verdugo Woodlands https://t.co/nSToSacgO3,California
Amen 🙏🏽 COVID-19 has taught everyone to appreciate what you have before it has become what you had. Keep GOD first and you’ll never be last. #psalms #keepgodfirst🙏 #covid19 #appreciatethelittlethings #americablessgod… https://t.co/qxgJLoLPJG,Florida
"Come what may (bring it on Corona 🍻) life goes on!! 👩‍❤️‍👨☀️⛰🌳 Beautiful couple, beautiful moment, beautiful💍✨🥳 #Solowco @ Saranac Lake, New York https://t.co/smJN82nlEU",New York
"New shit in the works!! #fuckthepolice #IMC #intelligentmindedcreatures #BigLegion #hiphop #NewMusic #newwave #realhiphop #coronacalifornia #riversidecalifornia #beats #lyrics #california #nojusticenopeace @ Corona,… https://t.co/g2oN77eWDn",California
"Wow..... #repost nytimes
・・・
Brazil’s coronavirus death toll is now the 2nd-highest in the world.⁣
⁣
Brazil’s outbreak passed a grim landmark on Saturday, surpassing Britain to record the second-highest death toll… https://t.co/EkqecVDtpQ",Florida
A fun summer night at @bengies drive-in movies - very well run and delightful with a covid reduced crowd - literally half the number of vehicles. And pixar ‘s #Onward is so awesome. Good #FamilyFun. #CovidCoping… https://t.co/CotWvcJ44Q,Maryland
"How 2020 has felt so far... and still paddling into the warbling triple-up (Climate Change, Covid and Black Lives Matter) — but we’re 100% #committed to solving the interconnected (environmental, economic and social)… https://t.co/vfKvuQ0EH9",California
"Pandemic Therapy

#landscapephotography #upsidedown #serenity#stormclouds #colorado #mudlake #i❤️colorado #escape @ Mud Lake https://t.co/ChYJF8VJq1",Colorado
"I know baking bread had been popular during the pandemic, and I've silently been taking part.
.
For me, without an oven, it isn't just bread baking that I have to master but doing it in a car iron Dutch oven!… https://t.co/DtDkNtUlC0",Vermont
“Helping Your Children Cope” article from the CDC. https://t.co/8G6SYYZPWq @ Parkview High School (Georgia) https://t.co/3GAEa0HckM,Georgia
"Support Local Restaurants.
Not all restaurant take-out I got  during the pandemic made it back to my kitchen table. But can you blame me? I know @bostonmagazine agrees, as last year they named… https://t.co/bGvqHptCFI",Massachusetts
"kraftysk1 and I got #covid19 tested today - #DC offered free testing at a firehouse in NE DC today. It took about an hour-and-forty-five minutes to get through the line, but... we want to visit my parents, so... and… https://t.co/KXF7Wj2P9c",District of Columbia
These “Monster Mouth” kids mask I make are so adorable. I have lots still available. https://t.co/8wsNqqRw57 #imafoolishmortalstore #monstermouthmask #imafoolishmortalmask @… https://t.co/3ghfFC19c5,Nevada
Drinking a Corona Extra by @GrupoModelo_MX @ Crab Alley — https://t.co/bFvmK9pvjK,Maryland
Corona NY Sat Jun 13th PM Forecast: TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41,New York
"Check this new video https://t.co/bJHaeXY1ds , Subscribe, Like and Share!  Ask questions! 
.
#unemployment #unemploymentbenefits #covid19 #youtube #youtubechannel #taxes #taxseason #subcribe #taxnews @ Los… https://t.co/Jt8NiUBIDM",California
GO LISTEN TO #PANDEMIC #LINKINBIO ALL PROCEEDS FROM DOWNLOADS GOES TO THE GIANNY FLOYD AND ROBERT FULLER FUNDS! NOTICE THE COLOR ON THE ARTWORK OF THE SONG. WE DEALING WITH 2 PANDEMICS GLOBALLY RIGHT NOW. ITS A… https://t.co/WaXg95ab8q,California
Great weekend @MelodramaBTQ and enjoying the love and support of new and existing clients as we are working to reopen July! Covid19 hours Thursday thru Saturday 2-6p offering curbside pick up and in store shopping… https://t.co/Mk7nD9D1Jz,Texas
"#Saturday afternoon a perfect day 74 degrees no #clouds route 9 empty strip mall. Empty highway #Covid-19. And so it goes #Rutgersalumni #journalism. https://t.co/gFCXLYGkoP. @ Monmouth County, New Jersey https://t.co/MWxod0TFGJ",New Jersey
"When you're trying to be notice you create something that  Will represent you So how does it look? @ Corona, California https://t.co/PiATHrF6H5",California
"@JimmyA_Shook1s @jaymills Very online? Have you heard of the novel coronavirus covid19? 

My 70 yo mother who lives at the head of a holler is a “big Booker backer” based purely on the debate she watched.",Kentucky
"Tarde pero seguro!  Only 36 days behind schedule, but it is FINALLY here! This is our first song ever with English lyrics.  It is a song inspired by #covid19 but it is a song about #love #socialdistancing but… https://t.co/8lllAQbrqR",Texas
I got my distance and my mask. @ Flushing Meadows - Corona Park https://t.co/KhQ0gtrtix,New York
"IT'S NOT OVER, PEOPLE. #wearamask #SocialDistancing #2metersapart #6feetapart #COVID19 @ Branford, Connecticut https://t.co/OqDSze7zI6",Connecticut
So happy I had enough hemoglobin to donate. They are now also testing for covid antibodies. At first she gave me a cop car to squeeze. I had to ask for something else. 😂 @ Vitalant - Colorado https://t.co/3OOtJHtoL7,Colorado
-Staff members are screened prior to beginning their shift for COVID-19 Symptoms. #doingourbest #covidsucks #stayingsafe @ El Pescador #12 https://t.co/mqIOBpDbhf,California
What celebrating your 5th wedding anniversary looks like during a pandemic. A picnic at #millenniumpark kentcountyparks @ Millennium Park (Grand Rapids) https://t.co/HGbScUUcZc,Michigan
"Saturday vibes. Surviving Corona. Thankful for outdoor havens! &amp; friends!!
#knickerbockermarket #rawbsheresomewhere #summerincorona #spacebubble #socialbubble @ Knickerbocker Market https://t.co/aWd9UouD0v",New York
"Socially distanced shade trees. #covid19 (@ Valley Life Sciences Building (VLSB) - @cal in Berkeley, CA) https://t.co/hKnCl6AiIf https://t.co/1Rh6lmb2zY",California
"Waffles doesn't care about social distancing, but Squidy was banking on the cat to yarn transfer of viruses. They both loved being in the 🌞. #socialdistancing #coronavirus #catsofinstagram @ Falls Church, Virginia https://t.co/0xsgDRsdRg",Virginia
"The right time is always now! 
Let’s also not forget, we are still in the middle of a global pandemic. Be safe and take all necessary precautions. 
#jamesbaldwin #drmnola #nola #drmphd #resist #✊🏾 @ New Orleans,… https://t.co/W2FsuG17gL",Louisiana
"Spring Without Us.  Today.

#reginaedelmanphoto #spring2020 #back #from #the #market #snshine #sunday #positivevibes #epidemic #covid19 #quarantine #almost #ending #newyork2020 #yay @… https://t.co/tFI2FBvJON",New York
First time back in a restaurant since Covid started. We have been here 3 times and been seated at the same table each time! @ Buffalo Wild Wings https://t.co/665OP4cr79,Indiana
"Back in March, six of your Salinas Firefighters were packed and ready to head up to Seattle, WA for the 29th annual Leukemia and Lymphoma Society Firefighter Stairclimb.  Unfortunately due to Covid-19, the event was… https://t.co/40a82wZsSf",California
"COVID Spikes Aren’t About Demonstrations or Pool Parties, They’re About Trump’s Incompetence and the #IllegitimateGovernment of enablers he’s created.

https://t.co/IKyX4adgDl",District of Columbia
This game was clearly designed before COVID. @ Dave &amp; Buster's https://t.co/5101t7YnEu,Florida
"Great to be in church and serving for the first weekend back, since the pandemic started. Taking good precautions in protecting those who are worshipping with us in person. @ Church At Viera https://t.co/JezfsIBja9",Florida
"Was supposed to DJ a #wedding today but #COVID19 delayed it to 2021. But... the @tullysgoodtimes Tenders truck coming to #Fayetteville makes the day better!
.
.
.
.
#WeddingDJ #Syracuse #CentralNY #CNY… https://t.co/ydu9Kkd6lI",New York
"Infected @nic_wow with “The Glenn” strain today.  
Drinking beer with friends COVID style ""The Friendly-Chain-Growler!!"" 

#communitygrowler #viralgrowler https://t.co/fI6H67yK4g. @ San… https://t.co/f4kmxcCFdS",Texas
Let me give you some coronavirus mask. WHAT!! @ Mega Bus https://t.co/8YHA59QCab,Georgia
"The Queen and I enjoying this nice day!
.
.
.
.
.
.
#mondaymotivation #realestate #billionaire #believeit #covid_19 #dallasinvestors #realtorlifestyle #realestate #texasrealestate #satxrealestate #boss #entrepreneur… https://t.co/XhtQr2mx3f",Texas
We eating dinner soon.. #justsaying #BLESSED #EATFOOD #happyassme #covid_19 #stayhome @ Salmon River Falls https://t.co/37hUTlsXFj,New York
"What a difference 2 years makes! Side by side pics are both 192 lbs. Add in 2 leg surgeries, an infection on the right leg taking out my right leg and arm from exercising and then no gym due to COVID-19, I'd say I… https://t.co/KPLX4u7DKQ",Texas
"First time out at a restaurant/ bar since COVID.... (@ Sidecar Social in Dallas, TX) https://t.co/kBqTGxWmqW",Texas
"We are Back 
We are opening  on June 15th
Llamas Competition Team
Due to covid19 we are adjusting our classes and schedules for the safety of our clients, fighters and staff.
we will be operating with safety… https://t.co/fwIouwsFgX",California
"Masked 2020: A photo essay by Dawn Hoffman 
Masks of the day! (Day 49)
.
.
.
#mask #humanity  #masked #quarantine #eyes #safetyfirst #quarantinelife #covid19 #thankyou #lockdown #coronavirus  #portraitphotography… https://t.co/dmXAYJufEj",California
"Its dinner time!

Caribbean Saloon has something for everyone! 

From Steaks &amp; Seafood to Sandwiches &amp; Pizza... Saloon has something for everyone!

We are fully compliant with Covid-19 guidelines for a safe dining… https://t.co/LmVrnd4qCQ",
"#Covid Quadding with my beautiful nieces! Lucky #guncle @ Windsor, California https://t.co/tWkw4BHScd",California
"Snapshots from one of my favourite cities in the world. 🗽 We didn't get up to much today, things our lives are slow during this pandemic. We hit up the grocery store (this is the hot new place to be seen at), took a… https://t.co/pC1LaSmlq4",New York
Um...yeah.ok...RT @NBC10Boston: The US may see coronavirus cases increase in the coming weeks as (cont) https://t.co/zsnrn5fgUQ,New Hampshire
"My sweet girl graduated high school this week and while we did a drive thru campus (in lieu of a commencement ceremony) and had a tiny party (on a much smaller scale due to Covid19) - we are just as proud 💜👩🏻‍🎓
Love… https://t.co/csTkQk2BnM",California
