tweet,location
"Reversible Face Masks Available today! 25 in stock. $10 each plus shipping.
#facemask #madeinusa #madeinamerica #facecover #facecovering #artistsofinstagram #artistoninstagram #corona #covid19 #pandemic… https://t.co/WngfXT50xp",Florida
Is it just me or does the #coronavirus lockdown and now lifting seem more and more like a bizarre farce? Nothing has actually changed. Really. Except for the perception and emotional charge of fear towards virus and… https://t.co/kbS6QsJkZI,California
"Taking the subway 🚇 in New York for the first time since the pandemic #nyc #subway #summervibes #summer @ New York, New York https://t.co/ZUK72KGs2p",New York
"Of course a pandemic is no laughing matter, but a PUNdemic?  #betteratapplebrook @ Applebrook Animal Hospital https://t.co/7YObxzwHss",Tennessee
"Whenever I’m not feeling well, I start teaching and I feel better! 

Well classes cannot officially start yet, especially since I just got tested for #covid after being steadily more breathless as last week went… https://t.co/39e6ay58aG",California
"Keep calm stay safe! Indoor seating coming back real soon, order up on One of the tablets for the time being. We want to thank everyone that stuck with us during this pandemic. #loyal #lodinj #smallbusiness… https://t.co/uOsL6GRAHV",New Jersey
It’s a brand new post-Covid19 world and we are ready!!!  All seating is 6 feet apart and we have loads of new outdoor options as well...goodbye bocce!  We are going to have some new rules we will ask people to follow… https://t.co/fvfjOfNwQ4,Oregon
"Happy Wednesday everyone - we just posted a new blog about coping and emotions during COVID19 - link in bio , then click on blogs 😁 You got this !! .
.
.
.
.
#motivation #determination #motivationalquotes #quotes… https://t.co/2ZYmbt7HUr",Florida
Express Employment Professionals Oxnard is out here helping our community get back to work after this pandemic. We are ready to help you. Come on by to 2371 East Vineyard Ave Oxnard CA… https://t.co/2bkt9QsLYn,California
"Hey, I love my girl Gina. She did my hair yesterday, and she didn't call me out for my Covid19 cut. Or my sass. 

I look good. Don't forget to send nutrition. 

-Archie 

#archiebarker #archie #adoptdontshop… https://t.co/ymgcp1Qt69",Pennsylvania
"Our staff and volunteers are hard at work this morning preparing for our carousel to open tomorrow!
We can't wait to see everyone!

To learn more about our covid procedures visit our… https://t.co/AgAcHScO33",Oregon
"Noisy af (also swipe to see my future house)
.
.
.
#selfisolation #vacationphoto #mask #gratefuldeadart #gratefuldead #angleronyc #fedora #fedorafashion #yellowhat #mensfashion #coronavirus #pandemic #lakegeorge… https://t.co/QrY4w3eWLX",New York
Gallatin County adds 6 new coronavirus cases https://t.co/NxNnzh32kS,Montana
"Up close and personal. To bad you’re not able to smell this beautiful design.🌸
•
Order now and you can have this design in your home or business. You wont be disappointed.
•
🚨Covid 19 Update. Pls Read Below &amp;… https://t.co/FVXzFv3gj3",Massachusetts
"🤔Wonder If 🦠 CoVid Done ?!? @ New York City, N.Y. https://t.co/rgjDi0Mz6f",New York
"Behind the scenes at Geekhampton... do you think we have enough disinfectant? 🧐 Our storefront may be closed to customers because of COVID-19, but we are still selling and fixing Apple products and taking… https://t.co/zhukzuGbdu",New York
"*Please Share to Friends &amp; Family*
Zoom Mtg ID#9517574269 @ Corona, California https://t.co/lwyoK45k3G",California
13 tents on a #Sacramento lot  designed to ease homeless crisis  amidst #COVID19. #Safeground @CBSSacramento @GoodDaySac https://t.co/EOGhIDUAuC,California
"Sadly, vacation doesn’t mean that the pandemic is over. Covid doesn’t care if it’s summer and the weather is nice. #sociallydistantvacation #maskselfie #arthritisashley #pandemicvaca #nottodaycoronavirus… https://t.co/DnhKzfISnb",Rhode Island
"The May real estate market still took a big hit due to the pandemic, but by the end of the month, things were improving, so hopefully June's numbers will be looking better. @ Lansing, Michigan https://t.co/yczTd82c0A",Michigan
"Two weeks ago our COVID ZOOM editorial was published by @vanguardseattle.  I wanted to swing back around and share details of the amazing, mostly one of a kind fashion that was that was leant to me from… https://t.co/YO4lsQYH1k",Washington
The new normal. Life around the world will never ever be the same again! #coronavirus #covid_19 #coronamemes #socialdistancing #washyourhands #fuckwuhan #signofthetimes #thenewnormal #handsanitizer #notoiletpaper… https://t.co/oSifobw5HF,New York
Interested in knowing if you got coronavirus or not? Give blood! They test for Covid antibodies now and found out that I have not come across Coronavirus. Although I kind of wish I had a positive result because it… https://t.co/1KMDEi8NgY,Florida
"Thanks @thirsty_mag and sangredetoro for the great prize of the Porrón. Can't wait to party with this baby
#igotthedishes #yourpersonalchef #cheflife #blackchef #chefdayoff #whatido #nomnom #covid_19 #porron #spain… https://t.co/w8TzuS4Hsh",Georgia
"https://t.co/q1bIRBjDj8 The recent spike in new confirmed COVID-19 cases is not related to the string of protests against police brutality across the city in the last two weeks, https://t.co/yfl0oVVYQw #atx #austin #all512",Texas
#Nyc #SexAndRelationships #Coronavirus NYC's safe sex guidelines for COVID-19 now officially recommend getting kinky https://t.co/RVOsVZmdDc https://t.co/iZsxtC53X5,Florida
FINISHED 5Ft x 5Ft. i am honored to finish this commission for Conzerge  (https://t.co/hWicWQIZdw) to represent Dream Hotel Group in these very challenging pandemic times paying tribute to our Healthcare Heroes. Big thanks… https://t.co/QQLE4RY1h7,New York
"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
 Pharmacy Tech and night watchman security or doorman in the family??? Somebody talk to them about what the landlord is doing @ Queens, New York https://t.co/ljCQca2JUR",New York
"As New York City begins to reopen and despite the threat of coronavirus, the protests standing up to police brutality, racism and demanding equal rights marches on, fifteen days and counting
.
.
While reform is a… https://t.co/LlTUizdCOk",New York
"On Monday, the National Bureau of Economic Research (NBER) announced that the U.S. economy is officially in a recession. This did not come as a surprise to many. Everyone realizes that the pandemic shut down the… https://t.co/EMgJaISp4q",Florida
"Back in the city today for pre-admission testing which includes bloodwork and a Covid Test. Joe has another brain surgery this Friday, June 12, to further repair his ruptured aneurysm. He will have to stay at least… https://t.co/WwzYB2L4bD",Pennsylvania
"☀️Good Morning to You!☀️ It will be a HOT one today, but we want to remind everyone that Covid-19 still continues to spread. Please wear a mask! If you’re protesting (💕 we send our love and support), going for a… https://t.co/xNgSn0mm9C",California
"The Man Who sold balloons. (Pictures taken on Wilshire Blvd, Los Angeles, during the days were every one was staying home because the coronavirus). @ Wilshire/Western station https://t.co/FUcTE20A51",California
"We received a beautiful, thoughtful thank you card from @browardhealth Coral Springs for helping feed their frontline workers in March during the initial days of the COVID-19 pandemic. We are humbled and extremely… https://t.co/nYwMkojv5r",Florida
"AP:  Montana reports 8 new cases of COVID, 6 in Gallatin County https://t.co/kSGkhXdgz6",Montana
"@liaslumpia COVID-19 edition... 
.
.
.
#besafe #liaslumpia #facecovering #facemask #lumpia #sandiego #smallbusiness #localbusiness #paradisehills #filipino #filipinofood @ Lia’s LUMPIA https://t.co/hPFL0KpJR3",California
Free Insurance Quote Blue blood from horseshoe crabs can help in COVID-19 fight. Here’s how https://t.co/OQe7EuCdpf Call 270-360-9600 https://t.co/I6q01pVoBY,Kentucky
"Ready for the next wave, 🤦‍♀️😷 

Start stocking up as things become available again for the next round coming!

#pandemic2020 
#stockpile #covid_19 
#coronavirusnyc 
#faceshield #ppe 
#protectyourself 
#prevention… https://t.co/RNtcoy0E8H",New York
Thick Teal linen hand made face mask with chevron crystal embellishments. $25 Message us to order! Please shop in our hightlights for more handmade cloth mask options. #designermasks #facemask #fabricmask #covid19… https://t.co/JfAT89dMri,Oklahoma
Another “thank you” letter from Deputy Fire Chief John Whalen for feeding the frontline first responders at the Coral Springs Fire Department during the COVID-19 pandemic. We thank them for their service and are… https://t.co/qjwLfW3jWX,Florida
"Whatever it takes, we are fighting for our kids rights to dream! #bgccarson #blm #covid_19 @ Carson, California https://t.co/7t1wCZzW7C",California
"Our little COVID Kitten Kaia got into a little pickle going thru the recycle bin. We all know she’s hot but this if over the top. @ Half Moon Bay, California https://t.co/s3CjMYkxp2",California
"Sign of the Times: The Fortress—the Flagship Apple Store  
.
#apple #applestore #6feetapart #sierraphotostayshome #sony #sonyalpha #sonyphotography sonyworldclub #sonyimages #covid19 #covidstoriesnyc#nyc… https://t.co/cnv4uSEhRp",New York
"Back when me and @bullywiz had the corona contained #quarantine2020 #coronamemes @ Henderson, Nevada https://t.co/HNnfmJ3tjk",Nevada
"⁣Coming Soon⁣⁣
NOVEL   EBOOK   AUDIOBOOK⁣⁣
⁣⁣
Presales start Juneteenth!⁣ ✊🏾⁣⁣
⁣⁣
WE THE PEOPLE⁣⁣⁣
In the near future, Chicago. Most of the world has survived the coronavirus (COVID-19); however, the United States… https://t.co/Ro1BqdsHxl",Illinois
"I’m going outside to Brave COVID-19 once again! @ College Park, Maryland https://t.co/AgaTL1GoQt",Maryland
"Who needs a break from COVID-19 news?

#BellGardens #CityofBellGardens #ICount #WeCount #WeCountBG #WeCountBellGardens #HagaseContar #HazmeContar #StandUpBeCounted #Censos2020 #CaliforniaForAll #2020Census #BeCounted… https://t.co/hPkSdHgUDM",California
"Repost @ditjen_imigrasi 
Important Information Update regarding Emergency Stay Permits for Foreign Nationals residing in Indonesia during the COVID-19 pandemic. 
#emergencystaypermits
#ditjenimigrasi 
#imigrasi @… https://t.co/U4Vp3GPo4C",New York
The Earth will bring humans back together 🌍 From giving us a time out w/ covid to social growing pains w/ global protest ✊🏾She is showing us what to fix that we humans have pooped 💩 it’s clear we must dig our hands… https://t.co/TL5CZICLyJ,Massachusetts
"Many of you have been eagerly awaiting the Porterville Farmers Market and we have too, but we regret to announce that due to COVID-19, it has been canceled. We appreciate our local farmers, vendors and all who have… https://t.co/xTYPOm0hYr",California
"Exactly sooooo me! Also Miss Marissa marissa.patynski and Miss Olivia ogiles11 ! “Sanitize and moisturize” -Miss Karen 
・・・
😑😂🤪
.
.
.
.
#pointe #pointeshoes  #plank #sanitizer #covid19 #quarantine #gloves… https://t.co/Wgx1r3d3oC",Pennsylvania
"#365+ Days of Strength: (Sound On)

Hot Todd Lincoln’s COVID-19 Capers: Volume 27

Deluxe 3 3/4” 16d Nail Drive

It’s been a bit since I posted, as I didn’t wanted to take up the bandwidth of those that had more… https://t.co/K8UYH0WiZm",Maryland
"I forgot to change my address to vote yesterday in the #nvprimary   Our Governor put in place an all mail in ballot due to Covid. While I am in support of this, I screwed up and had to show in person to one of only… https://t.co/B9Ny7pIgBf",Nevada
Sister Patty Dougherty lending her history talents in our archives room. Coincidence or irony? 🤔 She is doing some research on the sisters during the time of the 1918 Spanish Flu pandemic while masked-up against the… https://t.co/xJtLzH3HO8,California
"COVID is still here, and so are MASKS!
.
.
One of the things I hate the most about masks is my patients cannot visually see me speak through the mask, which I definitely feel interferes with the physician/patient… https://t.co/Ma0PnOe8cQ",Texas
When you work with amazing companies representing iconic brands.... when they see your value. They have taken care of us during this pandemic as long as they could. I appreciate that. Unexpected… https://t.co/O1KJttjoTh,Alabama
"According to a Kaiser Family Foundation poll taken last month, half of Americans are experiencing mental health distress related to COVID-19. Outpatient Behavioral Health at Tri-City Medical Center is here for you… https://t.co/NMqUzuYVpV",California
"Your private tasting room experience is waiting for you! Now that more of the Covid restrictions have been lifted and venues are reopening, wedding season is officially back in full swing! We are so excited to get… https://t.co/Ly2j9NBaS7",Alabama
"On Monday, the National Bureau of Economic Research (NBER) announced that the U.S. economy is officially in a recession. This did not come as a surprise to many. Everyone realizes that the pandemic shut down the… https://t.co/TlxVfx5bD1",Massachusetts
Make sure to check out Unique Creations 504 @MzCheetahofSWD  With elusive custom #covid19 #covid #Coronavirus mask that are certified for the public. Each price per mask is $10 dollars 2 thru 4 quantity is $8 per… https://t.co/rEIwZHwPpN,Florida
"Fact: mustache’s kill the corona virus! #rona #polo #mustache @ Fort Collins, Colorado https://t.co/ydNuLbJfrz",Colorado
These are Coronavirus Times... musicians are unable to connect and create the way we have for hundreds (or hundred) of years. The longer the virus lingers the smaller our online audience is getting during livestream… https://t.co/yHYyy7FgUN,Texas
"“POLICE KILLING US, COVID 19 KILLING US, LET US NOT KILL US”!
#justiceforgeorgefloyd #justiceforbreonnataylor #justiceforahmaud #blacklivesmatter #nojusticenopeace #stopkillingus @ BBQ… https://t.co/n0xRqP4FfR",Georgia
"Sad that this has to even be printed  grow up merica #covid19 #coronavirus @ Warren, New Jersey https://t.co/krFNkXtLbL",New Jersey
"Baby steps! Three inside tables available for dining during the #rain or if it's just #toohot outside. Keep your distance, order at the counter and act like you're aware of the #pandemic and you won't lose your… https://t.co/1z5P2FL7Jh",Georgia
"One really cool thing the pandemic has created is more quiet time in the early morning.  This morning it was another nice swim early at Harbor Athletic Club and then some fishing nearby.
☀️ 🌞 

I ran into a couple of… https://t.co/cyOuAHkPTV",Wisconsin
Inside The Neirs 200 Community we’re doing Bar Talk # 9. Wednesdays 6pm-7pm. 9 weeks during the pandemic we come together with drinks or soft drinks. Discuss Neirs recovery and help each other through tough times.… https://t.co/eXGjK6ZX86,New York
"One really cool thing the pandemic has created is more quiet time in the early morning.  This morning it was another nice swim early at Harbor Athletic Club and then some fishing nearby.
☀️ 🌞 

I ran into a couple of… https://t.co/UGSn5H2HYJ",Wisconsin
"Today’s feature for the #artistsforblacklives initiative: 
👊🏿👊🏾👊🏽

Black communities have been hit disproportionally hard by the COVID19 pandemic, and mass protests have made outbreaks even more severe. Black… https://t.co/BZGsXsFhSx",Pennsylvania
There is no hint of a source or shame in this @vanityfair writer. Of course Coronavirus is still a problem. Let me guess: next month we’re going to be arguing about when exactly the spike occurred?! Wow that’s great… https://t.co/qC4IfULVch,Virginia
#peterbeckett #peterbeckettisplayer #babycomeback #limeycowboy Making the best of staying at home during the #coronavirus #babydontcomeback @ Calabasas Highlands https://t.co/PbpzXL9FFv,California
"Covid 2020 School Year Ends! magnuspastian Proud of you and your good grades! @ Woodbury, Minnesota https://t.co/lkutXW9TvW",Minnesota
"Covid 2020 School Year ends! anjapastian Proud of your hard work and straight A’s! @ Woodbury, Minnesota https://t.co/eHcWtzlKFm",Minnesota
"A mega positive in the midst of all the craziness that has defined 2020... from the beginning of the pandemic, we started social distancing happy hours and it has been so great to get to know our neighbors better!!… https://t.co/zGfvyISFUg",Arizona
"#WednesdayWisdom Special thanks to compositesworld Magazine for featuring our story and message!

""Coastal Enterprises finds opportunities amid coronavirus pandemic.  The tooling board supplier says its… https://t.co/MZIuQL6Pmi",California
"Wow!!!!!!

#martian   #pandemic  #timetocut #hairparty @ Mound, Minnesota https://t.co/q7RqxrWTdf",Minnesota
Sold Sold And Sold again! Another successful closing and some very happy First Time Buyers🏡Congrats !!! 🍾🥂to Chris and Jessica on your new home🏡 you finally made it through all the Covid hiccups thrown at you. Now go… https://t.co/tGnK4oyc12,Florida
"Looking for something fun &amp; educational for the young ones?!

4-H at Home provides hands-on, educational activities for kids and teens to do while they're home from school during COVID-19. Check out the latest 4-H at Home Activity Guide here --&gt;&gt; https://t.co/NFkCjMhp9K",New Jersey
COVID-19 | DMV Restart Plan (update) https://t.co/x2msZONb76,Vermont
"Love this store. Loathe this “covid19 story”. I can’t go inside! This is my favorite store!! Please lift strange social distancing. (@ Aircraft Spruce in Corona, CA) https://t.co/Qc07wH0Jiq",California
"Just a reminder🧐🧐🧐
🚨Make sure to check out the Special Edition Epic Roll &amp; tomdeblass tee shirt! All profits from sales during the month of June will go to a charity or business that was effected by COVID-19! 
*… https://t.co/YkaulW5ci7",New Jersey
"Still doing the #workfromhome thing... thank god and thank to my boss... 
.
.
.
.
 
.
#pandemic #covid19 #dayjob #paythebillsjob #ineedabestseller #nextbestseller #yourfavoritewriter #mexicanginger #writerofig… https://t.co/CTxqgKYups",California
"Our clowns instituting Imperial Potentate Jeff Sowder’s secret “Special Imperial Shrine” handshake. 

Illustrious Potentate, Al Zahn, continues our El Riad Shrine series of the COVID-19 version of the Imperial… https://t.co/oIK47qRKil",South Dakota
#God1st Outside Is Dat You ⁉️#swipe #quarantine #Riots #covid19 #coronavirus #Protest #curfew #2020 #lifestyle #medicalmarijuana #MrPome #Tre5 #independent #Boss #branding #AllaPattah #305 #miami… https://t.co/Ft5xqsRBmQ,Florida
"Bedstuy 6.20. Covid19
BOM
•
“We shall overcome” -thee_wendyoduor 
•
#blacklivesmatter #blm #imgonnawin #weshallovercome #covid19 #coronavirus #bedstuy #brooklyn #ootd #streetphotographers #challengerstreets… https://t.co/uJ4l3CRR95",New York
"Our most famous, Oriental Band, instituting Imperial Potentate Jeff Sowder’s secret “Special Imperial Shrine” handshake. 

Illustrious Potentate, Al Zahn, continues our El Riad Shrine series of the COVID-19 version… https://t.co/WJ2PDhdETr",South Dakota
"In the eyes of the public, restaurants are coming back. But on a good day (pre-COVID-19), restaurants operate with a profit margin of 5%. Without access to a patio space, your favorite local spot may not survive with… https://t.co/V71ZRIh6Nd",Massachusetts
Much i share this back while I was back at MSU 2017. Likely with COVID-19 been going on lately. And everyone celebrating graduation. I've been playing Animal Crossing new horizons. Look what we can do virtually. A… https://t.co/4sYGXVShY1,New York
"Excited to host my 1st #OpenHouse since the Pandemic!!! Great for investors or owner occupants, meet me this Saturday from 9:30-11am to tour a great unit in an Awesome building! #Edgewatercondo #KeishaistheKey @… https://t.co/qInMfS97pf",Illinois
"When you hoped to be fit by June but instead ate like a bear the past few months preparing for a pandemic hibernation 😬
.
.
#summerbod #hibernation #eatingfortwo #notready #radiodj #actor #emcee #host #native… https://t.co/4Vo0Nlyf9P",North Dakota
Back in action after shutdown!🙌🏻 Concrete being poured on site earlier this week #ArchstoneBuilders #Construction #Covid19 #Shutdown #2020 #NYC #NewYork #Phase1 @ Lord &amp; Taylor https://t.co/fMb04F9BjY,New York
They made it through the pandemic only to be vandalized and looted on May 30. This nonprofit got help from the community cleaning up and now they’re getting financial help to rebuild. Their inspirational story at… https://t.co/mw3IixLeIG,North Carolina
"Peace, style friends. I disappeared for a minute there because, honestly, I couldn’t find the words and needed to catch my breath. 2020 has created a perfect, terrible storm, from a pandemic disproportionately… https://t.co/Plvwf2bcng",Missouri
"Make your plans to join us for Wednesday on the Water must sign up by call, message or email for new Covid guidelines, great weather for paddling today #local #localbusiness #localevents #rivertime #riverpeople… https://t.co/r9lvSdAxm4",Oregon
"SUPPORT LOCAL OYSTER 🦪 FARMS through the OYSTER 🦪 LOVE 🖤 FUNDRAISER! 
COVID has affected us all, and we have a responsibility to help support each other.  toadfish_coalition is dedicated to building and restoring… https://t.co/sJQeyeW31y",South Carolina
"I am cordially inviting you to sign on to our music trivia night with our friends from the @rmhofcharlotte this Friday at 6:30p. With the pandemic we are currently dealing with,  the house is really needing support… https://t.co/PLTZquaVM4",North Carolina
"#Repost thegoodnewstvshow (@get_repost)
・・・
Bakery giving away over 1,000 cakes to seniors missing graduation festivities. The pandemic has put many milestone celebrations on hold. From weddings to birthday parties,… https://t.co/buA5CNjyDx",Minnesota
"Share black stories🤘🏾
.
.
. #COVID19 #CDC #justiceforgeorgefloyd #justiceforahmaud #SocialDistancing
#TrillSupremacy #TrillSupremacyProductions #TrillSupremacyRecords #OnlyTheTrill #GetYourShitTogether #BlackPanther… https://t.co/P27tRiemKp",Florida
"We want to thank the San Diego community for trusting us with their valued items. Even during a pandemic, Big Box Storage is committed to serving our neighborhoods with the lowest price for portable storage -… https://t.co/UM1l4dWUhV",California
"We’re back on IG LIVE this Thursday 6/11 @ 3PM ET @allindustry: @sharibayer @bayerpr x @MariselSalazar, freelance food, travel &amp; lifestyle writer &amp; host. We’ll be discussing freelance food media during #covid_19 &amp;… https://t.co/OUsVYmIICe",New York
"Check out mritsmoney ""Reposado"" (Official Music Video) out now on Youtube. Link in his Bio #Reposado #ItsMoney #Bayarea #Artist #Explore #ExplorePage #Empire #Quarantine #coronavirus #Verzuz #xxlmagazine… https://t.co/YTAJiHsD0L",California
"When I began helping my client last year, the one I wanted to fix was his filing cabinets!  📁📁.  For an OCD person like me, it hurts to see it like this.  But if anything good came out of this whole COVID19… https://t.co/fvBkFXULRv",Missouri
No mask. No wine. #newnormal #wineshop #wine #miami #florida #pandemic #quarantine #quarantinelife @ Lucio/ Wine Shop https://t.co/5yThTwG04C,Florida
"Join us July 25 &amp; 26, 2020 for #orchardlakefineartshow, outdoors in the heart of #WestBloomfield The show is a go with new COVID safety guidelines in place! Featuring mixed media artists lynncebula  &amp; stephencebula.… https://t.co/YfISaMFOyO",Michigan
"Let’s talk about the state of real estate 🏡. It’s no shock that COVID-19 threw our economy into a “recession” trend 👎🏻. But we are here to tell you that a RECESSION 🚫HOUSING CRISIS. In fact, with high demand of 🏡 and… https://t.co/HAq1tlQ71o",Indiana
"This is it, everyone. After eight years of business, we've decided to close Sugar Belle. It's not exactly COVID-related; this is something we've been considering closely on and off for a year. We're honestly a… https://t.co/65vYSjt9IP",Alabama
"I really appreciate the work Emmerald and all our jbaforyouth advocates are doing this year to raise the needs and voices of #fosteryouth during a time of the triple threat Homelessness crisis, #covid19 and the… https://t.co/XwiBbHp76s",California
"Latest incarnation of my pandemic working space minus synths and other horns @ Wakefield, Massachusetts https://t.co/hD0l1hbuKY",Massachusetts
Birthday Boy !!! 📸 x @aymrwilson #hiphop #union #atlanta #nyc #lasvegas #la #mia #london #france #melbourne #italy #Beijing #japan #OasisEps #1 #FlowersandMoney #Post #Delete #Quarantine #Corona #Virus #Stimulus… https://t.co/bzF68NQ9sK,Georgia
"Bloomfield Pulse: From Essex County Executive Joseph N. DiVincenzo, Jr. Through our partnership with the EDA, we are making grants available to help businesses and non-profits that have been affected by #COVID19.… https://t.co/J0yTX97mAI",New Jersey
"Super proud of this girl. 
All in 2 months she’s 
-volunteered at a Covid center in Gallup 
-opened a new paramedic center in rural New Mexico
- learned how to jump out of helicopters with the SWAT team to rescue… https://t.co/r9TSggmEsu",New Mexico
Some #bloomsnblossoms from yesterday. Congratulations St. Joseph’s grads! #graduation #community #neighborhood #friendsofinstagram #walkingthedog #brooklyn #covid_19 @ St. Joseph's College NY https://t.co/bIhz8xf2kv,New York
Covid-19 got me like... #StaySafe #NotTodayCorona #HealingHands @ The Massage Evolution &amp; Wellness Center https://t.co/MHqaifp23A,South Carolina
"Available!!! Artist; Joseph Madisia - Namibia - ""Covid-19 Tsunami""  - June 2020. @ Color Me Africa Fine Arts https://t.co/Y39wFDxk0P",Illinois
COVID-19 Guidelines for Gina Agosta Haircolor Design &amp;amp; Spa  https://t.co/OO0N8L0Hfs,Michigan
"Join us for a COVID-19 update tomorrow (6/11) at 9:00 am.

#ecrmc #covid19update @ El Centro Regional Medical Center https://t.co/nYz3UvqNFI",California
THIS PANDEMIC GOT THE ARTISTS WORKING GO TUNE IN Reposted from @The_Real_Amatic #Mood #LinkInBio #IDoIt 🔥🔥🔥🔥 #TeamAmatic  - #regrann  #EVERYBODYGETHEARD #spreaddawordeverybodygetheard✊ #explorepage @ Nicetown North… https://t.co/u6ITtZhgk8,Pennsylvania
"As we make plans to re-open the Hartford Art School Galleries, please sign up for our monthly newsletters to stay updated on protocols and procedures we are establishing to keep you safe and COVID-free during your visit.

https://t.co/jzx2Wtkly5 https://t.co/2FJsGbrmMD",Connecticut
Look a statue in honor of @realDonaldTrump #PeeOnMe that represents what he did to #UnitedStates... #ResignTrump #TrumpWorstPresidentInHistory because put economy before lives! No national pandemic policies to this… https://t.co/ZbnLIFXb4U,District of Columbia
succulentsontap with some awesome repurposing ideas fo yo cans! Down to the last few cases of Hazy Scandal pandemic special. $24 = 24 (12oz) cans. Get there while you can! The booth is open til 8pm. #dyingforabeer 🍻💀… https://t.co/SsRNIOp8hz,California
#innovation evercleargrainalcohol I guess it finally has found it's use in the #coronavirus era @ Bay Ridge https://t.co/ieRTiXEIMS,New York
Travel during #covid19 w/ kids is a totally manageable thing. #dontbescurred #justbesmart @ Kansas City International Airport https://t.co/I7OxLajq67,Missouri
"Moms covid test (@ UCSD-ROPCC Building in La Jolla, CA) https://t.co/J66PXsnonF",California
Kinda how I feel this week. We’ve been getting our asses kicked. 2 transactions from Covid hell cancelled. 2 contracts with extensions. And the negotiations with certain agents will have you question your own mental… https://t.co/WXdDnX9knq,Utah
"First time out during this pandemic. Covered up and everything 😷 (@ Ausiello's 5th Street Grill in Santa Rosa, CA) https://t.co/CPsEbZajdV",California
"Pandemic , riots and still waiting for them to pull up 👀🤷🏼‍♂️😂 @ Mountainside Fitness https://t.co/55bEfwvnVB",Arizona
"The times they are a changin’ and demand a different approach. Like my new Covid-19 mask courtesy of andrea_pelliccia https://t.co/eS2tFZPMi3 
Cool huh? 
#mask 
#covidmask… https://t.co/fImcYy4wGd",Michigan
"I stepped outside my house today, what do you know there’s a testing center set up for cOVID-19... #GratefulForTheTest #TheyRecommendedIt #AskYourDoctorIfTestingIsRightForYou @ Downtown San Jose https://t.co/LBuBQhUubm",California
"Clarito!!
#coronavirus #covid19 en Staten Island, New York https://t.co/GaQG4fliiM",New York
"AAKP

@KidneyPatients

The love &amp; care of front line healthcare workers for their fellow humans has lead to hundreds of their deaths during COVID-19. Please read this story &amp; never forget their sacrifice:… https://t.co/EkB9GfS1nE",Indiana
"With universal mask-wearing during the COVID 19 pandemic, the primary way our faces show happiness or expression is through our eyes. 
⠀⠀
Blepharoplasty Surgery, commonly known as eyelid surgery, can make our eyes… https://t.co/qJ8LyW2BcY",California
I am completely thrilled with the beautiful images that I was able to create during our Shelter in Place “Porch Sessions”! I want to thank everybody who participated and helped support our studio during the pandemic.… https://t.co/GnU2kDLvpz,Illinois
"Can I please turn the lights on soon?  @livmiami  We promise to be good!  fontainebleau 
#LIVonSomeday
.
.
.
.
.
#livmiami #miami #miamibeach #fontainebleau #nightclub #coronavirus #covid19 #dance #livonsunday… https://t.co/k0thhKdxQw",Florida
"Since I haven’t posted in awhile, here’s a selfie. #quarantinelife #beards #beardsofinstagram #itsdjlimitless #limitlesspossibilities #limitless #portraitmode #timeforahaircut @ Corona, California https://t.co/KYI3iAdAr9",California
"Happy Covid-19 Wednesday!  Feeling polka dottie with Cooper today! masksforacause #wewillsurvive #doingmypart #coronavirüsü @ La Canada Flintridge, California https://t.co/kygR47xEP5",California
Corona NY Wed Jun 10th PM Forecast: TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41,New York
"#Repost health_coach_carmelita with make_repost
・・・
Cheat sheet to survive this pandemic #healthyinsideout #immuneboostingfoods #healthcoachapproved #riverbendmedical #vitaminA #vitaminC #zinc #omega3 #vitaminE… https://t.co/tUYsPcWb2k",California
"The new fashion for work: mask and shield! #stayhome #staysafe #coronavirus #essentialworkers @ Issaquah, Washington https://t.co/U2cCvvqskb",Washington
If u think I’m talking to u it’s cuz I am! U spreading misinfo like a virus during a pandemic that’s killing ppl! Texas cases alone are up 166% since opening! U aren’t woke u just dumb af! Especially if u think… https://t.co/GtZrUTyynB,Texas
"✳️June is National Homeownership Month.  Due to the Pandemic, our homes have been transformed into safe havens, virtual workplaces, classrooms, and gyms.  Helping you find the ideal house for you and your family is… https://t.co/GWDnr81EYy",Texas
#humpday #live #onetake #MyT #mytsport #podcast #brees #jordan #reebok #lebron #mlb #nba #mls #nfl #covid19 #protest #nojusticenopeace #army #vetlife @ Veterans Memorial Park https://t.co/dh8DwIHU9k,Florida
Comfortable lightweight #masks to stay safe from #coronavirus unless you #stayhome @ Downtown Orlando https://t.co/0ViKSHPlNu,Florida
"""Socially Distant"" was a personality trait within the artist community wayyy before #Coronavirus! 😉 This appropriately titled @Alewellen canvas original, from 2019, is #SOLD but there a handful of goodies still… https://t.co/GP0h47aKFr",Illinois
"JUST SOLD!
This Belleair beach beauty sold in 1 day! Even during a pandemic we have the tools for successful and safe transaction!
2140 Bayshore Drive, Belleair Beach, FL
Listed at $739,000

Bringing Dreams… https://t.co/1rJARuDjL2",Florida
"Bethesda city center is closed. They decided to use roads for restaurants. Kinda makes sense #covid19 @ Bethesda, Maryland https://t.co/ybiUmSyVle",Maryland
Virtual Town Hall Meeting on ACES &amp;amp; COVID-19  https://t.co/VR2XIx7jl6,Michigan
"We are experiencing a health pandemic, a social pandemic, and a political pandemic. COVID-19, social unrest, and a loss of political will by democrats and republican in government to act for the empowerment of its… https://t.co/kvo3wKKHYu",Illinois
