,tweet,location,Unnamed: 0,Province_State,Confirmed
0,Lockdown day 104: invited to Long Island. Small gathering in big nature is the best! They were so nice to give me a takeout and now I’m having a second party in my room.… https://t.co/izbkJ567tD,New York,36,New York,397649
1,Broadway Actor Nick Cordero Dead at 41 of Coronavirus: The Broadway actor’s battle with the coronavirus was followed closely by many as his wife chronicled his experience on social media. https://t.co/Cx1kyatffl (vía NYtimes) https://t.co/2sZtAsYUvP,New York,36,New York,397649
2,"Uber to Buy Postmates for $2.65 Billion: The ride-hailing company’s core business has struggled in the pandemic, and it is betting on growth of its Uber Eats division. https://t.co/6Nrd4faDBX (vía NYtimes) https://t.co/qQEjPYIFnc",New York,36,New York,397649
3,"Feb-May 2020
35mm 🎞
NY 
.
.
.
.
#35mm #analogphotography #photography #analog #mood #nyc  #brooklyn #memories #covid19 #newyork #📷 #nowadays #music #artlovers #artlife #artoftheday #creative #arte @ New York, New York https://t.co/ZIozvMAD5f",New York,36,New York,397649
4,"Haven’t done one of these Quarantine Cuisines in awhile, but here’s an attempt at trying to get healthy after gaining more weight than I care to think about during the earlier part of the lockdown. 

So, here’s a… https://t.co/KIHdTZWt3f",New York,36,New York,397649
5,Week 9  https://t.co/0CS9ExLVyO,New York,36,New York,397649
6,Yesterday we lost Nick Cordero after a long and horrible battle with COVID-19. I was amazed on daily basis to see how he fights for his life through the ups and downs in the hospital. I had the honor to photograph… https://t.co/uX8hfsfSdc,New York,36,New York,397649
7,Yesterday we lost Nick Cordero after a long and horrible battle with COVID-19. I was amazed on daily basis to see how he fights for his life through the ups and downs in the hospital. I had the honor to photograph… https://t.co/uLwoyjTwnj,New York,36,New York,397649
8,"My world, hoping this is a very short lived series (a bit surprising how many #abandoned #masks I’ve seen). #mask #coronavirus #covid #covid19 #sequester #coronaviruspandemic at 70th street a bit west of park ave.… https://t.co/PxivR7yIxU",New York,36,New York,397649
9,"Why New York Buses Are on the Rise in a Subway City: During the coronavirus pandemic, daily ridership on buses has surpassed the subway for the first time in over half a century. https://t.co/EkN230qB87 (vía NYtimes) https://t.co/cluU0etyGa",New York,36,New York,397649
10,"New York City Enters Phase 3: Nail salons and tattoo parlors reopen, but indoor dining remains on hold, considered too risky given coronavirus outbreaks elsewhere. https://t.co/oeMWsv1nP3 (vía NYtimes) https://t.co/b1PV50845c",New York,36,New York,397649
11,Borders Won’t Protect Your Country From Coronavirus: Rich nations need to help poor ones now. It’s morally right — and in everyone’s self-interest. https://t.co/DaJxBN2Pis (vía NYtimes) https://t.co/MJjrrVBFUy,New York,36,New York,397649
12,"What We Learned in 100 Days of Life Interrupted: Four first-generation college students in Newark, N.J., tell the story of the pandemic, their uprooted plans — and what they found out. https://t.co/WWz9xLNkJ5 (vía NYtimes) https://t.co/XAHb9j6MqA",New York,36,New York,397649
13,Four New Insights About the Coronavirus: A look at what scientists have learned about how the virus takes hold in the body and where the risk of infection is highest. https://t.co/MuHWVzKfct (vía NYtimes) https://t.co/9jv9civDxT,New York,36,New York,397649
14,Are Protests Unsafe? What Experts Say May Depend on Who’s Protesting What: Public health experts decried the anti-lockdown protests last spring as dangerous gatherings in a pandemic. Health experts seem less comfortable doing so now that… https://t.co/z8PWr3PpJp (vía NYtimes) https://t.co/Q2WhE1NAWk,New York,36,New York,397649
15,Live Coronavirus Updates: Federal Workers in the U.S. Return to Offices: The move could jeopardize progress in one of the few regions where the virus is on the decline: Washington. New data shows the pandemic’s disproportionate effect on… https://t.co/H70JKf83gO (vía NYtimes) https://t.co/J6FGsgpUWP,New York,36,New York,397649
16,"Will We Be Hostages to Drug Makers’ Covid Vaccine Pricing?: The United States is the only developed nation unable to balance cost, efficacy and social good in setting prices. https://t.co/t4pHe1OSLx (vía NYtimes) https://t.co/5IxfZfNOqX",New York,36,New York,397649
17,#NYC has entered Phase 3 of reopening. Please continue to wear #facemasks and practice #socialdistancing. Stay safe out there! Dr. Puglisi #YourGreenwichVillageDentist @ Greenwich Village https://t.co/fXycuNtUUI,New York,36,New York,397649
18,"[Feb. 21, 2029]
#lastroadtrip before #quarantine #beforequarantine2020 #goodolddays #justbeforequarantine #fromthecar #fromthecarwindow #sunset #trestles #bridge #traintrestle #albanycounty #albany #albanyny… https://t.co/1KOxulO4RO",New York,36,New York,397649
19,"GOOD MORNING! HAPPY MONDAY!

COME BE APART OF HISTORY!! LONG ISLAND!!! 

Sunday, July 26th! 
This is our First Event! F R E E

Outside @ Good Shepherd Lutheran Church in Levittown!
.
. **Social distancing. Free Hand… https://t.co/BItnCgyAXH",New York,36,New York,397649
20,"Those swans need to he #socialdistancing and #wearamask @ New York, New York https://t.co/Wwl9T6fcLI",New York,36,New York,397649
