tweet,sentiment
"I’m pleased to announce our new Coronavirus expert, Doctor Mario. His abilities are beautiful, just beautiful. Fights viruses, never loses, believe me. https://t.co/aT3gQfpTrh",-0.125
"""In Pakistan with high mountains like Switzerland, the spread of the coronavirus is on the rise. We show solidarity with the people of Pakistan and wish them much strength. #hope #Zermatt… https://t.co/r1NXvrznIq",0.012500000000000004
I’m so glad to share my #newmusic and #footage with you. Let’s all check on our #lovedones #friends #family #colleagues #neighbors with a phone call if possible. #coronavirus #newyork #StayHome  #journalist #chicago… https://t.co/oWqsViMEp7,0.07222222222222223
"Brain: you’re worthless. 

Me: then why the fuck does this #music keep pouring out of me? Must have some meaning...
.
.
.
#mentalhealth #musician #writer #coronavirus #songwriter #isolation #socialdistancing #piano… https://t.co/RRx885vUVD",0.25
"COVID-19 update @ Queens, New York https://t.co/NPozUTSKIm",-0.6000000000000001
"Covid-19 Quarantine Day #40... Sunday Funday Off... #soulcandymusic🎵🎶 #soulcandyrawks #theskiesthelimitin2020 #coronavirussuxs #theshowmustgoon @ Columbia, South Carolina https://t.co/h75qoo6maQ",0.13636363636363635
"Just Chillin during Covid-19
#covidsucks @ Panther-Training https://t.co/aWiu6JHI4J",-0.16666666666666666
"It was supposed to be prom this weekend. Obviously it wasn’t happening the way we’d pictured at the beginning of the year.
.
We did prom COVID-19 style: at home. 🏡 Somehow we managed to invite ourselves.… https://t.co/ZBdKkUDE96",0.0
Where did I see this?!? OH THATS RIGHT!! On @wfaamike for @goprospirit #DriveThru #Banquet #corona #quarantinelife changing the way of life as we speak! @evan3fitzy had an amazing time and now has a new #Family!!… https://t.co/nWqkmImNHR,0.0
"This kind of puts the stay at home order in perspective. #stayhomesavelives  #covid19 #flattenthecurve @ Santa Maria, California https://t.co/FAFeK9GxZk",0.0
"In the kid-dom of God, diversity does not prohibit you from being welcomed on either side of the communion table. What are your imaginings about some of the ways church will evolve in a post-corona world? Too many… https://t.co/eNwQRL5P1l",0.0
Another great day of #SocialDistancing with our knees in the breeze!  #Vegas #Coronavirus #Pandemic #QuarantineVibes @ Welcome to Fabulous Las Vegas sign https://t.co/GznF1Cq55K,0.4
"I'm trynna see something 👀👀👀
#quarantine #coronavirus #aintclappingnocheeks @ New York, New York https://t.co/NKbfTWG5G8",0.7333333333333334
"ICP Director Jason Cha reciprocated the favor and joined George Fox IRC’s mathetes (discipleship) panel on the racialization of covid 19.  Check out the video gfu_irc 
📺📺📺📺
#aaccStatement #imNotAVirus… https://t.co/u5H1vyWBEU",0.43333333333333335
"As the world turns

#newportbeach #covid_19 #coronavirus #masks #homeless #monuments #beach #canonphotography #joeduran @ Newport Beach, California https://t.co/4Wu5hdFv2K",-0.015625
"I haven't touched my journal since this shit started and first thing I see as I open it, is this... ❤ #staystrong we will beat this fucking #COVID19 @ Aptos, California https://t.co/wXBPTPahfj",0.1461038961038961
"Covid doesn’t stand a chance against us. Nick, you will be gone but never forgotten. What will TJ’s do without our resident Kovid Killa? @ Kips Bay, Manhattan https://t.co/iM9EKKycW1",-0.1375
While Trump was golfing in Dec and Jan and ignoring all of the professional doctors and scientists who warned the him that the Coronavirus was coming you Trumptard's are as much to blame for the 51 thousands dead… https://t.co/gxYY8D0gJG,0.0
"Who wants THIS mask?!!! 😳😳😳
This one might have to be for me. 
😂😂😂 
Do you see the problem, here?  #sewingerrors @ Corona, California https://t.co/hR6Y5bBkMe",0.0
"Feeling foggy. #coronadelmar #foggyday #fog #dailypainting #artistsoninstagram #art #artoftheday #seascape @ Corona del Mar, California https://t.co/gmYmbgu0mz",0.7
CORONA CABANA - a new parody by La Bruja to help you laugh and examine truth during these dark times #labruja #caridadelaluz #coronacabana #corona #parody #psa #truth #laugh #think #maracas #chiquitabanana… https://t.co/nAstnFBi0a,0.0
"Waves from the same sea... 🌊 🌊 🌊 #china🇨🇳 #Japan #coronavirus #sunmoonandsky #moon #sunshine🌞 #sky #community #humanity #heart #kindnessmatters #compassion @ Lower Haight, San Francisco https://t.co/m4LLrev3tn",0.0
"Haha! Might as well, every other death is being blamed Rona, SMH, LoL 😅
#coronavirus #quarantine #fatality @ Pasadena, California https://t.co/GWf9i4XIge",0.0
#Apocalypse #Corona #Denver #hipHop #forever #wavyseal it's #crazy out there try to #stay at #home. I tagged you in this Wayne because you were showing us how Best buy did it. @ Denver International Airport https://t.co/sx7HaMFzJe,0.2
"According to Lawrence Yun, Chief Economist at NAR, home prices are forecasted to rise. Results from the Existing Home Sales Report note that home sales declined in March due to the coronavirus, but prices are still… https://t.co/cykooTH6A6",0.3
"GOD PLEASE KILL CORONA VIRUS!! I JUST DISCOVERED HENNESSY.. I WANNA DO HOOD RAT SHIT WITH MY SISTERS AND FRIENDS.  NOT FAIR I BEEN  QUARANTINED FOR THE LAST 7 YRS!! 😛 
DON'T TELL ME HOW TO… https://t.co/5UoTz5gIKk",0.28194444444444444
"R.I.P. our Lord and Savior.  You will be missed.  ♡ @ Corona, California https://t.co/zhGxp0SBIk",0.8
"Covid-19 Is Real. Play Safe. Stop The Virus!!
#officialcuttytv @ Cutty Events Planning &amp; Management LLC https://t.co/KlR700i22U",-0.875
"Senegal developed one of the world's most affordable Coronavirus testing kits, which costs $1 each, $60 3D printed ventilators.

Senegal has one of the highest Coronavirus recovery rates in the world. 283 of its 671… https://t.co/f4Surpp2DK",-0.05625
The impact of the Corona Virus on African Americans and low income areas  https://t.co/kAQHqenZjQ,0.2142857142857143
The impact of the Corona Virus on African Americans and low income areas  https://t.co/KVyxc8dAzZ,0.0
"""Tuft is my home away from home. I would go every 3 weeks to get a cut before it closed due to Covid-19. My dear friend and owner Miles not only had to close his shop temporarily but also got hit with Covid himself.… https://t.co/HHeAJ5NTfV",0.0
Request for health workers involved in COVID-19 management for participating in the survey https://t.co/pwB7PIUnNe,0.4666666666666666
The stay at home order will expire later this week.  What does that mean for businesses that have been closed for over a month?  The latest on gooddaycolumbus @wsyx6 @fox28columbus #coronavirus @ Ohio State House Rotunda https://t.co/Iv1eTy12Es,0.0
"We're starting of our week with our Dazzle Divas. Happy Monday!  ❤️💛💎
.
.
.
#cheerleading #corona #chicagokids #trainlikeagem #allstarcheerleading #dazzle #cheer #leaveitonthefloor #blackgirlscheer #level1 #jump… https://t.co/sUTToS8ChT",0.0
"My pregnant COVID19 quarantine Soca dance. Wash your 🖐s, stay at 🏠 , move that booty! @ Downtown Jersey City, Jersey City https://t.co/ZVTRwZSkbg",0.05625
"A flood of business bankruptcies likely in coming months
https://t.co/pB0qS2nYt5",0.4
"Yeah! #Nantucket
STAY HOME SAFE LIVES
Coronavirus in Massachusetts
https://t.co/YgKkE1UvgF
#Boston #Celtics #Bruins #RedSox #Patriots #massachusetts #rhodeisland #connecticut #ct #newyorkcity #newyork #nyc #ack… https://t.co/CmI4I3NimB",0.4
"Just another look at this 😍 area during Covid-19..A quiet time 🙏
#inthistogether 
#thegrovela @ The Grove https://t.co/lShqqwLHIF",0.25
"Pint 1 from the weekend.  I got the scissors for hairdressers &amp; stylists. #mask #covid19 #kavmask #kavanaughmaskcompany #bjornphoto #staycovered #swmi #besafe #handmade #maker #michiganmade #mimade @ Benton Harbor,… https://t.co/rCVKMXSFeL",0.0
"Print 2, our daughter love these.  #mask #covid19 #kavmask #kavanaughmaskcompany #bjornphoto #staycovered #swmi #besafe #handmade #maker #michiganmade #mimade @ Benton Harbor, Michigan https://t.co/zOs2UxfCX9",0.0
"Creative Designer &amp; Co-Founder @DifferentRegard 
Baltimore, MD
Thoughts: DIFFERENTREGARD was not prepared for Covid 19 just like many other people &amp; businesses. Our sales declined for three weeks nearly 100% &amp; all of… https://t.co/UIyI7q15SQ",-0.125
Pint 1 from the weekend.  I got the scissors for hairdressers &amp; stylists. #mask #covid19 #kavmask #kavanaughmaskcompany #bjornphoto #staycovered #swmi #besafe #handmade #maker #michiganmade #icmimarlikdergisi @… https://t.co/DPUfW3QrlI,0.0
"Good Morning. During the current Coronavirus (COVID-19) outbreak, the Township of Ocean Historical Museum will be closed.  We are currently closed through Friday, May 1, 2020.  Please continue to check with us to see if that date has changed. https://t.co/EhhAXnxucc https://t.co/SGaVV80tNT",0.09
"a quiet morning the color of rain. and the  gold of a willow. punctuated by bursts of birdsong.

In spite of #covid19 #pandemic and #shelterinplace we recognize that ❤ this too is our reality ❤

#connecticutlife… https://t.co/Zw1VjjTLcg",0.1
Corona NY Mon Apr 27th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,-0.16666666666666666
"We care about you! In preparation of a 2nd Covid 19 outbreak in the Fall, we have installed a germcidal ultraviolet light system in every classroom, hallway and office in every building on campus.  That's over 30… https://t.co/9W0YItq5KN",0.16666666666666666
"From bandaids to COVID hotspot, local nurse called to New York  https://t.co/vi3cfHFiml",0.14015151515151514
"Child Advocacy During COVID-19: Connecting Kids 
During these uncertain times, it can be challenging for court-appointed child advocacy attorneys to find ways to connect with and support our child clients. Read what… https://t.co/a6p9511gqi",0.5
"#Apple #Iphone #Coronavirus Apple to delay iPhone 12 mass production, report says https://t.co/otBUd5eteH https://t.co/Qf2uhNlg2O",0.13636363636363635
"Old normal : life before COVID-19 #stayhome #staysafe #stayhealthy #throwback  #newyork #newyorkcity #nyc #usa #america #leica #leicam9 #camera #life #lifestyle #journey #streetphotography @ New York, New York https://t.co/j3BO2wZKmg",0.4666666666666666
Scotlandville's list of of boys basketball accomplishments gets a virtual postseason boost https://t.co/XOFzgq2agu @ Scotlandville… https://t.co/2YbcR632HO,0.021428571428571443
"#AprilPhotoChallenge
#Day27
#Band
🎸 
Definitely enjoyed seeing my favourite local band, thechemicallizards, before #COVID19 closures took place. @ Bright Light Brewing Company https://t.co/19dzeUI2D5",0.0
What Impact Might COVID-19 Have on Home Values? https://t.co/YIBmw343SY https://t.co/9lO6ULnmbL,-0.009999999999999998
"This Coronavirus has certainly taken its toll on me... but the ale seems to be helping keep my spirits up.. hic! Hic? Stay happy and Safe everyone! 
#scotland #highlander #feelinghappy #coronadidit @ Federal Hill… https://t.co/Dwj0G2lFPL",0.33055555555555555
"Mathnasium@home addresses both teachers' and parents' concerns surrounding the ""COVID Slide"". Read more by following this link: https://t.co/xrYkYDbe4c @ Upper St. Clair Township, Allegheny County, Pennsylvania https://t.co/12Dcv2blFt",0.5642857142857143
"Great news from the USA! Even though #Corona has us all under its control, „A Living Dog“ is still winning around the world.
At the great Miami International Science Fiction Film Festival we received the award for… https://t.co/zhoupvu0Pp",0.012500000000000013
"Thots from a sunrise quarantined mind. Think on it and follow me on @tiktok_us @ jbiii
.
.
.
.
.

#thotsoftheday #privatearea #tiktok #follow #jbiii #lick #blackboyjoy #followme #quarantine #covid19 #coronavirus… https://t.co/zYwQMHKSOW",0.16666666666666666
"Bloomfield Pulse Condolences to all the families 
Essex County Coronavirus Cases Updated: Monday, April 27, 2020

• Social distancing, hand hygiene, and other steps to prevent infection must be followed at all times… https://t.co/R2nNxK5A6v",-0.6
It’s Montuwedthfrisasunday and #FarmerRod checked in on his Covid Container Garden and he was happy. Even the green onions (upper left) that he thought were a bust had funky started to pop through the soil… https://t.co/bLArnkA1I3,0.0
"Today is the day we find out if we can reopen May 1st. Stay tuned. I’ll post as soon as it’s official. 😊. #instadaily  #mondaymotivation 💕💕
.
.
.
.
.
.
.
.
#crueltyfree #mystinitans #behindthegun @mystinitans #covid… https://t.co/sJkZAPH9Nt",0.004761904761904761
"Quarantine pictures.
.
.
.
.
#covid_19 #coronavirus #quarantine #exercise #spring #nature #therapy #walking #walks #happybirthdayguy #freshair #flowers #solace #trees #silence #emptystreets #queens #sixfeetapart… https://t.co/0IDTnWHGMy",0.2727272727272727
"Good morning from us! We love you. You are the best. Having you in our lives for years now has meant, even before this coronavirus lockdown, that we are not alone in isolation. We are, I am, grateful. Hang in there!… https://t.co/Qaz0ws7Wxk",0.0
"Happy MONDAY! Even if we can see you, we would like to sent you a  message today. Enjoy! Kendall Breeze Dental Centers 
#covid-19 #smile #oralhealth #dentalhygiene #kendalldentist #33186 https://t.co/r9xUNU2OGg",0.55
We’d like to take a moment to thank and appreciate our very own Anthony Vasquez! He has been on deployment with the National Guard administering COVID19 tests in Florida. He has not been home or been able to see his… https://t.co/ARcRGBUJTG,0.1
"As our daily lives continue to be altered by the coronavirus pandemic, here are 11 ways you can support Noblesville businesses right now. 

(Link to full pdf here: https://t.co/gpEO8Zu7cR) https://t.co/ZnvsTtZMZK",0.7875
"Thanks Covid..Long Distance is the new norm, but at least we are safe and healthy.. and I still can’t stay stay awake during movies!  (getting out of quarantine can’t come soon enough!!)
.
.
.
.
.
.
.
#love… https://t.co/1gAMioeDte",0.0
"Episode 43 of TMI with Teresa now available online or on your favorite podcast platform. (Link in bio)

This week:

How your plasma can help with the fight against Covid 19. kccommunityblood 

and how to deal with… https://t.co/MBc7OdXk8i",0.2444444444444445
"Starting week #6 of the COVID-19 work from home adventure. (@ La Casa in Chandler, AZ) https://t.co/6D83D4sG81",0.0
"COVID-19 update 
Home???
100-15 204th St, Queens ,NY 11423
 I moved my coffee maker and to my room   Last time I checked it's not a homeless shelter
HRA cityFHEPS voucher 311NYC housing connect home base 
To work???… https://t.co/KCq4d8MAqy",0.0
"Want to get away? When things return to normal, #CLTAirport has 178 nonstop destinations. Search for your next adventure at https://t.co/T6EanyiQOl. 📸: @cltairport #InThisTogether ✈️ #PerfectPublicity

#Covid19… https://t.co/hr243kzS9V",0.2272727272727273
"KPop dance and Gavin is in the house, finally recovered from COVID-19! #messysuitcase #mechanicsburgpa #coronavirus #makingthebestofit @ Mechanicsburg, Pennsylvania https://t.co/nqrMkeEJQw",0.5
#ForSellers #HousingMarketUpdates What Impact Might COVID-19 Have on Home Values? https://t.co/ka4dqySaKO https://t.co/BiIiet16rg,0.525
Sleepy quarantined kitty #kittylove #cats #lovelife #loveoneanother #catsofinstagram #catlover #animallover #catmom #brothers #lazy #kitties #covid19 #quarantinelife #flattenthecurve #covid #allinthistogether @… https://t.co/hECInF32ce,0.4
"#covid_19 #covid #covid19 #spongebobmemes #spongebob #spongebobsquarepants #stayhome #staysafe #handsanitizer @ Salisbury, Maryland https://t.co/Ir9njW0Acq",0.022222222222222213
Working from home during COVID-19 be like...Share your experience and let's make it a Monday #funday 💯🌈👌🔥☝#workfromhome #yesplease #bedroomoffice #longasitgetsdone #innovation #worklife #balance #iamsomebody… https://t.co/m6gMna2yQ0,0.25
COVID-19 #workwhileyouwait Score Board @ Titans Sports Academy https://t.co/rMm6DpUfyj,0.4
"Dogs can't speak.
Due to Corona, shelters are teetering emptied at a quickened pace.

So if you know of someone that shouldn't be allowed to adopt and harm animals, report them.
The dogs can't.

Please check out our… https://t.co/oeUQQ9qAVk",0.0
"#Kentucky buffoonery. Kids can’t play sports but, “student athletes could play golf at any open golf facility with family members...as long as they do not enter a golf tournament.”
So, #Covid doesn’t spread if people aren’t competing? 🤣
#EndTheShutdown",0.0
"Stress, COVID-19, and Your Endocrine Health Chronic stress in a time of global pandemic can lead to increased cortisol hormone levels and inflammation.
 
This is such a highly emotional time, with many people… https://t.co/3lJnr0Q60c",-0.10000000000000002
What Impact Might COVID-19 Have on Home Values?: A big challenge facing the housing industry is determining what impact the current pandemic may have on home values. Some buyers are hoping for major price reductions because the health crisis is straining… https://t.co/syrEmSRtCf,-0.04583333333333334
"When Auntie Seng @chefseng comes bearing #叉烧包 aka char siu bao we have a complete #breakfast &amp; #snacks for next couple days 

Stop the spread of #coronavirus with point 6 - #wearamask when out exercising. Protect… https://t.co/4NaXww8OmV",0.125
"Coronavirus has destroyed families, changed lives, and generally fucked up the world as we knew it. We’re all feeling this sentiment pretty fucking hard right now and you can count on us to say it loud and clear.… https://t.co/Tgxvsy4Tua",0.03333333333333333
"Thank god for #naparimagirlscookbook #coconut #bake #lockdown #covid19 #newyork @ Brooklyn, New York https://t.co/57FjkTpwhN",0.0
"Building a business in the midst of COVID-19 isn’t about who’s going to let me do it, but rather who’s gunna try to STOP ME 🤷🏻‍♀️💪🏼💥 

I am FIRED UP 🔥 about helping families achieve financial freedom and making sure… https://t.co/XnKyLzK50b",-0.025992063492063483
