,tweet,location,Confirmed
0,"free admission text text atlanta thirty-one thousand, three hundred and seventy-seven free text corona party wednesday june 3rd 10pm 3am five corona amp twenty-two bucket six bottle black life matter celebration sunday june 7th 10pm 3am free…",Georgia,48894
1,"free admission text text atlanta thirty-one thousand, three hundred and seventy-seven free text corona party wednesday june 3rd 10pm 3am five corona amp twenty-two bucket six bottle black life matter celebration sunday june 7th 10pm 3am free…",Georgia,48894
2,live solo piano cover favorite song “ motion picture soundtrack ” favorite musician radiohead favorite album kid recorded coronavirus facebook live…,Georgia,48894
3,but didn ' release bunch prisoner week wanted ensure covid nineteen wasn ' widespread prison population so now there ' room peaceful protesters…,Georgia,48894
4,check talented awesome friend cedricsuits making need these dm now he atl couple day youre area raised fistmedium skin tone justiceforgeorgefloyd ripgeorgefloyd covid19 mask repost…,Georgia,48894
5,"income affected covid19 work home job contact seven hundred and seventy eight hundred and ninety-five nine thousand, three hundred and thirty inquiry airplane️bottle with popping corkmoney with wings atlanta georgia",Georgia,48894
6,transformation nation friend midst coronavirus racial virus plaguing country right now know minister michelle transformation nation for…,Georgia,48894
7,aeroatlanta hosting covid nineteen small business relief webinar tuesday june nine detail registration info south fulton chamber commerce website,Georgia,48894
8,live person youth group midway presbyterian church coronavirus hit march join tonight 7pm midway presbyterian church cemetery,Georgia,48894
9,episode two hundred and fifty-five southern vangard radio bang southernvangard radio ep255 covid nineteen edition nineteen were week hiatus weve got plenty raw music amp raw conversation day …,Georgia,48894
10,episode two hundred and fifty-five southern vangard radio bang southernvangard radio ep255 covid nineteen edition nineteen were week hiatus weve got plenty raw music amp raw conversation day …,Georgia,48894
11,microbealienvictory hand️clown faceface with medical mask got ‘ roro test today coronavirus testing trivinostrong chineseflu blacklivesmatter maga smyrna georgia,Georgia,48894
12,"free admission text text atlanta thirty-one thousand, three hundred and seventy-seven free text corona party wednesday june 3rd 10pm 3am five corona amp twenty-two bucket six bottle black life matter celebration sunday june 7th 10pm 3am free…",Georgia,48894
13,"free admission text text atlanta thirty-one thousand, three hundred and seventy-seven free text corona party wednesday june 3rd 10pm 3am five corona amp twenty-two bucket six bottle black life matter celebration sunday june 7th 10pm 3am free…",Georgia,48894
14,"free admission text text atlanta thirty-one thousand, three hundred and seventy-seven free text corona party wednesday june 3rd 10pm 3am five corona amp twenty-two bucket six bottle black life matter celebration sunday june 7th 10pm 3am free…",Georgia,48894
15,"free admission text text atlanta thirty-one thousand, three hundred and seventy-seven free text corona party wednesday june 3rd 10pm 3am five corona amp twenty-two bucket six bottle black life matter celebration sunday june 7th 10pm 3am free…",Georgia,48894
16,wondered wash fruit vegetable time covid19 pineapplered applecarrot community health covid19 stockbridge georgia,Georgia,48894
17,attention community member city stockbridge hosting free covid nineteen care package distribution saturday june six two thousand and twenty nine twelve pm merle manders conference center located 111…,Georgia,48894
18,"tonight corona party five corona amp twenty-two bucket six ice bar resturant amp lounge five thousand, four hundred and fifty-six fayetteville rd seven hundred atlanta ga thirty thousand, three hundred and forty-nine door open 10pm til 3am dj reko mc kash free admission free parking good…",Georgia,48894
19,"tonight corona party five corona amp twenty-two bucket six ice bar resturant amp lounge five thousand, four hundred and fifty-six fayetteville rd seven hundred atlanta ga thirty thousand, three hundred and forty-nine door open 10pm til 3am dj reko mc kash free admission free parking good…",Georgia,48894
20,"tonight corona party five corona amp twenty-two bucket six ice bar resturant amp lounge five thousand, four hundred and fifty-six fayetteville rd seven hundred atlanta ga thirty thousand, three hundred and forty-nine door open 10pm til 3am dj reko mc kash free admission free parking good…",Georgia,48894
21,"tonight corona party five corona amp twenty-two bucket six ice bar resturant amp lounge five thousand, four hundred and fifty-six fayetteville rd seven hundred atlanta ga thirty thousand, three hundred and forty-nine door open 10pm til 3am dj reko mc kash free admission free parking good…",Georgia,48894
22,woodstock face fashion snoozies face covering style multi layered fabric face covering disposable five layer filter fit securely inside metal flexible nose bridge offer comfort snug fit face with medical mask twelve ninety-five facefashion mask covid,Georgia,48894
23,“ sonny perdue secretary agriculture joined senator kelly loeffler representative rick allen doug collins austin scott perdue said program coronavirus farm…,Georgia,48894
24,honored govkemp martykemp ga stopped food bank today discus impact covid nineteen savannah ongoing emergency response struggling hunger work to…,Georgia,48894
25,secret workout spot covid19 lockdown im thankful workout partner keeping sane pushing best possibly…,Georgia,48894
26,im moving actually hurdling move4atl saturday that it moving raising money greater atlanta covid nineteen response recovery fund united way harry…,Georgia,48894
27,here look active recovered covid19 case estimate active recovered estimate align county accumulated total case santaana occovid19,California,119348
28,two thousand and twenty coronavirus house arrest day seventy-nine day four citywide curfew seemingly peaceful demonstration destruction paired homemade bbq chicken breast pea latest fifteen priced…,California,119348
29,guess earlier post underestimated counted twenty-one thousand new covid nineteen case country monday sunday bit recent average according data collected johns…,California,119348
30,there ' covid 'll otw san francisco transit alaska oh well bigger thing worry right now justwhining golden gate park,California,119348
31,undetectable engineering method create sars cov two,California,119348
32,way im sending son school covid nineteen vaccine ready send space suit scary want safe hacienda height california,California,119348
33,safe covid nineteen fashion little diva creativitypopping covid19fashion safefashions safediva oakland california,California,119348
34,"real world number dead american one hundred and eight thousand, one hundred and four today june three two thousand and twenty fox news longer article coronavirus guess over …",California,119348
35,' cr ninety-one amp fifteen freeway interchange corona ca,California,119348
36,early morning hike time corona icehousehi cabin quick visit way long 've nice break gave friend costumer kelpie007 production…,California,119348
37,they 're trampling private property too barging apartment building people ' home thing want standing themselves acab,California,119348
38,hundred points reposted lapride la pride family previously cancelled in person event covid nineteen decided peacefully assemble protest hollywood permitted…,California,119348
39,feel like next covid19 murderhornets riot wednesday west hollywood california,California,119348
40,kid boy flower hibiscus tooting horn party popper okay pastiche flower land lady ' garden trevorguttmann trying look tuff boy mattie etheridge from dvl amp covid hair hudsonwest1…,California,119348
41,tuesday mayor cityhall presser georgefloyd covid19 los angeles city hall,California,119348
42,gnr selling coronavirus charity shirt – gnr central latest gnr news amp video gun rose central,California,119348
43,corona ca wed jun 3rd forecast today sunny hi ninety-nine tonight clear lo sixty-four,California,119348
44,"open house appt sat six six twenty 1pm three 30pm seven hundred and ninety-nine thousand, nine hundred story bedroom three bath home two thousand ft² openhouses openhouse buyer huntingtonbeach guaranteed happy covid19 huntington beach…",California,119348
45,travel industry major sector thats hit extremely hard covid nineteen pandemic today it hard know long summer traveler action industry…,California,119348
46,let let tuesday tuesday continue educate continue speak out covid injustice racialdiscrimination rodneyking art quarantine instagood oppression love…,California,119348
47,alien alien blm quarantine quarantinelife coronavirus covid19 blacklivesmatter blacklivesmatterraised fistmedium-dark skin tone ripgeorgefloyd rip georgefloyd malibu california,California,119348
48,backcountry safety doubly important two thousand and twenty smaller crew covid ca usfs land sierra prohibited fire outside formal campground summer thanks laketahoebasin usfs for…,California,119348
49,officially open thank support coronavirus related closure small business started san diego support kept going cant thank enough we…,California,119348
50,looking save energy summer try ten summer energy saving tip post blog ⁠ ⁠ ⁠ note team following strict covid nineteen safety protocol we…,California,119348
51,love home break heart stay strong newport beach love you red heart️🇺🇸folded handssmiling face with sunglassespolice officermedium-dark skin tone‍male sign️police officermedium skin tonepolice officermedium-light skin tonepolice officer‍female sign️flexed bicepsflexed bicepsdark skin toneflexed bicepsmedium-dark skin toneflexed bicepsmedium skin toneflexed bicepsmedium-light skin toneflexed bicepslight skin toneraised fistdark skin toneraised fistmedium-dark skin toneraised fistmedium skin toneraised fistmedium-light skin toneraised fistlight skin tonered heart️🇺🇸 corona del mar california,California,119348
52,time ran favorite male artist unclesego grammy weekend bgv kmichelle dear racism corona yall as safely enjoy life …,California,119348
53,peace number priority rest wait surrounding perimeter police policeformation hollywoodmilitary military militaryriot lalooting lockdown corona usarmy losangeles lariots2020…,California,119348
54,“ carrot cake ” face savoring food cindyseaglerock justgoodfood togomenu dininglosangeles eathere laeats eeeeeats covid19 saverestaurants nela eaglerock nela glassellpark highlandpark coffeeshop …,California,119348
55,posted photo corona california,California,119348
56,posted photo corona california,California,119348
57,policing alternative read breakdown alternative policing covid injustice racialdiscrimination rodneyking art quarantine instagood oppression love hisnamewasgeorgefloyd…,California,119348
58,open routine care prepared safety health whole look forward seeing beautiful smile again appointment question covid prep link bio beachfront…,California,119348
59,week bobby bliatout ran office currently working covid pandemic response bobby classy guy check out link copy paste into…,California,119348
60,way survive covid stay cloud sacramento california,California,119348
61,laughter covid19 palm spring california,California,119348
62,conundrum help im working calendar trying figure event donate time left available imagine june covid having bunch kid being…,California,119348
63,blacklivesmatter justiceforgeorgefloyd protest heard arresting officer upgrading chauvin charge 2nd degree now socialdistancing covid19 safety…,California,119348
64,non violence greatest violence martin luther king jr right coronavirus pandemic two thousand and twenty culvercity losangeles hollywood california marinadelrey marinadeley c4jforever tinaeatsdrinks nakedauthor…,California,119348
65,daughter ' virtual graduation night 2am ugandan time watched ten thousand mile away kampala uganda wasn ' able person covid19 lockdown caught uganda the…,California,119348
66,havent while leg day covid b lockdown good workout five plate squat five bad going here got ta gains…,California,119348
67,non violence greatest violence laughed lost greatrecession laughing now coronavirus pandemic two thousand and twenty generation greatest generation 21st century …,California,119348
68,definitive excision enucleation large mandibular cyst lesion odontogenic keratocyst previously biopsied decompressed indwelling drain month ago pre covid today removed…,California,119348
