tweet,sentiment
"#rave #wearyourmask #protectyourface #coronavirus #spikes #fashion #avantgarde #couture @ Los Angeles, California https://t.co/Y5bhtThaKt",0.0
"Mahalo @atown_media 

Good to know. It's ok to get out if you do it safely otherwise stay home.

#COVID-19 #CORONAVIRUSBLUES @ 'Aiea High School https://t.co/icupF5fb2u",0.465
Rumor has it the Mission District has the highest number of corona cases 🤦🏿‍♂️——————————————— #quarantine #covid_19 #pendemic #2020 #virus #peoplearedying #social #socialdistancing #ourworld🌎 #sanfrancisco… https://t.co/x0fIJ5elYZ,0.03333333333333333
"Have you heard what people are calling these weeks where the whole world waits for COVID19 to wear itself out?

They’re calling it The Pandemic Pause because we can’t yet step forward into what comes next, and we… https://t.co/I8rKarwUO6",0.1
One of our awesome friend/mentor/superstar who have regularly bring people around the world together during covid19. Martin and his twin sister Vicky on a daily basis connect with fans all over the world with their… https://t.co/maeTDoMEoK,0.3333333333333333
"Well, hair grew long pretty fast this corona season.
Still not as epic as my unwaxed leg though... @ San Jose, California https://t.co/tacP67Yn2u",0.125
"For real tho... Are you ready for oufe to get back to normal? 

#wronghole #doover #coronavirus #coronamemes #crazydays #wierd #imjustbeinghonest #facebookmemes #sotrue #facts‼️ #whatsnext #🤦 @ Salem, Oregon https://t.co/dbyfM0vmtG",0.15859375
The Fall of Entertainment: How COVID-19 Affected the Entertainment IndustryLee Carrillo https://t.co/OEhLIIkAR2,0.0
"Scary bandito style - both of us tested negative for antibodies today. We swore we had the corona the last week of December but sadly, we did not. I’d like to take another antibody test again when they come up with… https://t.co/tb4UApHRPq",-0.325
Listen to music #poetry #mildhighent #merkandari #corona #quarantine #protest #wshh #tmz #black #minorities #cnn #bbc #distrokid #tunein virus #pandemic @ NYC https://t.co/m67wxqoQoH,-0.16666666666666666
"Mask required

#newportbeach #mask #covid19 #coronavirus #shops#2020 #california #manequin #canonphotography @ Newport Beach, California https://t.co/JhMcSc9qkJ",0.0
“A few rays of #sunlight each day keeps #covid19🦇 away” - j. i. 🌞. Get a daily dose of #sunshine every day and #beblessed 🌿🙏🏾🌿. #vitaMind #vitaminD #stpaulchurch #sunset #stpaulroad #honalo #konacoast… https://t.co/l8uSjdnLpo,-0.1
"Coronavirus day 12, this thing is a bitch. Lungs are good. Isolation sucks...thank goodness for a comfy basement and a fluffy friend. 
#covid19 #selfisolation #fijit #missmykiddo… https://t.co/acIB1uuIee",0.25
"I wanna Rock wit you... #mom 

Shout out to all the Moms kicking coronavirus’s ass! Women of the world allow me to apologize for the man made disaster pandemic #coronavirus @ Detroit, Michigan https://t.co/IRyX30MA2g",0.0
OMG I almost missed #prince birthday!! From #purpleconnie choreographed by mlschade #batdance this is me avoiding the #coronavirus 😂🦠👀 @ The Cavern Club Celebrity Theater https://t.co/QYFNJK6FN4,0.0
"""The problem is that the media here only take pictures of the crazy people!"" 
Guilty here! 🙋‍♂️📷 The Reopen Missouri demonstration protesting the coronavirus lockdown was my first experience shooting something like… https://t.co/2JQDynMZcY",-0.28125
"Tennis a la Balboa.

#balboaisland #newportbeach #tennis #covid_19 #coronavirus #orangecounty #california #canonphotography #joeduran @ Balboa Island, Newport Beach https://t.co/UuZTNaZsNV",0.0
Covid-19 https://t.co/Fy4DSOp0dB | Articren: Scientific Navigator of DART Energy | Orion Nebula | 1 Year 2.67 Months at DART Cruise |  Website updated with excerpt on DART | pH or H+ : The… https://t.co/JErdXrqjkp,0.0
"My first #quarantine #haircut .
.
Trust me: it looks better with the #hat on. 
.
.
#stayinside #buzzcut #covid19 #newlook special #shoutout to #peopleofwalmart l @ Hillsborough, North Carolina https://t.co/Xcd3RJLZCz",0.3690476190476191
“Choices Choices everybody has choices...” #iparkmusic #coronavirus #corona #live #love #lifr #stayhome @ IPARK MUSIC CO. https://t.co/JJIOSbSnpU,0.3181818181818182
"We felt the coronavirus rumble through.  I say 2.4. @ Santa Monica, California https://t.co/2ig4GaYwn4",0.0
"#coronavírus #coronamemes #coronavirusmemes😂😂😂 #corona #coronavid19 #covid_19 #covıd19 #covid #covid19memes @ Spread Eagle, Wisconsin https://t.co/fwteIwlujp",0.0
"Paul the panda here to spread love! #psykicksanimojianimals #psykick #fun #support #adorable #cuteanimals #coronavirus #love #positivity #cute #animal #video #tiktok #animoji #funny #comedy #panda @ Palm Springs,… https://t.co/dlrllcUnr3",0.4458333333333333
"Corona Quarantine Day who knows anymore but feels like 173

Today I actually yelled ""I didn't do half-a$$ed makeup to sit in the freakkkking house"". So he drove me to a parking lot for a Wendy's frosty. ""I said I… https://t.co/LdmRqjgLJf",0.0
"Corona Virus Video For Kids!!! See customized link here to full video 👉 https://t.co/XglBjxRdn5
.
.
[Swipe 👉]
.
#Repost niyi_akinmolayan download.ins
---
We have made this beautiful 90 secs… https://t.co/Uj9VX4m3DE",0.6
GO CHECK OUT THE NEW VIDEO IN THE THE CLUB BY ZEUS REBEL https://t.co/nAjXhpLgwe @zeusrebelwaters GOT MY GUEST APPEARANCE ON @KILLAGRAM3 🔥🔥🔥💯🎥💰🎬🎤🎧🎼🎹📡🎞📞🔌💡⏳📈 #saycheesetv STAY CORONA FREE… https://t.co/qMqPDa3pOD,0.2681818181818182
GO CHECK OUT THE NEW VIDEO IN THE THE CLUB BY ZEUS REBEL https://t.co/nAjXhpLgwe @zeusrebelwaters GOT MY GUEST APPEARANCE ON @KILLAGRAM3 🔥🔥🔥💯🎥💰🎬🎤🎧🎼🎹📡🎞📞🔌💡⏳📈 #saycheesetv STAY CORONA FREE… https://t.co/ZYh2Kl4m0q,0.2681818181818182
"FUCK OFF CORONA!! @ Brooklyn, New York https://t.co/56KSmd4p4Q",-0.24431818181818185
"“During Covid-19”
#coronavirus19 
#coronaphotochallenge ##streetphotography #streetgravel #societyhillphilly @ Society Hill, Philadelphia https://t.co/cqpyEgopQa",0.0
The #coronavirus #socialisolation death toll of physically healthy young people is really starting to mount. The lack of consideration for those with #mentalillness is astounding. I wish I could say I was shocked.… https://t.co/5b5hQwSgvM,0.1
"🌏Happy Earth Day Throwback video of a time before COVID19.  We miss our community &amp; studio space, but we know it's vital to stay home &amp; stay safe.  We have been offerring virtual classes for weeks now and are… https://t.co/ZkebQhSs9t",0.4666666666666666
Top 4 Things Employers Should Know About Existing Time Off and Paid Family Leave under the Families First Coronavirus Response Act Laura Scott  https://t.co/R1srkC0r6M,0.375
"Trump, the Company, Asks Trump, the Administration, for Rent Relief

https://t.co/yCb9sBWK40",0.0
"Happy Earth Day!
I made 7 Bonnets/Mask $30 sets with Filter Insert for 7 First Responders! 👩🏿‍✈️👮🏽‍♀️👮🏻‍♀️👩🏼‍🚒
Thank you Philadelphia, Florida, New Jersey &amp; New York City  for supporting my cause!
#CoronaVirus #mask… https://t.co/ufcMmlF1hy",0.3795454545454545
"Emil &amp; Adam • @emilcohen &amp; adamlefebvre78 • Day 777 • #COVID 19 Self Portrait • @ New York, New York https://t.co/w1ogzZTghF",0.13636363636363635
"My error,  this looks like it was actually Tue 21st April. 

#COVID19 #coronaviruspandemic #coronavirus 
https://t.co/BvqH0NJaQI",0.0
#tiktok #tiktoks #tiktoker #tiktokvideo #bored #boredathome #quarantine #fuckcoronavirus🍻 #coronavirus #TheCRU #TheMigos🇲🇽🇲🇽 from the #Northside of #atlanta #MalePerformeroftheYear #nominee #AtlantaHipHopAwards2… https://t.co/Mg7a2P514d,-0.5
Earth day everyday! #earthday #reducereuserecycle #mothernature #planetwatch #covid_19 #covid_19 #coronavirus #columbusgreenspot #greenspot #asseenincolumbus #cbus #614 #westerville #inthistogether… https://t.co/cQU4CzdrTT,-0.25
"I got it for the low!!! 😂😂😂
.
.
.
#coronatainment #coronavirus #tbt #teammotivation #tdclique #devontriche #iwork #love #live #laugh #learn #lol #comedy #funny #parody #prank #comedian #actor #improv #jokes #talent… https://t.co/X3b6VOIFGZ",0.3310606060606061
"This is the only Corona I want in this world to have to worry about!! #besafe #coronavirussucks #coronavirus #corona #photooftheday #photooftheweek @tinastullracing @Jennaracing18 @ Hampton, Virginia https://t.co/LGYRIvxa2T",0.0
"Well, after 30 years of being continuously employed as a full-time newspaper photographer, it came to screeching halt Monday night, my run is over thanks to the coronavirus COVID-19. These are some of the images from… https://t.co/4sAV4gdbqJ",0.2
"#selfmodeartz #namastebitches 69redebt69 @Photo_Grid_ @96_ninetysix  #coronavirus #covid_19 @ New York, New York https://t.co/8RDzuWI72X",0.13636363636363635
"Treat your favorite Administrative Assistant to Lunch /Dinner! 
#secretarysday #lostoros #chatsworth #mexicanfood #quarantine #coronavirus #quarantinelife @ Los Toros Mexican Restaurant https://t.co/fvH1n3aFoc",0.3125
"Thank you krabqueenzhouston for your contributions during #COVID19
cc: jmghouston @ Atlanta, Georgia https://t.co/p8udQtJdSH",0.0
"Very disappointed that @RegusGlobal  kept charging their Spaces customers full membership fees even though no facilities are open and available (for good reason) during the #COVID19 crisis. Will be surprised if any of their customers decide to come back, we certainly won’t...",0.09866071428571427
"I Can’t Explain The Vibe I Get.  Just Know #IssaVibe #Scarlett #OneDayAtATime #ootd #picoftheday #instagood #love #red #blood #l4l #f4f #hoosiers #indiana #crisis #2020 #coronavirus #hey #yellowsubmarine @ La Porte,… https://t.co/XjOVZb7YOI",0.25
"COVID-19, just go away already, I'm ready for wedding season!  https://t.co/kRa6HIN0LS",0.25
"To all essential workers may God grant you protection from the coronavirus ,AMEN 
While in quarantine making the best of this horrible situation the World is facing. REAL BARBERS BUILDING BETTER BROTHERS &amp; SISTERS ,… https://t.co/faJYmf2ucq",0.14
"Corona can’t hold us back! 
Our client is closing on her great new villa in Naples today. 
We did a virtual walk thru for her. We did videos for her. We had her sign off on the contract virtual. We have the virtual… https://t.co/0b1negpMTF",0.0
"Guts Not Glory
👨‍🚒👮🏻‍♂️🧑🏽‍⚕️🚑
#honorheroes 

#philly #thankyou #doctors #nurses #firstresponders #essentialworkers  #covid19 #stayhome #staysafe #obey #hope #gutsnotglory #shepardfairey #philadelphia #pa… https://t.co/9V1OvYKMuE",0.3121212121212121
"Goals for today: Control your thoughts, focus on what you are grateful, take care of yourself mentally, physically, and spiritually, and take steps towards accomplishing your goals. #StayStrong #Covid19 #Lovelife… https://t.co/kZYGjq6md3",0.0
During last day +1178 #covid19 cases in #nj according to #kff @ New Jersey https://t.co/5pjnTDeu1V,0.0
"My snippet from the #DontRushChallenge Thankful to have been apart of an amazing project. Salute to all the first responders and medical personnel. 

#dontrush #stayhome #covi̇d19 #coronavirus #firefighters… https://t.co/WkmfaRbFHR",0.02000000000000001
"🇺🇸 US

#Covid19: Very slow spread, and improving rapidly, epidemic. Est. 1.51% of pop. infected. Lot worse to come.

🕗 22/04

1/4",-1.0
