,tweet,location,Unnamed: 0,Province_State,Confirmed
0,And the season is upon us ! Maybe a little Covid style but here nonetheless...#flyfishing #flyfishinglife #flyfishutah #flyfishingutah #wasatchmountains #wasatchguideservice #wasatchguides #wasatchadventureguides… https://t.co/lLV4vDrNJe,Utah,50,Utah,8057
1,"I'm hiking down in Moab near Corona Arch and these kids asked me if I wanted to be in their TikTok video.   Sure... I'm hip... I think.   #moab #hiking #corona @ Moab, Utah https://t.co/6gBJTxLzCT",Utah,50,Utah,8057
2,"be safe out there! #iphone11pro #11pro #covid19 #essentialworkers  #2020grads @ Fairfield, Ohio https://t.co/waQETMgkAK",Ohio,40,Ohio,30794
3,#DonaldTrump Trolls Reporter's who we're asking if he tested positive for corona virus 😷🤣 Thoughts? Tag someone who should definitely see This ⤵️ https://t.co/48J8Uv4HsY @ Trump's America https://t.co/bcEOWRi5Kl,Ohio,40,Ohio,30794
4,"Our Family Drug Court Specialized Docket, is still operating. COVID-19 continues to teach us new methods of services while continuing and focusing on the safety and welfare of all involved individuals. @ Ashtabula… https://t.co/jeoZ5g1S7r",Ohio,40,Ohio,30794
5,"League of Legendary Gentlemen 
.
.
.
#nobodylikesme🦖 #nobodylikesme #skooly #driveinmovie #atlanta #explorepage trendingtopic #coronavirus #socialdistancing #obamaruntz #aleistercrowley #magic #magick @ T. R.u the… https://t.co/YM5QMDbEoG",Ohio,40,Ohio,30794
6,I linked with a few hustlers this week and we cooked up some #Dopamine. This project was way overdue. The original drop was supposed to be back in February. #Covid19 put a halt to a lot of what was in production. We… https://t.co/0LGnuQfeoW,Ohio,40,Ohio,30794
7,5.22.20 Introducing Spencer and Madison Borneman!  #wedding #covid19  💍 @ Inniswood Metro Gardens https://t.co/tfb24Rn597,Ohio,40,Ohio,30794
8,"Life In the Time of COVID. #landscapephotography #getoutside #imighthaveaproblem #colors @ Delaware, Ohio https://t.co/pvHt53TigE",Ohio,40,Ohio,30794
9,"Life In the Time of COVID. #landscapephotography #getoutside #imighthaveaproblem #colors

📸 https://t.co/hRl3jQLsXz via https://t.co/zLffyMOlfQ https://t.co/1zippl247o",Ohio,40,Ohio,30794
10,"#COVID-19 social distancing day 65. A harbinger if hope and promise of better times. @ Neffs, Ohio https://t.co/MZnFZRm5QK",Ohio,40,Ohio,30794
11,"Patio dinning, COVID style - Drinking a Nugget Nectar by @TroegsBeer @ Branch &amp; Night Drop  — https://t.co/3QJAvwMu9L",Ohio,40,Ohio,30794
12,"So, here’s our day:  Deb came home from work today as a colleague tested positive for covid-19.  She took a covid test this afternoon, but our doctors have recommended strongly (then in a later call said that we… https://t.co/A3faNIr6hr",Ohio,40,Ohio,30794
13,At himalayan_grille With minigoddard 5/22/2020 &amp; At 5pm On A Friday We Are The Only Ones Dining In! The Server Wore A Mask 😷 &amp; Gloves 🧤 Due To This COVID-19 Pandemic Pandemonium. Dinner… https://t.co/Bz9asbI4NO,Ohio,40,Ohio,30794
14,Copper babe.  #centervillehairstylist #@S.E.hollypoet #moroccanoilpro #olaplextreatment #schwarzkopfcolorprofessional #covid19 #donotcutyourownbangs #stuckinside #quarantine #daytonstrong @ Salon Exclusive Ltd. https://t.co/PBKZaQcfjL,Ohio,40,Ohio,30794
15,MURPH Monday 05/25/2020! We are back! The Hero WOD to rule them all. 🇺🇲 #murph #herowod #memorialday #molonlabecrossfit #covid19 @ Molon Labe CrossFit https://t.co/hYcmP4sz3E,Ohio,40,Ohio,30794
16,"Hairstyle, color, highlights and cut by calista before covid 19 shutdown. This client had very long hair. Calista broke up her color with highlights very nicely. It’s very natural looking. . Book online at… https://t.co/gdca0FCwso",Ohio,40,Ohio,30794
17,"CLOSING DAY! 🏡

It was so fun reconnecting with Ruth Ann and selling her beautiful ranch home in Olathe. With COVID-19 altering our selling strategy, we were still able to sell it 1st day with multiple offers.… https://t.co/kGyrBRoXvC",Kansas,20,Kansas,8909
18,"Pushing daisies. 
.
The fit-&gt; @thefrippery 
.
#memorialdayweekend   #coronavirus deaths 95,087 🙏🏽 @ United States https://t.co/malylkJfAA",Kansas,20,Kansas,8909
19,"THE BMW G7🇺🇸
#concept #conceptualphotography #world #bmw #conceptart #conceptualart #covid19 #covid_19 #coronavirus2050 #covid.china #china.the_covid_maker #covid_impacts #don_old_trump #usa🇺🇸 #usa #u.s.a #america… https://t.co/xp4Bf3PlOB",Kansas,20,Kansas,8909
