,tweet,location,Unnamed: 0,Province_State,Confirmed
0,"According to a recent update from ShowingTime, “The March ShowingTime Showing Index® recorded the first nationwide drop in showing traffic in eight months as communities responded to COVID-19. Early April data show… https://t.co/ma2DesAYrH",Florida,11,Florida,33690
1,"According to a recent update from ShowingTime, “The March ShowingTime Showing Index® recorded the first nationwide drop in showing traffic in eight months as communities responded to COVID-19. Early April data show… https://t.co/KQKs7KAFUC",Florida,11,Florida,33690
2,#LateShowWithStephenColbert #JaredKushner #Coronavirus Stephen Colbert rips into Jared Kushner's attempt to spin 1 million coronavirus cases as 'a great story' https://t.co/qq93HvzhVV https://t.co/Pwnwv07J5L,Florida,11,Florida,33690
3,"#covid19 Closed our playgrounds and public parks. ⚫️ @ Miami, Florida https://t.co/vgLXaxfjIL",Florida,11,Florida,33690
4,"#covid19 closed our playgrounds and public parks. ⚫️ @ Miami, Florida https://t.co/WjGkIsxIFk",Florida,11,Florida,33690
5,"#MashableShopping #Coronavirus #Culture We found a few more face masks on sale (while supplies last, of course) https://t.co/PGSvaP23Mc https://t.co/pzNVgQWLeI",Florida,11,Florida,33690
6,#TheDailyShow #TrevorNoah #Coronavirus Trevor Noah breaks down how coronavirus is affecting the food industry https://t.co/1vEg2jPQWp https://t.co/ENSczs8azx,Florida,11,Florida,33690
7,"Repeat 3 times and Believe.
#dailyaffirmations #businessowner #inspirationalquotes #manifest #goalsasf #covid19 #lockdown #success #stayathome #abundance @ Mangonia Park, Florida https://t.co/Eg5p5eKnof",Florida,11,Florida,33690
8,"Have you been receiving more spam calls? Have there been several new “phishy” emails hitting your inbox? You’re not alone!
The quarantine and coronavirus have given scammers and spammers a new route to try for your… https://t.co/k9oYkGZ8pL",Florida,11,Florida,33690
9,#Hope #Graffiti #StreetArt Coronavirus left street artists without an audience. Now their work is our hopeful guide. https://t.co/xCcCS8Goer https://t.co/yp0rcZySeK,Florida,11,Florida,33690
10,"A special thanks to @britweek - they kindly placed our #ArtAgainstCOVID19 charity art sale on their website. 👇
https://t.co/USe1pYsnU4

Call the gallery at +13055765335  or email at… https://t.co/lblRWLv0Jb",Florida,11,Florida,33690
11,"I’m looking forward to the day all this COVID stuff’s in our rear view... 
-
-
-
-
-
-
-
-
-
-
#CinderellaCastle #MainStreetUSA #WDWRailroad #KeepTheMagicAlive #WaltDisneyWorld #WDW #MagicKingdom #Epcot #EpcotCenter… https://t.co/pWzcCltBlv",Florida,11,Florida,33690
