,tweet,location,Confirmed
0,covid art nawlins style here hoarded toilet paper covidart grafittiart covid2020 nawlins frenchquarter toiletpaper indianmotorcycle styled electricbicycle ebikes bikeshoplife…,Louisiana,34117
1,putitonthealtar covid19 whatever worried about thatrangetho aintnopartylikeaquarantineparty throwback jessicareedy incredible signed copy cd cbutler55 city love new…,Louisiana,34117
2,megaphone new podcast `` host author erica robert talk dealing ptsd pandemic 2damaxrecords '' spreaker author coronavirus covid19 erica host pandemic ptsd…,Louisiana,34117
3,"louisiana department health reported eighty-five new covid nineteen case amp three new death jefferson parish yesterday updated parish total six thousand, nine hundred and eighty-two case four hundred and twenty-seven death info data on…",Louisiana,34117
4,new orleans louisiana,Louisiana,34117
5,graduation little anticlimactic covid nineteen happy graduated nicholls summa cum laude cumulative gpa three nine megan thibodaux…,Louisiana,34117
6,"police car light covid19 safestathome phaseone maskupnola washyourhands socialdistancingpolice car light la dept health reporting two thousand, four hundred and thirteen death thirty-four thousand, one hundred and seventeen case louisiana six thousand, seven hundred and eighty-seven covid19 coronavirus four hundred and ninety-five death case in…",Louisiana,34117
7,struck rich today toiletpaper amp papertowels store plenty toiletpaper too walmartmarketplace bossiercity louisiana lysolwipes sanitizingwipes covid19 coronovirus…,Louisiana,34117
8,poker back social distancing ppe game covid nineteen ppe socialdistance crippled crib,Louisiana,34117
9,hunkering staycations beach with umbrella week online summer camp weary face ineverevawantedapool inmyyard dangit coronavirus two thousand and twenty yousomethingelse uptown new orleans,Louisiana,34117
10,covid nineteen come wuhan institute virology discussion theory origin friendly neighborhood virologist,District of Columbia,7042
11,absolutely necessary important open book markustyrell morethanhumbleGeminifolded handsmedium skin toneGemini acegangwolfred heart lme foe hardworkpayzoff essentialworker covid19 quarantineandmoney face with medical masksneezing facemoney-mouth facemoney bagheavy dollar signdollar banknote washington,District of Columbia,7042
12,getting business covid nineteen black business thinking step hour story detail can ' wait joined by…,District of Columbia,7042
13,read this,District of Columbia,7042
14,dogmom quarantinelife lovemydogs stayhomestaysafe stayhomesavelives washyourhands wearamask socialdistancing covid nineteen coronavirus healthyliving healthylifestyle dmv coffy amp nala,District of Columbia,7042
15,passing restaurant displaying poster chorus supposed perform communal paralysis covid19 covid nineteen teak wood thai sushi bar,District of Columbia,7042
16,coronavirus chronicle easy breath calma besafe stayhome coronaviruschronicles quarentine ilustration ilustrationart ilustrationoftheday art artistsoninstagram…,District of Columbia,7042
17,coronavirus chronicle neighborhood powerful washingtonian stayhome washingtoniansathome besafe washingtondc quarantine streetphoto streetphotography life is street acreativedc…,District of Columbia,7042
18,it hard finger why today felt closer “ normal ” day covid nineteen woke early spent little time quietly reading chair laid…,District of Columbia,7042
19,tapa date night quarantine edition smiling face with heartswoman dancingmedium skin tonewine glassgrapes got dressed time covid celebrate gc graduation grad school real estate amp finance party popper proud guy amp fun night…,District of Columbia,7042
20,pic favouriteexclamation mark️exclamation question mark️double exclamation mark️ warning️ thank you bed staying away covid19 coronavirus camera with flash sandraemmeline fashion photography bed ootd mount olympus los angeles,California,78725
21,bored apartment need file complaint corona department lysol room amp compartment por favor government lilzita ivelostit los angeles california,California,78725
22,needed tasty today wanted spangkariya life live honestly covid shit going spangkariya continuously outs…,California,78725
23,carmel valley resident help lead e3 civic high student win national technology competition academic year began plan scholar silicon valley pitch fest advent covid nineteen distance,California,78725
24,new role covid19 studio city california,California,78725
25,asked twenty friend send song they 've listening lot covid nineteen pandemic two thousand and twenty song discovered time helping get…,California,78725
26,traderjoes traderjoessigns traderjoessignartist traderjoesart traderjoeslife froggerdodger pandemicart pandemiclife coronavirus trader joe ' modestoca,California,78725
27,corona world started vowed extra productive amp creative time month spent vain personal home amp family project undertook wanted…,California,78725
28,im honestly fine fact grubhub banned initiate chargeback food wasnt provided ‘ em,California,78725
29,covid19 routine stopping walk neighbor working home pandapanda play boone doesnt normally like big dog he gentle giant love watching them…,California,78725
30,sanfrancisco sirfrancisdrake flower coronavirus art refreshing kimpton sir francis drake hotel,California,78725
31,got good work today lacrosse lacrosse laxlife training keepworkinghard coronavirus athlete workhardstayhumble allfightnoflight two thousand and twenty rancho santa margarita california,California,78725
32,tgif work progress like artwork artist friend france youcefpl xd covid19 lot self reflection plan thing need work on grind if…,California,78725
33,bravo sister tackling pandemic bravo vanderpumprules bravotv bravoandy vanderpump pandemic covid nineteen covid19 coronavirus physicianassistant medicine healthcareworkers healthcare frontlineworkers…,California,78725
34,two thousand and twenty day one hundred and thirty-six fenced friday fenced friday sunset goldenhour palmtrees silhouette socialdistancing covid19 venice venicebeach veniceboardwalk losangeles dank dankmedia dankvenice 366photo…,California,78725
