,tweet,location,Confirmed
0,happy memorial day weekend quiet rockcenternyc red heart️🇺🇸blue heart newyorktough memorialdayweekend memorialday rockefellercenter rockefellerplaza covid19 covid nineteen newyork nyc newyorkcity manhattan spring…,New York,361515
1,covid nineteen update queen new york,New York,361515
2,rich wool deep hue tempting texture meet star new “ rich wool ” mask collection all covid thing let style fabric selection …,New York,361515
3,julia child boeuf bourguinon obviously wish for dont know woman it want write cookbook restaurantcorona covid19 stayhome…,New York,361515
4,"covid nineteen update voting somebody mayor city council city hall hollis ny doesn ' exist home one hundred fifteen 204th st queen ny eleven thousand, four hundred and twenty-three queen new york",New York,361515
5,repost balleralert • • • • • • cop fired writing comment insisting it “ unfortunate ” black people havent died coronavirus facebook chat blogged by blairm while…,New York,361515
6,repost balleralert • • • • • • new data suggests coronavirus gone september written by dawnnparis university technology design singapore group scientist is…,New York,361515
7,carving fruit may twenty-six two thousand and twelve corona queen ny,New York,361515
8,corona ny sun 24th forecast today cloudy hi forty-five tonight partly cloudy lo thirty-one,New York,361515
9,coronavirus exposure social ego trip,New York,361515
10,seagull digital mixed medium art limited edition one ten one hundred profit sale donated covid nineteen emergency relief fund nyc coneyisland seagull blackandwhite magnumphotos…,New York,361515
11,this down arrow️down arrow️ safe wear mask respect life fellow human,New York,361515
12,veronica essential worker working covid19 frontlines delivering fedex package thank continuing risk health help difficult time veronica our…,New York,361515
13,honored captured photographer gilesclement “ artist covid19 ” series website check out “ a writer gay erotic fiction seems…,New York,361515
14,coronavirus you sylvias sunday supper meal distribution word spiritual sister trennesstweets slightly revised today sunday 24th noon 2nd sunday of…,New York,361515
15,listening parent key supporting student family coronavirus school closure learn recent poll new york new york,New York,361515
16,doughnutthe clock strike seven right window giving standing ovation making loud sound appreciation frontlines coronavirus pandemic ad ⠀⠀⠀⠀⠀⠀⠀⠀⠀ entenmanns excited to…,New York,361515
17,“ number possibly measure impact coronavirus america number patient treated job interrupted life cut short country nears grim milestone 100000…,New York,361515
18,basically story date covid started now thing “ opening up “ he trying rekindle magic date course am went to…,New York,361515
19,Statue of Liberty Statue of Liberty hang there better time ahead folded handsmedium skin tonefolded handsmedium skin tonefolded handsmedium skin tone tindalvisions nyc covid19 stayhome soho building photographer socialdistancing culture canonphotography canon quarantine nyc,New York,361515
20,commercial real estate footprint set shrink post covid19 foxbusiness mariabartiromo dollylenzre lenzonluxury link bio video fox business network,New York,361515
21,overcome challenging situation time help good friend coronavirus corona virus isolation covid19 emptystreets emptynyc nycshutdown quarantine…,New York,361515
22,happiness secret attractive attractive happiness • happiness live attractive lifestyle middle fingermedium-dark skin tone covid19 harlem new york city,New York,361515
23,church time coronavirus admiration way church community pulled physical distancing grateful pause usual life given new…,New York,361515
24,eight hundred and forty mile operating holiday covid schedule weekend were bit slow mosaic 28th street worth wait reopened two thousand and nineteen platform wall covered glass mosaic murals…,New York,361515
25,absolutely exaggeration blessed feel watch goddess new decade thirty cancer coma covid cooky cake cat promise by…,New York,361515
26,life sad anticipation nytimes delivery tqofe blogger writerslife whatitsliketobeme lovemyjob coronavirus nytimes brooklyn new york,New York,361515
27,join tonight djwhookid ig live 10pm 12am est hosted djwhookid tip4hope benefit rwcfusa leave tip affected covid19 need support ask ten zero no…,New York,361515
28,cared mask ' getting tired it got ta stop lazy shave head again bane mask covid19 coney island,New York,361515
29,dream isomorphism chess chunking mystery science theater three thousand way complex fully realized,New York,361515
30,bedstuy five twenty covid nineteen • • streetportraits covid19 coronavirus facemasks portrait hasselblad nofilter brooklyn bedstuy brooklyn new york,New York,361515
31,lot mofos acting corona extra too cough sneeze sweat sniffle mood paranoidpositive pleasebackupabit quarantine nyc,New York,361515
32,1insaneatheist hope you 're despite coronavirus crap hug friend canadian dealing coronavirus mess,New York,361515
33,happy memorial day weekend swim year covid person swimmingmedium skin tone‍female sign️🇺🇸blue heart green heart memorialdayweekend sunday sundayswim harlemtoile chaise blue sheilabridges harlemtoilegirl upstatenewyork hudsonvalley livingston new york,New York,361515
34,dreaming 1st post covid nineteen celebration waiting patiently camera with flashjamesandersonwedding musical notes dhoomevents decor beexclusive sumdarashh horse ponieswilltravel cater…,New York,361515
35,told day like these mcpirate estherpeyron beatrix mccarthy drmarkmelrose kirstenmcctuohy fabbirdmusic osimizrahi fishseddynyc covid nineteen covid19 covid nyc…,New York,361515
36,friend pelham parkway gave five hundred mask doggie poopbags nyc covid19 pet hotline handing mask time pelham parkway south near keyfood later week …,New York,361515
37,covid nineteen facetime photoshoot mesha,New York,361515
38,bridge post pandemic world collapsing bowbridge centralpark centralparknyc coronavirus corona virus isolation covid19 emptystreets emptynyc nycshutdown quarantine quarantinelife…,New York,361515
39,corona strollsStatue of Libertyracing car new york new york,New York,361515
40,ive entered phase quarantine covid lacroix magichelmet brooklyn height,New York,361515
41,covid nineteen facetime photoshoot iman,New York,361515
42,corona ny sun 24th pm forecast tonight partly cloudy lo thirty-one saturday sunny hi forty-one,New York,361515
43,thank nytimes honoring name lost coronavirus pandemic prayer friend amp family treat planet differently think how…,New York,361515
44,dirt nail feeling cute delete later gardeningwithmom lakelife shelterinplace shelterinplacewithfamily covid19 chautauqua lake,New York,361515
45,memorial day united state federal holiday cold faceface screaming in fearface with head-bandageface with medical mask ny time page filled name covid nineteen victim memorial weekend nation approach one hundred thousand dead milestone minus signminus signminus signminus signminus sign memorial day …,New York,361515
46,send product ill shoot it rolex yachtmaster shoot rod watch jewerly quarantine production covid19 coronavirus akiraruizphotography arvision rolex timepiece watchout manhattan new york,New York,361515
47,corona absorb energy beauty life street cherylbrowne11 red heart️ herb carnell marina thanks red heart️red heart️red heart️ thisismycommunity friend socialdistancing sunlove cafe…,New York,361515
48,were there klsc resume providing treatment protect strict osha compliance covid nineteen guideline cleaning amp disinfecting available receive latest email dm…,New York,361515
49,five oclock tea call coffee coffee cigar pairing fiveoclock lockdown covid19 joiedevivre dillanos oneoff coffeeandcigars new york new york,New York,361515
