,tweet,location,Unnamed: 0,Province_State,Confirmed
0,"Savages Class of 2020 #corona #iparkmusic #savage #classof2020 @ La Mirada, California https://t.co/DJmtwuc95k",California,5,California,152300
1,"During the pandemic, even the earth was getting some time off.  Now we are back to this.  #covid19 #toosoon #savetheplanet #viewfromamountainbike @ Bel Air https://t.co/Xmui7u995G",California,5,California,152300
2,"START  BOOKING  SPACE is LIMITED !! 
OPEN UP TO TAKE BOOKING!!

PLEASE DM FOR INFO!! 

&lt;HOW TO BOOK &gt;
&lt;HOW TO MAKE DEPOSIT PAYMENT&gt;
&lt;BE INFORM ON NEW COVID 19 SAFETY REQUIREMENTS &gt; @ Chynasnails https://t.co/29M9cbxpmd",California,5,California,152300
3,"START  BOOKING  SPACE is LIMITED !! 
OPEN UP TO TAKE BOOKING!!

PLEASE DM FOR INFO!! 

&lt;HOW TO BOOK &gt;
&lt;HOW TO MAKE DEPOSIT PAYMENT&gt;
&lt;BE INFORM ON NEW COVID 19 SAFETY REQUIREMENTS &gt; @ Chynasnails https://t.co/Jjwq5dAzFj",California,5,California,152300
4,"#mute #Stockton #live #notinfearanymore #Covid19 @ Stockton, California https://t.co/rLXKH9RTtY",California,5,California,152300
5,"START  BOOKING  SPACE is LIMITED !! 
OPEN UP TO TAKE BOOKING!!

PLEASE DM FOR INFO!! 

&lt;HOW TO BOOK &gt;
&lt;HOW TO MAKE DEPOSIT PAYMENT&gt;
&lt;BE INFORM ON NEW COVID 19 SAFETY REQUIREMENTS &gt; @ Chynasnails https://t.co/pNwnC6ORMc",California,5,California,152300
6,"START  BOOKING  SPACE is LIMITED !! 
OPEN UP TO TAKE BOOKING!!

PLEASE DM FOR INFO!! 

&lt;HOW TO BOOK &gt;
&lt;HOW TO MAKE DEPOSIT PAYMENT&gt;
&lt;BE INFORM ON NEW COVID 19 SAFETY REQUIREMENTS &gt; @ Chynasnails https://t.co/sP5dIazKle",California,5,California,152300
7,"START  BOOKING  SPACE is LIMITED !! 
OPEN UP TO TAKE BOOKING!!

PLEASE DM FOR INFO!! 

&lt;HOW TO BOOK &gt;
&lt;HOW TO MAKE DEPOSIT PAYMENT&gt;
&lt;BE INFORM ON NEW COVID 19 SAFETY REQUIREMENTS &gt; @ Chynasnails https://t.co/wP2IB3jXwV",California,5,California,152300
8,"Shoppers waiting to get in the Nordstrom's rack store with 40% off all items with a 40 minute line to check out. #california #shopping #nordstrom #40% #marketplace #covid_19 @ Tustin, California https://t.co/lwjQHKiZfP",California,5,California,152300
9,Corona CA Sun Jun 14th AM Forecast: TODAY Mostly Sunny Hi 87 TONIGHT Clear Lo 58,California,5,California,152300
10,"A little COVID humor at the park. 
.
.
.
#covid19 #funny #sfbay #outdoor #park #sanjose #almaden @ San Jose, California https://t.co/ZVa6zRJAna",California,5,California,152300
11,"Me and my first grand baby seeing each other for the first time since the COVID19  pandemic. #winterpaige #gerberbabiesofinstagram #reunitedanditfeelssogood @ Ripon, California https://t.co/sROCGYOAKB",California,5,California,152300
12,"Duck (wings and grilled breasts) or coktel de camarones (Mexican shrimp cocktail)? This is gonna be a tuff decision @ Corona del Mar, California https://t.co/bs9qKLg1M7",California,5,California,152300
13,Demented Store is now open! Stop by to get your merchandise. Make sure to wear a mask #safetyfirst #dementedshop #demented11 #covid #staysafe #facemaskselfie #facemask @ Demented https://t.co/3Q4XiuGwCd,California,5,California,152300
14,"Here are some of the rules for COVID-19 in case some of you are confused! #adleystump #covidrules #coronavirusfunny #quarantinefunny @ Beverly Hills, California https://t.co/ZnjEGPwMey",California,5,California,152300
15,"Great dialog today with this group. Join the conversation next week
Zoom Mtg ID#9517574269
See attached flier:What to do when stopped by law enforcement? @ Corona, California https://t.co/rVHwIr9FAl",California,5,California,152300
16,#covid19 testing on Sunday.... @ Embarcadero N Bryant https://t.co/nR1jr7dnPL,California,5,California,152300
17,Fake govt-issued COVID-19 contact tracing apps spread spyware https://t.co/1ZXP0teDgE #security #data #hacking #hacker,California,5,California,152300
18,"BLACK LIVES MATTER !!
@tedcars2000  #thelotautosales @ Corona del Mar, California https://t.co/8XtjsLD9fN",California,5,California,152300
19,Another wonderful piece of art in the making in the mission #art #streetart #communityart #covid19 @ Mission District https://t.co/T8qnZhjSf9,California,5,California,152300
20,Showed my support of the All Black Lives Matter march from the sidelines at a safe distance (due to coronavirus). @ Los Angeles/Hollywood California https://t.co/LdxmDMJ0IE,California,5,California,152300
21,Masks for everyone! #covid19 @ Bel Air https://t.co/DEchxtDsId,California,5,California,152300
22,The Frienipede (not safe for COVID times). I love my friends so very much. #frienipede #candyrock @ Candy Rock https://t.co/KDZvXz4icX,California,5,California,152300
23,"The perfect way to stay #covid and still compete! Legs will be the first to fall! 68 tug of war! @ Long Beach, California https://t.co/i35oeEVJhe",California,5,California,152300
24,"Today was a great day...yeah this just happened miketyson was super cool. I think the ice cream was cotton candy. #MikeTyson @ Corona del Mar, California https://t.co/MK5xIpRiUP",California,5,California,152300
25,Pandemic? What pandemic? @ Seaside Beach - Cardiff by the Sea https://t.co/BDsRmKK5mU,California,5,California,152300
26,"BREAKING: MARIA RESSA, GUILTY AS CHARGED!

Source: https://t.co/7143jV75vF @ Corona del Mar, California https://t.co/PM0oMuxNEj",California,5,California,152300
27,"Corona Del Mar on a beautiful Saturday afternoon @ Corona del Mar, California https://t.co/CD7dg21fZe",California,5,California,152300
28,"So nice! Love the sunset! #quarantinelife #quarantineandchill #coronavirus #sunday #sundaze @ University Heights, San Diego https://t.co/ANTwAmOYl2",California,5,California,152300
29,"COVID-19 update @ Queens, New York https://t.co/9LDk3AmAns",New York,36,New York,383324
30,"If you're joining us online today, listen to this weeks pre-recorded sermon or visit our Facebook page to see our live-stream service at 10:30am God's People In A Pandemic: A Family For The Lonely  https://t.co/uqqWFIi4Kl",New York,36,New York,383324
31,Corona NY Sun Jun 14th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York,36,New York,383324
32,TRANSPORT FOR LONDON CHANGES ON 15TH JUNE 2020 #LONDON #COVID19 #BUSPASSESS  https://t.co/kluqhJwYzU,New York,36,New York,383324
33,definitely the latter https://t.co/4DDxBlEbuK,New York,36,New York,383324
34,Went to breakfast with these two this morning. #covid19 #closeencounterwiththe5thkind #sausagegravy #eggsbacontoast #cornedbeefhash @ Slayton Place https://t.co/4IBWsSWw0k,New York,36,New York,383324
35,12 mile #walk #myhood #shield #uws #pandemic #crazytimes #signofthetimes #ny1pic @ Upper West Side https://t.co/criaIfZkl5,New York,36,New York,383324
36,"Special thanks to miwband and @absolutemerch for this badass face mask #MIW #Creatures #OpenYourMindBeforeYourMouth #GothGirl #VeganGoth #CoverYourFace #COVID19 @ Fire Island, New York https://t.co/jEhJ1szvB1",New York,36,New York,383324
37,Is that bitch -Corona- gone yet? @ Lower East Side https://t.co/lviCpyaKBh,New York,36,New York,383324
38,"Artists covid19 en Kingston, New York https://t.co/Sew5DILzCh",New York,36,New York,383324
39,82nd &amp; Roosevelt @ Flushing Meadows-Corona Park https://t.co/YTpcOqHvSX,New York,36,New York,383324
40,"#aintthatthetruth #covid19 #nyc @ New York, New York https://t.co/6RzCH2oi6V",New York,36,New York,383324
41,Is that bitch -Corona- gone yet? @ Lower East Side https://t.co/p31HGgRKx3,New York,36,New York,383324
42,"#wearamask #covid19 #glowinthedark #mask #stuartfreeman @stuartvision @ New York, New York https://t.co/kLFxfQQCYV",New York,36,New York,383324
43,"COVID-19 update 
Company policy just no seating @ Starbucks https://t.co/hmpOQ1KFbi",New York,36,New York,383324
44,"COVID-19 update 
At work??? @ Gristedes Supermarkets #059 https://t.co/mvloxfqh0V",New York,36,New York,383324
45,Pods. #sheepsmeadow #centralpark #people #socialdistancing #latespring #spring #perfectday #covid #covid19 #coronavirus #manhattan #nyc @ Sheep's Meadow https://t.co/iNhA3Ph8UD,New York,36,New York,383324
46,Corona NY Sun Jun 14th PM Forecast: TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41,New York,36,New York,383324
47,beware of the covid  eating polar bear @ Rock Fantasy https://t.co/OhoOsWFviW,New York,36,New York,383324
48,Post Flushing Meadows Corona Park Cleanup following #runforjustice organized by 1runtoeat yesterday. #qdrsaturday #itsinqueens #hashtagletsclean #flushingmeadowscoronapark @ Flushing Meadows-Corona Park https://t.co/0VDzaZvKVF,New York,36,New York,383324
49,Your #whitefriends silent ? #silenceisviolence #stopracism #pandemic #soho #evolve #movement #fuckfoxnews #ny1pic @ SoHo https://t.co/lwVCXd8opg,New York,36,New York,383324
50,"Please keep a safe social distance from others #default #covid19 #newnormal @ Times Square, New York City https://t.co/8RQzk7X1xu",New York,36,New York,383324
51,"Weekly Corona supply run bitches! (@ ShopRite of Forest &amp; Richmond in Staten Island, NY) https://t.co/gTjNIcHv60",New York,36,New York,383324
