tweet,sentiment
"All this #loving frm my #babies and these #teddybears 🧸 🧸 ... #lol #toofunny #toocute - @juliagallardo @juliagallardo ‘
‘
‘
‘
‘
‘
‘
‘
#quarantinelife #covid19 #coronavirus #lockdown #teddybears #fighting over me… https://t.co/5PGv1o5ul8",0.7
"All this #loving frm my #babies and these #teddybears 🧸 🧸 ... #lol #toofunny #toocute - @juliagallardo @juliagallardo ‘
‘
‘
‘
‘
‘
‘
‘
#quarantinelife #covid19 #coronavirus #lockdown #teddybears #fighting over me… https://t.co/O0dBnsrCdj",0.7
"All this #loving frm my #babies and these #teddybears 🧸 🧸 ... #lol #toofunny #toocute - @juliagallardo @juliagallardo ‘
‘
‘
‘
‘
‘
‘
‘
#quarantinelife #covid19 #coronavirus #lockdown… https://t.co/pYi1gQOHd0",0.7
Chanel inspired cotton mask $55. Message us to order! #designermasks #facemask #fabricmask #covid19 #chanel @ Polished Nail Salon https://t.co/EParchCdWE,0.0
"Grocery shopping today in 2020. 
:
:
#AidenKai #Covid19 #SocialDistancing @ Greer's Cash Saver https://t.co/t41KNKqE9b",0.0
"Quarantined Time!  #quarantined #covid19 #puzzle #took9days #pittsburghpenguins #ilovehockey #imisshockey @penguins @pensfoundation @ Pittsburgh, Pennsylvania https://t.co/FAiELR9k6L",0.3
"Life @ this time even in #covid19 Quarantine... @ Irving, Texas https://t.co/GARRHb5l2p",0.2145454545454545
https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Wednesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/qxhlrslEzk #atx #austin #all512,0.0
#Italian #restaurant #diningout #coronavirus #joedamico #thehostoflasvegas @ Spanish Trail Community https://t.co/OfLBZ84Oyx,0.26666666666666666
"Covid is coming to an end! The weather is finally warming up &amp; summer is right around the corner! DroneMobile is a perfect fit for any vehicle. Use your smartphone, smartwatch to lock, unlock, remote start even GPS… https://t.co/C6RieMd5Xp",0.0
"As many of you know, because of Ventura County’s low Covid19 numbers, restaurants have been granted permission to open their dining rooms to customers. As much as we miss having a full dining room, and sharing in… https://t.co/ajbnmNGkn5",0.0
It's happening. Phoenix AZ Sat May 30! Orlando in June is SOLD OUT! carnage @dj4b b2b @valentinokhan /saymynamemusic / drfresch b2b Bijou / PAZ - https://t.co/QRaWh2ai8H #roadrave #covid #usa #phoenix #orlando #edm… https://t.co/e0QAiTTkfm,0.06818181818181818
"Wondering how things have been going at Montco SAAC during COVID-19? Montco SAAC's Executive Director, Whitney Lingle, will keep you you in the loop! @ Montgomery County, Pennsylvania https://t.co/vRhUf4Thl3",0.03333333333333333
Who needs a shot? 💋 #covid #quarantine #quarantinelife #covid19 #covid_19 #covıd19  @perishfetish @ Hollywood Hills https://t.co/irlNBe2bx3,0.0
"COVID-19 update 
old filters new filters on the gas bio mask @ Queens, New York https://t.co/19elKjYCyj",-0.03333333333333333
Had a magical beach day 🌞🙏🎊 #coronadelmar #unicorn #mermaids #beach #newportbeach @ Corona del Mar State Beach https://t.co/HRrXIMDks9,0.12424242424242422
"Covid - 19.  Two months later, one day at a time. @ Alexandria, Virginia https://t.co/8PGgDODGoD",0.0
"COVID-19 update @ Queens, New York https://t.co/K6s2aaQOI9",0.0
"Another (UNSTYLED) #quarantine self-haircut with no assistance. I wish my scalp wasn’t so damn sensitive. I’ll post the “finished” product tomorrow. 

.

.

.

.

#chicago #hairstyles #covid19 #coronavirus… https://t.co/l8QB367Q8X",-0.25
"💪🕊 • @thebaytheseries In light of the COVID 19 pandemic, the producers from the multiple Daytime Emmy® Award-winning digital drama series The Bay will be hosting a two-hour Zoom event special next week with the cast… https://t.co/SLAiV4X8nw",0.0
"Check 1 #iamirkhaled #chebkhaled #Didi #givedi #giveherall #istayhome #covid19 #thankstoallah #happyramadan🌙 #happyeid time to feast #braincancersurvivors #gograyinmay #kuwaitmusic #musicismylife
#خوالقحبة @ Colorado https://t.co/HR2TT5w8PI",-0.18125
"https://t.co/Gm9323JYtK

Call us today with all your Real Estate questions at 9092561766 or visit https://t.co/TSQBBnyfDs
#sellersagent… https://t.co/OwcFlWoKzR",0.375
"The CDC posted this today!

Cover your mouth and nose with a cloth face cover when around others

You could spread COVID-19 to others even if you do not feel sick.

Everyone should wear a cloth face cover when they… https://t.co/7NoezEBMO3",0.0
"Happy 96 Birthday Mom in the year of the Covid! #birthday #mom #96 #covid @ Blue Bell, Pennsylvania https://t.co/Wt7mVtTJR2",-0.08
Where my coronavirus babymakers at???? 👶🦠🥺 #coronavirus #coronavirusbabyboom #staystrapped @ Downtown Los Angeles https://t.co/EXesWROIRI,0.5
"As the Death Odometer from #Covid19 surges past 94 Thousand American lives, and you voted for #Donald Trump and STILL support him and this administration, Fuck You. And goodbye. @ Santa… https://t.co/YSXcQ387re",0.0
#Meetings #RedDeadRedemption2 #Coronavirus Turns out 'Red Dead Redemption 2' is a perfect platform for work meetings https://t.co/zhbH3A2mLr https://t.co/sXBwv7mQ6u,0.5
"☣COVID-19☣ update 
 Thinking about dropping these old gas bio respirator off at NYU Langone medical center for research??? @ Queens, New York https://t.co/m9MyAdxvyz",0.2681818181818182
"Happy Birthday to this sick guy !! @joshtryhane. Can’t wait for post Covid adventure to Disneyland, full of beignets and jungle cruises  👹 @ Disneyland https://t.co/cZOCPHKEtT",0.0
"NWS today briefed out on their annual hurricane forecast via Webinar. With COVID-19, social distancing, planning is tougher.  NWS predicted 2-6 tropical cyclones this season. #areyouready… https://t.co/4EHWfrMPpQ",0.0
"Join me on our weekly Sip and Learn San Diego as I will be talking about the following important topics:
✅ current Real Estate Market (review the current numbers and trends)
✅ interest rates ⬆️ or ⬇️?
✅ some Covid… https://t.co/AjQp5ZWCz3",-0.30000000000000004
