tweet,sentiment
"Remember to social distance 🙃 Massive comic from back in the day - stupid happy people
.
.
.
.
#comics #happy #stupid #fun #cartoon #lowbrowart #lowbrow #socialdistancing #ignorance #dabudoodles #artistsoninstagram… https://t.co/5s1CB9DNp8",0.06481481481481483
"Camper Life. #camper #july #july4th #holidayweekend #texashillcountry #schnauzer #dudeswithdogs #texas #countrylife #countryliving #rural #covid19 @ Kingsland, Texas https://t.co/hAcs7qUQ9M",0.0
"Life is like riding a bicycle. To keep your balance, you must keep moving.
#bicycle #workout #30minuteseveryday #outdooractivity #trailriding #stillquarantined #socialdistancing #summer… https://t.co/j071OqoOtY",0.0
Hey folks! We’ve been getting so many requests for Pop Weddings that we’ve put together a limited set of just *three dates* this summer for COVID-friendly tiny weddings. We’ll be partnering with @capitolromance for… https://t.co/Wi5PJoGJr8,0.14285714285714288
"Granted now it's a home gym downstairs after we put the kids to bed while the wife is upstairs finishing up paperwork from work. 

Sadly the norm.  For now who knows?

People have asked me… https://t.co/WlOyTcX87T",-0.5
COVID19 Quarantine has given me the opportunity to catch up on some of my favorite movies. One of my favorites. 'Gypsy' starring Natalie Wood as legendary burlesque dancer Gypsy Rose Lee… https://t.co/xoCwoQ70Zo,0.7000000000000001
"I’m having the good kind of Corona while grilling tonight’s dinner! @ Eugene, Oregon https://t.co/lFISxCgWyU",0.725
"“You yell barracuda, people go ‘Huh? What?’ You yell ‘Shark’ and we got a panic on our hands on the 4th of July.” Traditional July 3rd Jaws viewing in the pandemic age. #BackyardMovieNight @ Clintonville, Columbus,… https://t.co/LBB1lwCsG1",0.0
"Day 8. #microcrew Production of a new Horror Film with actor Jamie Day on a conference call scene (in the age of Corona, socially-distanced scenes are a necessity). This is, by far, the craziest,… https://t.co/VKSIwcRGw5",0.11818181818181818
"Girl ""What you doing outside without your mask on! ""
""Well I am to beautiful for a mask""
Well CoronaVirus Pandemic is still going on!
Where did you get your pretty mask from!
Well Designer Chubiiline can customize a… https://t.co/8ZWbeCqyvi",0.4375
"#Repost @tenorsofrock
・・・
Ready to Rock- Safely! 🤘🏻Five minutes to showtime! @notorietylivelv and all of us are following all social distancing orders, so the show is safe for everyone! Let’s ROCK! 🤘🏻 #tenorsofrock… https://t.co/huPkRP9kT5",0.3591666666666667
"🇺🇸🇺🇸🇺🇸Wishing you Happy and Safe Forth of July!! 🇺🇸🎇🎆   
Celebrate Responsibly and Stay Safe!! 🙏🍻 We will be reopening on Tuesday, July 7th! 
#onlyattios  #wearamask 
#july4th #staysafe #socialdistancing… https://t.co/ONExl4sPMz",0.689453125
