,tweet,location,Confirmed
0,it graduation capclapping handsgraduation capclapping handsgraduation capclapping handsgraduation cap today suppose cute girl nursing graduationwoman‍medical symbol️ covid cancelled thumbs down microbe lauren worked hard this all…,Utah,4828
1,hang there folk covid19 salt lake city utah,Utah,4828
2,quarantine face covid19 covid nineteen essentialworker essentialworkers marinate baby chow truck,Utah,4828
3,covid19 reacting restriction lifted today five one two thousand and twenty oh 5oclocksomewhere fiya west jordan utah,Utah,4828
4,today supposed walking stage receiving bachelor degree covid nineteen different plan lol instead sister scavenger hunt campus valley see…,Utah,4828
5,probably corona know thats staying long time camera sony a7 ii corona arch,Utah,4828
6,april twenty-one hollywood walk fame ghosttown covid19 hollywoodandhighland walkoffame noon saferathome losangeles hollywood,California,52026
7,drone capture two and half mile line thousand people starving food centurion south africa lockdown covid19 coronavirus plannedemic rich richer poor…,California,52026
8,nofilter pollution want cry loudly crying faceloudly crying facecrying facecrying face globe showing Americasglobe showing Asia-Australiaglobe showing Europe-Africaone beautiful thing covid nineteen seeing air unbelievably clear ive seen like life …,California,52026
9,pandemic ebt pandemic ebt ebt benefit available eligible california family soon coronavirus covid nineteen child eligible free reduced price meal school extra…,California,52026
10,day online zoom class m movement challenge continue end remain self isolation restriction covid nineteen pandemic saturdays…,California,52026
11,received n95 shipment mask fda approved certified n95 n95facemask mask mask covid19 coronavirus covid dental medical personalprotectiveequipment personalprotectiveequipment ppe laguna…,California,52026
12,bioluminescence wave bluewave simply awesome it best thing ive seen covid nineteen situation amazing nature hermosa beach california,California,52026
13,genetic code meet another encountering virus covid19 genetic code screening room,California,52026
14,took walk today thirty minute city sanfrancisco quarantine boardedup sf covid covid19 robbdogg dogginc stayhome staysafe alonetogether hope come june again folded hands san…,California,52026
15,hey uk fanfamily eight fifteen morning lovely amandaholden releasing charity single ‘ over rainbow heart breakfast help raise vital fund nh covid nineteen crisis give…,California,52026
16,spreading love positive vibe keeping hope alivefolded handsred heart️hundred points covid19 win defeatcovid19 quarantine two thousand and twenty themajorlook downtown los angeles,California,52026
17,rn life covid19 birthday oakland california,California,52026
18,latest update today one two thousand and twenty face with medical maskface with medical maskface with medical mask cdc covid nineteen coronavirus covid19 staysafe showertime hygienic sickness stayhome savelives quaranteen lockdown mask riverside california,California,52026
19,corona chronicle five one twenty day may standing room gratitude happy `` gratitude '' friday check time week eight looking mirror time corona hope do…,California,52026
20,welcome may beat covid19 divineprovidence peace faith folded handsmedium skin tonecandledovelion en eastvale california,California,52026
21,family beach time while folded handsmedium-light skin tonemicrobeface with medical mask quarentine covid19 staysafe ventura california,California,52026
22,prepared covid19 cybersecurity,California,52026
23,ew covid face screaming in fear thank pogi crown god family giftsofsobriety eye long beach california,California,52026
24,hate running fighting scale released greatest author generation coronavirus pandemic two thousand and twenty culvercity losangeles hollywood california tinaeatsdrinks…,California,52026
25,ew covid face screaming in fear thank pogi crown god family giftsofsobriety eye long beach california,California,52026
26,bold prayer today god bless friend unite714 prayer prayermovement covid19 coronavirus twiceadayonevoice faithfriday oceanside california,California,52026
27,travel plan deferred join editor in chief styleandsociety today may one 11am pst ig live thoughtful discussion allycinhicks future travel post coronavirus airplane️…,California,52026
28,friday know time is it solidarity time raised fistmedium skin tonegreen heart friyay fridaymood mayday huelga covid19 coronavirus capitalismsucks repost investhumane police car lightstand workerspolice car light essential worker choosing…,California,52026
29,happy birthday better half imcynthsperez smiling face with heart-eyesface blowing a kissfolded handsconfetti ballbirthday cake corona california,California,52026
30,morning swim brought teen beach movie premiered disneychannel july two thousand and thirteen teenbeachmovie disneychannel towel swim corona california,California,52026
31,neighbour blondiejdnyc experienced toughest month life test with husband iamnickcordero fell ill covid19 witnessed community spirit finest im sure…,California,52026
32,wire work keeping frequency high antenna bars • ready it definitely miss doin cool fun stuff like this thanks lookin rich and tone folded handsmedium skin tonefolded handsmedium skin tone • lockdown dancelife wirework coronavirus…,California,52026
33,friday watch memorial segment cbs morning share life lost corona virus photo today segment beautiful life lost age range all…,California,52026
34,thank entrusting me 4realestatehelp company serve real estate need time like this month april feeling hardship covid nineteen were…,California,52026
35,day forty-seven coronavirus quarantine page book 'alice tumblr land amp fairy tale new generation ' wendy darling stay safe stay sane stay inside sparkling heartpeace symbol …,California,52026
36,rich getting richer poor tested coronavirus remember sunshine folk happy friday rich wealth poor surpressed humor friday comic los angeles california,California,52026
37,happy 10th holy crap anniversary two mattd37 karrisa marie remember awesome day wa remember party covid lol love both ill post picture ten year …,California,52026
38,repost bandcamp • • • • • • supporting musician covid nineteen pandemic waiving revenue share sale friday one midnight midnight pdt let come …,California,52026
39,actually karen you 're both mask isn ' protection it ' protection others self centered virus spewing douche nozzle,California,52026
40,silver lining red heart️ coronavirus good news save our animal beverly hill california,California,52026
41,before covid19 achieving healthequity required relevant manifesto policylink inspired me equity manifesto begins…,California,52026
42,today family planning san diego watching little brother justin graduate marine boot camp covid watching home another moment lost grieving during…,California,52026
43,kylerichards real housewife beverly hill look fantastic designer covid nineteen “ american red ” mask want yours one sold one donated posted withregram • kylerichards im wearing this…,California,52026
44,speaking headhope canceled club kid family 5th givingtuesdaynow global day giving provide covid nineteen relief fund donation help provide resource kid family our…,California,52026
45,way thorough covid nineteen think visit donate way thorough covid nineteen think visit and…,California,52026
46,open letter covid nineteen crisis young social science scholar internationaldebate teaching,California,52026
