,tweet,location,Unnamed: 0,Province_State,Confirmed
0,"Working from this home will be a joy. #comingsoon #linkinbio #staytuned @ Hastings-on-Hudson, New York https://t.co/H4o61hDHNd",New York,36,New York,387272
1,"Last end of the Corona week early OT bitches! (@ Linden Yard Fleet Operations in Brooklyn, NY) https://t.co/WbTqoER8qZ",New York,36,New York,387272
2,"Pandemic lost ones...
UNO @ the park @ Harlem Baby !!!! https://t.co/uGuA3NYoSu",New York,36,New York,387272
3,"In a Pandemic, The Hunt for a Jackpot is A Great Leveler of Humanity  https://t.co/OzJmRSv7xz",New York,36,New York,387272
4,"Facts......

Who raised y'all?

#coronavirus #COVID19 
#wearamask #weareallinthistogether #slowthespread @ New York, New York https://t.co/9jqf0L9Ydl",New York,36,New York,387272
5,"Good Morning   Happy Saturday

#covid19 #coronavirus #saltriverfarm # @ Salt River Horse Farm https://t.co/vkFmhWqez4",New York,36,New York,387272
6,Corona NY Sat Jun 20th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York,36,New York,387272
7,"Quarantine, Day 97: has to get some things out of@my car but had a surprise visitor waiting for me #quarantine #day97 #bunny #happysaturday @ Bay Shore, New York https://t.co/DXoFDccaFR",New York,36,New York,387272
8,"'Heartbreaking,' Say Global Experts, Alarmed at Signs US Has 'Given Up' Fight to Stop Covid-19 | Common Dreams News
https://t.co/DrU9YMOkfu",New York,36,New York,387272
9,"#nofilter yesterday after 111 days of lockdown. We did the impossible #nyc #timessquare @ Times Square, New York City https://t.co/Z1eViZwkDI",New York,36,New York,387272
10,"Before #socialdistancing was a thing
.
.
.
.
.
#MaxwellOnZ100 #cameraroll @ Z100 https://t.co/7ROgxbYGOq",New York,36,New York,387272
11,A Post-Lockdown Personal Tuneup Guide  https://t.co/EC0mKXAZTi,New York,36,New York,387272
12,"Last day of my 30 Day yoga challenge is complete.  I really liked it, but now what? I am sad it's over. NEED more #yoga. #fitness #quarantine @ Yonkers, New York https://t.co/1rkvNONLjc",New York,36,New York,387272
13,"Facts......

#coronavirus #COVID19 
#wearamask #weareallinthistogether #slowthespread @ New York, New York https://t.co/55BAIP1d3N",New York,36,New York,387272
14,Social Distancing 101 @ Harlem https://t.co/hYiMSicT9E,New York,36,New York,387272
15,"Couldn't find decent #handsanitizer anywhere, but found this instead and the guy warned me #donotdrink it could burn your esophagus.

#happysaturday 
Trust the #96 @ Manhattan, New York https://t.co/yla3okGdbH",New York,36,New York,387272
16,"""1006 Voices"" a memorial by Scott Lobaido for the people who have died from Covid on Staten Island. We can only hope that number doesn't continue to rise. scottlobaido @ Staten Island, New York https://t.co/RZZOLvIU4B",New York,36,New York,387272
17,"I'm still just the student! #Dad teaching me #carpentry during #coronavirus #quarantine and we're finally finished with my new #fireplace #mantle! Happy #fathersday to the #worldsgreatest! @ Mineola, New York https://t.co/paYlbGi7Cp",New York,36,New York,387272
18,Corona NY Sat Jun 20th PM Forecast: TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41,New York,36,New York,387272
19,"The beard is there.  I swear. #beard #beardselfie #selfie #beardgang #beardvillain #beardvillains #green #bandana #mask #covid19 #covid #art #artist #peat11717 #washyourhands #carselfie @ Brentwood, New York https://t.co/pgiCe4nnOz",New York,36,New York,387272
20,#Unisphere 1964 #NewYork #Worlds #Fair #Disney #History #NYC #Art @ Flushing Meadows-Corona Park https://t.co/0R1UxWDgV4,New York,36,New York,387272
21,"Out for the weekly grocery run #TigerKing #quarantine #MGfashion #huntees #Rochester #NewYork #mask4masc #keepitsafe #RochesterNY @ Rochester, New York https://t.co/vHkPGNygCz",New York,36,New York,387272
22,Wear your f#@grknsen mask #maskup #immunocompromised #brooklyn #barclayscenter #covid19 #covidstoriesnyc @ Barclays Center https://t.co/PtSyzUE0nC,New York,36,New York,387272
23,First time off my little island in ages! #brooklynbridge #brooklyn #escapetocobblehill #covid19 #lockdown #coronavirus #nyc @ Brooklyn Bridge https://t.co/bAppPU1t2H,New York,36,New York,387272
24,"Some #bloomsnblossoms from the past couple of days. #friendsofinstagram pawsome_pupstars #community #neighborhood #brooklyn #flowers #plantlife #walkingthedog #covid_19 #brooklyn @ Brooklyn, New York https://t.co/8ENK2tMF6U",New York,36,New York,387272
