tweet,sentiment
"#part110 featuring #paulsimon singing about #corona also how it is driving with me 
🛋
👑
💉
#lofi #lofihiphop #boombap #lofimusic #nerdcorehiphop  #realrap #realrapbarz #AdotWAKE #ALMAL #philly #hiphopvlog #ALMALMUSIC… https://t.co/6FgHW6hITO",0.06818181818181818
What a wonderful way to dine during #covid19 ! The kids could run around the garden where they grow many of the fruit and herbs and veggies used in their ingredients. We could sink our toes in the grass below our… https://t.co/ZZV8yHgosG,-0.12797619047619052
"Lockdown day 98: Since my COVID-19 viral test resulted negative the other day, I went for antibody testing today. Mostly for my curiosity- what if I get resulted positive (I have antibody) for some reason!? I’ll post… https://t.co/uWSefb74ih",0.75
"BOOM! Runnin from da #Rona catching #feels in #nature AKA #AdultDisneyland 
☠️😷🏃🏻‍♀️🏃🏾‍♂️
 ...
#SocialDistancing our way down to #CascadeLake in #SouthLakeTahoe ☀️🌲⛰🏖🧘🏽‍♂️🧘🏻‍♀️
 ...
#LakeTahoe 
#Amazing #Wonderland… https://t.co/hOOgfInIRx",0.0
Melitta nights #N95 ☕️😷 @ UCSD Biomedical Sciences https://t.co/2Y6ZYGSJBQ,-0.5
"Been watching #jeopardy during this #pandemic and I must say I know more than I thought I knew! #lol #whatsthequestion ?? @ Valley Stream, New York https://t.co/xRooIa26r8",0.10681818181818184
What if this was your backyard oasis in roundrocktexas ? #pandemic would not seem so bad right ?? Call me! We will be on the market next week! 5000 square feet of #fabulous #3homeoffices #texas -#theagentcy… https://t.co/y12hZmCx3N,0.5204545454545455
It’s time to reopen our doors and your safety is our #1 priority. We have gone above and beyond to create a safe space for our Zooga families to enjoy some social distancing classes. Sign up for classes to ensure a… https://t.co/AhxxY7Nw21,0.014285714285714318
"SOCIAL DISTANCING DAY 103. In which it rained some. #rainyday #exceptwhenitwassunny #quarantinelife @ Noblesville, Indiana https://t.co/tfanlrLw4F",0.3234848484848485
"Once upon a time there was COVID-19, the biggest fashion statement of 2020 instantly became Masks, everyone was wearing them athletes, models, teachers, and entrepreneurs. Masks became a thing and they are not going… https://t.co/jlQFobSJN3",0.0
Goddamn! The Sopranos predicted Covid 19 too??!!#sopranos #everhadoursausages #wearamask @ Hollywood https://t.co/hwVz4siA0Z,0.5
"4th of July is officially cancelled! No beaches, no bars, no bike trails (I hope they put sand traps on the trails again) #nofunallowed #coronavirus #freedom #liberty  #4thofjuly #flattenthecurve  #regress @ Los… https://t.co/fh6XEEGbEh",0.2621212121212121
"It was a beautiful summer evening. How are you enjoying the weather? Ms. Lee and Ms. Zimmerman walked and talked (with masks) about the 2020-2021 school year and plans. 
.
.
.
#renton #coulon #socialdistancing #mask… https://t.co/KcKMCvwZXZ",0.625
"After a long months of lockdown, I went out for plein air painting last Sunday at Gull Park in Foster city. This is such a beautiful park with nice waterfront houses, lagoon and small sand beach...what a good sunny… https://t.co/Jk0OYB7Mwi",0.0
Some more cutting board routing today - finger grooves and edge round overs #woodworking #quarantine @dewalttough @ Lake Balboa https://t.co/E3TUJBdCph,0.0
"My goal this year is to help 20 people become homeowners in 2020! I do not want to lose sight of helping other people purchase their first home. Interest rates are super low right now. Despite the pandemic, the… https://t.co/CPDgrcCLGq",0.17159090909090907
Why oh why mr. Coronavirus or mrs. Please stop taking my family in Christ away 🙏🙏🙏💙☝️💪😷😠💔 @ Michael's Palace North Miles Street Elizabethtown Kentucky https://t.co/IVGU4rp29P,0.04999999999999999
"i've never visited the #african continent 🌍. and while it's been on my ""i'd love to travel there some day"" list, it ain't gonna happen any time soon, not with the soaring #covid19 cases here in the US and countries… https://t.co/tMsRrQOb9l",0.0
Thread: https://t.co/bJpoSx8dRS,-0.25
To the Tik Tok you don't stop 😎 #festivalbro #quarantine #comedy @ Lollapalooza https://t.co/L6ydGqC7zC,-0.13333333333333333
My favorite hobby during COVID-19 times #afternoonride #keepriding #keepmoving 🚴 #triathlontraining #triathlon @ Lake Sammamish https://t.co/h693kYBvXf,0.1375
"We're FORCED to reopen way too soon when absolutely nowhere has peaked anywhere at all yet. #Coronavirus @ Sioux Falls, South Dakota https://t.co/mKu7umK6FW",-0.19404761904761905
"Stop The Spread! Stay Safe and Informed!

#stopthespread #staysafeandinformed  #socialdistancing #washyourhandsconsistently #wearyourmask #6feet #reading_clinic_inc_dyslexia #the_reading_clinic_inc… https://t.co/LAHCvK6CaW",0.0
"🙌🏽 ⚽ ⬛&amp;🟨
Been waiting for this for a while because of #quarantine , I'm #foreverfaithful with lafc3252 and @lafc
#3252 #la #lafc #losangeles #football #mls #soccer #supportersshield @ Los Angeles, California https://t.co/DrdmWYe8QV",0.2
First DJ Gig since the whole Pandemic started.  Felt good to get back in my element.  Congrats to the niece Jirah Tuaoa and appreciate the Tuoa family for the love and hospitality.  Had a blast with the rest of the… https://t.co/DiVA7xlg9c,0.35000000000000003
"I’m now certified for Covid-19 Safe sets for production! Let the productions begin!
#covid19  #safesets #production #lettheproductionbegin #phase1 #covid19certificate #covidcertified #💯 #facemaskselfie… https://t.co/JzaXNYR3ri",0.0
"2020 day 181 - manic Monday
.
.
.
.
.
#manicmonday #monday #goldenhour #ridgeline #mountains #socialdistancing #venice #venicebeach #losangeles #california #dank #dankmedia #dankvenice #366photo #abc7eyewitness… https://t.co/MN1YpqgriT",-0.0590909090909091
"🔊HEAD TO amazonmusicuk TODAY CHECK OUT MY NEW SINGLES🎧 (GENIE EL STARZ)👽

💫NEW SINGLES COMING IN JULY AND AUGUST COVID REALLY SLOWED THINGS DOWN FOR 2020 PLEASE BARE WITH ME😘
#AmazonMusic #amazonfinds #amazonprime… https://t.co/lPDy0UAcWF",0.0
#maskup #helpus #covid19 #cdc #science @ River Bend Medical Associates https://t.co/yeQPgrJTb1,0.2833333333333333
Come and dine outside for Steaks and wine by moonlight European style #thearthurj #manhattanbeach #best #steakhouse #outdoor #seating #pandemic #bedammed #lightandlove #staysafe #stayhealthy #eatlocal… https://t.co/HgvKSwLSNP,0.0
"Me enjoying another Sunday at a local park. This was at Marissa Park around San Jose, CA. We were having our church worship here since we still can't return to Independence High School as of yet due to the pandemic.… https://t.co/W133gT9d1E",0.0
What a wonderful way to dine during #covid19 ! The kids could run around the garden where they grow many of the fruit and herbs and veggies used in their ingredients. We could sink our toes in the grass below our… https://t.co/iEMwqMQnvD,0.05
"An awesome week in/around Phoenix, AZ, at parks and baseball parks.  Lots of masks and social distancing didn’t dampen the experience.  Pretty fortunate that our GBG team got to play on… https://t.co/1MY5zHq1hD",0.13375
I know there’s a lot of misinformation out there rn so hopefully this will be helpful for those of you who still don’t get it. Studies have shown that if you REALLY care about stopping the spread of the #coronavirus… https://t.co/NZc5K4rO05,0.1875
"We should have been in double digits this week! 💔
.
It would have been 93 days exactly today until we were supposed to be flying to Orlando, now it’s over 400 again 👎🏻
Safety first but COVID has changed our holiday… https://t.co/xyMRQYksR5",0.4291666666666667
