tweet,sentiment
"Protesters confront the police at grand Avenue and 3rd #coronvirus #COVID19 #pandemic #BlackLivesMatter #lapd #minneapolisriots  @ Los Angeles, California https://t.co/PfWx2tzW1z",0.25
One day until non-essential DC businesses start to (minimally) re-open! I started my day by heading up to work for the first time in over two months — it was my day to get tested for SARS-CoV-2 (they’re starting… https://t.co/dHXMWRL4EK,0.041666666666666664
"Reposted from 
@politico 
#CoronavirusLockdown 
#coronavirus 
#pandemic @ World Wide https://t.co/Pta8BUPCrO",-0.1
"* REMINDER * 🚫 NO GATHERINGS 🚫

Social distancing = staying home with the people that you live with. Don’t invite people over. Limit contact with everyone outside of your household.   You could be COVID-positive and… https://t.co/6Mn5Mi2Ofl",0.05656565656565656
"Coronavirus update
☓ TIP ☓
©️ A F R I C A N B A N D A N N N A S ©️
☢️Be careful not to over wear Covid-19 masks¡
Over wearing or breathing in your own air from your mask could lead major RESPIRATORY ISSUES☢️ 🤪☢️::… https://t.co/YSK38afroE",0.17916666666666667
"Looking for trouble!

#lilbusybs #nature #coronavirus #quarantine #wildlifephotography @ Frontier Park https://t.co/BqgxQDVMGC",-0.25
"While everyone else is baking #sourdough I decided to try and bake #creampuffs 
Forgot to dust it with sugar coz all we were so focused on eating them!!

#quarantinecooking #covid19 #allthepounds #nomnomnom @ San… https://t.co/EXAx3fxz3e",0.0
"#COVID19 ... This #Mushroom would have had #NoLife of children were playing on the playground daily... #Isolation ... #SilverLinings ... thank you #COVID .. unfortunately, one of my two awesome kids picked it… https://t.co/cEDwyMu8U5",0.16666666666666666
"I am so very thankful to @carverykitchen &amp; @DPAGIFTING for having me and @jujubrener today help package &amp; deliver their delicious food to the UCLA VA Hospital - Covid 19 division 🙏🏼
These people have the biggest… https://t.co/9LfFdg20nD",0.6
"Happy Covid-19 Thursday!  Crazy mask for a crazy day masksforacause burbankca #wewillsurvive #doingmypart #wehaveflattenedthecurve #coronavirüsü @ Verdugo Woodlands, Glendale https://t.co/RC7qy45fJ2",-0.06666666666666665
"Concierto.....  
you cant get out of your car and instead of applause you honk your horn! Culture in times of covid.  
#covid19 #covid_19 #thecamp #costamesa #orangecounty #music #cars #masks #concerts #band… https://t.co/ZDb9Boa867",0.0
COVID-19 Illustrations  https://t.co/SUqSN5MVFC,0.0
On today’s episode of the Coronavirus Cooking Diaries lets talk about seafood and beautiful scallops. I seared these gorgeous scallops scallops from Pierless Fish in Brooklyn. I cooked them beautifully with an… https://t.co/t34eE27pwn,0.7999999999999999
Corona Extra is an alcoholic drink produced by Mexican brewery Cervecería Modelo and owned by Belgian company AB InBev. It is commonly served with a wedge of lime or lemon in the neck of the bottle to add tartness… https://t.co/wEfrhorGBV,-0.1375
"#Fuck #COVID—19 #COVID19 #pandemic #conspiracy straight up #bullshit @ Fort Walton Beach, Florida https://t.co/fD9YaLRDlK",-0.1
"Join our Broker Owners, Nick and Mike along with our Broker of Record for their weekly class
&gt;&gt;&gt; FORWARD FRIDAYS &gt;&gt;&gt;
10am on Fridays (via ZOOM) 
This weeks discussion, all the updates with COVID-19 and working with… https://t.co/RjOUKXxnEg",0.0
"Join our Broker Owners, Nick and Mike along with our Broker of Record for their weekly class
&gt;&gt;&gt; FORWARD FRIDAYS &gt;&gt;&gt;
10am on Fridays (via ZOOM) 
This weeks discussion, all the updates with COVID-19 and working with… https://t.co/U3NPzO3RQn",0.0
Stop killing black people. #covid19 isn’t nearly as deadly as police to black Americans. #georgefloyd Rainbow over #Ferguson PD @ Ferguson Police Department https://t.co/UxrgSB7Rj8,-0.17777777777777778
"Evening ride
#cycling #relive #reliveapp @ Corona, California https://t.co/ODfSCWm2D2",0.0
"Peanut butter cookie WITH NUTELLA? 

#nutella #carconcert #covid19 #covid_19 #2020 #masks #orangecounty #thecamp #joeduran #shotoniphone @ The CAMP https://t.co/rtL4ZLD0to",0.0
"Smoked salmon, arugula, brie cheese, soppressata and baguette. DE- constructed sandwich.  Thank you to my son. #coronavirus #kidscooking #smallmealsallday #smallplates #kids #blackboymagic #blackfoodie @ Fort Worth,… https://t.co/hDv8GKHpSG",0.3
"COVID-19: IMPACTS TO BUSINESS.
As well as serious implications for people’s health, COVID-19 (coronavirus) is significantly impacting businesses and the economy.
At DOXA INVESTMENTS INC MEDICAL DIVISION we are… https://t.co/7RH30xiy2W",0.013888888888888895
"🤍 ❥ •••  𝕌ℕℂ𝕆ℕ𝔻𝕀𝕋𝕀𝕆ℕ𝔸𝕃 𝕃ꨄ𝕍𝔼  •••  ♡❦♡ ♥
.
.
.
.
.
.
#afternoonwalk #covid-19 #reality #newlife #walks #cockerspaniel #cockerspanielsofinstagram #mylove #myfriends #unconditionallove #dogsofinstagram #family… https://t.co/fUQswcG2eq",0.475
#CDC #CDCTraining #Coronavirus #DiseasePrevention #HealthAgency Get Wash Your Hands Training: See latest wash your hands training and prevention spread of the coronavirus ( Covid-19 ) and what the CDC ( center of control disease prevention ) a nation’s… https://t.co/1VS5AF7ae9,0.6000000000000001
"In recognition of the COVID-19 economic impacts to small businesses, the Los Angeles County Development Authority (LACDA) presents the Transit Oriented Communities Small Business Recovery Loan Program funded by LA… https://t.co/qDCCKDM6OX",0.2
"2020 Coronavirus House Arrest Day 74 - Grocery shopping for mom and helped a friend move out her former classroom. With a late @DelTaco lunch and then chips &amp; guacamole for dinner, my roommate decided to crack open… https://t.co/NxepszCRtv",-0.1
"COVID-19 update @ Queens, New York https://t.co/VA9fnJgl3n",0.0
"Sharing from a wife of TDC prisoner Willie Fleming who contracted the #Covid19 virus behind prison walls. Thank God he survived this dangerous virus. Please feel free to share, to give hope to other family's of… https://t.co/CwaIyxTywn",0.5
"We've all been going through this together. I've shared what we need to have learned from the #coronavirus #pandemic to go into the future without blinders. See story link in my bio... @ Topanga, California https://t.co/Ml3LqYjnxY",0.13636363636363635
"We created an exhaustive list of FAQs on our site (link in bio); however, we know that we all have that ""foggy-COVID-Netflix-brain"" going on, so here are some of the top questions/answers in attention deficit… https://t.co/rNCdIZq88t",0.13636363636363635
"The coming two weekends at Harris Bridge are now booked with wine club reservations.  Let us know if you'd like to reserve a riverside beach on June 13th or 14th, or throughout the rest of summer!  Stay COVID19 safe… https://t.co/yjLSW5yY4f",0.0
You can look the other way but I know you see it! Currency #beflystayfly #allwehavisnow #this #besafe #yallplayin #idc #imstayinghome #health #wellness #yallgoahead #imastayinside #nonononononono #covid19… https://t.co/XRusY1wE9E,0.13636363636363635
https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Thursday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/J7OfMNL3I3 #atx #austin #all512,0.03333333333333333
Many small businesses and the self-employed are feeling the crunch of the COVID situation. Help support independent businesses and #shoplocal. @ Quarantine https://t.co/SVCMBjmJT3,0.0
This is that #2020 #blacklivesmatter #motivation. Available on all major platforms! Download or stream today!!!!! #newmusic #trending #covid19 #inspiration #hiphopmusic #neednewfriends #followersinstagram… https://t.co/1xjTPLTZRA,0.0
Corona birthday album cover #1970vintage #quarantinebirthday @ Rancho Relaxo https://t.co/RJ13rUP5qC,-0.11166666666666664
“I can’t Breathe...” georgefloyd_officialpage #iparkmusic #oobang #life #blacklivesmatter #nojustice #coronavirus #corona @ IPARK MUSIC CO. https://t.co/gqnJnBFmv4,0.1361111111111111
"San Francisco’s Clay Theatre under quarantine. Hopefully soon we can get back to normal and enjoy movie and a popcorn! #sanfrancisco #movie #popcorn #coronovirus #covid19 #home #sip #excelagent @ San Francisco,… https://t.co/B5ErUKj6hm",0.03125
#throwbackthursday it’s so true when my mother says that everything comes back around I had the COVID-19 braids last year it’s funny now how everyone is doing something that I did already I so love that I was ahead… https://t.co/T6trxmwDW9,0.0
Gotham still sleeping 💤 🌃#TheCityThatNeverSleep #SpringSeason #Quarantine #StayHome #COVID19 #TimeSquare #Midtown #Manhattan #NewYorkCity #NewYork #UnitedStates #USA #JCitto @JCitto @ Time Square Manathan https://t.co/LRlblZEtIo,0.0
#covid19 #racism #2020 @ United States https://t.co/DWraz1m0sN,-0.35
"A demonstrators wearing a mask due to the Coronavirus Pandemic holds up a sign toward the Los Angeles Police Dept Headquarters as Police officers stand guard during a protest of the death of George Floyd, a black… https://t.co/v2dt7gJK46",0.125
"A demonstrator some wearing masks due to the Coronavirus Pandemic holds a sign as she walks past a LADP car that was spray painted during a protest of the death of George Floyd, a black man who was in police custody… https://t.co/NDZ9o7JVup",0.2
"Demonstrators some wearing masks due to the Coronavirus Pandemic march through the streets of downtown during a protest of the death of George Floyd, a black man who was in police custody in Minneapolis in Los… https://t.co/5abtZtc7NH",-0.35
Charter Oak graduate and Gold Key recipient Michael Wiard poses for a picture on a stage in the parking lot during a drive through graduation due to the Coronavirus in the parking lot of Charter Oak High School in… https://t.co/kAPd5UnsbM,0.3628787878787879
"Yvonne Yu wearing a mask takes a picture of her son Graduate Bryle Yu (not pictured) during a drive through graduation due to the Coronavirus in the parking lot of Charter Oak High School in Covina on Thursday, May… https://t.co/vSAUtSM5s2",0.16875
"Charter Oak graduates celebrate during a drive through graduation due to the Coronavirus in the parking lot of Charter Oak High School in Covina on Thursday, May 28, 2020. (Photo by Keith Birmingham, Pasadena… https://t.co/qA2jnkpbIU",0.16875
"We are live! 😊... We have our Summer @corona 💣 Cooler GiVeAwAY brought to you by @Mockingbird808 &amp; @pointnshoot808 ...

Rules: (OAHU only contest!)

1) Follow @pointshoot808 AND @Mockingbird808 !
.

2) LIKE this post… https://t.co/c6O8RLFw6L",-0.1
Fake News! 🎧😂🤣🕵️‍♂️🤔🤔🚸♿ Between This and Fake #covid19/ Smh #Blackpreneur✊🏾 #Blackwallstreet #Wallstreet #Microeconomics #liquidity @ Rhode Island https://t.co/N4JHByc5cp,-0.2
Major Dutch on Covid-19 @ Brawley Senior Apartments https://t.co/iX58aU324k,0.0
"Lifting fog. #greyday #grey #fog #beachfog #cdm #coronadelmar #dailypainter @ Corona del Mar, California https://t.co/ofgHLjWxDA",0.0625
#Google #AugmentedReality #Coronavirus Google launches new AR tool to visualise social distancing rules https://t.co/LGl9Vr1q06 https://t.co/t4t9RrVrX9,-0.13333333333333333
The state is watching you now! #california #covid19 #runyoncanyon @ Runyon Canyon Park https://t.co/QDnZsxMACT,0.85
"COVID protocols continue. Happy Friday! (@ Elias Wilf Corp. in Owings Mills, MD) https://t.co/EFXt9GG0Gh https://t.co/xEEkyDe35E",0.0
"Robyn, Essential Worker Working.  Robyn is a  MTA Station Agent at the 42nd Street, Times Square subway station  working on Covid19 frontlines.  Robyn brought smiles wearing her rhinestone earrings and necklace with… https://t.co/RGTLpADscg",0.0
"COVID-CARE-PACKAGES

Covid-19 Care Packages for Trans And Non-Binary Community Members of Color

Email: BrooklynGhostProject@gmail.com

Website: https://t.co/tGAHetiusO

Ceo: LaTravious Collins

VP: Altonio… https://t.co/JK4L0iYESw",0.8
https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Thursday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/eaKwnenuGK #atx #austin #all512,0.1875
