,tweet,sentiment,tweet.1,location
0,booksday twenty-three rona elementary art time books homeschool quarantine school kindergarten extendedspringbreak coronavirus covid19 stayhome stayhomeworksafe learn read satx instasatx igsanantonio…,0.3,"📚Day 23 of RONA Elementary - Art Time 📚
.
.
.
#homeschool #quarantine #school #kindergarten #extendedspringbreak #coronavirus #covid19 #stayhome #stayhomeworksafe #learn #read #satx #instasatx #igsanantonio… https://t.co/K6TZdLuWCJ",Texas
1,bruh,0.0,Bruh  https://t.co/HfpBLlFvSs,New Jersey
2,whewwww covid nineteen stressed dont forget purchase gift certificate book appointment may we looking client staff safe quarantine official over can…,0.5,"Whewwww Covid 19 has us all stressed!!! Don’t forget to purchase your gift certificate to book an appointments for May..We are looking to keep our clients and staff safe, once quarantine if official over. We can… https://t.co/9qCb7aAUkA",Michigan
3,whewwww covid nineteen stressed dont forget purchase gift certificate book appointment may we looking client staff safe quarantine official over can…,0.5,"Whewwww Covid 19 has us all stressed!!! Don’t forget to purchase your gift certificate to book an appointments for May..We are looking to keep our clients and staff safe, once quarantine if official over. We can… https://t.co/KwCz3SpLcc",Michigan
4,two cat got fucking covid19,-0.6,2 cats got fucking #COVID19,Florida
5,yup lie lmao rolling on the floor laughing militarymemes trashpanda apocalypse survivor2020 factshundred points usmcveteran coronavirus meh los angeles california,0.6,"Yup, I see no lies here lmao 🤣 #militarymemes #trashpanda #apocalypse  #survivor2020 #facts💯 #usmcveteran #coronavirus #meh @ Los Angeles, California https://t.co/aH09ZfO6Aq",California
6,hood eight oclock gratitude followed coyote salute 11pm stayhomestaysafe thankyouhealthcareworkers covid19 coronavirus quarantine quarantinelife livinwiththerona silver…,0.0,"The hood 8 o’clock call to gratitude followed by the coyote salute around 11pm #stayhomestaysafe 
.
.
.
.
.
#thankyouhealthcareworkers #covid19 #coronavirus  #quarantine #quarantinelife #livinwiththerona @ Silver… https://t.co/joSoeYMf2Y",California
7,"today real estate question nine billion, ninety-two million, five hundred and sixty-one thousand, seven hundred and sixty-six visit sellersagent…",0.2,"https://t.co/xFrpMPESiV

Call us today with all your Real Estate questions at 9092561766 or visit https://t.co/TSQBBngEeS
#sellersagent… https://t.co/Ddg6tp1bA5",California
8,singing “ do know today is it deltaversary deltaversary ” yassszzaahhzzaahhhhzzaahh happy deltaversary me corona couldnt apart amazing zoom celebrate ujima22…,0.8,"Singing, “Do you know what today is? It’s My DELTAversary; DELTAversary!” Yassszzaahhzzaahhhhzzaahh!!!
Happy DELTAversary TO ME! Corona couldn’t keep us apart. We have an amazing Zoom call to celebrate our Ujima22… https://t.co/qBTHzkhmWd",California
9,ive truly surprised life happened kansa covid finally share it swept foot daughter invited son in law surprise big year birthday party 747…,0.025,"I’ve only been truly surprised once in my life.
It happened again in Kansas. Before COVID. I can finally share it!
Swept me off my feet.
My daughter invited me to my son-in-law’s
surprise big year birthday party 747… https://t.co/aL761djVu2",Kansas
10,donaldtrump stephencolbert thelateshowwithstephencolbert 'do job ' stephen colbert ' radical fix trump ' sinking coronavirus approval rating,0.0,#DonaldTrump #StephenColbert #TheLateShowWithStephenColbert 'Do your job': Stephen Colbert's radical fix for Trump's sinking coronavirus approval ratings https://t.co/R0xtX2nWms https://t.co/1LkQFe4fdO,Florida
11,mentalhealth issue starting written impact covid19 amp way responding it los angeles california,-0.15,"At least #mentalhealth issues are starting to be written about re the impact of #covid19 &amp; the ways we are responding to it. @ Los Angeles, California https://t.co/q9lX1jY9vS",California
12,uh oh whered eyebrow again face with tears of joy ive having bad dysmorphia lately self topped fact im week two week quarantine came positive covid…,-0.1145454545454545,"Uh oh, where’d my eyebrows go (again 😂) I’ve been having some really bad dysmorphia lately regarding my whole self, topped with the fact that I’m only a week into my 2 week quarantine that came with a positive covid… https://t.co/MPrhK9IQFZ",Illinois
13,cush center learning coronavirus disease two thousand and nineteen guideline in preparation remainder year information️ • guest encouraged bring wear face mask thecushcenterfo events…,0.25,"The Cush Center for Learning’s Coronavirus Disease 2019 guidelines (in preparation for the remainder of the year) ℹ️:
•
~ All guests are encouraged to bring and wear their own face masks to @TheCushCenterfo events… https://t.co/DNa82saNMS",New York
14,damn rona vega right getting drunk infamousblotcrew raider nfldraft coronavirus monterey california,-0.34542410714285715,"Damn you Rona! I should be in Vegas right now getting drunk!!! #infamousblotcrew #raiders #nfldraft #coronavirus @ Monterey, California https://t.co/4PyK58558D",California
15,thank hardworking staff cvhphealth clapping handsclapping handsclapping hands you patient went home sick twenty-two day covid nineteen party popper thank helped donate mask health hero …,-0.8928571428571429,"Thank you to the hardworking staff at @cvhphealth 👏👏👏 Because of you, a patient went home after being sick for 22 days with Covid-19. 🎉 Thank you to those who have helped me donate my masks to these Health Heroes!… https://t.co/Vl8ZX0ylFI",California
16,covid nineteen quarantine day thirty-six light reading 2day soulcandymusicmusical notemusical notes soulcandyrawks theskiesthelimitin2020 coronavirussuxs theshowmustgoon columbia south carolina,0.4,"Covid-19 Quarantine Day #36... Just some light reading 2day... #soulcandymusic🎵🎶 #soulcandyrawks #theskiesthelimitin2020 #coronavirussuxs #theshowmustgoon @ Columbia, South Carolina https://t.co/o0l6D4fJjG",South Carolina
17,college stats analogy covid19 decatur georgia,0.0,"Just using college stats for an analogy for Covid19. @ Decatur, Georgia https://t.co/XQd4QJutUB",Georgia
18,cant believe youre sixteen today happy birthday victorsmith423 best son mom ask stopgrowingup quarantinebirthday2020 16isabigdeal timetogetyourlicense corona california,0.9,"I can’t believe you’re 16 today! Happy birthday victorsmith423 you are the best son a mom could ask for #stopgrowingup #quarantinebirthday2020 #16isabigdeal #timetogetyourlicense @ Corona, California https://t.co/UKBC5my3BC",California
19,eighty-six covid nineteen joke comedy pandemic san diego california,0.0,"86 Covid-19 #jokes #comedy #pandemic @ San Diego, California https://t.co/vWTQ1qNhMf",California
20,haha feel like kramer spirit animal kramer seinfeld coronavirus mask spiritanimal houston texas,0.2,"Haha.  Who else feels like Kramer is your spirit animal?.
.
.
#kramer #seinfeld #coronavirus #masks #spiritanimal # @ Houston, Texas https://t.co/mBAwQkArpT",Texas
21,jimmykimmellive lasvegas jimmykimmel jimmy kimmel savage la vega mayor ' plan treat citizen coronavirus lab rat,0.0,#JimmyKimmelLive #LasVegas #JimmyKimmel Jimmy Kimmel savages Las Vegas mayor's plan to treat citizens as coronavirus lab rats https://t.co/CtqIHapWcr https://t.co/FZGu7KaiLZ,Florida
22,photo snapped they 're inspired photojournalist lyndsey addario local people dealing reacting what ' going covid 'll post later paramart…,0.275,"These are some photos that I snapped. They're inspired by photojournalist Lyndsey Addario. This is about how local people are dealing and reacting to what's going on with Covid. I'll post more up later.

#paramart… https://t.co/f21Okcawwf",California
23,socialdistancedate squigglesnsqueaks sundayfunday coronacation covid19 aprilchallenge functionofbeauty dunkin spring springtime montour preserve,-0.125,#SocialDistanceDate #SquigglesNSqueaks #SundayFunday #coronacation #covid19 #aprilchallenge #functionofbeauty #dunkin #spring #springtime @ Montour Preserve https://t.co/hJs5U8F1pB,Pennsylvania
24,founder lifebank successfully launched two drive through coronavirus testing centre lagos ibadan nigeria working project boost oxygen supply country vital treating…,0.04545454545454545,"Founder of #Lifebank who has successfully launched 2 drive-through coronavirus testing centres in Lagos and Ibadan, Nigeria. She is also working on a project to boost oxygen supplies in the country, vital in treating… https://t.co/rVIiL1djLW",Maryland
25,air conditioning spread coronavirus nine people sitting near infected person restaurant china researcher say huge implication serviceindustry better uvc lamp hvac system,0.2090909090909091,"Air-conditioning spread the coronavirus to 9 people sitting near an infected person in a restaurant in China, researchers say. It has huge implications for the #ServiceIndustry.

Better put #UVC lamps in your #HVAC systems!

 https://t.co/2t4MCXYD65",District of Columbia
26,week hospital financially ruin american,0.8,Three weeks in hospital would financially ruin most Americans. https://t.co/9GUPHSe1hL,Maryland
27,love family makingmasks maskfashion masked maskmaker corona california,-0.325,"Love my family!  #makingmasks #maskfashion #masked #maskmaker @ Corona, California https://t.co/EY2fhztwoy",California
28,"number approach ten thousand nine thousand, six hundred and ninety-six case three hundred and sixty-five death case coronavirus philadelphia county yall better start taking proper precaution it think older people your…",-0.08888888888888889,"As the numbers approaches  10,000(9,696 cases, 365 deaths) cases of Coronavirus in Philadelphia County y’all better start taking proper precaution. If it’s not about you think about the older people in your… https://t.co/izy56s7jQm",Pennsylvania
29,watch two corinthian one daily reading pastor steve hogg biblestudy lovegod inthistogether covid19 youcantliveitifyoudontreadit bible,-0.07142857142857142,"Watch at https://t.co/HiwBFtyR2i

2 Corinthians 1: Daily Reading with Pastor Steve Hogg

#BibleStudy #LoveGod #InThisTogether #Covid19 #youcantliveitifyoudontreadit #Bible https://t.co/FY8jLmPjZt",South Carolina
30,irsnews question need help stimuluscheck taxreturns coronavirus covid19 birmingham alabama,0.0,"irsnews i have questions and i need help! #stimuluscheck #taxreturns #coronavirus #covid19 @ Birmingham, Alabama https://t.co/viOTPUWwrf",Alabama
31,swat team taking neighbor nine hundred block new market nolibs philadelphia gear plus corona virus mask make surreal scene,0.1318181818181818,SWAT team taking out my neighbors in the 900 block of New Market in #NoLibs #Philadelphia. The gear plus corona virus masks makes for a surreal scene,Pennsylvania
32,march two thousand and twenty broward county market report thinking facehow covid stay home order impacted real estate market broward county predictably inventory supply decreasingdown arrow️ home value uptick…,0.0,"March 2020 Broward County Market Report

🤔How has COVID and Stay at Home Order impacted the Real Estate market in Broward County? 

Predictably Inventory and Supply are decreasing⬇️.
Home values are on the uptick… https://t.co/gayToRNPWR",Florida
33,march two thousand and twenty palm beach county market report thinking facehow covid stay home order impacted real estate market palm beach county predictably inventory supply decreasingdown arrow️ home value the…,0.0,"March 2020 Palm Beach County Market Report

🤔How has COVID and Stay at Home Order impacted the Real Estate market in Palm Beach County? 

Predictably Inventory and Supply are decreasing⬇️.
Home values are on the… https://t.co/TtR6y26Sot",Florida
34,speaking headgood morning world police car lightcnn report cat ny test positive covid nineteen state re opening friday flushed facewelp let sip coffee mind business pay me who ready to…,0.55,🗣Good morning world. 🚨CNN reports two cats in NY test positive for a COVID -19 and several states are RE-opening this Friday. 😳Welp...let me just sip this coffee and mind the business that pays me. Who’s ready to… https://t.co/N1rx1B8Dmb,Illinois
35,startup 3dprinting edinburgh coronavirus 3d printed affordable prosthetics theyre making face shield,0.2818181818181818,"#Startup #3dPrinting #Edinburgh Before coronavirus, they 3D printed affordable prosthetics. Now they’re making face shields. https://t.co/TceTTXiLZ3 https://t.co/mZ9cQ4h26G",Florida
36,`` you open mouth know shot is `` ricky rom thoughtfulthursday quote clapper board glengarryglenross movie classic hot beverage coffee amp morningjoe trumptrainwreck covid19 ballot box with ballot…,0.0,"""You never open your mouth until you know what the shot is."" -Ricky Roma-

#ThoughtfulThursday
#Quote
🎬 #GlenGarryGlenRoss
#Movies
#Classics
☕ #Coffee &amp; morningjoe
#tRumpTrainWreck
#Covid19
🗳… https://t.co/BZyvrml7yd",Pennsylvania
37,good morning ftl sun with face goodmorning fortlauderdale morning coffee southflorida florida april spring beach sun fun wakeup love amazing beautiful pretty pool covid19 photooftheday coronavirus thursday igers tbt friend photography smile solauderdale,0.3611111111111112,"Good morning, FTL! 🌞
#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #april #spring #beach #sun #fun #wakeup #love #amazing #beautiful #pretty #pool #covid19 #photooftheday #coronavirus #thursday #igers #tbt #friends #photography #smile #solauderdale https://t.co/WsbgPaX8d3",Florida
38,today agenda save people today possible need saving from paramedic em covid nineteen covid firefighter nine hundred and eleven 112firerescue ffbrotherhood1 north carolina,0.0,Today’s agenda... Save as many people today as possible from whatever they need saving from.... #paramedic #ems #covid_19 #covid #firefighter #911 112firerescue @FFBrotherhood1 @ North Carolina https://t.co/Cz6bwXlTYm,North Carolina
39,we 'll updating story day wednesday latest local news coronavirus pandemic you ' like roundup atx austin all512,0.25,We'll be updating this story throughout the day Wednesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/qICetyC43Q #atx #austin #all512,Texas
40,artist rendition american public time trump tv promising coronavirus going magically disappear reason bedford–stuyvesant brooklyn,0.25,"This is an artist’s rendition of the American public every time Trump is on TV promising that the Coronavirus is going to magically disappear for no reason. @ Bedford–Stuyvesant, Brooklyn https://t.co/FRV3AvAMMX",New York
41,emil • emilcohen • day six hundred and thirteen • covid nineteen self portrait • new york new york,0.175,"Emil • @emilcohen • Day 613 • #COVID 19 Self Portrait • @ New York, New York https://t.co/kTLzgqUCXi",New York
42,free emotionalsupport time stayathome covid nineteen florida oneflorida coronavirus covid nineteen flblue orlando florida,0.13636363636363635,"#free #emotionalsupport during this time. #stayathome #covid_19 #florida #oneflorida #coronavirus #covid_19 @flblue @ Orlando, Florida https://t.co/cce6hZXE2A",Florida
43,good morning sun with face hard imagine crisis going month hundred points coronavirus • grasp severity begin wonder solution going turn worse viruscoronavirus…,-0.26666666666666666,"Good Morning 🌞 Hard to imagine this crisis has been going on now for over a month 💯 #coronavirus 
•
Grasp the severity. Yet have begin to wonder. Is the solution going to turn out worse than the #viruscoronavirus… https://t.co/xmMKiEuQsM",Florida
44,socialdistancing indefinitely plane amp airport it place im good it place im leaving out covid19 socialdistancing nashville international airport,0.002777777777777749,Can we keep #socialdistancing indefinitely on planes &amp; in airports? It’s the one place I’m good w/it. Any other places I’m leaving out? #covid19 #socialdistancing @ Nashville International Airport https://t.co/mz0mhY3hKR,Tennessee
45,hey it ' fridayeve hope way thing world currently minus signfootprintsminus sign igersjax whatsgoodjax morningroutine coronavirus washyourhands jacksonville csx…,0.519047619047619,"Hey!   It's #FridayEve !
Hope everyone is doing well with the way things are in world currently.
➖👣➖
.
.
.
.
.
.
.
.

#igersjax #whatsgoodjax #morningroutine 
#CoronaVirus #washyourhands  #jacksonville #CSX… https://t.co/UvvtDTHSyF",
46,message hope millennium trail rockville md rock rockville trail rockvillerocks hope message coronavirus lockdown stayhome park covid nineteen covid staystrong rockville maryland,0.0,"Messages of hope along the Millennium Trail, Rockville, MD.

#rock, #Rockville, #trail, #rockvillerocks, #hope, #message, #coronavirus, #lockdown, #stayhome, #park, #Covid-19, #covid, #staystrong @ Rockville, Maryland https://t.co/7NF5AKQb1Q",Maryland
47,new podcasts up covid resource vanlife community sink drain glamorous stuff built go vanlife vanlifepodcast aurora kansa,0.5625,"New podcasts up! COVID resources, vanlife communities, sink drains and all the glamorous stuff. Built to Go! #vanlife #vanlifepodcast @ Aurora, Kansas https://t.co/ykKQ0JQFvN",Kansas
48,"throwbackthursday pre pandemic photo maybe pre spanish flu one thousand, nine hundred and eighteen stay safe request invite private neirs two hundred group opening soon neirsforyears covid nineteen coronavirus queensnyc nyc itsinqueens queenscapes",0.2130681818181818,"#ThrowbackThursday. Pre-pandemic photo. Or maybe pre-Spanish flu in 1918. Stay safe. Request an invite to the private NEIRS 200 group https://t.co/e9ejMqpmBZ opening up soon. 
*
*
*
#neirsforyears #covid_19 #coronavirus #queensnyc #nyc #itsinqueens #queenscapes https://t.co/BQXZRBGZ0H",New York
49,it ' go msnbc halliejackson sba relieffund interview smartfitnessstudio covıd19 coronavirus smart fitness personal training amp exercise studio,0.16666666666666666,It's a go! #msnbc #halliejackson #sba #relieffund #interview #smartfitnessstudio #covıd19 #coronavirus @ Smart Fitness Personal Training &amp; Exercise Studio https://t.co/peAGqR1VH0,Pennsylvania
50,stopping eddie ill head home get here coronavirus quarantine socialdistancing missthis edventure childrens museum,0.4666666666666666,Stopping by to see Eddie. I’ll head home before everyone else gets here. #coronavirus #quarantine #socialdistancing #missthis @ EdVenture Children’s Museum https://t.co/hYWH09eYh0,South Carolina
51,psa dr puglisi wear mask properly stay safe everyone covid covid19 covidmask staysafe wearamask stayhealthy socialdistancing drpuglisi yourgreenwichvillagedentist new york new york,0.0,"#PSA from Dr. Puglisi - How to wear a mask properly. Stay safe everyone! #covid #covid19 #covidmask #staysafe #wearamask #stayhealthy #socialdistancing #drpuglisi #yourgreenwichvillagedentist @ New York, New York https://t.co/f6KRvvSxWg",New York
52,we 'll updating story day thursday latest local news coronavirus pandemic you ' like roundup atx austin all512,0.22443181818181807,We'll be updating this story throughout the day Thursday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/BbP60K0XrK #atx #austin #all512,Texas
53,great set financial resource tool age covid nineteen coronavirus covid19 market economy investing finance,-0.0035714285714285726,A great set of financial resources and tools in the age of COVID-19 https://t.co/rTEbmPy97c #coronavirus #covid19 #markets #economy #investing #finance,Massachusetts
54,bryant park digital mixed medium art limited edition one ten one hundred profit sale donated covid nineteen emergency relief fund nyc snow bryantpark candid magnumphotos intercollective…,0.4,"Bryant Park
Digital mixed media art
.
Limited edition 1/10
100% of the profit of sales will be donated to the COVID-19 Emergency Relief Fund
.
.
.
.
.
.
#nyc #snow #bryantpark #candid #magnumphotos #intercollective… https://t.co/07r5cgmVa0",New York
55,vining ' ramble walk discovery smiling face with sunglassesclinking glasses covid19 upside vinings georgia,0.13214285714285715,"Vining's ramble walk discoveries 😎🥂 #COVID19 upside @ Vinings, Georgia https://t.co/9qsjn5rbZ8",Georgia
56,im sure im bad making egg isolation taught stick fajitas cocktail face with raised eyebrow covid19 stuckinnj,0.0,I’m still not sure why I’m so bad at making eggs. Isolation has taught me I should stick to fajitas and cocktails...🤨 #COVID19 #stuckinNJ https://t.co/bl1Xg3JSHi,New Jersey
57,someday soon free coronavirus return market thinking selling post corona list help,0.75,"Someday soon, we will be free of this coronavirus, and we will see the return of the market. If you are thinking of selling post-corona, this list can help. https://t.co/lZJBZGtsxo https://t.co/d3eKs2P0al",Virginia
58,thing miss comment relate follow tiktok u antic jbiii thingsimiss missing tiktok follow jbiii humantouch blackboyjoy followme quarantine covid19…,0.125,"Things I miss...comment below if you can relate. Follow me on @tiktok_us for more antics @ jbiii 
.
.
.
.
.

#thingsimiss #missing #tiktok #follow #jbiii #humantouch #blackboyjoy #followme #quarantine #covid19… https://t.co/FkzY0IqRcB",Florida
59,eyesdo forget banana banana leaving house person shruggingmedium-dark skin tone‍male sign️rolling on the floor laughing deshaundelightful delightfulmemes covid19 coronavirus pandemic coronamemes houston zoo,0.0,"👀Do not forget your 🍌 banana when your leaving the house! 🤷🏾‍♂️🤣 
:
#deshaundelightful #delightfulmemes #covid19 #coronavirus #pandemic #coronamemes @ Houston Zoo https://t.co/jOSFOj7sJe",Texas
60,peaceful loaded semi automatic ————————————————————————— coronavirus covid nineteen menacing whiteprivilege terrorism whiteterrorism meme meme instameme memesdaily dankmemes instamood…,0.4000000000000001,"Nothing peaceful about a loaded semi-automatic. —————————————————————————
#coronavirus #covid_19 #menacing #whiteprivilege #terrorism #whiteterrorism #meme #memes #instameme #memesdaily #dankmemes  #instamood… https://t.co/EGoIaA1ORF",Colorado
61,stop covid nineteen cross mark coronavirus covid nineteen disinfecting sanitizing service following protocol developed managing response ebola h1n1 health crisis certificated technician standby to…,0.0,"Stop COVID-19! ❌

CORONAVIRUS(COVID-19) Disinfecting and Sanitizing service Following  protocols developed from managing responses to Ebola, H1N1 and other health crises, Our certificated technicians are on standby to… https://t.co/W7cZPlDKTk",Florida
62,givingthanks heroesnyc essentialworkers frontline covid19 pandemic showofsupport redhook redhookbrooklyn brooklynny brooklynphotography brooklynphoto nyc nyphoto nyphotography iloveny ilovenewyork citylife urbanlivin…,0.0,#givingthanks#heroesnyc#essentialworkers#frontline#covid19#pandemic#showofsupport#redhook#redhookbrooklyn#brooklynny#brooklynphotography#brooklynphoto#nyc#nyphoto#nyphotography#iloveny#ilovenewyork#citylife#urbanlivin… https://t.co/W8qFeVzy9i,New York
63,"community based testing site houston ' free covid nineteen drive thru testing site available anyone regardless symptom eight hundred and thirty-two three hundred and ninety-three four thousand, two hundred and twenty provided access code instruction go fema…",0.0,"Community Based Testing Sites
Houston's FREE COVID-19 drive-thru testing sites are available to ANYONE, regardless of symptoms. Call 832-393-4220 to be provided an access code and instructions on where to go. A FEMA… https://t.co/Px6NASOKmu",Texas
64,wmata announces thirty-four confirmed covid nineteen case,0.4,WMATA announces 34 confirmed COVID-19 cases   https://t.co/LfBbF7ek2b,New York
65,covid op ed series prayer preeminent force promote inspire change anthony williams cspl board member co owner meal day cafe,0.4,"Covid Op-Ed Series: Prayer as the Preeminent Force to Promote and Inspire Change by Anthony J. Williams, CSPL Board Member and Co-Owner of Meal of the Day Cafe  https://t.co/3lMABDE6gO",New York
66,planning london weekend run virginmoneylondonmarathon2020 holiday jujubesfan but settled gin amp tonic instead grimacing face coronavirus face with medical mask…,0.0,We were planning on being in London this weekend to run the #virginmoneylondonmarathon2020 and be on holiday with jujubesfan BUT... settled for a Gin &amp; Tonic instead 😬 #coronavirus 😷… https://t.co/JFYtpbyY2E,Missouri
67,plant based assessment covid nineteen containment diet,0.0,My Plant-Based Assessment of a COVID-19 Containment Diet  https://t.co/Mx6v2FqN3J,Illinois
68,meet captain zumas seven year old mustang covid screen brightener day saved gunnison others adopt rescue horse love compassion empathy zumarescueranch zuma ' rescue ranch,0.0,"Meet Captain, Zuma’s 7 year old mustang, Covid Screen Brightener of the day! Saved from Gunnison CO along with five others.    

#adopt #rescue #horses #love #compassion #empathy @ZumaRescueRanch @ Zuma's Rescue Ranch https://t.co/PNgp91me0I",Colorado
69,hope gt virus world heart stone lion instead window creative way spread positivity joy caronavirus covid19 pandemic wisconsin greenfield wisconsin,0.3125,"#Hope &gt; the #virus 
A #World of #Hearts on stone lions instead of windows. Creative way to spread #positivity and #joy during the #caronavirus #covid19 #pandemic #Wisconsin @ Greenfield, Wisconsin https://t.co/RFRw8VB072",Wisconsin
70,sense cns kinda fried fighting non covid infection maybe it stress felt slow heavy unbalanced gross slightly better rest time set but…,0.0,"I sense CNS is kinda fried from fighting some non-covid infection or maybe it’s just stress, but everything felt so slow and heavy and unbalanced and just gross. Slightly better with more rest time between sets but… https://t.co/yjk5hg6SFK",Tennessee
71,twenty-six million job lost five week unemployment claim rise four four million coronavirus live update npr,-0.004166666666666668,"26 Million Jobs Lost In 5 Weeks As Unemployment Claims Rise Another 4.4 Million : Coronavirus Live Updates : NPR
https://t.co/o3iNZIdbyu",New York
72,new covid19 restriction help list home practicing social distancing staying healthy home readied viewed sale im help inform …,0.0,"Even with the new #COVID19 restrictions I can still help you list your home. While practicing social distancing and staying healthy, your home can still be readied and viewed for sale. I’m here to help and inform.… https://t.co/p8qPcIRZie",North Carolina
73,megaphone new podcast `` how coronavirus affected life special guest ebony host erica robert 2damaxrecords '' spreaker authorericaroberts hostericaroberts…,0.16666666666666666,"📣 New Podcast! ""How The Coronavirus Affected Your Life with Special Guest Ebony and Host Erica Roberts @2DaMaxRecords"" on spreaker #authorericaroberts #hostericaroberts… https://t.co/FH7XGgNfZ6",Louisiana
74,bloomfield pulse condolence family essex county coronavirus case updated thursday april twenty-three two thousand and twenty social distancing hand hygiene step prevent infection followed times…,0.3666666666666667,"Bloomfield Pulse Condolences to all the families

Essex County Coronavirus Cases Updated: Thursday, April 23, 2020

Social distancing, hand hygiene, and other steps to prevent infection must be followed at all times… https://t.co/6l6WWVJ7Tp",New Jersey
75,maga covid nineteen covid19 washington,0.0,#MAGA #covid_19 #covid19 @ Washington D.C. https://t.co/xWxv6oHPMi,District of Columbia
