,tweet,sentiment,tweet.1,location
0,life live prepared moment like chop chopastinian middle fingermedium-dark skin tone chaz im american half white half black antarctica born corona california popularstranger chop,-0.060606060606060615,"The Life I Live Prepared Me For Moments Like This #CHOP #CHOPASTINIAN 
🖕🏾#CHAZ I’m An #American 

Half White Half Black From Antarctica. Born In Corona, California. #PopularStranger @ CHOP https://t.co/Lqr7Zk2KyD",Washington
1,best trip far red heartsmiling face with heartsface blowing a kisssmiling face with heart-eyes disappointed massanutten resort round amp covid nineteen spoiled killed stole destroyed trip frowning face️ massanutten virginia,0.009062499999999996,"The Best Part of the Trip So Far!!! ❤🥰😘😍
So 
Disappointed in Massanutten Resorts this go round &amp; COVID-19 spoiled, killed, stole and destroyed our trip ☹️ @ Massanutten, Virginia https://t.co/BLUeXYM6FZ",Virginia
2,barrel tasting home time covid chateaularoque primeurs2019 saintemilion lagunacellar world,0.5,Barrel tasting at home in the time of COVID. #chateaularoque #primeurs2019 #saintemilion #lagunacellar @ Top of the World https://t.co/Fm72JF0l03,California
3,thanks questlove suggesting `` teddy pendergrass don ' know me '' documentary mdub71 enjoyed it socialdistancing covid nineteen blacklivesmatter lincoln nebraska,0.2333333333333333,"Thanks @questlove for suggesting ""Teddy Pendergrass: You Don't Know Me"" documentary... @mdub71 and I really enjoyed it. #socialdistancing #covid_19 #blacklivesmatter @ Lincoln, Nebraska https://t.co/FrlX9HHNjw",Nebraska
4,life covid nineteen lululemon legacy west line door corner amd walk welcome new normal lululemon legacywest planotx coronaviruslife quarantinelife…,0.22297979797979808,"Life after COVID-19! lululemon Legacy West. Line out the door, around the corner, amd down the side walk! Welcome to the new normal.

 #lululemon #legacywest #planotx #coronaviruslife #quarantinelife… https://t.co/f9gB7cgX4q",Texas
5,`` ᴶᵁˢᵀ ᴬ ᴳᴵᴿᴸ ᴳᴿᴼᵂᴵᴺᴳ ᵂᴵᴺᴳˢ '' butterflyᴮᵁᵀᵀᴱᴿᶠᴸᴵᴱˢ ᴿᴵˢᴵᴺᴳ ⋫ ⋫ ⋫ camera nelson mcfrancis happymemorialday🇺🇸 aframeinthepines middle fingermedium-light skin tonecovid19 weekendgetaway mecanwi gypsynomad statesidetravels…,0.5,"""ᴶᵁˢᵀ ᴬ ᴳᴵᴿᴸ ᴳᴿᴼᵂᴵᴺᴳ ᵂᴵᴺᴳˢ""
🦋ᴮᵁᵀᵀᴱᴿᶠᴸᴵᴱˢ  ᴿᴵˢᴵᴺᴳ
⋫
⋫
⋫
📷: nelson_mcfrancis
#happymemorialday🇺🇸 #aframeinthepines #🖕🏼covid19 #weekendgetaway #mecanwi #gypsynomad #statesidetravels… https://t.co/U6y5q8x7nN",Wisconsin
6,weve spent three five month making mask on thats weve kept relationship alive covid19 proud guy killing stage time march lovehim loveyou pic…,0.0,"We’ve spent the last 3.5 months making out with our masks on, that’s how we’ve kept the relationship alive. #covid19 so proud of my guy killing it on stage for the first time since March! #lovehim #loveyou #pic… https://t.co/8tedO31M3c",Nevada
7,caption needed friend reunited socialdistancing mask fashiononashoestring shoo shoo baby,0.2225,No caption needed #friends #reunited #socialdistancing #mask #fashiononashoestring @ Shoo Shoo Baby https://t.co/mDmQS5HbBm,California
8,ᴵᵀ ᵀᴬˢᵀᴱˢ ᴸᴵᴷᴱ ᶠᴿᴵᴱᴺᴰˢᴴᴵᴾfireear of corn ⋫ ⋫ ⋫ happymemorialday🇺🇸 aframeinthepines middle fingermedium-light skin tonecovid19 weekendgetaway mecanwi gypsynomad statesidetravels northwoodswisconsin notallwhowanderarelost…,0.0,"ᴵᵀ ᵀᴬˢᵀᴱˢ ᴸᴵᴷᴱ ᶠᴿᴵᴱᴺᴰˢᴴᴵᴾ🔥🌽
⋫
⋫
⋫
#happymemorialday🇺🇸 #aframeinthepines #🖕🏼covid19 #weekendgetaway #mecanwi #gypsynomad #statesidetravels #northwoodswisconsin #notallwhowanderarelost… https://t.co/MPBU6fNpZQ",Wisconsin
9,week married love life two thousand and twenty hard year hardship pandemic caused postpone wedding despite mckenzie felt…,0.0,Last week I married the love of my life. 2020 has been a hard year with one of those hardships being the pandemic that caused us to postpone out Wedding. Despite that McKenzie and I felt… https://t.co/yQO37SR4T0,Oregon
10,braving covid grocery sacramento california,0.11458333333333333,"Braving the COVID to get the groceries! @ Sacramento, California https://t.co/OVgUYO9udQ",California
11,putting component social distancing bag required farm treat box labeled filled no communal treat bin water bottle labeled extra water bottle too for…,0.7125,"Putting together components of the social distancing bags now required on our farm. Treat boxes are labeled and filled (no more communal treat bins). Water bottles labeled. There are extra water bottles, too, for… https://t.co/JSerLYnUP2",Missouri
12,covid gambling face with medical maskdollar banknote desert diamond casino,0.04583333333333334,COVID gambling 😷💵 @ Desert Diamond Casino https://t.co/VtJiudaoMM,Arizona
