,tweet,location,Unnamed: 0,Province_State,Confirmed
0,"COVID-19 update @ Queens, New York https://t.co/s1kEndEGoz",New York,36,New York,393403
1,"Happy pride from the city that never sleeps. New York - you have always been my inspiration. Ever since you become my home, my safe place, home to my friends, love, work and passion. I wouldn’t wanna be anywhere… https://t.co/KykCUY9F4R",New York,36,New York,393403
2,"It's summer and that's a fact. We live in a COVID-19 world and that too is a fact.  A pandemic still exists and because of that, there's no Beats &amp; BBQ for July 4 this year. Hopefully there will be a time in 2020… https://t.co/gVqa3Jjibp",New York,36,New York,393403
3,"It’s going to be interesting to see how these late night talk shows respond when their doors open up again to live audiences.
#lateshowwithstephencolbert #nyc #covid19 #showbiz @ Ed… https://t.co/5HxXsW1MNX",New York,36,New York,393403
4,"#nyc  #nycphotographer #covid19 #covidwear #newnormal #walkabout #errands #city #citylife #homechef out and about @ Manhattan, New York https://t.co/uhCy1EtCNC",New York,36,New York,393403
5,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
⚠️☣ My landlord has issues with me taking a showe☣r⚠️
HRA CityFHEPS 311NYC home base housing Connect I want my own apartment NOW NOW NOW @ Queens, New York https://t.co/0tVPTiqaoz",New York,36,New York,393403
6,"#socialdistancing Just like 9/11 and Sandy, Covid-19 and all the recent painful events is something that NYC will NEVER Forget. Ran 20k-the entirety of Rockaway Beach's Boardwalk with my sister yesterday in the… https://t.co/m44XYAFk92",New York,36,New York,393403
7,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
 My board screaming about me taking a shower saying home depot giving her advice too
HRA CityFHEPS 311NYC home base housing Connect I want my own apartment… https://t.co/uMx7zAOAYE",New York,36,New York,393403
8,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
 My landlord screaming about me taking a shower saying home depot giving her advice too
HRA CityFHEPS 311NYC home base housing Connect I want my own… https://t.co/ilcqNA34W5",New York,36,New York,393403
9,"Coronavirus's Genetics Not Changing Much, And That Bodes Well For A Vaccine : Shots - Health News : NPR
https://t.co/5TBHnfgrpE",New York,36,New York,393403
10,Corona NY Mon Jun 29th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York,36,New York,393403
11,Plans for 4th of July? Enjoy did drinks and a silent disco while practicing social distancing. #july4th #astoria #queens #nightlife #silentdisco #silentparty @ Katch Astoria https://t.co/7lgswWH1M1,New York,36,New York,393403
12,"Almost 4 months in covid Manhattan...
The escape hatched has opened and off we go...into nature, into quiet, into the water. @ Mattituck, New York https://t.co/ZObZD8qi8N",New York,36,New York,393403
13,I William McCullough 3rd ‘  Today is a Beautiful day in Newyork City (  USA ) inspite of everything being Closed due to the Coronavirus. ( King ) (  Ace of Spade and King of Spade ) ( I BeBelIa -  I Habibi ) @ 351… https://t.co/ZTwCjORe58,New York,36,New York,393403
14,I William McCullough 3rd ‘  Today is a Beautiful day in Newyork City (  USA ) inspite of everything being Closed due to the Coronavirus. ( King ) (  Ace of Spade and King of Spade ) ( I BeBelIa -  I Habibi ) @ 351… https://t.co/EMyn2creVK,New York,36,New York,393403
15,I William McCullough 3rd ‘  Today is a Beautiful day in Newyork City (  USA ) inspite of everything being Closed due to the Coronavirus. ( King ) (  Ace of Spade and King of Spade ) ( I BeBelIa -  I Habibi ) @ 351… https://t.co/2xbylCuft5,New York,36,New York,393403
16,#monday got me feeling #like is it the #weekend yet ? #summer #boxersnyc #boxershk #terrace #drinks #instafun #instagood #enjoy #life #love #newyorkcity #newyork #manhattan #phase2 #new #normal #social #distancing… https://t.co/8DcmodOU7P,New York,36,New York,393403
17,Please let's pray 🙏🏿 https://t.co/LUk1DHEOwS,New York,36,New York,393403
18,"How the Virus and Protests Changed a 50-Year Celebration of #Pride of #LGBTQ+: Because of the #pandemic, a quiet event marked the 50th anniversary of the first #PrideParade, but a counter parade drew a vocal group.… https://t.co/zL7W5DaXB5",New York,36,New York,393403
19,"Order online @Hallmark.com you may pick up in store or free shipping available!!

Or reserve the entire shop for you and your loved ones with food and refreshments provided and an anti-Covid-19 kit for all… https://t.co/lmlLyuJSFY",New York,36,New York,393403
20,"COVID-19 test (@ CVS pharmacy - @cvs_extra in East Northport, NY) https://t.co/56dcRnCOuR",New York,36,New York,393403
21,"Order online @Hallmark.com you may pick up in store or free shipping available!!

Or reserve the entire shop for you and your loved ones with food and refreshments provided and an anti-Covid-19 kit for all… https://t.co/ZxsIrFIsBy",New York,36,New York,393403
