,tweet,sentiment,tweet.1,location
0,tailgating camp covid cool breezy night living bodega marine lab singular experience bodega marine laboratory university california davis,0.35,"Tailgating at Camp Covid on a cool, breezy night. Living at the Bodega Marine Lab is a singular experience. @ Bodega Marine Laboratory - University of California, Davis https://t.co/S1N3tVVc2g",California
1,day forty-six exile roll whyfrontwhennobodyseesyou nopantstuesday adventuresinexile coronavirusnyc quarantine2020face with medical mask thatquaratinelifetho covid19 workingfromhome supermodelcindypawford…,0.0,"Day 46 of Exile: This Is How We Roll

#whyfrontwhennobodyseesyou #nopantstuesday #adventuresinexile #coronavirusnyc #quarantine2020😷 #thatquaratinelifetho #covid19 #workingfromhome #supermodelcindypawford… https://t.co/wVVcrrUFPC",New York
2,north hollywood continue effort save noho art district north hollywood discovered local theatre verge extinction coronavirus shutdown these…,-0.0625,North Hollywood:  In continue Efforts to Save the Noho Arts District here in North Hollywood  We have discovered that the local Theatres are on the verge of Extinction due to the Coronavirus shutdown  Some of these… https://t.co/9H8QAdZnGd,California
3,cta president toby boyd asmshirleyweber co chairing superintendent loss learning committee covid19 coronavirus wearecta sacramento california,0.0,"CTA President e_toby_boyd and @asmshirleyweber are co-chairing the Superintendent’s Loss of Learning Committee. #COVID19 #coronavirus #WeAreCTA @ Sacramento, California https://t.co/fjkKHQiqD5",California
4,coronavirus self quarantine day forty-three can ' express bad need interpreter part tiktok u struggle real 'all note enjoyed virtual happy…,0.21250000000000005,"Coronavirus self quarantine day 43: I can't express how bad we need an interpreter around these parts. They even made a Tiktok about us. The struggle is real y'all! 
On another note, I have enjoyed my virtual happy… https://t.co/KMcIpoU4Zm",Tennessee
5,need hear this gotyou tacotuesday cancelled today cantgetenough toiletpaper tuesday yourewelcome covid19 quarantine dayoftheweekunderwear connecticut stillesörtchen…,0.0,"For anyone who needs to hear this, I #gotyou #tacotuesday is #cancelled #today is #cantgetenough  #toiletpaper #tuesday #yourewelcome #covid19 #quarantine found my #dayoftheweekunderwear #connecticut #stillesörtchen… https://t.co/wzeuafQKoJ",Connecticut
6,quarantine covid19 body harmony,0.0,#quarantine #covid19 @ Body of Harmony https://t.co/LGVYeoQnHO,California
7,girl extra thicccc right hot face hubby got carried away whiskey quarantineface with tears of joyflushed face im pumped oncoming fistmedium skin toneanger symbol thicc wca oc weslipupsometimes covid tuesday west coast…,0.09523809523809523,"Your girl is extra thicccc right now 🥵 
the hubby and I got carried away with the whiskey during quarantine😂😳
But I’m SO PUMPED to get back at it 👊🏽💢
#thicc #wca #oc #weslipupsometimes #covid #tuesday @ West Coast… https://t.co/hdIvmYorQN",California
8,privacy covid nineteen,0.0,Privacy and Covid 19 https://t.co/FA9rVAN010,Florida
9,couple week ago heading samsclub noticed shopping cart parking lot corona disrespected isolated quarantined actual bottle coronabeer rest of…,0.0,"A couple of weeks ago I was heading to samsclub and noticed this on a shopping cart in the parking lot.
@corona was so disrespected that they isolated or #quarantined and actual bottle of #CoronaBeer from the rest of… https://t.co/iAVXZiiT18",Texas
10,experiential middle school la covid nineteen snake day must coming enjoy sunshine corvallis oregon,0.2,"Experiential middle school a la COVID-19. Three snakes in two days-must be coming out to enjoy the sunshine. @ Corvallis, Oregon https://t.co/nwI4FIhCgs",Oregon
11,fun corona getaway haverhill massachusetts,0.3,"I have so much fun doing this Corona getaway @ Haverhill, Massachusetts https://t.co/fNGm2FyrjU",Massachusetts
12,keeping drip vibe going covering style let damn corona shit stress da fuck stop know best keeping positive spirit…,0.1568181818181818,"Keeping My Drip Up And Vibe Going By Covering Up in Styles And Not Let This Damn Corona Shit Stress Me Da Fuck Out Or Stop Me From Being Who I Know How To Be Best, Which is Me Being Me An Keeping My Positive Spirit… https://t.co/8tfMofjKjY",Florida
13,river bend bike park,0.0,https://t.co/qCjYNANPWw @ River Bend Bike Park https://t.co/0IRv6reNNc,California
14,avoid covid gremlin dont forget wash hand dont expose sneezing dont snacking youre hungry gremlin mogwai gizmo covidart covid19 coronavirus…,0.13333333333333333,"Avoid the Covid Gremlins: 
- Don’t forget to wash your hands 
- Don’t expose yourself to sneezing
- Don’t keep snacking. You’re not hungry

.

#gremlins #mogwai #gizmo #covidart #covid19 #coronavirus… https://t.co/DPTV7OkBt8",New York
15,mind covid nineteen epicfall sidewalk grocery traderjoes crossingroad witness embarassing photooftheday instafall clumsy jaywalking traderjoes employee break totherescue …,0.4,Something to take your mind off #covid-19 #epicfall #sidewalk #groceries #traderjoes #crossingroad #witnesses #embarassing #photooftheday #instafall #clumsy #jaywalking traderjoes #employee on break #totherescue @… https://t.co/gQtTEzH0UJ,California
16,thingsthatmakeyougohmmm thinking face make feel good walkthetalkus accomplished little walkthetalkamerica worldhealthorganization billgates netflix coronavirus thereisfuckeryafoot …,0.26121212121212123,"#thingsthatmakeyougohmmm  🤔.... makes me feel good about what @walkthetalkus has accomplished with so little.
.
#walkthetalkamerica #worldhealthorganization #billgates #netflix #coronavirus #thereisfuckeryafoot @… https://t.co/DNPzTHQxHt",Nevada
