,tweet,location,Confirmed
0,savage class two thousand and twenty corona iparkmusic savage classof2020 la mirada california,California,152300
1,pandemic earth getting time off this covid19 toosoon savetheplanet viewfromamountainbike bel air,California,152300
2,private beachin just because social distancing aint invited one hundred mile military protocol travel restriction it desert islandtropical drinksun️ oh la corona lacorona milso protocolatitsfinest novacationnoproblemo…,California,152300
3,went san jose new line open bart extends silicon valley know coronavirus spread place short time case exceed by…,California,152300
4,lash lip gloss thank god mama fine beaming face with smiling eyes gained covid nineteen weight pensive face morada california,California,152300
5,start booking space limited open booking dm info lt how book gt lt how deposit payment gt lt be inform new covid nineteen safety requirement gt chynasnails,California,152300
6,start booking space limited open booking dm info lt how book gt lt how deposit payment gt lt be inform new covid nineteen safety requirement gt chynasnails,California,152300
7,today 11am hollywood weho allblacklivesmatter pride2020 nojusticenopeace white flag️‍rainbowface with medical maskraised fist covid19 guideline enforced safe everyone hollywood amp highland,California,152300
8,mute stockton live notinfearanymore covid19 stockton california,California,152300
9,three year staying late designland three year sending properly named file mentor three year playing learning discovering theatre covid messed entire culmination all…,California,152300
10,start booking space limited open booking dm info lt how book gt lt how deposit payment gt lt be inform new covid nineteen safety requirement gt chynasnails,California,152300
11,start booking space limited open booking dm info lt how book gt lt how deposit payment gt lt be inform new covid nineteen safety requirement gt chynasnails,California,152300
12,proud love congratulation master bioinformatics combined undergrad degree engineering contribute day age pandemic pls…,California,152300
13,start booking space limited open booking dm info lt how book gt lt how deposit payment gt lt be inform new covid nineteen safety requirement gt chynasnails,California,152300
14,cdc fbi cia know pandemic came started infection premeditated they 're going tell came know don ' know they 're going…,California,152300
15,shopper waiting nordstrom ' rack store forty item forty minute line check out california shopping nordstrom forty marketplace covid nineteen tustin california,California,152300
16,year pride month fall time great change uncertainty protest black life matter pandemic stay home stay safe health concern banded together…,California,152300
17,santaana covid nineteen update june thirteen twenty-three new case county case fatality rate two sixty-two estimated recovery santa ana eight hundred and forty-nine occovid19,California,152300
18,good thing come end covid nineteen discount end today june 14th discount sale extended today twenty-five bottle wine minimum purchase bottle required…,California,152300
19,"real world number dead american coronavirus one hundred and seventeen thousand, five hundred and thirty-eight fox news website virus gone happy birthday donald trump…",California,152300
20,covid nineteen stop sun coming everyday sunrise covid19 sun palmsprings realestate realty realtor realestateagent homeforsale broker forsale property property listing renovation…,California,152300
21,corona ca sun jun 14th forecast today sunny hi eighty-seven tonight clear lo fifty-eight,California,152300
22,morning summerbreak2020 destination stayinghome coronavirus sun valley,California,152300
23,festivity postponed year covid nineteen celebrating lgbtqia brother sister la pride parade sunday covid cancel love …,California,152300
24,festivity postponed year covid nineteen celebrating lgbtqia brother sister la pride parade sunday covid cancel love …,California,152300
25,corona virus claim black belt chuck norris dead seventy-seven carlos ray “ chuck ” norris famous actor fighter died yesterday afternoon home northwood hill tx age of…,California,152300
26,corona corona del mar birthday weekend start idyllic escape spa resort located newport beach ca perfectly located near shop restaurant fashion island easy access to…,California,152300
27,couple month ago coronavirus started shutting thing down learned disabled artist named larime taylor draw caricature people la vega strip mouth mouth this…,California,152300
28,hello ahi time poke backhand index pointing rightlight skin tonedoughnut corona del mar california,California,152300
29,little covid humor park covid19 funny sfbay outdoor park sanjose almaden san jose california,California,152300
30,happy covid nineteen recovery sunday case missed yard movie screening jaw night next week gremlin myglendale jaw socialdistancing neighbor wewillsurvive coronavirüsü verdugo…,California,152300
31,face with medical mask “ pandemic ” giveaway face with medical mask 1️⃣ im treating yall breakfast honestly sh important start day energetically day draining going weary face so…,California,152300
