,tweet,location,Unnamed: 0,Province_State,Confirmed
0,We are going paperless/touchless during these Coronavirus times. These QR codes will be displayed at both locations. #crossfit #crossfitoahu #committedtocrossfit @ CrossFit Oahu https://t.co/OEKaK4OQKy,Hawaii,15,Hawaii,1094
1,"The Sheraton Waikiki hotel looming in the background, Royal Hawaiian in the foreground - both closed. Entrances to the gardens mauka of the Royal are shuttered with plywood. The world of Covid19. @ Sheraton Waikiki https://t.co/isCfanqCl2",Hawaii,15,Hawaii,1094
2,"New blog post is up now on our site from your cofounder sergiosvac 

Click the link in our bio to read now! #blog #pspoets #covid19 @ Los Angeles, California https://t.co/P69NH1bKOM",California,5,California,292560
3,"Van Gogh during COVID Season @ San Francisco, California https://t.co/nQOrVxseRE",California,5,California,292560
4,"Shelter in place day 111... welcome a new member to our family! Hello Dyson! #shelterinplace #sip #quarantine #day111 #dyson #airpurifier #humidifier @ San Francisco, California https://t.co/dCWnsejNLM",California,5,California,292560
5,"Blading in a pandemic @ San Francisco, California https://t.co/ynpWkMHL0Y",California,5,California,292560
6,"Pulln a load of hand sanitizer bitch"" ! ""YOUR WELCOME"" ! @ Port Of Long Beach HANJIN Pier-T Berths 132-140 https://t.co/0rXa2MRy0J",California,5,California,292560
7,"Big bear is so much fun to just get away. #quarantine #hike #california #greatoutdoors #socialdistancing @ Big Bear Lake, California https://t.co/AO3E5Ezb4q",California,5,California,292560
8,"Clapping the corona off my tres leches cake! #ronabirthday #31 #thanksroomies @ Glendale, California https://t.co/4qF03kPvQu",California,5,California,292560
9,Brazil's President test positive for Covid-19,California,5,California,292560
10,"Pandemic 2.0 (Post Salons Re-Opening) @ Westlake Village, California https://t.co/rQ1AsruqGY",California,5,California,292560
11,Corona CA Wed Jul 8th AM Forecast: TODAY Sunny Hi 95 TONIGHT Clear Lo 61,California,5,California,292560
12,"What ?! #napavalley #wine #gavinnewsom #closedbusiness #covid19 #winecountry @ San Rafael, California https://t.co/1pRX33Swt5",California,5,California,292560
13,"This job might be a great fit for you: Nurse Practitioner - Carlsbad, CA (full-time float COVID Initiative) - https://t.co/9zMdpWrmsj #Healthcare #Carlsbad, CA",California,5,California,292560
14,"Cover-up: Dr. Anthony Fauci helped approve an effective treatment for coronavirus infections 15 years ago, but is suppressing it today in favor of new high-profit vaccines https://t.co/rkOZrSsxBm https://t.co/bZFG9Ag3aU",California,5,California,292560
15,"During COVID-19, our nursing team displays the healing Power of Orange. In honor of Nurses Week, we salute their compassion, courage and commitment. Visit the Careers page to apply. Wellness Nurse- PT #HeroesWearOrange https://t.co/8rbuvncpta #SantaMonica, CA",California,5,California,292560
16,"Farmer Martha says ""We feast tonight!!"" #covid19 garden! @ Ventura, California https://t.co/Pxmrdo3QWJ",California,5,California,292560
17,"What 2020 could use. #coronavirus #lockdown #trumpybear #scotus #death #racism #generalbullshit @ Fairfield, California https://t.co/gSmjExV5Pr",California,5,California,292560
18,"Beach day! Happy Birthday Brady!

#beachday #socialdistancing #sunnyday #happyday @ Santa Monica, California https://t.co/NO12eSP1Tu",California,5,California,292560
19,"These social distancing dots are in most elevators now but someone put this one so you have to face the corners, lol.. @ Long Beach, California https://t.co/AlWadl3uWF",California,5,California,292560
20,"Whether you choose the patio or take, the chips are fresh &amp; the salsa is yummy! Grab a margarita too.  #covid19 #mexicanfood #sandiego @ Jimmy Carter's Mexican Cafe https://t.co/rYaIloXbOB",California,5,California,292560
21,"Im looking for people that want to work from home, it's all online, daily direct deposits, and full training is provided. 
Who's Interested? @ California https://t.co/RBpmQ5mcJ3",California,5,California,292560
22,Join the gig economy. Is it right for you?  Selling on eBay and Amazon #gig #money #workingfromhome  https://t.co/rrFeLRNTcs,California,5,California,292560
23,Almost time for my daily #covid19 self test...#justfollowingthedoctorsorders @ Anaheim Hills https://t.co/sEDSWlyqQS,California,5,California,292560
24,"We are having an amazing day! Can you say PUG Heaven? Love my babies! yani.xia #munchkinchronicles #pugs #pugsofinstagram #singlelatinamama #socialdistancing #timeout @ Chula Vista, California https://t.co/hNQoURrhxx",California,5,California,292560
25,"My hairdresser and his husband are getting these #homemademasks to make sure they help #StopTheSpread of #COVID-19. We can all do our part if we #WearAFunMask. #Covid19Life. @ Aliso Viejo, California https://t.co/4HEXefboyn",California,5,California,292560
26,"Some pics of the Silvia VQ from fperez240sx # @ Corona, California https://t.co/9Bql9jjHCY",California,5,California,292560
27,"[these days]
.
#quarantine #stayhome @ Yorba Linda, California https://t.co/px7NcCUz9P",California,5,California,292560
28,"[these days]
.
#quarantine #stayhome @ Yorba Linda, California https://t.co/k3ZtXOHhzG",California,5,California,292560
29,"[these days]
.
#quarantine #stayhome @ Yorba Linda, California https://t.co/oXWxe0CFns",California,5,California,292560
30,"[these days]
.
#quarantine #stayhome @ Yorba Linda, California https://t.co/81ilbq2jcx",California,5,California,292560
31,"On the 5fwy as I got off on Beach Blvd....sounds about right. #orangecounty #buenapark #covid19 @ Buena Park, California https://t.co/zrV4Zb0Gyo",California,5,California,292560
32,Corona CA Wed Jul 8th PM Forecast: TONIGHT Clear Lo 59 THURSDAY Sunny Hi 96,California,5,California,292560
33,How to Read Covid-19 Research (and Actually Understand It) https://t.co/zprhrRjMIc #science,California,5,California,292560
34,"Phase 1: Brine the pork butt #jakebday #takes3days @ Corona del Mar, California https://t.co/usv2362LS8",California,5,California,292560
35,#wednesday  I think  #mayor #covid19 #presser @ Los Angeles City Hall https://t.co/I200csMXzy,California,5,California,292560
36,"You can't tell, but we're both smiling. #socialdistancing #maskup #happyhour @ Luis Wine Bar https://t.co/TgU98vqCN5",California,5,California,292560
37,"When she asks for your help and you NAIL it...  #disney #beautyandthebeast #kiss #coronavirus @ San Francisco, California https://t.co/WXrxAjCsNt",California,5,California,292560
38,Thoughts? San Francisco:: San Anselmo Starts History Project Documenting Life During COVID-19 Pandemic https://t.co/F5ESlcQbK2 @HainesForSF 2020,California,5,California,292560
39,"Another great taste from @garyvee at @winelibrary as I paired it with some homemade wheat pasta, sourdough and Olive oil dip. Che Bella! #manananomas #red @ Corona, California https://t.co/xz3RsNFmKu",California,5,California,292560
