,tweet,location,Confirmed
0,tea party street party huntington beach follow rule happy great dancer bored fyi wear mask street party weekend covid19 coronavirus huntingtonbeach…,California,74871
1,two wks booboobirthdaybash great time amp familydinnertogether small group covid19 right finish quarantinelockdown 45days celebration 7yearsold…,California,74871
2,perps covid nineteen,California,74871
3,hollywoodbowl sorry year strangetimes coronavirus stayathome hollywood bowl,California,74871
4,love hang shoot kite surfer windy day shot malibu pch highway day beach opened week southern california jasonryanphoto covid19…,California,74871
5,supermarket duty pandemic mean shopping parent red heart️too wan na scratch face person facepalminglight skin tone‍female sign️you face with tears of joy donttouchyourface covid19 grocery life newnormal afterwork los angeles…,California,74871
6,coronavirus dr francis boyle framer biological weapon convention reveals shocking fact beverly hill,California,74871
7,thewrongmissy streaming now dont miss it funny movie im it lifeisraw coronavirus netflix los angeles california,California,74871
8,star️ six month result post vivace radiofrequency microneedling performed pre covid nineteen patient called mobile phone told missed having treatment wait come for…,California,74871
9,dog town dayz covid19 pandemic venice beachca jasonryanphoto covid19 losangeles onassignment stayhome stayathome beach outdoors bikingadventures photography photooftheday myfujifilmlegacy…,California,74871
10,star️ six month result post vivace radiofrequency microneedling performed pre covid nineteen patient called mobile phone told missed having treatment wait come for…,California,74871
11,wheel up corona flexed bicepsmedium-light skin tone gopronordics motardmafia camera with flash simchrhan west coast,California,74871
12,awesome,California,74871
13,mobile oil change service honda accord customer residence customer want dealer covid nineteen got little help oil re today schedule your…,California,74871
14,dont struggle breathe—but covid nineteen starving oxygen national geographic eating caged pig,California,74871
15,starbucks taking grip took flix worry mask face with medical mask deck coronavirus covid19 covid nineteen quarantine staysafe stayhealthy inglewood california,California,74871
16,someday well resembling “ normal ” ifly tunnellife indoorskydiving choosetofly windtunnel iflysandiego tunnelflying covid19 ifly,California,74871
17,irs give employer choice linkedin thanks covid19 choice stayathome,California,74871
18,what ' fighting attention today eye jesus unite714 twiceadayonevoice prayer prayermovement covid19 coronavirus prayeroftheday unite714 …,California,74871
19,friday bureau labor statistic bls released latest job report revealed economic shutdown necessary covid nineteen caused unemployment rate jump fourteen seven anticipate…,California,74871
20,omg felt good eating restaurant again thing grateful took granted covid 19folded handsred heartfolded hands lovewherewelive norcallife cascada restaurante amp cantina,California,74871
21,oldvine florals offer graduation lei online class two thousand and twenty ⁣ ⁣ doubt aware novel coronavirus having major impact planning campus graduation ceremony but doesnt…,California,74871
