,tweet,location,Confirmed
0,atlanta ga five two day stay home order lifted person facepalmingmedium skin tone‍female sign️person facepalmingmedium skin tone‍female sign️ follow like share repeat great atlanta greatthingsatlanta atlanta covid nineteen covid19 atl atlantahairstylist…,Georgia,29998
1,elitepourlavie inesdisanto cherry blossom bridal bride weddingdress eplv atlanta nashville covid19 kuwait shop buckhead,Georgia,29998
2,masked can ' stop won ' stop getting exercise on covid19 walking stonemountainpark thejourneycontinues stone mountain park,Georgia,29998
3,honored participate covid nineteen health disparity press conference morning grady hospital foremost county concerned health continue staysafe and…,Georgia,29998
4,keishabottoms going mall ' item park social enjoying local diner increase risk catching covid nineteen georgia don ' worry about…,Georgia,29998
5,miss going starbucks know soonyellow heartyellow heart pandemic peace socialdistancing isolation besafe covid life stayingin quarantine coronavirus socialisolation corona…,Georgia,29998
6,taco tuesday cinco mayo corona tacotacotacotaco good one grinning face with big eyes tacotuesday cincodemayo corona atlanta georgia,Georgia,29998
7,okay ill admit it virtual happy hour grouch march tired face going non covid nineteen related life didnt energy ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀ course all…,Georgia,29998
8,cinco mayo taco tuesday migos follow like share repeat great atlanta greatthingsatlanta atlanta covid nineteen covid19 atl migos atlantahairstylist atlantatattooartist atlantanails atlantafalcons…,Georgia,29998
9,covid nineteen having extraordinary impact life formerly incarcerated woman face barrier conviction history helping ease transition reenter society…,Georgia,29998
10,virtual graduation time faknights videoproduction covid19 sixfeetapart btsmovie camera graduation2020graduation cap frederica academy,Georgia,29998
11,im sitting porch waiting stimulus check damntrumpwherethecashat stimuluscheck covid19 afrobabies comedy explorepage atlanta cashapp paypal atlanta georgia,Georgia,29998
12,distancing masking higher level health amp hygiene effort boost health heart mind striving hard good fight covid nineteen inside outside work available quality others…,Georgia,29998
13,mouthwash like listerine scope peridex kill coronavirus covid nineteen answer no point evidence mouthwash protect coronavirus however appears recent…,Georgia,29998
14,designed shirt thinking `` these perfect cincodemayo party '' shoutout corona yall advantage sale got going tshirts knurd drunk fashion…,Georgia,29998
15,home wellstarhealth cancercenter chemotherapy chemo ckcancer gallbladdercancer trivinostrong marietta covid georgia lawyer abcvision marietta georgia,Georgia,29998
16,libertycountymc streetzofgmen partner oplunchbox feed kid covid nineteen coastal georgia minority chamber,Georgia,29998
17,margarita brain better thinking covid nineteen morning loss uncle virus igotthedishes yourpersonalchef cheflife blackchef chefdayoff covid nineteen thisisreal notahoax peachtree…,Georgia,29998
18,“ take gander ” stayathome crew george sofia ten year garden lake home stayhome staysafe stayathome stayhealthy stayhomestaysafe weareinthistogether covid19 quarantine…,Georgia,29998
19,tumbler glassfoglooks good follow like share repeat great atlanta greatthingsatlanta atlanta covid nineteen covid19 atl atlantahairstylist atlantatattooartist atlantanails atlantafalcons atlantaphotographer…,Georgia,29998
20,definitely need energy right now follow like share repeat great atlanta greatthingsatlanta atlanta covid nineteen covid19 atl atlantahairstylist atlantatattooartist atlantanails atlantafalcons…,Georgia,29998
21,comin quarantine mood crown sparklesmovie camera camera ulikemyphotos • know respiratory therapist mode necessary amp huge life lately al madness adjusting working covid…,Georgia,29998
22,shwaxx covid nineteen update believe best way prevent illness avoid exposed virus all fact however feel backed corner financially livelihood…,Georgia,29998
23,plague covid nineteen locust largehornets sleep peoplethinking face revalations sevensealssimilarity 30dayshutinpeople atlanta georgia,Georgia,29998
