,tweet,sentiment,tweet.1,location
0,look like it little social distancing project created amazing eddievalenz twin si itspoofy final product soon eye maam6feetplease mob hq,0.08916666666666669,Looks like we are back at it! A little Social Distancing Project created by the amazing eddievalenz w/ my Twin Sis @itspoofy Final product out soon! Keep an eye out #Maam6FeetPlease @ MOB HQ https://t.co/8jQULYXyo2,California
1,league tournament scheduled week cancelled increasing number covid case tonight gage league game season ended loss win red sox but…,0.03928571428571428,"The league tournament scheduled for next week has been cancelled due to the increasing number of COVID cases, so tonight was Gage’s last league game. The season ended with more losses than wins for the Red Sox, but… https://t.co/DUNinYOsaB",Arkansas
2,hang drying washed covid mask new normal antioch acre,0.1431818181818182,Hang drying my washed COVID masks. The New Normal. @ Antioch Acres https://t.co/4JY6PS6Qs1,Missouri
3,melodrama boutique upgrade covid enhancing shopping experience customer thanks djelevated designing beautiful custom new counter greet check out…,0.2772727272727272,Melodrama Boutique has been doing some upgrades during Covid and enhancing the shopping experience for customers. Thanks @djelevated for designing a beautiful custom new counter top for me to greet and check out… https://t.co/ygcrj8CNRp,Texas
4,tbt social distancing cbslacraig texted camera with flash miss having coworkers studio especially laugh commercial break covid19 weve limited only…,0.04573412698412699,"#tbt to before social distancing. 
@CBSLACraig just texted me this 📸 and I really miss having coworkers in the studio!! (Especially for the laughs during commercial breaks) 
During COVID19 we’ve limited it to only… https://t.co/Gu58QM1PUN",Washington
5,happy cherry blossom birthday dreaming butterfly praying cure thisfolded handsfolded handsfolded hands pandemic focus thesparkles light sparkles summer2020 betterdaysaheadfolded hands port royal naples florida,0.6000000000000001,Happy 🌸 Birthday Dreaming 🦋 praying for a cure for this🙏🙏🙏 Pandemic focus on the✨ LIGHT ✨#summer2020 #betterdaysahead🙏 @ Port Royal Naples Florida https://t.co/6AsaONPMNp,Florida
6,day start sunrise sunrise over mountains walk amp end sunset sunrise one bad way pas pandemic love face blowing a kiss maui mahalo having folded handsfolded handsfolded hands stacymaui sunshine sunset summervibes whatdayisit mauinokaoi…,0.4249999999999999,"Days that start with sunrise 🌄 walks &amp; end with sunset 🌅 ones are not a bad way to pass this pandemic. Love you 😘 Maui, mahalo for having me 🙏🙏🙏. #stacymaui #sunshine #sunset #summervibes #whatdayisit #mauinokaoi… https://t.co/rhLSqVsguW",Hawaii
7,halloween covid mask ready order topheradam imafoolishmortalstore imafoolishmortal halloween henderson nevada,0.2,"Halloween Covid Masks ready for orders at https://t.co/E7LN5jfSm6 #topheradam #imafoolishmortalstore #imafoolishmortal #halloween @ Henderson, Nevada https://t.co/FGIhC1nrBz",Nevada
8,world pandemic pretty sunset universal citywalk orlando,0.125,"The world may be in a pandemic, but pretty sunsets are Universal! @ Citywalk Orlando https://t.co/w2MNVat94B",Florida
9,orange county covid nineteen microbe today only forty-six irvine today five death date wearamask stayhome staysafe orange county california,0.0,"This is Orange County COVID-19 🦠 for today ONLY!!! 46 in Irvine today and 5 deaths to Date!!! #WearAMask!!! #StayHome!!! #StaySafe!!! @ Orange County, California https://t.co/jHVxozCvpe",California
