,tweet,location,Unnamed: 0,Province_State,Confirmed
0,"Hahaha

#covid19 #covid_19  #stayhome #staysafe @ Westlake Village, California https://t.co/AVA034lqh9",California,5,California,155726
1,"Weekend Corona Hyjinks
#caronapocalypse #funpocalypse #carmelbythesea #California #california #calipocalypse #selfisolation #coworkerproblems #hashtag @ Carmel By Sea https://t.co/h90FoyXzht",California,5,California,155726
2,"“These are the days that must happen to you” #waltwhitmanquote #pinterest 
..
..
It’s hard times for the world right now, and one day can feel like a week long during this pandemic. But, #wereallinthistogether❤️… https://t.co/begrEubYN1",California,5,California,155726
3,I can always count on @shapewithangela for the BEST pep talks!!! Thank you for growing me during #covid19 and getting me stronger from the inside!!🔥🔥🔥👊💜I love you and thank GOD for your huge heart for… https://t.co/16kjnNsntA,California,5,California,155726
4,"“I’ll see your 2 Bachelors and I’ll raise you another Masters..” #anothermasters #congratulations #iparkmusic #outdoors #oobang #classof2020 #coronavirus #corona @ La Mirada, California https://t.co/jl42RUeSIB",California,5,California,155726
5,"This time we made it to the top of the Etiwanda Falls. It was hot, sunny, and uphill. But we did it! #hiking #outdoors #covid19 #nature #trails #healthylifestyle #healthyliving @ Etiwanda Preserve Waterfall https://t.co/Xamx83N6pE",California,5,California,155726
6,"Fellas what's normal for you now can be a problem for you later!!! Check out @willmodel4toyz ""Jordon's World Podcast"" on YouTube or visit https://t.co/VwkaJXeWkx #WM4T #WillModel4Toyz #Quarantine #Coronavirus… https://t.co/TSfgjoSQI9",California,5,California,155726
7,2020 Coronavirus House Arrest Day 91 - A day of gluttony that started with a homemade champagne brunch and ended with a take-out feast from an L.A. cuisine institution... Pioneer Chicken! With only two locations… https://t.co/QVceQJJBJS,California,5,California,155726
8,Very sad today as Covid 19 has taken a friend and mentor to so many...@actorsitejack Jack impacted the acting community in LA with his Actorsite acting classes. So many kids started their acting careers with Jack.… https://t.co/XitzvHjuOo,California,5,California,155726
9,"Shelter in place day 89... I installed a new shower head myself💪🏼 #shelterinplace #quarantine #sip #day89 #homeimprovement #showerhead #butchqueen @ San Francisco, California https://t.co/3hYHbMhvIn",California,5,California,155726
10,"#Pride month is a little different this year, but our support doesn't change. We see you. We hear you. We stand with you. 🌈❤️🏳️‍🌈 #LoveIsLove 

P. S. Eric and I both got a coronavirus test after last week's protest… https://t.co/15TCoHsPqz",California,5,California,155726
11,"There is still some JUNE left to hold an Impact Show! Online is an option if you want to social distance! 🙌🏼
So much disarray is happening in our world due to the affects COVID-19 and social injustice. There are… https://t.co/tQu0rYmTNu",California,5,California,155726
12,"*FOR SALE: ... Show your T.P. PRIDE with these fiiiine fiiine metal lapel pins! $11.99 with FREE pick-up or we can mail to you!. We accept payments via venmo, Zelle or PayPal. Inbox 4 more info 😋
.

#covid19… https://t.co/jBRvmOywkZ",California,5,California,155726
13,"Sunday night. 
This is what the #COVID19 cleanup looks like at closing. 🤔😉🍻👍 @ Old Sacramento Waterfront https://t.co/5MxSVzfYyY",California,5,California,155726
14,"#SantaAna update for June 14: 
• Increase of 56 reported COVID—19 cases. 
• 871 estimated recoveries

#OCCOVID19 https://t.co/TreBDRT7qN",California,5,California,155726
15,What's quarantine and corona? @ Hurricanes Barandgrill https://t.co/uYjKIlUZtG,California,5,California,155726
