,tweet,sentiment,tweet.1,location
0,protester confront police grand avenue 3rd coronvirus covid19 pandemic blacklivesmatter lapd minneapolisriots los angeles california,0.25,"Protesters confront the police at grand Avenue and 3rd #coronvirus #COVID19 #pandemic #BlackLivesMatter #lapd #minneapolisriots  @ Los Angeles, California https://t.co/PfWx2tzW1z",California
1,day non essential dc business start minimally re open started day heading work time month — day tested sars cov two theyre starting…,0.041666666666666664,One day until non-essential DC businesses start to (minimally) re-open! I started my day by heading up to work for the first time in over two months — it was my day to get tested for SARS-CoV-2 (they’re starting… https://t.co/dHXMWRL4EK,District of Columbia
2,reposted politico coronaviruslockdown coronavirus pandemic world wide,-0.1,"Reposted from 
@politico 
#CoronavirusLockdown 
#coronavirus 
#pandemic @ World Wide https://t.co/Pta8BUPCrO",California
3,reminder prohibited gathering prohibited social distancing staying home people live with dont invite people over limit contact outside household covid positive and…,0.05656565656565656,"* REMINDER * 🚫 NO GATHERINGS 🚫

Social distancing = staying home with the people that you live with. Don’t invite people over. Limit contact with everyone outside of your household.   You could be COVID-positive and… https://t.co/6Mn5Mi2Ofl",California
4,coronavirus update ☓ tip ☓ copyright️ copyright️ radioactive️be careful wear covid nineteen masks¡ wearing breathing air mask lead major respiratory issuesradioactive️ zany faceradioactive️ …,0.17916666666666667,"Coronavirus update
☓ TIP ☓
©️ A F R I C A N B A N D A N N N A S ©️
☢️Be careful not to over wear Covid-19 masks¡
Over wearing or breathing in your own air from your mask could lead major RESPIRATORY ISSUES☢️ 🤪☢️::… https://t.co/YSK38afroE",Georgia
5,looking trouble lilbusybs nature coronavirus quarantine wildlifephotography frontier park,-0.25,"Looking for trouble!

#lilbusybs #nature #coronavirus #quarantine #wildlifephotography @ Frontier Park https://t.co/BqgxQDVMGC",Wisconsin
6,baking sourdough decided try bake creampuffs forgot dust sugar coz focused eating them quarantinecooking covid19 allthepounds nomnomnom san…,0.0,"While everyone else is baking #sourdough I decided to try and bake #creampuffs 
Forgot to dust it with sugar coz all we were so focused on eating them!!

#quarantinecooking #covid19 #allthepounds #nomnomnom @ San… https://t.co/EXAx3fxz3e",California
7,covid19 mushroom nolife child playing playground daily isolation silverlinings thank covid unfortunately awesome kid picked it…,0.16666666666666666,"#COVID19 ... This #Mushroom would have had #NoLife of children were playing on the playground daily... #Isolation ... #SilverLinings ... thank you #COVID .. unfortunately, one of my two awesome kids picked it… https://t.co/cEDwyMu8U5",Pennsylvania
8,thankful carverykitchen amp dpagifting having jujubrener today help package amp deliver delicious food ucla va hospital covid nineteen division folded handsmedium-light skin tone people biggest…,0.6,"I am so very thankful to @carverykitchen &amp; @DPAGIFTING for having me and @jujubrener today help package &amp; deliver their delicious food to the UCLA VA Hospital - Covid 19 division 🙏🏼
These people have the biggest… https://t.co/9LfFdg20nD",California
9,happy covid nineteen thursday crazy mask crazy day masksforacause burbankca wewillsurvive doingmypart wehaveflattenedthecurve coronavirüsü verdugo woodland glendale,-0.06666666666666665,"Happy Covid-19 Thursday!  Crazy mask for a crazy day masksforacause burbankca #wewillsurvive #doingmypart #wehaveflattenedthecurve #coronavirüsü @ Verdugo Woodlands, Glendale https://t.co/RC7qy45fJ2",California
