,tweet,location,Unnamed: 0,Province_State,Confirmed
0,Our first date night in months was green and leafy. Now I am safe back in my cave. There was insufficient physical distancing going on In the pay line. #COVID19 @ Jacks Urban Eats Elk Grove https://t.co/SbsPbHAOeg,California,5,California,128593
1,Some traffic going to the 909 ... but still better than pre-Covid 19 @ 91 &amp; 71 Interchange https://t.co/Ii4JE4cNkc,California,5,California,128593
2,Catching up with old friends in Corona Heights this evening... @ Corona Heights https://t.co/R4Y22bGQtu,California,5,California,128593
3,The last of the cherries..#cherrypie #patebrisee #fromscratch #buttercrust #baking #covid #covidbaking #covidcooking #cherries #local #stayhome #sip @ Casa Aguirre of Niles https://t.co/wuSVm8iD5e,California,5,California,128593
4,Golden Fridays #Weekend #Work #SafetyFirst #FaceMask #GoldenGirls #Pandemic #KTLA #ProducerLife @ KTLA5 https://t.co/uu6mMluPYm,California,5,California,128593
5,"If you're going #MarchForJustice and #Protest, please #BringYourMask and wear it! #COVID19 is still looking to repress You...Your Life Matters. @ Earth https://t.co/qIt9AziEWa",California,5,California,128593
6,"I got bored so I made my very first tiktiok video. #newtotiktok #bored @ Corona, California https://t.co/nUNW17XFqv",California,5,California,128593
7,"Same applies here in the US. They'll try to blame it on the protests, even though they were already predicting a second wave of covid-19 before the protests started.  https://t.co/FknMRkj1Cx",California,5,California,128593
8,"Always . @ Corona, California https://t.co/DyYUVZg0dF",California,5,California,128593
9,@greg_doucette @businessinsider Which could mean their lack of face masks is tactical. https://t.co/3xgjIj7qf5,California,5,California,128593
10,Beautiful weather and plenty of outdoor seating as I do my part to restart the economy with a delicious champagne brunch. #covid19 #socialdistancing2020 #outdoordining @ Cast Iron Grill &amp; Bar https://t.co/YymrtQZTrw,California,5,California,128593
11,"If you feel any symptoms, think you were exposed, stay on the side of caution and get tested. It is easily available: https://t.co/htNT0hsLZV @ San Ramon, California https://t.co/kESdpBNF4n",California,5,California,128593
12,"Went on a little Saturday morning stroll with my sister, nephews and nieces.
.
.
.
Getting out taking a breather from this pandemic. It was a nice day for a 7 mile walk around Perris Lake. @ Lake Perris https://t.co/kpbLYL9MzK",California,5,California,128593
13,Demented Store is now open! Stop by to get your merchandise. Make sure to wear a mask #safetyfirst #dementedshop #demented11 #covid19 #staysafe #facemask #new @ Demented Store https://t.co/snlMoUulnn,California,5,California,128593
14,Demented Store is now open! Stop by to get your merchandise. Make sure to wear a mask #safetyfirst #dementedshop #demented11 #covid19 #staysafe #facemask @ Demented https://t.co/lDQrDKfWVU,California,5,California,128593
15,Demented Store is now open! Stop by to get your merchandise. Make sure to wear a mask #safetyfirst #dementedshop #demented11 #covid19 #staysafe #facemask @ Demented Store https://t.co/Aaeo8aXAww,California,5,California,128593
16,Thread from an actual virologist on the likely ramifications of protests and police response to protests on the spread of COVID-19. https://t.co/aeboXb8U5J,California,5,California,128593
17,Corona CA Sat Jun 6th PM Forecast: TONIGHT Partly Cloudy Lo 52 SUNDAY Partly Cloudy Hi 80,California,5,California,128593
18,"Pool hair and a Covid-cut desperately needed. @ Palm Springs, California https://t.co/3vby3Liz49",California,5,California,128593
19,"I'm pretty sure that my #sarcasm #filter is broken. #wearamask #socialdistancing #coronavirus #COVID19 #californialockdown @ Big Bear Lake, California https://t.co/qQenEl1ntf",California,5,California,128593
20,"A keyboardist entertaining the social distancing line outside Trader Joe's just 'cause he felt like it. He was good too! I love these little bright spots of the pandemic. @ Trader Joe's-Sherman Oaks,CA https://t.co/3xiiwPreiO",California,5,California,128593
21,"Classic even in covid (@ Philippe The Original - @philippetheog in Los Angeles, CA) https://t.co/GgjuN0DIi8",California,5,California,128593
22,"USGS reports a M1.29 #earthquake 10km SSW of Corona, CA on 6/7/20 @ 2:24:46 UTC https://t.co/sBF2xmJ0GR #quake",California,5,California,128593
23,"A 1.3 magnitude earthquake occurred 6.21mi SSW of Corona, CA. Details: https://t.co/elyji0kvFN Map: https://t.co/Wl1sUgUDzE",California,5,California,128593
24,"SJPD Crime Scene Unit at the corner store on 10th Street &amp; Julian St. In San Jose, Calif. #crimescene #sanjose #problemcorner #covid19 @ Downtown San Jose https://t.co/5b0L8ci9Vj",California,5,California,128593
25,love a good restoration #pandemicproject #restoration #furnituremakeover howard_products @willhalljones #covid19 @ Mission District https://t.co/hUiNL4fO0C,California,5,California,128593
26,"Tune in tomorrow. I will be chatting with my good friend therealmari_monroe about the current state of America and the Covid-19 crisis at Cummins unit. 3pm CST. #walkbyfaith @ Los Angeles, California https://t.co/Mc9L90PsGw",California,5,California,128593
27,"Hollywood parking enforcement has declared the pandemic OVER (not my car, I'm okay,  Jack) @ Hollywood https://t.co/IjwNpVEHdE",California,5,California,128593
28,"love in times of COVID. 

# iphonephotography 
#weddingphotographer#weddingseason#photoglife#lightchaser#niceprintusa#teamniceprint#destinationphotogapher#teamniceprintusa @ Fullerton, California https://t.co/cR3vdltVYf",California,5,California,128593
29,"I Fell Back #musicislife #singersongwriter #voisey #covid19 #2020 #writing #singing @ Oklahoma City, Oklahoma https://t.co/4k4yqVX2Te",Oklahoma,41,Oklahoma,7059
30,Little man finally got a haircut post Covid-19. #RowanHenry #PostQuarantine #SoFreshAndSoClean @ Snip-its Haircuts for Kids https://t.co/nYXYfNwoe2,Oklahoma,41,Oklahoma,7059
