,tweet,location,Unnamed: 0,Province_State,Confirmed
0,"First day at work and happy birthday spices of Izmir. 

As many as 400,000 people returned to work on Monday in a city still recovering from the pandemic and roiled by protests. #chateaumargaux… https://t.co/ryP1u4gxwC",New Jersey,34,New Jersey,164796
1,"Good Morning. During the current Coronavirus (COVID-19) outbreak, the Township of Ocean Historical Museum will be closed.  We are currently closed through Monday, July 6, 2020.  Please continue to check with us to see if that date has changed. https://t.co/EhhAXnxucc https://t.co/HlVCLhRb8b",New Jersey,34,New Jersey,164796
2,"Before Covid I had the opportunity to participate in Career Day at my neighborhood's Elementary School.
As I was walking the hallway to the classroom, I saw different posters up on walls. 
This is the one I stood at.… https://t.co/aUE9nlpGYn",New Jersey,34,New Jersey,164796
3,"If You Have Been Home Due To Covid-19 And Did Not Pick Up A New Hobby Or Started A New Hustle Do Not Complain About Me When You See Me Getting Mine....

Hustle &amp; Motivate
#RIPNipseyHussle
#TheMarathonContinues @… https://t.co/Gc2qxeRnH4",New Jersey,34,New Jersey,164796
4,"Phase 2 of NJEDA $10,000 grant program starts shortly. #HaddonHeights Small Businesses please take advantage of this opportunity. #COVID19 #HeightsTogether @ Haddon Heights, New Jersey https://t.co/KljHCo8mVx",New Jersey,34,New Jersey,164796
5,Yesterday’s adventures: Our first time venturing into a public park since the pandemic began... and our son loves riding his bike with dada! @ Overpeck County Park https://t.co/1wDI01bxy8,New Jersey,34,New Jersey,164796
6,"Bloomfield Pulse Condolences to all of the families 

Essex County Coronavirus Cases
Updated: Tuesday, June 9, 2020

• Social distancing, hand hygiene, and other steps to prevent infection must be followed at all… https://t.co/g3xzF04Zlu",New Jersey,34,New Jersey,164796
7,NJDEP Clarifies Remediation Timeframe Extensions Due to COVID-19  https://t.co/r1wUu8E093,New Jersey,34,New Jersey,164796
8,"NEWARK RESIDENTS: COME OUT FOR FREE TESTING!
🩺🩹💉🔬🥼🧼💊⚗
Testing for today ends at 3:00PM, so be sure to make the effort to get tested! 
#CallYourDoctorDay #StopTheSpread #COVID19 #tuesdaytesting #tuesdaymood… https://t.co/qcQEiopomB",New Jersey,34,New Jersey,164796
9,"Our founder, Stacey Antine, passed her ServSafe managerial recertification with high marks!  We are ready for summer 2020... all camps and programming open on  July 6 with new COVID NJ guidelines received this… https://t.co/sdPdeV6pm4",New Jersey,34,New Jersey,164796
10,Griselda always makes her way away from the pack! #laserbeamsheik #laserbeamexotics #griselda #color #covid #covi̇d19 #DOGMONEY #bape #BAPEBLOOD #PAINTBALL #bully #bulliesofig #bulldogsofinstagram #kingjames @ Dogs… https://t.co/13yMHbOekx,New Jersey,34,New Jersey,164796
11,"A great article by the nytimes: The Challenges of #Pandemic #Dental Care
.
“Every stage of #dentalcare has a level of urgency. Problems that were put off can flare up. If patients are in pain, it’s already too… https://t.co/Ut91Y2bT1v",New Jersey,34,New Jersey,164796
12,"A word from our President, Michael Kukol, about our company's experience with the pandemic. We have been back to work full force with safety precautions. We need to continue to move forward. We cannot be conquered… https://t.co/LeM9S0w7cd",New Jersey,34,New Jersey,164796
13,"""It has certainly been an eventful couple of months for us from giving birth during a pandemic to having our second Seder in the hospital and having a home Bris on Yom Tov with just the 4 of us (+ the mohel). There… https://t.co/sE2YV70v3b",New Jersey,34,New Jersey,164796
14,My Allegro magazine came in the mail today from 802. The pandemic changed everything since this interview but I am confident we will come out of it stronger and more informed about how we contribute to society… https://t.co/XlkIc57LFf,New Jersey,34,New Jersey,164796
15,"Rice and beans have become one of my favorit new dish during the pandemic. Its so versatile. Today I served it with roasted butternut squash, mushrooms, guacamole and a green salad 😋. Best of all the whole family… https://t.co/7WTl1Fkova",New Jersey,34,New Jersey,164796
16,"Be Ready, So you don't have to Get Ready! Touchless Thermometer✔
See you Soon!😄
#TouchedbyTangibles #njbestsalon #thisiswhatwedo #njbeststylists #voorheestowncenter #covid19 #quarantine2020 #quarantine… https://t.co/101jglQpP1",New Jersey,34,New Jersey,164796
17,"My dad turned 78 this day (79 in Korean age). COVID-19 nearly took him from us two months ago, but my mom cared and willed him to health (by God's grace and will, of course!). Needless to say, today's celebration was… https://t.co/jhyG2maXQO",New Jersey,34,New Jersey,164796
18,"Today Skye graduated from Montessori pre-school.

A weird experience with all the COVID scamdemic rules.

Very proud of Skye for all her hard work and thankful to the Montessori director… https://t.co/64EDaZd6TP",New Jersey,34,New Jersey,164796
19,"We’ve hired The Covid Ninjas ... 
AVANTI prepares for Re-Opening!

As we re-open our business, it’s imperative that we take a proactive approach to combat the spread of COVID-19 and to ensure the safety of our… https://t.co/Vk3y4LLfnS",New Jersey,34,New Jersey,164796
20,"Continuing my running streak into June is about life / work balance. With our new job descriptions amid covid and safety protocols, I find myself averaging 6 miles a day during my work shifts. So, a short 1.21 mile… https://t.co/33qQtRAepl",Oregon,42,Oregon,4988
21,Enjoying a pre-Pandemic view high in the mountains of the Pacific Northwest. @ Klamath Lake https://t.co/gXC73bXOcw,Oregon,42,Oregon,4988
22,https://t.co/S4oWTeAfVB Blogging Stuff | St Patrick's Day During COVID-19 | Bars Nearly Empty: For Accurate &amp; Up To Date Information Click {CDC | Coronavirus (COVID-19)} Tuesday… https://t.co/qLH2kN4NWd #Coronavirus #CoronavirusPandemic - L@@k At More | https://t.co/S4oWTeAfVB,Oregon,42,Oregon,4988
23,"""Yo, I told you (you can't touch this)
Why you standin' there, man? (You can't touch this.)"" MC Hammer

Photo: Ian Chambers
Mask: inovli
Modeling, styling, and edits by yours truly 

#covidcourture #covid19 #modeling… https://t.co/zQwZUktkvl",Oregon,42,Oregon,4988
24,Pandemic tip: The “rock” bottom line? #exercises #fitness #workout #exercise #gym #fitnessmotivation #fit #training #motivation #health #bodybuilding #personaltrainer #cardio #exercisemotivation #instafit #workouts… https://t.co/Nzz6h9vqEd,Oregon,42,Oregon,4988
25,Pandemic tip: Same two arms and legs but how do you use them? #exercises #fitness #workout #exercise #gym #fitnessmotivation #fit #training #motivation #health #bodybuilding #personaltrainer #cardio… https://t.co/DUe5PNhquM,Oregon,42,Oregon,4988
26,"That’s What’s Up! onlymarkey came by for a visit today, always good to see old friends! We’re starting our 3rd week back open from the COVID-19 shutdown. Training is going good for our boxers and our pros are ready… https://t.co/nhhgLpjnPx",California,5,California,136641
27,The answer is “the limit does not exist.” #meangirls #blacklivesmatter #wypipo #coronavirus #covid19 #amerikkka @ WinCo https://t.co/RoumsAyXaC,California,5,California,136641
28,"I hope you're okay.
And if you're not,I hope you're not giving up.
We're in different parts of the world,under different circumstances.
All affected by this pandemic.
No matter how bad your situation is..I hope… https://t.co/cm52WYfbG4",California,5,California,136641
29,"Carlos the Great alemanboxingc.a got an award in the mail today! He had perfect attendance at Ericson Elementary up till the COVID-19 shutdown.
. 
Aleman Boxing 🥊 Fresno
1229 N Sierra Vista Ave
Off Olive near… https://t.co/wqKmpxcX1L",California,5,California,136641
30,"#SantaAna COVID-19 Update for June 8: Up 24, lower than the previous day (26). Estimated recoveries: 665 (20% of 3326 estimated county recoveries). https://t.co/TMuM6Z0krR",California,5,California,136641
31,"Our sincere condolences to the El Centro Police Department @elcentropd today as they mourn the loss of Police Officer Efren Coronel. Officer Coronel passed away on June 3, 2020, after contracting COVID-19 as the… https://t.co/W3L1Ut3K60",California,5,California,136641
32,For last week I’ve been coming to @MarinCntryMart and having my iced teas with cheese and Crackers. The best part is sitting while the sunrises and shines in my face. Vitamin D is my new covid buddy.… https://t.co/VmLU1nVL6A,California,5,California,136641
33,"Three COVID-19 walk-up community testing sites have been established in #SacCounty. These testing sites, located in the North Sac, South Sac and Oak Park areas, are limited to residents who live in specific… https://t.co/KySjwcO7Rx",California,5,California,136641
34,"In the real world the number of dead Americans is 113,125 however Fox News has determined that the pandemic is just a hoax and the Black Lives Matter is a political party that doesn’t… https://t.co/gmUNVyGFJ7",California,5,California,136641
35,"Change requires Accountability. 

Some hard ? to ask myself as it has felt like the 🌎 has had such a massive shift with Covid and seeing how the 🌎 is still not = for so many.  I struggled with the ? and where to… https://t.co/R27W663t3Z",California,5,California,136641
36,I feel like I'm at a fast food joint or some rinky dink diner along the highway. #norms #coronavirus #phase3 #grandreopening #individualservings #everythinghaschanged #postpandemic #postapocalyptic #socaldining… https://t.co/Q624x1Dm8F,California,5,California,136641
37,My ever so cute waitress. #norms #waitress  #southerncalifornia #thisislosangeles #coronavirus #covid19 #ppe #personalprotectiveequipment #theICK #postpandemic #postapocalyptic #newworld #alwaysuseprotection #maskup… https://t.co/VHLfXjSkrD,California,5,California,136641
38,Corona CA Tue Jun 9th AM Forecast: TODAY Mostly Sunny Hi 97 TONIGHT Clear Lo 63,California,5,California,136641
