,tweet,location,Unnamed: 0,Province_State,Confirmed
0,"#rave #wearyourmask #protectyourface #coronavirus #spikes #fashion #avantgarde #couture @ Los Angeles, California https://t.co/Y5bhtThaKt",California,5,California,37344
1,Rumor has it the Mission District has the highest number of corona cases 🤦🏿‍♂️——————————————— #quarantine #covid_19 #pendemic #2020 #virus #peoplearedying #social #socialdistancing #ourworld🌎 #sanfrancisco… https://t.co/x0fIJ5elYZ,California,5,California,37344
2,One of our awesome friend/mentor/superstar who have regularly bring people around the world together during covid19. Martin and his twin sister Vicky on a daily basis connect with fans all over the world with their… https://t.co/maeTDoMEoK,California,5,California,37344
3,"Well, hair grew long pretty fast this corona season.
Still not as epic as my unwaxed leg though... @ San Jose, California https://t.co/tacP67Yn2u",California,5,California,37344
4,"Scary bandito style - both of us tested negative for antibodies today. We swore we had the corona the last week of December but sadly, we did not. I’d like to take another antibody test again when they come up with… https://t.co/tb4UApHRPq",California,5,California,37344
5,"Mask required

#newportbeach #mask #covid19 #coronavirus #shops#2020 #california #manequin #canonphotography @ Newport Beach, California https://t.co/JhMcSc9qkJ",California,5,California,37344
6,"Coronavirus day 12, this thing is a bitch. Lungs are good. Isolation sucks...thank goodness for a comfy basement and a fluffy friend. 
#covid19 #selfisolation #fijit #missmykiddo… https://t.co/acIB1uuIee",California,5,California,37344
7,OMG I almost missed #prince birthday!! From #purpleconnie choreographed by mlschade #batdance this is me avoiding the #coronavirus 😂🦠👀 @ The Cavern Club Celebrity Theater https://t.co/QYFNJK6FN4,California,5,California,37344
8,"Tennis a la Balboa.

#balboaisland #newportbeach #tennis #covid_19 #coronavirus #orangecounty #california #canonphotography #joeduran @ Balboa Island, Newport Beach https://t.co/UuZTNaZsNV",California,5,California,37344
9,Covid-19 https://t.co/Fy4DSOp0dB | Articren: Scientific Navigator of DART Energy | Orion Nebula | 1 Year 2.67 Months at DART Cruise |  Website updated with excerpt on DART | pH or H+ : The… https://t.co/JErdXrqjkp,California,5,California,37344
10,“Choices Choices everybody has choices...” #iparkmusic #coronavirus #corona #live #love #lifr #stayhome @ IPARK MUSIC CO. https://t.co/JJIOSbSnpU,California,5,California,37344
11,"We felt the coronavirus rumble through.  I say 2.4. @ Santa Monica, California https://t.co/2ig4GaYwn4",California,5,California,37344
12,"Paul the panda here to spread love! #psykicksanimojianimals #psykick #fun #support #adorable #cuteanimals #coronavirus #love #positivity #cute #animal #video #tiktok #animoji #funny #comedy #panda @ Palm Springs,… https://t.co/dlrllcUnr3",California,5,California,37344
13,"Corona Quarantine Day who knows anymore but feels like 173

Today I actually yelled ""I didn't do half-a$$ed makeup to sit in the freakkkking house"". So he drove me to a parking lot for a Wendy's frosty. ""I said I… https://t.co/LdmRqjgLJf",California,5,California,37344
14,The #coronavirus #socialisolation death toll of physically healthy young people is really starting to mount. The lack of consideration for those with #mentalillness is astounding. I wish I could say I was shocked.… https://t.co/5b5hQwSgvM,California,5,California,37344
15,"I got it for the low!!! 😂😂😂
.
.
.
#coronatainment #coronavirus #tbt #teammotivation #tdclique #devontriche #iwork #love #live #laugh #learn #lol #comedy #funny #parody #prank #comedian #actor #improv #jokes #talent… https://t.co/X3b6VOIFGZ",California,5,California,37344
16,"Treat your favorite Administrative Assistant to Lunch /Dinner! 
#secretarysday #lostoros #chatsworth #mexicanfood #quarantine #coronavirus #quarantinelife @ Los Toros Mexican Restaurant https://t.co/fvH1n3aFoc",California,5,California,37344
17,"#AllOverLies #By #BillGates #WHO #GatesFoundation 
@dinaratok_rt
The #antilockdown sentiment is beginning to spread like the #coronavirus itself. ⁣
⁣On Monday, 300 people gathered in front of a #KarlMarx monument in… https://t.co/hVFWu30PO3",California,5,California,37344
18,"Now making children size mask! Order your mask for the whole family! Email @ 3bmask4safety@gmail.com #stayathome #covid19 #mask #barbershop #whitememorialhospital #postoffice #coronavirus @ Los Angeles, California https://t.co/p3TsEvnE1a",California,5,California,37344
19,"‼️ #Truth #Investigate #CDC #Complicit #in #Murder #ArrestBillGates #Destroy #WHO thisisbillgates #NOW ‼️
@freedomsfaction
Tainted test kits provided to the states by the CDC created huge inaccuracies in #COVID19… https://t.co/TXBWTDtKHW",California,5,California,37344
20,"Insane! What is happening to human rights? “
Denmark's parliament on Thursday night unanimously passed an emergency coronavirus law which gives health authorities powers to force testing, treatment and quarantine… https://t.co/gBpN1ggxVe",California,5,California,37344
21,"Adapt or perish... and training during this coronavirus quarantine is no different, and since at @AdrianIriarte We do not train to parish, we adapt. @ The Pit Martial Arts &amp; Fitness https://t.co/hAMv3VXCeE",California,5,California,37344
22,"Corona 101: Taking pleasure with the little things. @ Squaw Valley, Lake Tahoe https://t.co/Kpx6Se7hoX",California,5,California,37344
