,tweet,sentiment,tweet.1,location
0,covid nineteen certificate paw pamper clan friendly place pawsandpamper pawsandpampergrooming pawsandpamperboutique pawsampercovid19 covid19 doggroomingcovid19 paw pamper,0.375,Covid-19 certificates Paws and Pamper is a clan and friendly place #pawsandpamper #pawsandpampergrooming #pawsandpamperboutique #pawsampercovid19#covid19 #doggroomingcovid19 @ Paws and Pamper https://t.co/zZJTbBHDzg,Montana
1,ooooooh snap look got mail today mrs4b dj4b thank guy fam much appreciated andrewtamayotat2s enjoy these support dj covid19 mask custom dj4b 4b music…,0.5,Ooooooh snap! Look what I got in the mail today from mrs4b and @dj4b! Thank you guys so much fam. #much appreciated. andrewtamayotat2s and I will enjoy these. #support #dj #covid19 #masks #custom #dj4b #4B #music… https://t.co/X54n8CAVUL,Arizona
2,we 're hiring read latest job opening here construction site covid nineteen screener emt healthcare newyork ny,0.0,"We're hiring! Read about our latest job opening here: Construction Site - COVID-19 Screener - EMT - https://t.co/gOjNfp21pp #Healthcare #NewYork, NY",New York
3,come train small price big quality plus yall know bored af wan na train again come through thirty mad cheap fr ima mask yall covid safe hundred points rockville maryland,0.5,"Come train, small price, big quality. Plus, y’all know you bored af and wanna train again. Come through. $30 is mad cheap fr. Ima have masks for y’all too so we can be covid safe. 💯 @ Rockville, Maryland https://t.co/TJliBaswuU",Maryland
4,lot pasta food foodporn foodphotography food foodstagram foodgasm foodlover foodpornshare instafood bonappetit foodbeast foodpic foodpics foodlove houston htx hou coronavirus lategram…,0.275,Lots of pasta #food #foodporn #foodphotography #foods #foodstagram #foodgasm #foodlover #foodpornshare #instafood #bonappetit #foodbeast #foodpic #foodpics #foodlove #houston #htx #hou #coronavirus #lategram… https://t.co/2AOmB247iJ,Texas
5,worry protest cause massive spike covid case young people look seattle crowd nytimes photo spooky pomona california,-0.03333333333333333,"I worry the protests will cause a massive spike in Covid cases among young people. Look at this Seattle crowd (nytimes photo). Spooky. @ Pomona, California https://t.co/bY1PiIMPr8",California
6,unfortunately covid nineteen sickness inflicts our…,0.2458333333333333,"Unfortunately,  Covid-19  is not the only sickness which inflicts our… https://t.co/PKwE7Kdk2I",California
7,year far heartache feeling good moment sad happy moment lost uncle covid nineteen felt impact family …,-0.25,What a year this has been so far.. heartache and feeling good moments. Sad and happy moments. I have lost a uncle to Covid-19 and I also had felt the impact of it within my family. I… https://t.co/VkMmhYxhrE,Louisiana
8,fuck tysonfoods,-0.03333333333333333,Fuck @TysonFoods https://t.co/wQqlJ2jRee,Washington
9,miss place latest caustic economic downturn theburgundian seattleeater seattleeats seattlerestaurants aroundseattle seattle seattlewashington covid19 casualty seattlelife burgundian…,0.3293939393939394,"I will miss this place, the latest caustic the economic downturn #theburgundian #seattleeater #seattleeats #seattlerestaurants #aroundseattle #seattle #seattlewashington #covid19 #casualty #seattlelife @ Burgundian… https://t.co/nR2VepCBWI",Washington
