,tweet,location,Unnamed: 0,Province_State,Confirmed
0,Xmas in April covid19 edition @santoboulder #burrito #xmas #smotheredburrito #greenchile #redchile #505inthe303 #nm #nmtrue #og #curbsidepickup #takeout #delivery @chownow @ Santo Boulder https://t.co/q2fO9zDv6z,Colorado,6,Colorado,14316
1,You are not special!! https://t.co/kvZqpe8I50,Colorado,6,Colorado,14316
2,"@QUORA a sample of #Homework Topics Q&amp;A -- ask experts

#schools #collegestudents #university #students #HighSchoolStudents 

#COVID19  #CORONAVIRUS #HomeSchool #HomeSchooling @ Mountain View, California https://t.co/AzyzjM3lzj",California,5,California,46164
3,"Reversible Kinga Face Masks are here in a Limited Edition. Picture shows the 2 looks of one mask...
#mimizuricollections
#Mimizuridesigns 
#kitenge
#facemasks
##covid19 @ Los Angeles, California https://t.co/y4NDUI4Z0m",California,5,California,46164
4,"Ready to go shopping, I never thought I would need to cover my face to buy food #coronavirus @ Moreno Valley, California https://t.co/YZKxffgQrO",California,5,California,46164
5,Before the days over jus wanna wish my beautiful wife a happy #covid19 birthday.  #loveu @ Hella Deep East Oakland https://t.co/NpdIdSH2wL,California,5,California,46164
6,"New available masks from Demented Store! Get your COVID-19 masks in style for only 10$. (Additional shipping fee of 4$) you can pay with Cash App, Venmo, Zelle, Square or PayPal #demented11 #bandmask #covid19 @ Demented https://t.co/bnFwzXvtTY",California,5,California,46164
7,"My new Covid Cut is soo Metal.. 
#covidcut #coronavirus #gijane @ Los Angeles, California https://t.co/W1poBp7Ifd",California,5,California,46164
8,90% of Coronavirus Infections Are Asymptomatic https://t.co/4ONUwgkwFO https://t.co/n1X7N4Ssxa,California,5,California,46164
9,Porsche's Tech Live Look augmented reality system helps during COVID-19 distancing - CNET https://t.co/rQIcAjZHuB @cnet-roadshow https://t.co/obgRT4g7Mg,California,5,California,46164
10,"So far @gregvaughn23 has helped deliver 600 meals in one week from @islandsburgers. Excited to see the continued effort to help our first responders and seniors during this #covid19 pandemic. @ Sacramento, California https://t.co/G735aYBOmH",California,5,California,46164
11,Covid-19 and State of Healthcare Rise of Telehealth 2020 https://t.co/VaWNulw0Pe #AI #MachineLearning #data #DataEngineering,California,5,California,46164
12,"Will travel change after #coronavirus? experts have to say Travel + Leisure 'But above all, we will travel again.'  https://t.co/BfkNCYXKCM",California,5,California,46164
13,"#Therealestatelady #realestate #TuesdayThoughts #realtorlife #entrepreneur #entrepreneurlifestyle #leadership #Covid19 #mindset #love #quoteoftheday #weinthistogether @ Inglewood, California https://t.co/LJ7ARwFyEf",California,5,California,46164
14,"Will anyone be awarded in battle of #covid-19 a  Medal of Honor - Wikipedia - first March 25, 1863 https://t.co/3EbcS3UPWi",California,5,California,46164
15,#presser #losangeles #cityattorney #covid19 @ Los Angeles City Hall https://t.co/Np2NM2O4EJ,California,5,California,46164
16,We fear mongering again woo https://t.co/eDRrU8GB9d,California,5,California,46164
17,"My new mask arrived. Hoping it sends a ""back the fuck away from me"" vibe. #socialdistancing #masks #covid19 #plague @ Hollywood https://t.co/uYNxiFnxKC",California,5,California,46164
18,Empty places #mequedoencasa #quarantine #covid19 en Natural Surf Technique https://t.co/aAopwdMcWd,California,5,California,46164
19,"Three successive days posted at BAM. 
.
.
.
#latergram #paramedic #EMS #Alameda #Fremont #LakeElizabeth #510 #socialdistancing #PPE #isthatyourona #covid19 #covid #onpost @ Lake Elizabeth https://t.co/wmGsaP6wMq",California,5,California,46164
20,@localish I hope they/someone did something worthwhile rather than bullshit acrobatics! #stopthebullshit #COVID19,California,5,California,46164
21,"#worthlessnotes #HARRYDENT #HARRYSDENT #CORONAVIRUS #fyp #petrodollar #silver #preciousmetals #statistical #derivative #HYPERINFLATION #petroImplode. @ Los Angeles, California https://t.co/HdhvZgliXb",California,5,California,46164
22,"#worthlessnotes #HARRYDENT #HARRYSDENT #CORONAVIRUS #fyp #petrodollar #silver #preciousmetals #statistical #derivative #HYPERINFLATION #petroImplode. @ Los Angeles, California https://t.co/b956pXpioU",California,5,California,46164
23,"/ If I can see those dimples on your butt cheeks through your yoga pants, you might consider jeans XD / @ Turner's Outdoorsman-Corona https://t.co/77qvgFOvH0",California,5,California,46164
24,"/ shout out to Casey and Dan, always came though and always got me the last one, wink wink. Ruger and TacoBell for cargo today, satisfied XD / @ Turner's Outdoorsman-Corona https://t.co/jRr7TbK2x6",California,5,California,46164
25,"Coronavirus Los Angeles update: LA County officials report 59 additional deaths, 597 new casesGet updates on the coronavirus in Los Angeles including new case numbers, response efforts and latest news. https://t.co/YzLD9sDvnt https://t.co/daV1YimaCV",California,5,California,46164
26,Corona CA Tue Apr 28th PM Forecast: TONIGHT Mostly Clear Lo 61 WEDNESDAY Mostly Sunny Hi 92,California,5,California,46164
27,"Tonight! retro Disney Day 2. Check it out on Facebook Live at 6:30pm. #disneyland #disney #blueribbonbakery #cheesecake #goldengirls @ Corona, California https://t.co/pqJDZvllJu",California,5,California,46164
28,"#weareallinthistogether #happy to #socialdistance and keep everyone #healthy and #safe from #coronavirus @ Trader Joe's-Sherman Oaks,CA https://t.co/QUvy77pnWp",California,5,California,46164
29,#Carpool #Palmdale -&gt; #Corona rideshare #splitcosts https://t.co/kZAoTuGVbR,California,5,California,46164
30,Loving the view tonight. Hope everyone is staying safe during #Covid19 #Malibu @Living90265. ##family #friends #bu #travelingcarguy @ Duke's Malibu https://t.co/qDTnMBHYVR,California,5,California,46164
31,Well gonna try to do this! #homefitness #COVID19 #SurfCityUSA #StayHomeSaveLives https://t.co/OkRjbjndYU,California,5,California,46164
32,"My Corona Cutie @ Cary, North Carolina https://t.co/W5gcn2gHjV",North Carolina,37,North Carolina,9755
33,"Mayor Hardy: ""A curfew may be necessary at some point""  https://t.co/FtKiwTDxHg  @MayorDonHardy1 #curfew #ncpol #Covid19 #Kinston #PPE @KristyDBock",North Carolina,37,North Carolina,9755
34,Moen donates to Lenoir-Greene United Way's COVID-19 support  https://t.co/pQhhCjvrMy,North Carolina,37,North Carolina,9755
35,"We had a good time cooking tonight. Shrimp and grits for the win. #delicious #shrimpandgrits #werestillcooking #quarantine #covid19 @ Cherryville, North Carolina https://t.co/4G1UdYTjrV",North Carolina,37,North Carolina,9755
36,#LEGO 10265 Creator Expert #FordMustang Bag 1 (LEGO Expert = CHALLENGING) Perfect for #COVID19 Stay at Home @ Fairchance Road https://t.co/9iUv0ZDVTM,West Virginia,55,West Virginia,1095
37,"COVID-19 update 
This MTA BUS didn't pick me up at this stop again same driver  couldn't get the bus number Q2 @ 179th St Subway Station (F Line) https://t.co/wHHrXIv56I",New York,36,New York,295106
38,"When the #Cornerman confronts #COVID19 #Pneumonia #coronavirus #cornermanmotivation #cornerman #juanjeremy #luchalibre #prowrestling #wwe #mondaynightraw #wweraw #wwerawlive #nxt #sneakattack @ Brownsville, Brooklyn https://t.co/YpTfejqdVS",New York,36,New York,295106
39,"Like the scenery! Wish COVID-19 finish ASAP!
.
#covid_19 @ New York, New York https://t.co/OzQ3V8evXJ",New York,36,New York,295106
40,Hey Corona https://t.co/dvTa8yIyA9,New York,36,New York,295106
41,"Coronavirus News: Study Shows Blood Type May Affect COVID-19 Risk
https://t.co/axeswdykrB",New York,36,New York,295106
42,"Why COVID-19 Makes Some People Sicker Than Others - The Atlantic
https://t.co/IgqDheAavX",New York,36,New York,295106
43,"#quarantinelife #isolationart #pandemiclife #pandemicart#covid19 #covid_19 #covid_19art #freeme#cabinfever#letmypeoplego#urbanart #urbanangst @ Hell's Kitchen, Manhattan https://t.co/8tt2HmbLmc",New York,36,New York,295106
44,Corona NY Tue Apr 28th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York,36,New York,295106
45,"Am Walk In The Park
Why sit around doing nothing when I can get my morning dose of working out? #strava #winwalk #sweatcoin #garminconnect #socialdistance #coronavirus #walk #workout @ Central Park https://t.co/puBThQENdP",New York,36,New York,295106
46,#coronaviruscake #covid19 #customcakes #uniquecakes #sharingtheeuphoriasince2009 #bakedeuphoriacakes #wewillsurvive #birthday #birthdaycakes @ Baked Euphoria Cakes &amp; Pastries https://t.co/r31U5i95XN,New York,36,New York,295106
47,"Coronavirus shutdown could leave millions of gallons of beer wasted - Axios
https://t.co/8Pe76gozZd",New York,36,New York,295106
48,My world. #coronavirus #covid #covid19 ##sequester #coronaviruspandemic @ Upper East Side https://t.co/LM7PEO0xIL,New York,36,New York,295106
49,Engaging Your Online Learners During Covid-19 Happening on April 30th! Engaging Online Learners During COVID-19  https://t.co/b4vhDjVtYq  https://t.co/XXMJYrX2sK,New York,36,New York,295106
50,"#blueangels #ny #nyc #covid19 #coronavirus #usa @ White Plains, New York https://t.co/YV8uNV5xc5",New York,36,New York,295106
51,"Flyover to honor first responders. #covid19 #nyc #metroflyover @ Brooklyn, New York https://t.co/4EGuSjwutT",New York,36,New York,295106
