,tweet,location,Unnamed: 0,Province_State,Confirmed
0,#coronavirus #reginayoungandthezyboys #Free #bored #giveaway #stayhome #baby @ Delaware https://t.co/1LqG2xadDp,Delaware,8,Delaware,6565
1,"Some cappuccino and Mother's Day cake.. yum @ Corona, California https://t.co/vIZHhfDbAY",California,5,California,69329
2,"Just posted a photo @ Corona, California https://t.co/nAzefiRLzw",California,5,California,69329
3,Support positive Vibes Inspirational Messages please be safe and healthy! #hiphopmusic #oobang#iparkmusic #coronavirus #corona #stayhome #life #pineapple #upcomingrapper #rapper # @ IPARK MUSIC CO. https://t.co/GxBLF01R8R,California,5,California,69329
4,"#becareful with #covid19 omg #scared not done yet until we have #vaccines or #medicine @ Laguna Beach, California https://t.co/mVG39bHoRc",California,5,California,69329
5,"Early morning beach colors... #coronadelmar #morningbeach #sunrise #supermoon #pastelaesthetic #pastels #sennelierpastels #dailypainter @ Corona del Mar, California https://t.co/aniWfqBMaQ",California,5,California,69329
6,"Have a great week. 
#monday #life #covid19 

Thanks @gentles4life for the post! @ Los Angeles, California https://t.co/IMZAKaW6gM",California,5,California,69329
7,"The Coronavirus is defeating the whole purpose of this PSAs message @ Brawley, California https://t.co/l6hDF0N5uJ",California,5,California,69329
8,"What an honor it was for me today to participate in the Covid 19 Clinical Rounds panel. The IAEMSC is a co-sponsor of this presentation with NHTSA/EMS, HHS/ASPR &amp; other member organizations. @ San Francisco, California https://t.co/fqXzggUxqZ",California,5,California,69329
9,Eating our way into week 9 of quarantine. #covid19 #saferathome #quarantine @ Home https://t.co/eqkRqT3jx2,California,5,California,69329
10,"New available masks from Demented Store! Get your COVID-19 masks in style for only 10$. (Additional shipping fee of 4$) you can pay with Cash App, Venmo, Zelle or Square #demented11 #mask #covid19 @ Demented https://t.co/uq6E3B6OOx",California,5,California,69329
11,#grief #death #life #inspiration #God #love #family #covid19 #coronavirus #deedeefoster #deedeeism #deedeeisms @ Our Little Corner Of This World https://t.co/7yGoSotxCo,California,5,California,69329
12,"#hummingbird #birdbaby #babydaddy #corona @ Torrance, California https://t.co/l80up8yge1",California,5,California,69329
13,"We are looking forward to getting back to the salon &amp; doing what we love but as of yet we still have no date. Stay tuned.
#covid-19 #stayhome #socialdistancing #blondie #blonde @ James Colgan Potrero Hill https://t.co/LlmieYzfDp",California,5,California,69329
14,Corona CA Mon May 11th PM Forecast: TONIGHT Becoming Cloudy Lo 51 TUESDAY Patchy Fog Hi 73,California,5,California,69329
15,his people. https://t.co/a2wPDZSbWP,California,5,California,69329
16,"Perhaps the run on TP has subsided? #covid19 (at @Safeway in Oakland, CA) https://t.co/I55nvUbas5 https://t.co/yTT8wkslJ5",California,5,California,69329
17,"#cuomo #deathcount #newyork #covid #covid19 #covid_19 #coronavirus #liberal #liberallogic #liberalismisamentaldisorder #liberalsnowflakes #trump2020 #trump @ Astoria, New York https://t.co/WlIvl5UnK1",New York,36,New York,337055
18,"The Corona beard didn't outlast Corona...I'm my own barber as well... @ East Meadow, New York https://t.co/wEi1Bcs6eo",New York,36,New York,337055
19,"COVID-19 update @ Queens, New York https://t.co/HdjWjgLQYH",New York,36,New York,337055
20,The Covid and the Odyssey #2  https://t.co/bBIajjILJy,New York,36,New York,337055
21,White House rejects bailout for U.S. Postal Service battered by coronavirus  https://t.co/RWntR0gdLn,New York,36,New York,337055
22,We can do it... #Deconfinement #France #Coronavirus  https://t.co/lYwx4040ti,New York,36,New York,337055
23,Corona NY Mon May 11th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York,36,New York,337055
