,tweet,location,Unnamed: 0,Province_State,Confirmed
0,"Remember to social distance 🙃 Massive comic from back in the day - stupid happy people
.
.
.
.
#comics #happy #stupid #fun #cartoon #lowbrowart #lowbrow #socialdistancing #ignorance #dabudoodles #artistsoninstagram… https://t.co/5s1CB9DNp8",Texas,49,Texas,192153
1,"Camper Life. #camper #july #july4th #holidayweekend #texashillcountry #schnauzer #dudeswithdogs #texas #countrylife #countryliving #rural #covid19 @ Kingsland, Texas https://t.co/hAcs7qUQ9M",Texas,49,Texas,192153
2,"#SanAngelo ‼

Saturday,  July 4th 
10am till 8ish

1207 Preusser❣

#Facemask Available! 
#CashDiscount

#Covid19 #CoronaVirus #WearIsCaring

#PopUpShop #Fiesta #Mexico #ShopSmall #StayLocal #Authentic #Folklore… https://t.co/e3kp07B3Kv",Texas,49,Texas,192153
3,"Here are some events happening in and around DFW to celebrate Independence Day 🇺🇸🎆

**Please remember to stay safe, wear your 😷masks, and maintain social distancing** @ Ramon Bermudez Real Estate at EvoCity Realty https://t.co/y5RDh5lDBd",Texas,49,Texas,192153
4,"Loving ALL My New Clients 💯✂️💳

In And Out 2 Hours or Less ❗❗
https://t.co/Sxup6wJXTt 

#newclients #shorthairguru #smallbusinessowner #grandprairie #whosnext #iamcherryfields #covid19 #justlikethat #godfavorsme… https://t.co/coDfD8bayT",Texas,49,Texas,192153
5,"Sense of impending doom

#fourthofjuly x #fullmoon x #covid19 x #2020 @ Lochwood Park https://t.co/WNo994NXsy",Texas,49,Texas,192153
6,oh ya know...just a pandemic appropriate activity during a saharan dust storm. the ushe. #dazedandconfused ✌🏻😷✌🏻 @ Top Notch Hamburgers https://t.co/dG1L71qcSR,Texas,49,Texas,192153
7,Swipe◀️ for a whole journey. My mom went in for a major spine surgery on Monday that she couldn't put off any longer despite COVID. It was a 7+hr surgery so I blew my hair out for the 1st time to distract myself… https://t.co/ls59fdZhM9,Texas,49,Texas,192153
8,"COVID-19  Fireworks 💥 #4thofjuly  #fireworks @ Prosper, Texas https://t.co/HqtdClgd2A",Texas,49,Texas,192153
9,"This had me laughing.

#TheOffice #Quarantine #covıd19 #DunderMifflin @ Austin, Texas https://t.co/sjJO2ti0oG",Texas,49,Texas,192153
10,"Listen to latest podcast at Iheartradio! https://t.co/65shoM3gSd  #gay #offlimitsshow #covid19 #trump #blm #podcast @ Dallas,… https://t.co/crCpg9ZpSu",Texas,49,Texas,192153
11,"Update: Hi fam, due to the COVID 19 we had to send our people home until the tests come back negative. Owners are shipping as much as we can while maintaining the proper sanitation measurements; but, we are… https://t.co/GxWs26rBbL",Texas,49,Texas,192153
12,The SECOND time I saw HAMILTON with my teacher/daughter  @BrownWarrens at the beautiful Majestic Theatre in San Antonio! This summer would have been my third time but you know.....COVID.… https://t.co/2NUdBpSePx,Texas,49,Texas,192153
13,#SocialDistancing and still getting this work in....it will always be Me vs Me in 2020  #ForTheCulture #ForMyTribe We have ONE life to live so LIVE IT UP#TeamFit #TeamConsistency #HealthyLifeStyle Get Fit you have… https://t.co/5YKNNz1gTz,Texas,49,Texas,192153
14,"Better late than never? My nursing colleagues are giving their blood, sweat and tears to patients in hospitals &amp; other healthcare facilities across the state. Not wearing a mask and not social distancing disrespects… https://t.co/SWaVIFVvSz",Texas,49,Texas,192153
15,"https://t.co/q1bIRBjDj8 Our Now What? discussion series, exploring what we need to know about COVID-19 moving forward, continues Wednesday, July 8, with Dr. Jewel Mullen , the https://t.co/7JqyXdZasZ #atx #austin #all512",Texas,49,Texas,192153
16,"Aye no bs my man HOUSE would have been on it #drhouse #covid19 @ Southwest Houston, TX https://t.co/qyAWXDN8L4",Texas,49,Texas,192153
17,"https://t.co/q1bIRBjDj8 This post has local news on the coronavirus pandemic from Friday, July 3. If you have a news tip or question, email us at news@KUT.org . https://t.co/ZGWdMZ8jE9 #atx #austin #all512",Texas,49,Texas,192153
18,"Happy 4th of July from all of us at Origins Specialty Dentistry! United we stand! Wish y’all a safe independence day!

#4thofjuly #originsdentist #dentistry #wearamask #socialdistancing #independenceday #stayhome… https://t.co/b00o3QJUGX",Texas,49,Texas,192153
19,"https://t.co/q1bIRBjDj8 More widespread wearing of face masks could prevent tens of thousands of deaths by COVID-19, epidemiologists and mathematicians project. A model from the https://t.co/NWvmVTtrpK #atx #austin #all512",Texas,49,Texas,192153
20,"https://t.co/q1bIRBjDj8 Our Now What? discussion series, exploring what we need to know about COVID-19 moving forward, continues Wednesday, July 8, with Dr. Jewel Mullen , the https://t.co/rv7hNRczuW #atx #austin #all512",Texas,49,Texas,192153
21,"“No one is free until we are all free.” ⠀
~ Martin Luther King, Jr.⠀
⠀
Wishing you a Happy &amp; Safe 4th of July. This one is like no other, in a global pandemic and political turmoil. Let’s not forget not all… https://t.co/VKw1INJGpZ",Texas,49,Texas,192153
22,"https://t.co/q1bIRBjDj8 This post has local news on the coronavirus pandemic from Friday, July 3. If you have a news tip or question, email us at news@KUT.org . https://t.co/HG2pWJf0au #atx #austin #all512",Texas,49,Texas,192153
23,Not only that but the light ass bottle swing dude did 😂😂😂😂 https://t.co/Jm4GoExaaa,Texas,49,Texas,192153
