,tweet,location,Unnamed: 0,Province_State,Confirmed
0,"COVID-19 update @ Queens, New York https://t.co/KzQ9R8Rc7G",New York,36,New York,369660
1,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
 Got yelled at about taking a shower again by the landlord????
HRA CityFHEPS 311NYC home base housing Connect I want my own apartment NOW @ Queens, New York https://t.co/0NgdjWWYAf",New York,36,New York,369660
2,"1st early end of the week Corona OT bitches! (@ Linden Yard Fleet Operations in Brooklyn, NY) https://t.co/Hw3LICw6al",New York,36,New York,369660
3,"Bad Medicine? Federal Debt and Deficits after COVID-19
https://t.co/TJzIfduOqs",New York,36,New York,369660
4,Corona NY Sat May 30th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York,36,New York,369660
5,"Help Prevent the Spread of COVID19 @ Manhattan, New York https://t.co/WClCmorePg",New York,36,New York,369660
6,How are HVAC Companies Dealing With Coronavirus? https://t.co/jysJ4CrOw6 https://t.co/mfY31dnyK7,New York,36,New York,369660
7,"Among The 1st To Get A Polio Vaccine, Peter Salk Says Don't Rush A COVID-19 Shot : NPR
https://t.co/AWaVoG6Z2l",New York,36,New York,369660
8,"Saturday Raw.
.
.
#quarantine #covid19 #saturdayraw #nofilter #raw #iwokeuplikethis #quarantinehair #ronahair @ Ditmas Park, Brooklyn https://t.co/behFNJgBvn",New York,36,New York,369660
9,"MAY 30, 2020: DAY 80 #SelfQuarentine #SocialDistancing #AllByMyself #MakingTheBestOfIt #Coronavirus #Covid_19 #Pandemic #May302020 #Day80 #FUCoronavirus @ Hell's Kitchen, Manhattan https://t.co/4JzkYlNik5",New York,36,New York,369660
10,Covid @ Pelham Parkway https://t.co/ls1QzAgnuX,New York,36,New York,369660
11,"@eddiebravo #covid19 #2020 @ Bushwick, Brooklyn https://t.co/C6rYdfsNco",New York,36,New York,369660
12,"Quiet in The City. 

#nyc #newyork #newyorkcity #covid #viaggiosport #freedomtower #nytough @ New York, New York https://t.co/3xcSSw3rCw",New York,36,New York,369660
13,"Pics of #COVID19 #Coronavirus #CoronavirusNYC street art. (@ SoHo in New York, NY) https://t.co/q64AbeifkT",New York,36,New York,369660
14,Corona NY Sat May 30th PM Forecast: TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41,New York,36,New York,369660
15,"#spacex #nasa #coronavirus @ Suffolk County, New York https://t.co/kd8lh94p15",New York,36,New York,369660
16,"My big brother is a fucking legend.
A month ago he beat Covid.
Today he marches through NYC for #justiceforgeorgefloyd 
I am incredibly proud. @ Manhattan, New York https://t.co/vM2WeNWeTn",New York,36,New York,369660
17,"I am just channeling pre-Corona vibes, today! Still #quarantineseason for me! @ Brooklyn, New York https://t.co/2AQdwqCCJU",New York,36,New York,369660
18,#TrailRunning #cancelledrace #covid19 Hardrock 100 cancelled for second-straight year https://t.co/Ozjy3gGVdP @CanadianRunning https://t.co/TGQK9u7AwX,New York,36,New York,369660
19,#chocolateicy @ The Lemon Ice King Of Corona https://t.co/tD8spIh8DX,New York,36,New York,369660
20,"Social distanced ted, liz &amp; twiggy! #covid19 #twiggydognyc #dogsofinstagram @ General Grant National Memorial https://t.co/wWB7jNFgen",New York,36,New York,369660
21,"#clapbecausewecarenyc #clapbecausewecare #queens #covid_19 #covid19 #openthecountry #coronavirus @ Queens, New York https://t.co/82GXAR49YT",New York,36,New York,369660
22,Grabbing some sunshine right quick @ Corona Queens https://t.co/hfq0uYmkz4,New York,36,New York,369660
23,Everyone help me wish my guy @CORONABARBERSHP a HAPPY BIRTHDAY! #coronabarbershopplus #wherehairmeetsstyle #definingstyles @ Corona Barbershop Plus https://t.co/PFVM6QN4Id,New York,36,New York,369660
24,"When you're loved, you know because you find fresh bread on the front porch.  Xoxo #newfielove #covid19 @ The Drive https://t.co/sALRZfpeOg",New York,36,New York,369660
25,"@JDalois @davidmckay415 @NYGovCuomo @GannettAlbany @EMPIREREPORTNY Question is whether coronavirus will cause mail delivery delays to and from voters. On a good day the New Rochelle Post Office has struggled to make good, timely delivery of the mail. Any reason to think ballots will be any different?",New York,36,New York,369660
26,"Gringos Like #coronabeer not #coronavirus #lol #jokeoftheday @ Brooklyn, New York https://t.co/RpcEp19xvS",New York,36,New York,369660
27,"#TompkinsSquarePark #HardTimes for #Homeless in #NewYorkCity #SocialDistance #Covid19
#AkiraRuizPhotographers #ARvision @ Tompkins Square Park https://t.co/GN48RbpeQp",New York,36,New York,369660
28,"Little project during Covid. #gocougs #almamater @ Riverbank, California https://t.co/ey9ERinZ4D",California,5,California,109895
29,"thanks @carolineboyll for taming my covid combover. #haircut #homesalon #scissorskills #beautyschoolguineapig thelanesf @ San Francisco, California https://t.co/a4ByRsiOKX",California,5,California,109895
30,Smile #smile #mask #covid19 #runyoncanyon @ Runyon Canyon Park https://t.co/fJVt5nxB09,California,5,California,109895
31,"COVID has created new costs and opportunities... think this one over please. @ Solvang, California https://t.co/aipiBpiaRl",California,5,California,109895
32,Corona CA Sat May 30th AM Forecast: TODAY Patchy Fog Hi 82 TONIGHT Patchy Fog Lo 55,California,5,California,109895
33,"Starbucks in the time of no dining rooms during the covid-19 lockdown.  They open their dining room at this location on Tuesday to only 10 people at a time. @ Carlsbad, California https://t.co/Ipo4zDAfhG",California,5,California,109895
34,First night out in weeks due to covid19. @firehouseoldsac did a great job of balancing social distance and still providing the great food and service they're known for. Thank you! @ The Firehouse Restaurant https://t.co/bhxwsbiHeU,California,5,California,109895
