,tweet,sentiment,tweet.1,location
0,nearing one hundred thousand muntzman covid19 covid coronavirus stayhome nytimes peace love hope future pandemic one hundred thousand new york new york,0.19318181818181807,"Nearing 100000 
.
.
#muntzman #covid19 #covid #coronavirus #stayhome #nytimes  #peace #love #hope #future #pandemic #100000 @ New York, New York https://t.co/ORmqJxfcuZ",New York
1,teacher portrait series carrie peck teacher special assignment nelson sunset elementary school la puente teach backyard pool coronavirus pandemic in…,0.1773809523809524,Teacher Portrait Series: Carrie Peck is a teacher on special assignment at both Nelson and Sunset Elementary Schools La Puente and teaches from her backyard sometimes from the pool due to the Coronavirus Pandemic in… https://t.co/SN7x8kyjBv,California
2,mariner fan hand signed baseball hof photo card guy edgar martinez bid link bio support seattlechildren fight covid nineteen proceeds donation to…,0.0,@mariners fans get your hands on this signed baseball and HOF photo card from our guy Edgar Martinez. You can go bid on it LINK IN BIO and support @seattlechildren fight COVID-19. All proceeds and donations go to… https://t.co/pSMfD8ivBx,Washington
3,crossing queensborobridge sundayfunday family sundaymass nyc eastriver three hr hike sadness covid19 beauty time bridge modern elegance…,0.15000000000000002,"Crossing the #queensborobridge #sundayfunday w the #family after #sundaymass #nyc #eastriver 3 hr #hike so much #sadness during #covid19 but so much #beauty at the same time. This bridge, without the modern elegance… https://t.co/eG2CODOB8F",New York
4,covid nineteen update queen new york,0.13636363636363635,"COVID-19 update @ Queens, New York https://t.co/89MzG9cz2k",New York
5,soundersfc fan bid size xl sounder jersey signed nicolaslodeiro join sounder support seattlechildren fight covid nineteen proceeds relief effort link in…,0.0,soundersfc fans! Go and bid on the size XL Sounders jersey signed by @nicolaslodeiro ... join the Sounders and support @seattlechildren in the fight against COVID-19. All proceeds go to the relief efforts. LINK IN… https://t.co/2SR6FQR1sM,Washington
6,megan daley 3rd grade teacher stanton elementary school glendora teaching backyard able watch year old daughter christabelle coronavirus pandemic megan said her…,0.225,Megan Daley 3rd grade teacher at Stanton Elementary School in Glendora is teaching from her backyard as she is able to watch her five year old daughter Christabelle during the Coronavirus Pandemic Megan said her… https://t.co/7CLUBK0pGH,California
7,indu dara afandalor two special education teacher stanton elementary school glendora teaching home coronavirus pandemic fontana saturday april twenty-five two thousand and twenty photo keith birmingham…,0.1773809523809524,"Indu Dara Afandalor K-2, Special education teacher at Stanton Elementary School in Glendora teaching from her home due to the Coronavirus Pandemic in Fontana on Saturday, April 25, 2020. (Photo by Keith Birmingham,… https://t.co/BOB3GxX3W0",California
8,susana cardenas teach 92nd street academy watt coronavirus pandemic teaching home girl six year old sophia cardenas left two year old susie cardenas whittier on…,-0.0625,"Susana Cardenas teaches at 92nd Street Academy in Watts and due to the Coronavirus Pandemic is teaching from home with her two girls 6 year-old Sophia Cardenas, left, and 2 year-old Susie Cardenas in Whittier on… https://t.co/tdJewArvpr",California
9,cant book down highly suggest book “ fortitude ” navy seal dan crenshaw passage book relevant covid time “ always separate file mind…,0.2642361111111111,"Can’t put this book down. Highly suggest this book!!! “Fortitude” by Navy Seal Dan Crenshaw. 

One of many passages from the book that are relevant for this Covid time, “always keep separate files in your mind… https://t.co/FbrvPYbrNL",Arizona
10,halfterm we 've curated prescient amp thought provoking piece philosophy wrote covid19 half term two thousand and twenty,0.2444444444444445,This #halfterm we've curated some of the most prescient &amp; thought-provoking pieces of #philosophy we wrote BEFORE #Covid19 - MAY HALF TERM 2020 -   https://t.co/EUmHC24kiQ,New York
11,fitbit studying detect coronavirus symptom up—and help,0.0,Fitbit is studying how to detect coronavirus before symptoms show up—and you can help https://t.co/ikg9HyhWfN,Illinois
12,part2 today day reading coronavirus think people cysticfibrosis transplant chronicillness geneticdisease raredisease spoonie community…,0.25,"Part2: So today, along with every day since first reading of #Coronavirus, I think of the people who are part of our #cysticfibrosis, #transplant, #chronicillness, #geneticdisease, #raredisease, and #spoonie community… https://t.co/bGM2lfhLhe",California
13,williams virtual wedding oldest daughter brandi getting married covid nineteen brandi jake decided cancel traditional wedding planned july three two thousand and twenty virtual wedding…,0.0625,"WILLIAMS’ VIRTUAL WEDDING! 

Our oldest daughter Brandi is getting Married! Due to Covid-19 Brandi and Jake have decided to cancel their traditional wedding planned for July 3, 2020 and go Virtual!!

The wedding… https://t.co/79HIiJEvMV",California
14,traditional memorial day ceremony fort bliss national cemetery change amid covid nineteen pandemic playing tap firing canon speech held ceremony not…,0.0,"The traditional Memorial Day ceremony at Fort Bliss National Cemetery will see some changes amid the COVID-19 pandemic. The playing of taps, firing of canon and speeches will be held in a ceremony that will be not… https://t.co/mLx9IJGBFr",Texas
