,tweet,sentiment,tweet.1,location
0,night covid nineteen entertainment enjoying bear necessity helotes texas,0.5,"Another night of COVID-19 Entertainment. 
Enjoying the Bear Necessities. @ Helotes, Texas https://t.co/2EFnHzgtLm",Texas
1,sigh sign wasnt enough added red tape red tape wasnt enough added yellow tape covid19 halcyon common berkeley ca,0.0,"Sigh. The sign wasn’t enough, so they added the red tape. Now the red tape wasn’t enough, so they added yellow tape. #covid19 (@ Halcyon Commons in Berkeley, CA) https://t.co/YicbyQGBDe https://t.co/JzpDmwblP2",California
2,nature temperamental evolving quickly case eye green covid covid19 coronavirus flattenthecurve socialdistancing vintage cheflove instachef industry cheflife…,0.06666666666666665,"Nature is temperamental - always evolving quickly - in this case, keep your eyes on the green 

#covid #covid19 #coronavirus #flattenthecurve #socialdistancing #vintage #cheflove #instachef #industry #cheflife… https://t.co/TipMWZElmz",Virginia
3,covid nineteen update queen new york,0.13636363636363635,"COVID-19 update @ Queens, New York https://t.co/V1ta5Af08g",New York
4,cant stop cooking veggie carrot broccoli cauliflower zucchini normandieblend garlic vegetable fresh pasta dinner covid nineteen quarantine food foodporn eating astoria new york,-0.125,"I can’t stop cooking. #Veggies #Carrots #Broccoli #Cauliflower #Zucchini #NormandieBlend #Garlic #Vegetables #Fresh #Pasta #Dinner #COVID-19 #Quarantine #Food #FoodPorn #Eating @ Astoria, New York https://t.co/WSKtiGucm4",New York
5,three month ago day trump said away april coronavirus contained trump lie caught one hundred thousand time 25amendmentnow votejoe2020 voteblue2020…,0.2181818181818181,"3 months ago to the day Trump said this will all go away in April. That the Coronavirus has been contained. Well Trump your lies have caught up with you 100,000 times! 
#25AmendmentNow 
#VOTEJOE2020 
#VOTEBLUE2020… https://t.co/IHvcA9XgLD",California
6,covid19 is ringing wildlife peacock roof right bedroom video show huge beautiful bird is branch redwoodtree nature…,0.0,"#covid19 is. Ringing out all the wildlife. This #peacock was on top of my roof, right above my bedroom. The video shows how huge this beautiful bird is. It was in the top branches of a #redwoodtree #nature… https://t.co/EHIe3ugRSA",California
7,carpool denver gt austin hi need drive austin avoid flying covid tell good bit willing help drive one seat offered splitcosts,0.4226190476190476,"#Carpool #Denver -&gt; #Austin Hi
Need to drive to Austin to avoid flying during COVID.

You should tell me a good bit about yourself and be willing to help drive. 1 Seat offered #splitcosts https://t.co/iW0xImVD55",Colorado
8,best day happiness listening giggle day long incredibly grateful day like today covid19 memorialday2020 familytime crab island,0.4390376984126985,Best day! Happiness is listening to giggles all day long. I am so incredibly grateful for days like today!! #covid19 #memorialday2020 #familytime @ Crab Island https://t.co/2GL0yA87B3,Florida
9,went evening search sunflower sunflower blgreen heartgreen heart dawnkincadephotography sunsetphotography yolocounty composition covid19 sunflowerssunflower plantkindness winterscalifornia winter california,0.6625,"I went out this evening in search of sunflowers 🌻 #bl💚💚m #dawnkincadephotography #sunsetphotography #yolocounty #composition #covid19 #sunflowers🌻 #plantkindness #winterscalifornia @ Winters, California https://t.co/U4SHi6lsxb",California
10,police car lightshipping delay covid nineteen police car light product two week late original eta it currently transporting were expecting arrival day patient this…,-0.3277777777777778,"🚨Shipping Delays Due to 
Covid 19. 🚨
-
-
-
-
Our Product is 2 weeks late of the original Eta. It’s currently transporting. We’re Expecting Arrival within the Next Few Days. Please be patient with us during this… https://t.co/w0uNm2ZgPE",Nevada
11,gender based violence covid lockdown nightmare,0.1,"Gender Based Violence, a Covid Lockdown Nightmare  https://t.co/VTGacwznBU",District of Columbia
12,today episode coronavirus cooking diary let talk banana bread excerpt following come pj hamel wrote history banana bread kingarthurflour website …,0.0,"On today’s episode of the Coronavirus Cooking Diaries let’s talk about Banana Bread.

Excerpts of the following comes from PJ Hamel who wrote about the history of Banana Bread on the kingarthurflour website.… https://t.co/M6Ky0ZIpFj",New York
13,coronavirus hit meat plant worker asked speed arcamax publishing try vegetarian,0.5,#Coronavirus hit meat plants just as workers were being asked to speed up | ArcaMax Publishing - try vegetarian  https://t.co/bLMISKhHg2,California
14,dear friend tim started social impact coffee company triple coffee co producer ninety profit it ' small business startup severely impacted covid 've ordered coffee his…,0.0,"Our dear friend Tim has started a social-impact coffee company, Triple Coffee Co. His producers get 90% of the profits. It's a small business startup and was severely impacted by Covid. I've ordered coffee from his… https://t.co/G2FORZmPnS",California
15,looking amazing small business support recovery effort covid nineteen support amp boutique small woman owned business culver city carry woman clothing is…,0.35,"Are you looking for an amazing small business to support their recovery efforts from COVID-19. Support All That &amp; MORE boutique!  We are a small woman owned business in Culver City. 
We carry women’s clothing that is… https://t.co/9a2mtxRnzM",California
16,real estate market hot hot hot home thirty buyer interested six day pre screened covid19 form signed amp private tour safety measure ppe result multiple…,0.0,"The Real Estate market is HOT HOT HOT!!! This home had over 30+ serious buyers interested in the first 6 days ... PRE-SCREENED, COVID19 form signed, &amp; Private Tours with safety measure and PPE. 
Results = Multiple… https://t.co/zY8jvbytRw",California
17,chief police orange county said enforce law need removed replaced removethechief whiteprivilege coronavirus fullerton california,0.14,"The Chief of Police of Orange County said he would not enforce the law. He needs to be removed and replaced. #RemoveTheChief 
#WhitePrivilege #coronavirus @ Fullerton, California https://t.co/1ZpGdb3dRR",California
18,late tinder date 68⁣ avocado plate 38⁣ dancing queen 17⁣ ⁣ favourite restaurant responded covid nineteen pandemic ⁣ ⁣ opened offered bingo night see calls…,0.15054976851851853,"Late for my tinder date ... 68⁣
Avocado on a plate ... 38⁣
Dancing Queen  ...  17⁣
⁣
How has you favourite restaurant responded to the Covid-19 pandemic?⁣
⁣
Have they opened offered Bingo nights (see the calls… https://t.co/Dm9K7vS6Z8",Washington
19,two thousand and twenty day one hundred and forty-seven overcast overcast maygray marinelayer tuesday socialdistancing covid19 venice venicebeach losangeles losangelesgrammers dank dankmedia dankvenice 366photo abc7eyewitness…,-0.05000000000000001,"2020 day 147 - overcast
.
.
.
.
.
#overcast #maygray #marinelayer #tuesday #socialdistancing #covid19 #venice #venicebeach #losangeles #losangelesgrammers #dank #dankmedia #dankvenice #366photo #abc7eyewitness… https://t.co/wkjp6IZY00",California
20,covid symptom power tech billionaire harvest humanity,0.13636363636363635,COVID Symptoms of Power: Tech Billionaires Harvest Humanity https://t.co/XxnoxBwsJn https://t.co/BuOhwe6h0g,California
21,great day state big step getting normalcy right way,0.0,Such a great day for our state. Another big step to getting back to normalcy but doing it the right way. https://t.co/YEpEdF6F57,Nevada
22,police car light forward change restriction guideline covid nineteen pandemic one goal provide safe environment customer employee thank your…,0.48828125,"🚨 As we move forward with the changes in restrictions and guidelines during this Covid-19 pandemic, our #1 goal is to provide a safe environment for our customers as well as our employees.  We thank you for your… https://t.co/2e5aG9nWq9",California
23,post local news coronavirus pandemic monday twenty-five read tuesday ' live update news tip question email atx austin all512,0.15681818181818186,"https://t.co/q1bIRB22rA This post has local news on the coronavirus pandemic from Monday, May 25. Read Tuesday's live updates here . If you have a news tip or question, email us https://t.co/ZzBsp8u383 #atx #austin #all512",Texas
24,quarantine moran lake gnome ready covid nineteen santa cruz ca twenty-six two thousand and twenty covid nineteen santacruz moranlakebeach gnome lepe artistsoninstagram moran lake park,0.5,"Quarantine, Moran Lake Gnome is ready for COVID-19 in Santa Cruz, CA. May 26, 2020. #covid_19 #santacruz #moranlakebeach #gnome #lepe #artistsoninstagram @ Moran Lake Park https://t.co/OCKabo0ma2",California
25,reposted kingfisher collective friday raffle drawing u buy chance win prize little five were beginning light end portion corona…,0.0,Reposted from kingfisher.collective The Friday Raffle drawing is almost upon us. Buy a chance to win one of many prizes for as little as $5. We’re beginning to see the light at the end of this portion of our corona… https://t.co/RI0q3j39GM,Pennsylvania
26,we 'll updating story day tuesday latest local news coronavirus pandemic you ' like roundup atx austin all512,-0.05,https://t.co/q1bIRB22rA We'll be updating this story throughout the day Tuesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/456JtfftZK #atx #austin #all512,Texas
27,la vega strip shoot covid nineteen quarantine shutdown sincity covid19 vegasbabyyy lasvegasstrips mirage treasureislandvegas fashionshowmall gilleys sonya7rii la vega nevada,0.0,"Las Vegas Strip Shoot during COVID-19 Quarantine shutdown.
.
.
#sincity #covid19 #vegasbabyyy #lasvegasstrips #mirage #treasureislandvegas #fashionshowmall #gilleys #sonya7rii @ Las Vegas, Nevada https://t.co/cerYs77LMT",Nevada
28,thetbone2004 corona caused pas on,0.0,@thetbone2004 Corona that caused him to pass on. :/,Oklahoma
29,need harleys pony like this fall forward face paw prints paw prints paw prints good boy sitting hair paw prints paw prints second later swipe left backhand index pointing rightmedium-light skin tone corona california,0.1,"I need to make Harley’s pony like this, otherwise it will fall forward in his face. 
🐾
🐾
🐾
He was such a good boy, sitting still while I did his hair. 
🐾
🐾
Two seconds later...
Swipe left 👉🏼 @ Corona, California https://t.co/7WWGBZ0XhR",California
30,broke covid nineteen shelter place rule hot hot face amp wanted sunset going kill home needed escape moran lake beach santa…,-0.25,"We broke the COVID-19 shelter in place rules! It was too hot 🥵 &amp; we wanted to see the sunset! We are going to kill each other at home, we needed an escape! At Moran Lake beach in Santa… https://t.co/iBZMnT3J0B",California
31,jimmykimmellive mask coronavirus 'it ' selfish ' jimmy kimmel excoriates mask free memorial day weekend partiers,-0.2,#JimmyKimmelLive #Masks #Coronavirus 'It's so selfish': Jimmy Kimmel excoriates mask-free Memorial Day weekend partiers https://t.co/uMNAr9AfMw https://t.co/ELqbMSjNMG,Florida
32,music time covid nineteen,0.1787878787878788,Music In The Time of Covid 19  https://t.co/wFFMaM80oJ,New York
33,we 'll updating story day tuesday latest local news coronavirus pandemic you ' like roundup atx austin all512,0.0,https://t.co/q1bIRB22rA We'll be updating this story throughout the day Tuesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/lmmwm1fYsD #atx #austin #all512,Texas
34,staysafe stayhome coronavirus thankyouhealthcareworkersfolded handsred heart️ thankyounurses boston massachusetts,0.35,"#staysafe ,#stayhome #coronavirus #thankyouhealthcareworkers🙏❤️  #thankyounurses @ Boston, Massachusetts https://t.co/NH2yOVDj1l",Massachusetts
35,lol dialectical behavioral therapy group class helped lot crazy coronavirus pandemic aunt carol say up you 're ' up sioux…,0.0,"LOL! Dialectical Behavioral Therapy group classes have helped me out a lot during this crazy Coronavirus pandemic. My aunt Carol says that you can F up, but you're not F'd up. @ Sioux… https://t.co/QojdlBcvKi",South Dakota
