,tweet,sentiment,tweet.1,location
0,stay alive cover three corona stayalive quarantine covid19 soul guitar coversong heal stayhome stayathome pain donaldtrump black toronto america italy china newyork california saint paul…,-0.033333333333333326,"Stay Alive (Cover) part 3

#corona #stayalive #quarantine #covid19 #soul #guitar #coversong #heal #stayhome #stayathome #pain #donaldtrump #black #toronto #america #italy #china #newyork #california @ Saint Paul,… https://t.co/gXr7TgxeQy",Minnesota
1,family wild goose pizzeriainferno shot live longer covid19 fewer car road maryland nature earth coronavirus flattenthecurve spring wildlife animal…,0.03712121212121212,"The family of wild #geese by @pizzeriainferno may have a shot to live longer during #covid19 due to fewer cars on the road 

#maryland #nature #earth #coronavirus #flattenthecurve #spring #wildlife #animal… https://t.co/H8A5QAAKOo",Maryland
2,donald trump totally mismanaged covid nineteen pandemic called wartime president ran responsibility protecting american life talk result election two thousand and twenty time up …,0.0,Donald Trump totally mismanaged the Covid-19 Pandemic. He called himself a Wartime President an then ran from the responsibility of protecting American lives. All talk and no results... Election 2020 his time is up.… https://t.co/pKp6nsrHiE,District of Columbia
3,wise man said midst tragedy best come through think applies karaoke best karaoke covid keep home covid19…,0.390625,Some wise man once said it is in the midst of tragedy that our best comes through. I think this applies to karaoke. The best karaoke can only when Covid keeps us home #covid19… https://t.co/WAnrcQYQ26,Massachusetts
4,kinda cute smirking facesmirking face im soooooo gon na looseweight covid19 shit looked like sid iceage skullskullskull fml hustling now look like fat business man lookin as ready yo…,0.05,"I was kinda #cute back than 😏😏
Im soooooo gonna #looseweight after this #covid19 shit... I now looked like #sid from #iceage 💀💀💀 
#fml #hustling now... look like those fat business man lookin ass.. #ready to take yo… https://t.co/KP4bHkfRTV",Utah
5,shot gothenburg sweden 🇸🇪 throwback travel wanderlust europe europetravel gothenburg sweden lockdown covid19 gothenburg sweden,0.125,"Some more shots from Gothenburg, Sweden 🇸🇪 #throwback #travel #wanderlust #europe #europetravel #gothenburg #sweden #lockdown #covid19 @ Gothenburg, Sweden https://t.co/9pLXzUg8ny",Pennsylvania
6,finally unwinding crazy busy arizonanorml monthly meeting maricopa county prosecuting attorney candidate forum cincodemayo tacotuesday don ' worry don ' case corona six pack so hi,0.5,"Finally unwinding from our crazy busy @arizonanorml monthly meeting/Maricopa County Prosecuting Attorney candidate forum/#cincodemayo/#tacotuesday.
Don't worry, I don't have a case of Corona, just a 6-pack @ So-Hi https://t.co/5uO0f2sDMV",Arizona
7,corona yes mango jalapeño margarita cincodemayo tacotuesday mexican army defeat napoleon day beat covid19 stayathome…,0.4,"No to #corona. Yes to mango jalapeño #margarita for #cincodemayo and #tacotuesday! If the Mexican army could defeat Napoleon on this day, then we too can beat #COVID19 with #stayathome… https://t.co/jysCw9VlLh",Texas
8,know exactly you sparkleswhite heart quarantinelife socialdistancing coronavirus spongebob patrick backhand index pointing rightmedium skin tonebackhand index pointing leftmedium skin toneslightly smiling face texas,0.125,Be with someone who knows exactly what they have when they have you. ✨🤍#quarantinelife #socialdistancing #coronavirus #spongebob #patrick 👉🏽👈🏽🙂 @ Texas https://t.co/WnZ3s7eoc2,Texas
9,taking tokyoghoul spin —— anime covid19 mask washington,0.42857142857142855,"Taking the #tokyoghoul out for a spin!
——
#anime #covid19  #masks @ Washington D.C. https://t.co/IG3ABNMIWX",District of Columbia
