,tweet,location,Unnamed: 0,Province_State,Confirmed
0,April 21- Hollywood Walk of Fame #ghosttown #covid19 #hollywoodandhighland #walkoffame #noon #saferathome #losangeles @ Hollywood https://t.co/JRHHdkzD3r,California,5,California,52026
1,"When one genetic code meets another...
Encountering the virus
#covid19 @ Genetic Code Screening Room https://t.co/tRbE5XISK7",California,5,California,52026
2,"#RN life
#covid19 
#birthday @ Oakland, California https://t.co/UkkRMhGZKc",California,5,California,52026
3,"Are you prepared?
#covid19 #cybersecurity 
https://t.co/WGcW81XLXb",California,5,California,52026
4,"Be BOLD in your prayers today!God bless, friends!

#UNITE714 #Prayer #PrayerMovement #COVID19 #Coronavirus #twiceadayonevoice #FaithFriday @ Oceanside, California https://t.co/2fHDQ50buw",California,5,California,52026
5,"The rich are getting richer and the poor are being tested for Coronavirus.
Remember to go out and get sunshine folks..
Happy Friday!
#rich #wealth #poor #surpressed #humor #friday #comics @ Los Angeles, California https://t.co/iahss8BitY",California,5,California,52026
6,"Actually, Karen, you're both. The mask isn't for your protection, it's for the protection of others, you self-centered, virus-spewing douche nozzle.  https://t.co/1TOoV2t5Mp",California,5,California,52026
7,An Open Letter on the COVID-19 Crisis to Young Social Science Scholars https://t.co/O3lKNLHGcr #InternationalDebate #Teaching,California,5,California,52026
8,"Starts today... Please stand in solidarity with our brothers and sisters. 
Hold out for as many days as you can.
#MayDay #Support #covid19 #frontline #frontlineworkers @ Los Angeles, California https://t.co/86p9uhUvqs",California,5,California,52026
9,"Thank you Science. You may now resume work on a COVID vaccine for the total losers who haven't had it yet. @ Tehachapi, California https://t.co/WtazzK3FhB",California,5,California,52026
10,Go go gadget lunch time!  #grilledcheese #sf #covid19 #socialdistancing #pinkhelmet @ The American Grilled Cheese Kitchen https://t.co/Yx4Si7htZb,California,5,California,52026
11,"Not letting the Covid Communists stop me from seeing my friends and having a good time.

Don't be afraid to have a good time. :) @ Los Angeles, California https://t.co/KRpUrDbXUH",California,5,California,52026
12,Greeting and Cheering for our fellow nurses today#nurses#firstresponders#dignityhealth#covid19 @ Dignity Health - Community Hospital of San Bernardino https://t.co/mWRxlM8HYH,California,5,California,52026
13,#opencalifornia #protest #cityhall #covid19 @ Los Angeles City Hall https://t.co/rhv4omKaru,California,5,California,52026
14,"#cityattorney #districtattorney #losangeles #covid19 #presser @ Los Angeles County, California https://t.co/7k3AqDreWE",California,5,California,52026
15,#thenewreality #Impossiblewhopper #burgerking #coronavirus #therona #rona2020 #rona #bk #pandemic @ Burger King https://t.co/sRXunwR0eo,California,5,California,52026
16,#thenewreality #coronavirus #therona #pandemic #Impossiblewhopper #bk #burgerking #rona #rona2020 @ Burger King https://t.co/LYoJcmLxey,California,5,California,52026
17,"My neighbors are standing in solidarity against #covid19 by painting a little bit of happiness on our block. #wewillgetthroughthistogether @ Imperial Beach, California https://t.co/DjHgXI07iR",California,5,California,52026
18,"FedEx Driver goes above and beyond.  #coronavirus #humanity #caring #fedex #fedexdriver @ Carmel Valley, San Diego https://t.co/dZaYuy2mAG",California,5,California,52026
19,"A huge #thankyou to co-founders Philip &amp; Eric of @bopomofocafe for stopping by last night to donate over 100 meals to our #COVID19 staff! We also thank the fans of Bopomofo who helped make this possible by donating to your meal drive. We are #allinthistogether!

#appreciationpost https://t.co/kJ8jPSmOVa",California,5,California,52026
20,"I'm at @Shell_us in Corona, CA https://t.co/0pHVQ8Ibic https://t.co/JxGXpQwBoR",California,5,California,52026
21,"My new mask makes me feel #sassy #facemask #covid #therona #facemaskselfie #dayofthedead #sugarskulls #theelliottscloset @ Riverside, California https://t.co/pMCb9eXvFX",California,5,California,52026
