,tweet,location,Confirmed
0,hey tattoo amp bodypiercings memphistntriangular flag shop open tomorrow beaming face with smiling eyes certain procedure follow coronavirus allowed open uphundred points message book next…,Tennessee,18412
1,salon cant now maybe it closed covid19 worry holla girl asiamae braid right summer follow amp dm directly price ・・・ repost…,Tennessee,18412
2,confession time ive buy toilet paper covid shut down buy charmin paper towel bulk dont like running thing like going store on…,Tennessee,18412
3,studio session covid style face with tears of joy not havent loved daily skype facetime cowrites dang feel amazing actually studio track reminds me mark calendar tear-off calendar june 11th …,Tennessee,18412
4,tornado hit march ycap ymca working hard serve family east nashville theyve working hard right covid nineteen crisis glad help support their…,Tennessee,18412
5,coronavirus self quarantine day sixty-four case haven ' noticed love tiktok even learned catchy tune two like go `` carol baskin killed husband wacked him cant convince it…,Tennessee,18412
6,coronavirus racist humboldt county california,California,83752
7,nature reclaims absence nature reclaimed sign covid quarantine losangeles california la silverlake summer summer2020 summernights socal silver lake los angeles,California,83752
8,happy covid nineteen monday woof woof masksforacause burbankca doggy masksforacause wewillsurvive coronavirüsü verdugo woodland glendale,California,83752
9,corona day spring lit son vinnyvanpattens soul passion writing flourished wake four five morning just father do start writing stories…,California,83752
10,ive cutting hair year scissors️ covid microbe holt zoo amp sci fi museum,California,83752
11,finally got orvillepeck covid mask mail today orvillepeck orvillepeckcovidmask covidmask coronavirusmask coronamask los angeles california,California,83752
12,touring client north san francisco marin county covid nineteen looking relocate country view sanfrancisco marin larkspur home country coronavirus bayarea…,California,83752
13,cooking favorite dish new place linguine linguineandclams pasta losangeles actor liemertpark thankful covid19 coronavirus pandemic stayhealthy enjoylife foodie itlalianfood stainlesssteel…,California,83752
14,coronaheightspark shelterinplace sanfrancisco home coyote coyote basking sun right house corona height san francisco,California,83752
15,think need lot space sekulichhomes realtorbec singlemomrealtor covid19 los angeles california,California,83752
16,rainy day monday newportbeach coronadelmar rainyday rainybeachday rainydaysandmondays dailypainter dailypainting pastelpainting sennelierpastels pastel corona del mar california,California,83752
17,smoking gun proving sars cov two engineered virus,California,83752
18,"congratulation team sixteen thousand, five hundred and seven cvspharmacy hitting two thousand usps delivery coronavirus mess one district freedombakery thank yummy lemon lovers…",California,83752
19,finished shooting music video day covid nineteen threw complete lockdown it hard believe two one two month ago feel like year honest watching finished video…,California,83752
20,meaning paint floor wall kathmandu2005 15years finally covid19 gave opportunity new bright clean wall partially open business from…,California,83752
21,“ covid19 log amp change inevitable ” captured zanepettymedia curated thenikstewart wearing thenikstewart • death destruction natural important…,California,83752
22,usgs report m0 eighty-one earthquake 10km sw corona ca five nineteen twenty twelve forty-seven seventeen utc quake,California,83752
23,little sunrise sunrise over mountains covid nineteen time microbe stay safe amp distance face with medical mask usa 🇺🇸 and world globe showing Americas sunrise reflection california usa riseandshine south redlands redlands,California,83752
