,tweet,location,Confirmed
0,covid nineteen update queen new york,New York,393403
1,happy pride city sleep new york inspiration home safe place home friend love work passion wouldnt wan na anywhere…,New York,393403
2,it ' summer that ' fact live covid nineteen world fact pandemic exists that there ' beat amp bbq july four year hopefully time 2020…,New York,393403
3,it going interesting late night talk show respond door open live audience lateshowwithstephencolbert nyc covid19 showbiz ed…,New York,393403
4,nyc nycphotographer covid19 covidwear newnormal walkabout errand city citylife homechef manhattan new york,New York,393403
5,"covid nineteen update home one hundred fifteen 204th st queen ny eleven thousand, four hundred and twenty-three warning️biohazard landlord issue taking showebiohazardwarning️ hra cityfheps 311nyc home base housing connect want apartment queen new york",New York,393403
6,socialdistancing like nine eleven sandy covid nineteen recent painful event nyc forget ran 20k the entirety rockaway beach ' boardwalk sister yesterday the…,New York,393403
7,"covid nineteen update home one hundred fifteen 204th st queen ny eleven thousand, four hundred and twenty-three board screaming taking shower saying home depot giving advice hra cityfheps 311nyc home base housing connect want apartment…",New York,393403
8,"covid nineteen update home one hundred fifteen 204th st queen ny eleven thousand, four hundred and twenty-three landlord screaming taking shower saying home depot giving advice hra cityfheps 311nyc home base housing connect want own…",New York,393403
9,coronavirus ' genetics changing much bodes vaccine shot health news npr,New York,393403
10,corona ny mon jun 29th forecast today cloudy hi forty-five tonight partly cloudy lo thirty-one,New York,393403
11,plan 4th july enjoy drink silent disco practicing social distancing july4th astoria queen nightlife silentdisco silentparty katch astoria,New York,393403
12,four month covid manhattan escape hatched opened go into nature quiet water mattituck new york,New York,393403
13,william mccullough 3rd ‘ today beautiful day newyork city usa inspite closed coronavirus king ace spade king spade bebelia habibi 351…,New York,393403
14,william mccullough 3rd ‘ today beautiful day newyork city usa inspite closed coronavirus king ace spade king spade bebelia habibi 351…,New York,393403
15,william mccullough 3rd ‘ today beautiful day newyork city usa inspite closed coronavirus king ace spade king spade bebelia habibi 351…,New York,393403
16,monday got feeling like weekend summer boxersnyc boxershk terrace drink instafun instagood enjoy life love newyorkcity newyork manhattan phase2 new normal social distancing…,New York,393403
17,let ' pray folded handsdark skin tone,New York,393403
18,virus protest changed fifty year celebration pride lgbtq pandemic quiet event marked 50th anniversary prideparade counter parade drew vocal group …,New York,393403
19,order online hallmark com pick store free shipping available reserve entire shop loved one food refreshment provided anti covid nineteen kit all…,New York,393403
20,covid nineteen test cv pharmacy cv extra east northport ny,New York,393403
21,order online hallmark com pick store free shipping available reserve entire shop loved one food refreshment provided anti covid nineteen kit all…,New York,393403
22,order online hallmark com pick store free shipping available reserve entire shop loved one food refreshment provided anti covid nineteen kit all…,New York,393403
23,order online hallmark com pick store free shipping available reserve entire shop loved one food refreshment provided anti covid nineteen kit all…,New York,393403
24,week bake sourdough flaxseed gappoetbakes gappoetpix gappoetsundayinthekitchen gappoetsundayathome poetshappydance sourdough kingarthurflour covid19 keepmakingart westcott nation,New York,393403
25,‘ work home tip – office required latenightparent,New York,393403
26,finish line november nycmarathon covid year ‘ race canceled nyrr abc7ny beback2021 fitness tricky pandemic gym race how…,New York,393403
27,getting outdoors canceled listening music canceled reading canceled laughing canceled hope canceled let embrace have socialdistancing blacklivesmatter timessquare…,New York,393403
28,who ready tomorrow party popperperson raising handmedium skin tone‍female sign️weve praying keeping faith grateful strong conquer together flexed bicepsmedium-dark skin tone schedule appointment sure read covid nineteen policy …,New York,393403
29,celebrating pride time protest pandemic 50th anniversary pride parade city wa pandemic subdued affair news en,New York,393403
30,quick life update recently started new full time job working app citizen new york city wont getting rid amid pandemic astoria,New York,393403
31,"friend texas tested coronavirus one hundred and ninety-nine other six thousand, four hundred and eight it example unpredictable way health price vary patient receive identical care vía nytimes",New York,393403
32,seven tip networking pandemic,New York,393403
33,hug pandemic thing miss pre pandemic life hugging list asked scientist study airborne virus teach safest way hug vía nytimes,New York,393403
34,celebrate father ' day budget coronavirus outbreak best father day gift personal priceless sense word vía nytimes,New York,393403
35,work home successfully coronavirus trying productive home tip u including boss vía nytimes,New York,393403
36,celebrating pandemic pivot,New York,393403
37,"data includes forty-four new positive coronavirus covid nineteen case bringing district overall positive case total ten thousand, two hundred and ninety-two additional covid nineteen related death pr coronavirus data june twenty-eight two thousand and twenty",New York,393403
38,mask kissing ‘ little kinky dating sex pandemic new york city public health official frank new advice people looking companionship physical intimacy pandemic vía nytimes,New York,393403
39,beautiful client wanted covid nineteen break color haircutstar-struckbeaming face with smiling eyes shut including hair three monthsface screaming in fear it ' time sexy again • • • nychaircut love brunette haircut summer new…,New York,393403
40,lockdown simon amp nyc summer fancy food show biggest speciality food trade world highlight story new blog post soon taste2taste…,New York,393403
41,“ out drink ” look like u dogtrainerslife dogtrainersdog brooklyn walkingthedog summer hot socialdistancing neighborhood covid nineteen brooklyn new york,New York,393403
42,month protest new york whats next march vigil rally settled city daily life disrupted pandemic vía nytimes,New York,393403
43,ready sell here refresh home lockdown number improvement — large small — waiting home market vía nytimes,New York,393403
44,pandemic stressing body new way tingling foot digestive trouble skin issue caused stress life change coronavirus brought vía nytimes,New York,393403
45,kid care social distancing social distancing hard — especially young way child care wearing mask avoiding germ vía nytimes,New York,393403
46,sure seeing seeing covid nineteen rate usa rising truly scary rate thing know sure there ' easy way help that ' wearadamnmask…,New York,393403
47,long strange trip it swear beard bandana mask washyourhands covid19 beard beardselfie beardgang beardvillain gratefuldead brentwood new york,New York,393403
48,italian soccer fractious chorus try new tune cooperation serie a president paolo dal pino walked crisis took job january month later see pandemic opportunity remake league vía nytimes,New York,393403
49,covid nineteen update mask lexington avenue–63rd street,New York,393403
50,feel rite thriving pandemic store increased sale thirteen year twenty increase year before thirty-three increase revenue twenty-four month distributor and stockholder happy,New York,393403
51,daunting huge tent mount sinai testing people covid got morning hospital saying tested negative stop self quarantine um yea right …,New York,393403
52,case covid inserted shes waiting three month insert cried saw mirror smilemakeover nycsmiles smilesofny newyorksmileinstitute drdeansmiles smiles4ever new york…,New York,393403
53,covid nineteen update new york new york,New York,393403
54,home in bloom homeiswhereyouparkit blooming socialdistancing harlem harlem,New York,393403
55,social distancing surf beach 90th st rockaway beach,New York,393403
56,case started lockdown fine temporary crown dont use cheap cement rolling on the floor laughing finished case week reopened vipservice dentalimplants…,New York,393403
57,doesheloveme onekiss justysse tooadorableforwords checkthisout voicelessons quarantine voicecoach singing music singer livemusic family inspired musiclessons vocal risingnewstar inspiration…,New York,393403
58,village patchogue post covid village closed east west main street dining visitor enjoying outside dining packed round pushpinlocation village patchogue…,New York,393403
59,paige leigh09 nail ddlovato iloveme red heart like jedi checkthisout voicelessons quarantine voicecoach singing music singer livemusic family inspired musiclessons vocal risingnewstar inspiration…,New York,393403
60,magg giamo ainttoproudtobeg allthatandmore letshearit maggiegiamoart knocksitoutofthepark one checkthisout voicelessons quarantine voicecoach singing music singer…,New York,393403
61,week ago privilege speaking esteemed panel worldenvironmentday talk push sustainability climateaction time covid19 look my…,New York,393403
62,strength development essential off season thank covid nineteen nephew plenty time work strengthdevelopment strengthtraining…,New York,393403
63,planning summer backyard wedding wed love help best given circumstance direct message inquiry wedding summerwedding covid19 new york new york,New York,393403
64,time public transport time manhattan one hundred day “ mask required ” sign bus social distancing marker subway platform sign time seeing r46 cars…,New York,393403
65,wearing mask social distancing inside thanks comic comicbooks buffalo queen city bookstore,New York,393403
66,probably doesn ' hurt wear mask face with medical mask expert recommend politician mandate wearing mask pandemic public space don ' think it ' bad thing mask help arrest spread,New York,393403
67,live coronavirus update case death worldwide toll continuing rise ten million confirmed case vice president mike penny point wearing face mask texas weekend encouraging practice vía nytimes,New York,393403
68,sad city empty coronavirus corona virus isolation covid19 emptystreets emptynyc nycshutdown quarantine quarantinelife staysafe covid nineteen stayhome quedateencasa staypositive…,New York,393403
69,contain childrens clutter working home pandemic stressful having constantly pick child here avoid it vía nytimes,New York,393403
70,soo started new job today nearly four five year previous company time change didnt know expect looking starting new job covid thoroughly impressed…,New York,393403
71,page public `` this her '' yea bitch ' pretty them person tipping hand‍female sign️person tipping hand‍female sign️person tipping hand‍female sign️slightly smiling faceupside-down faceslightly smiling faceupside-down faceface with tears of joyface with tears of joyface with tears of joy braid beckydartist86 braid braidstyles happymonday tagsomeone tagafriend mondayvibes quarantine new…,New York,393403
72,im day bloomsnblossoms too friendsofinstagram pawsome pupstars community neighborhood plantlife walkingthedog brooklyn covid nineteen brooklyn new york,New York,393403
73,corona ny mon jun 29th pm forecast tonight partly cloudy lo thirty-one saturday sunny hi forty-one,New York,393403
74,coronavirus changing digital etiquette were watching norm technology evolve real time here up vía nytimes,New York,393403
75,share backyard pool safely pandemic invite friend safe swim ahead hog pool float vía nytimes,New York,393403
76,saving covid blonde balayage time smiling face with heart-eyes sylk spa amp salon,New York,393403
77,dozen pound garbage pick flushing meadow corona park developing culture respecting park keeping condition par nyc long term…,New York,393403
78,house vote limit health cost drug maker add price tag virus treatment democratic measure cap insurance cost grant government power negotiate drug cost coronavirus pandemic renews concerns… vía nytimes,New York,393403
79,time start quarantine project zoom workflow team optimism covid19 two thousand and twenty comedy funny pnandfriends pnisawesome episode `` pn amp friend the quarantine year pt one '' amp to…,New York,393403
80,getting excited welcome diamond week tomorrow releasing updated covid nineteen pca protocol familiarize athlete returning gym looking for…,New York,393403
81,lenoir county report 11th death covid nineteen monday,New York,393403
82,repost 00pn00 • • • • • • time start quarantine project zoom workflow team optimism covid19 two thousand and twenty comedy funny pnandfriends pnisawesome episode `` pn amp friend the quarantine years…,New York,393403
83,virus walk bar … community open up it increasingly clear indoor bar scene uniquely suited transmission covid nineteen vía nytimes,New York,393403
84,one three woman worldwide experienced form physical sexual violence life covid nineteen crisis woman girl risk gender based violence need end …,New York,393403
85,let talk q2 quick second april 8th got laid told job security middle pandemic hopefully lifetime experience once however lost job…,New York,393403
86,anderson paak ' `` lockdown '' examines current movement can ' let,New York,393403
87,insanely disgusting pandemic worsens pollution bay ocean throw garbage belongs remember food from pollution facemask…,New York,393403
88,stayhome balconygarden storm better paying therapy covid nineteen amp banned berlin travel brooklyn new york,New York,393403
89,covid nineteen update need maintenance backed drain gristedes supermarket fifty-nine,New York,393403
90,wrong place wrong time luckily he covid nineteen negative brooklyn new york,New York,393403
91,today mask courtesy fifirong weve collaborating year it best wearamask lockdown studiolife newyork hell ' kitchen,New York,393403
92,impact covid nineteen nonprofit sector npscg,New York,393403
93,coronavirus protest changed fifty year celebration pride lgbtq pandemic quiet event marked 50th anniversary prideparade counter parade drew vocal…,New York,393403
94,said yasssss raising hands ravi chu await wedding two thousand and twenty-one pandemic mess over obviously engagement photo lol annoy soon im able to face with tears of joy…,New York,393403
95,huge thank gbenga akinnagbe ' liberated people covid courage work bedford stuyvesant restoration census team assisting distribution face mask across…,New York,393403
96,`` uummm 'cuse si that ' 6feetapart socialdistancing `` lucathefrenchie tillyswalks dogwalker nycdogwalker dog dog dogsofinstagram instadog canine mansbestfriend itsadogslife w42st…,New York,393403
97,season four episode forty-eight testing covid nineteen positive breakup,New York,393403
98,nation small business facing unprecedented economic disruption challenge coronavirus small business owner like rosa owner motthavenbar kept door open…,New York,393403
99,flu virus 'pandemic potential ' china bbc news,New York,393403
100,read coronavirus study science paper published scientific research like piece writing peculiar literary genre vía nytimes,New York,393403
101,mom medicine keeping eye elder quarantine technology help family monitor health safety older people kept family coronavirus vía nytimes,New York,393403
