,tweet,location,Confirmed
0,want season ten finale right thewalkingdead twd twdfamily hopefully coronavirus covid covid19 covid nineteen coronavirusoutbreakwarning️ pass soon finish air it my…,Michigan,57397
1,covid nineteen injustice riot more tthe midst today gave one thousand box food clowned little two min music church lot stay safe ccod gregdavis detroit michigan,Michigan,57397
2,live pandemic senior conversation high school senior coronavirus pandemic affected outlook life apple spotify stitcher google podcasts listen …,Michigan,57397
3,' sure crazy time hope pass soon sad but relieved faceheart suit️ georgefloyd blacklivesmatter minneapolis minnesota chicago chitown illinois puremichigan michigan detroit coronavirus…,Michigan,57397
4,like that damn cat back face with tears of joyface with tears of joyface with tears of joyface with tears of joyface with tears of joy covid19 garden city michigan,Michigan,57397
5,bbrugged showing way great workout stay shape quarantine boxing gloveflexed bicepsmedium skin toneperson lifting weightsmedium skin tone‍male sign️hundred points covid19 quarantinelife crossfitlife crossfitfamily crossfitlovers crossfitlove crossfitgames…,California,111951
6,thing remember ko high voltage️sparkleshigh voltage️oncoming fistmedium skin tonehigh voltage️sparkleshigh voltage️ ╱╲🇨︎╱╲🇧︎ georgefloyd blacklivesmatter acab justiceforgeorgefloyd restinpower fightracism stopracism humanrights usa equalityforall coronavirus lockdown…,California,111951
7,graduation covid nineteen interesting least proud girl lily cooper photo tomorrow collect all it lil love you graduation capred heart️party popper…,California,111951
8,coronavirus life we 've going deep cocktail game spiced honey syrup key ingredient amber rush drink delicious stiff so…,California,111951
9,so society really went panicking hating covid nineteen flaunting mask protect middle nowhere yall got bored covid nineteen people hating…,California,111951
10,smoke amp helicopter yard good news hadnt thought coronavirus hour rolling on the floor laughing pray peace fairfaxdistrict laburning britsinla🇬🇧 west hollywood california,California,111951
11,dont sad bear crying facecrying facehugging facehugging face whereisthelove love peace nofighting loveoneanother unity united teddybear coronavirus covid19 losangeles longbeach thebesch long beach california,California,111951
12,scary time live trying deal coronavirus losangelesriots,California,111951
13,gucci1017 lilbaby one smash track hot1079atl “ both side firefirefirefirefirefirefirefirehundred points rocket heat fact holiday inn express amp suite corona,California,111951
14,covid19 losangeles quarantine georgefloyd blacklivesmatter protest la curfew lockdown becareful staysafe los angeles hollywood california,California,111951
15,feeling high georgefloyd lariots losangeles covid19 curfew lockdown distopian los angeles california,California,111951
16,georgefloyd different type hashtag all coronavirus longer war los angeles california,California,111951
17,atm there covid nineteen lockdown riot around freeway blockage looting curfew los angeles california dinner delivered scenesinthecityonline los angeles california,California,111951
18,news protesting riot amp looting covid nineteen news update second wave coming ready ready city county san francisco government,California,111951
19,dont miss out watch global film fest thirty-one 5pm pst on youtube produced foster youth foster care currently affected challenge covid nineteen dont want miss this…,California,111951
20,new design store coronavirus covid19us viruscorona coronabeer coronabeervirus beerbods cerveza cervezaartesanal covid19italia womensday2020…,California,111951
21,word pray city pray world broken heartfolded handslight skin tone • • • • pray la violence looting corona staysafe alllivesmatter love peace brentwood los angeles,California,111951
22,corona ca sun 31st forecast today partly cloudy hi eighty-six tonight partly cloudy lo fifty-six,California,111951
23,congratulation bobanddoug apparently picked pretty good time leave earth covid19 rioting looting murderhornets spacex falcon9 nasa astronaut earth,California,111951
24,week finally space pursuing nation ' destiny people taking advantage situation pillage covid19 apparently local…,California,111951
25,hasnt said nonblack people complicit white continued oppression black people anti blackness insidious covid nineteen an…,California,111951
26,covid suck drive in back la find way driveinmovie drivein driveintheater driveinmovies driveincinema rodeum sunset sunset sunsetphotography california flywithme baseballgame…,California,111951
27,good hike yesterday good friend dana thank dana frontline fight coronavirus folded handsflexed bicepsthumbs upmedium-light skin tone hike husky blueeyes friend la california reggae…,California,111951
28,hey whats yall know family reopening barber shop service salon starting june 1st contact need help getting setup appointment covid nineteen we…,California,111951
29,sad friend laeyeworks got hit amp cleared melroseave night small rainbow company hit hard coronavirus community eyewear sponsor globe showing Europe-Africa…,California,111951
30,covid19 day timeless know day time is we 're working playing eating sleeping home appointment need tracked zoom video communications…,California,111951
31,fun oil painting wood duranie101 jamestextattoos thanks support craaaaaazy time covid nineteen terryribera terryribera terryribera remingtontattoo remington tattoo parlor,California,111951
32,sunday open noon 10pm police car lightwe strictly enforcing current kern county covid nineteen guideline thirty-three case beer fifty case hard seltzer two crowler fill four growler…,California,111951
33,were aaalliivvveee guy join talk living near chaos job entertainment amp law school today 3pm pst amp 6pm est 15minuteswithannetherese pandemic covid19 riots…,California,111951
34,amp science versus corona initiative news,California,111951
35,day77 mychronicles globalpandemic2020 covid19 georgefloydriots kobedeath amp start two thousand and twenty newdecade time loss word sunrise sunset 5th amp 6th day…,California,111951
