,tweet,location,Unnamed: 0,Province_State,Confirmed
0,"#Repost from daphneposh by multisave_app
•••
Ask any oncologist and they’ll tell you the secret to beating cancer is just never to get screened for it.😵😵😵💀💀💀💯💯💯
.
He is such a fucking moron!!

#covid19 #staysafe… https://t.co/0nO5irc7bR",Idaho,16,Idaho,2351
1,Corona &amp; tornado. What a year to graduate! https://t.co/4nNH9N7j7o https://t.co/wSdIg1ZEGY,Idaho,16,Idaho,2351
2,"COVID-19 update @ Queens, New York https://t.co/t90Z5fwHJf",New York,36,New York,345813
3,"Tune in to #EviMusic on #YouTube New music coming soon 🎵 🔥 
.
.
.
.
.
#HipHop #HipHopArtist #Brooklyn #BrooklynArtist #Queens #NYC #NYCArtist #Power151 #Hot97 #RollinLoud #2020 #Coronavirus #BARS #Russ #Jayz… https://t.co/EtELDLxfM1",New York,36,New York,345813
4,"Posted withregram • @industrykilla “World Premiere” The Epicenter 😷😷
1. Covid 19 (The introduction)
2. Afraid to die (Fear, the information phase)
3. 4 walls - (Quarantine, lockdown,… https://t.co/TQMs6dhyXK",New York,36,New York,345813
5,"Posted withregram • @industrykilla “World Premiere” The Epicenter 😷😷
1. Covid 19 (The introduction)
2. Afraid to die (Fear, the information phase)
3. 4 walls - (Quarantine, lockdown,… https://t.co/tUHvF0WwKv",New York,36,New York,345813
6,"Nouvelle Note ""The Politics behind Covid-19""  https://t.co/Z6HDfMgcTS",New York,36,New York,345813
7,"You’re more likely to act yourself into feeling than feeling yourself into action.
.
.
.
#newyork #newyorker #newyorkcity #nyc #newyorklife #cityscape #cityview #coronavirus #corona #virus #isolation #COVID19… https://t.co/WnMjri4KsA",New York,36,New York,345813
8,#myreeftank #reeftank #tanklife #saltwateraquarium #streetznmusiqradio #tmfats #dj4life #clownfish #newhobby #coronavirus #inspiration the cycle has started and is moving along well. Currently looking into the… https://t.co/GDa9FgfLpj,New York,36,New York,345813
9,"“Some How, Some Way;
We Going Make Out of This Life.” The Blueprint 2.1 - Lyrics by Jay Z
#BeGoodAtLife #Covid19 @ E. Mark Lewis, Financial Services Professional - New York Life Ins. Co. https://t.co/gBqZu1XzOO",New York,36,New York,345813
10,"Another weekend coming up and we still have room for a couple deliveries! Get our new release Loki’s Lure delivered to you!

#freedelivery #mead #covid19 #capitaldistrict @ Helderberg Meadworks https://t.co/97eWm1H63U",New York,36,New York,345813
