,tweet,location,Confirmed
0,loving frm baby teddybears teddy bear teddy bear lol toofunny toocute juliagallardo juliagallardo ‘ ‘ ‘ ‘ ‘ ‘ ‘ ‘ quarantinelife covid19 coronavirus lockdown teddybears fighting me…,New Jersey,151586
1,loving frm baby teddybears teddy bear teddy bear lol toofunny toocute juliagallardo juliagallardo ‘ ‘ ‘ ‘ ‘ ‘ ‘ ‘ quarantinelife covid19 coronavirus lockdown teddybears fighting me…,New Jersey,151586
2,loving frm baby teddybears teddy bear teddy bear lol toofunny toocute juliagallardo juliagallardo ‘ ‘ ‘ ‘ ‘ ‘ ‘ ‘ quarantinelife covid19 coronavirus lockdown…,New Jersey,151586
3,"19th one thousand, one hundred and sixteen covid19 case fourteen thousand, six hundred and thirteen test one hundred and forty-eight death nj according kff new jersey",New Jersey,151586
4,coronavirus covid19 created global scale negative direct indirect result however time quarantine create positive present future higher time ahead …,New Jersey,151586
5,morning walk archie two havenshomestead covid19 quarantinewalksforsanity quarantine2020face with medical mask naturewalks herbertsville new jersey,New Jersey,151586
6,good morning current coronavirus covid nineteen outbreak township ocean historical museum closed currently closed saturday june six two thousand and twenty continue check date changed,New Jersey,151586
7,covid nineteen health crisis brought concern suffering many unexpected heartwarming story surfaced story took place theihanj sisterhood …,New Jersey,151586
8,mind time philmurphynj cuomo ‘ the party science tell wear mask reopenamerica reopennj covid newjersey newyork,New Jersey,151586
9,bloomfield pulse condolence family essex county coronavirus case updated thursday fourteen two thousand and twenty • social distancing hand hygiene step prevent infection followed all…,New Jersey,151586
10,1st day curbside pick gsplaza ang corsetto vanillaprinc3ss gucci item asap safe covid free manner thanks guy covid19 cant stop drip drop folded handsmedium-dark skin tone gucci curbsidepickup…,New Jersey,151586
11,smile pandemic beaming face with smiling eyes nike nikerunning nikerunclub pandemic covid19 photoshoot clifton new jersey,New Jersey,151586
12,missing friend kaylaahemmingg kayla hope staying safe coronavirus wayne new jersey,New Jersey,151586
13,important covid nineteen forbearance update good news fairwaymortgage fairwaynation mortgage homeloans financeandeconomy ken goffstein mortgage lender,New Jersey,151586
14,resilientems like acknowledge emsweek em emt medic em thanklessprofession work hard sure medically taken care of covid19 stretched emssystem…,New Jersey,151586
15,mr mark tap private looking great star-struckstar-struck couldnt ask better day zany facezany face tap private lesson class look looking great better day betterdays bpa stayhome staysafe stayhealthy covid19 covid…,New Jersey,151586
16,visit document oem belmarnj covid19 belmar new jersey,New Jersey,151586
17,custom sample mask in yay nay face with medical mask feeing these jacquies place mask salon southjerseysalons marltonnj southjersey moorestownnj mtlaurelnj cherryhillnj covid19 newnorm shutin 2020…,New Jersey,151586
18,chanel inspired cotton mask fifty-five message order designermasks facemask fabricmask covid19 chanel polished nail salon,Oklahoma,5680
19,margaritaville smoothmoon strawberry banana apple cinnamon spicey corona killer sanitizer okmulgee oklahoma,Oklahoma,5680
20,guy house done crazy process craziness work detail suspense excitement wait here covid nineteen watching dreams…,Oklahoma,5680
21,grocery shopping today two thousand and twenty aidenkai covid19 socialdistancing greer ' cash saver,Alabama,13288
22,dont tell truth it poor rich live poorrich loveyourself love covid19 pandemic2020 coronavirus art artistsoninstagram blackart blackartists obama obamacare…,Alabama,13288
23,remember direct line covıd19 corona churchstreeteast downtownmobile mobilealabama downtownmobileal ukulele ukulelecover ukulelecovers banjolele banjolelecover bowlerhat eatout…,Alabama,13288
24,congratulation client sale beautiful home waterford able navigate unknown covid nineteen market property sold sixty-seven day price square foot community big…,Alabama,13288
25,quarantined time quarantined covid19 puzzle took9days pittsburghpenguins ilovehockey imisshockey penguin pensfoundation pittsburgh pennsylvania,Pennsylvania,69252
26,wondering thing going montco saac covid nineteen montco saac ' executive director whitney lingle loop montgomery county pennsylvania,Pennsylvania,69252
27,happy ninety-six birthday mom year covid birthday mom ninety-six covid blue bell pennsylvania,Pennsylvania,69252
28,aint truth toosoon covid19 coronavirus catsofinstagram catsareassholes istillloveyou catlady crazycatlady kittygram erie eriepa honest2goodness thanks2missy erie pennsylvania,Pennsylvania,69252
29,today rednosedayusa donate now red circle unlock digital red nose ripple effect covid nineteen vulnerable child poverty devastating red heart️ red nose day ensures donation need is…,Pennsylvania,69252
30,axewe split dinner sabrinascafe brave soul lankenau medical center emergency dept hero frontlines covid19 phillymedicalworkers bagel thanks rachael1216 picking up lankenau…,Pennsylvania,69252
31,look flower walking dead fan friend reference cheflife chefsofinstagram coronavirus steam pub,Pennsylvania,69252
