,tweet,sentiment,tweet.1,location
0,lockdown day one hundred and four invited long island small gathering big nature best nice takeout im having second party room …,0.21666666666666665,Lockdown day 104: invited to Long Island. Small gathering in big nature is the best! They were so nice to give me a takeout and now I’m having a second party in my room.… https://t.co/izbkJ567tD,New York
1,good mask practice social distancing —————— covid19 coronavirus wearamask socialdistancing los angeles california,-0.15833333333333333,"Not good.
-
Where a mask. 
-
Practice social distancing.
——————
#COVID19 #coronavirus #wearamask #socialdistancing @ Los Angeles, California https://t.co/pskXGJ1HyU",California
2,brilliant example color red helenspark neighbor houstonperennialgarden evening dailywalk flattenthecurve itsbetteroutside motherdaughtertime houston texas,0.45,"We found brilliant examples of the color red in both helenspark and our neighbor’s houstonperennialgarden on this evening’s #dailywalk.  #flattenthecurve #itsbetteroutside #motherdaughtertime @ Houston, Texas https://t.co/1Gu6BHTasz",Texas
3,spent day social distancing sierra friend nearly one thousand climb nine thousand elevation killed me damn view worth it smiling face with heart-eyes frog lake winnemucca lake carson pas,0.026666666666666658,"Spent the day social distancing in the Sierra with friends. The nearly 1,000’ climb to  9,000’ elevation almost killed me, but damn, these views are always worth it. 😍 @ Frog Lake and Winnemucca Lake Carson Pass https://t.co/MTrbSGnYVW",California
4,travel covid nineteen travel restriction country,0.0,Can I travel? Covid-19 travel restrictions in each country  https://t.co/aPqqE75m1r,Washington
5,know corona end pls help monday newweek love boston massachusetts,0.0,"Do you know When #corona Will #end pls help ??
.
.
.
.
.
.
.Monday #newweek #love. @ Boston, Massachusetts https://t.co/ECTaG4HVQl",Massachusetts
6,july 5th collisionfirecracker shenanigan camera with flash moonlit full moonwater wavestroll july4th july5th firework beach beachlife southcarolina covid19 covidhotspot pictureoftheday picoftheday coolshots photography night nightphotography…,0.21944444444444444,"July 5th 💥🧨 Shenanigans 📸 on a Moonlit 🌕🌊Stroll
-
-
#july4th #july5th #fireworks #beach #beachlife #southcarolina #covid19 #covidhotspot #pictureoftheday #picoftheday #coolshots #photography #night #nightphotography… https://t.co/FkHRQfIdnV",South Carolina
7,broadway actor nick cordero dead forty-one coronavirus broadway actor battle coronavirus followed closely wife chronicled experience social medium vía nytimes,0.0,Broadway Actor Nick Cordero Dead at 41 of Coronavirus: The Broadway actor’s battle with the coronavirus was followed closely by many as his wife chronicled his experience on social media. https://t.co/Cx1kyatffl (vía NYtimes) https://t.co/2sZtAsYUvP,New York
8,uber buy postmates two sixty-five billion ride hailing company core business struggled pandemic betting growth uber eats division vía nytimes,0.1111111111111111,"Uber to Buy Postmates for $2.65 Billion: The ride-hailing company’s core business has struggled in the pandemic, and it is betting on growth of its Uber Eats division. https://t.co/6Nrd4faDBX (vía NYtimes) https://t.co/qQEjPYIFnc",New York
9,july birthday celebrated everyday especially covid amp cancer brain pandemic2020so melanieannparks amp folded handsparty popperpeople with bunny ears twinsisters cake everyday gratefulheart blessedbeyondmeasure…,0.3181818181818182,July birthdays should be celebrated everyday especially during COVID &amp; cancer 🧠 #pandemic2020so melanieannparks &amp; I are doing just that 🙏🎉👯#twinsisters #cake everyday #gratefulheart #blessedbeyondmeasure… https://t.co/RYcViJ0J06,California
10,robert van scoyoc six walk outfield los angeles dodger summer camp workout preparation two thousand and twenty season coronavirus pandemic los angeles friday july three two thousand and twenty photo by…,-0.012500000000000013,"Robert Van Scoyoc #6 walks the outfield during the Los Angeles Dodgers first summer camp workout in preparation for the 2020 season due to the Coronavirus Pandemic in Los Angeles on Friday, July 3, 2020. (Photo by… https://t.co/U9hmocqKzo",California
11,"pilot gabe lopez flying sunflower yellow one thousand, nine hundred and forty stearman fly rose bowl father world war ii veteran ninety-six year old edward lopez 94th virtual americafest coronavirus pandemic…",0.4,"Pilot Gabe Lopez flying a Sunflower-yellow 1940 Stearman flies over the Rose Bowl with his father and World War II veteran, 96 year-old Edward Lopez during the 94th Virtual AmericaFest due to the Coronavirus Pandemic… https://t.co/QiIY2DPcki",California
12,social distancing face with medical mask bransoncognac lecheminduroi new club,0.0,Social Distancing 😷 #BransonCognac #Lecheminduroi @ The New CLUB O https://t.co/EGKszfrtDW,Illinois
13,parent jkvodesign jbvo2 went tonight rjs pub hometown rochester rochesterhills michigan puremichigan open following coronavirus covid19 covid nineteen coronavirusoutbreakwarning️…,0.15833333333333333,My parents jkvodesign jbvo2 went tonight! rjs_pub in my hometown of #rochester #rochesterhills #michigan #puremichigan is open again following this whole #CoronaVirus #covid19 #covid_19 #coronavirusoutbreak⚠️… https://t.co/rinpZZs9ir,Michigan
14,shuddering early time pandemic process vulnerability breaking hasnt helped matter cant pick five pound got plot the…,0.115625,I have been shuddering the early part of the time of the pandemic process because of my vulnerabilities.   Breaking my back hasn’t helped matters where I can’t pick up over 5 pounds.  I got behind at the plot at the… https://t.co/xC8eGL0KpJ,Texas
15,six twenty-seven finally popped question ring pandemic started scheming planning two thousand and nineteen everything…,0.75,On 6/27 I finally popped the question. I had the ring since before the pandemic started and I have been scheming and planning how and when I should do this since 2019. With everything… https://t.co/rJkCfWATNS,California
16,blendjet blendeverywhere cant awesome blend2go funtravel ecofriendly super healthy gadget get quarantine covid19 day love postworkout detoxpower amp …,0.0,@blendjet #blendeverywhere we can’t get enough of this awesome #blend2go #funtravel #ecofriendly super healthy gadget that gets us through the #quarantine #covid19 days! We love your #postworkout #detoxpower &amp;… https://t.co/2VJeLdOF1e,California
17,feb may two thousand and twenty 35mm film frames ny 35mm analogphotography photography analog mood nyc brooklyn memory covid19 newyork camera nowadays music artlovers artlife artoftheday creative arte new york new york,-0.125,"Feb-May 2020
35mm 🎞
NY 
.
.
.
.
#35mm #analogphotography #photography #analog #mood #nyc  #brooklyn #memories #covid19 #newyork #📷 #nowadays #music #artlovers #artlife #artoftheday #creative #arte @ New York, New York https://t.co/ZIozvMAD5f",New York
18,having drink daughter shift work clinking glasses new outfit from freestyleclothingexchange red heart fearless wearing backless blouse red heart 'all think yes practicing socialdistancing red heart was…,0.2,"Having a drink with my daughter after her shift at work 🥂 new outfit from.freestyleclothingexchange ❤
Being a Fearless wearing a backless blouse ❤ what y'all think? 

YES we are practicing #socialdistancing ❤ I was… https://t.co/ROHJ2tL7QK",California
19,look new mask person shrugging‍female sign️face with medical maskbutterflysparkling heartdizzyfolded handswinking face with tongue btw portland energetic alignment social distancing amazing revolving heartscollisiondizzy mask fashionmask lifeisweirdsometimes masklife socialdistancing lifeasweknowit…,0.12291666666666667,"How do I look in my new mask? 🤷‍♀️😷🦋💖💫🙏😜
Btw, Portland Energetic Alignment with social distancing was AMAZING. 💞💥💫
.
.
.
#mask #fashionmask #lifeisweirdsometimes #masklife #socialdistancing #lifeasweknowit… https://t.co/c9jXGMWYd5",Oregon
