,tweet,location,Unnamed: 0,Province_State,Confirmed
0,Playlist link in my Bio!! When times get tough I’ve learned to seek God and cry out to him and to cast all of my worries and fears onto the Lord.  Remember God is above all and yes God is above the Corona Virus.… https://t.co/8IkCt45mv5,California,5,California,41355
1,"Practicing safe and social distancing on Hollywood nature hike  during Covid-19 pandemic. #covidfashion #castillodellago #hollywoodland #hollywoodsign #lakehollywood #hollywoodreservoir 
#mulhollandhwy #johnlautner… https://t.co/Yh5neWxBIi",California,5,California,41355
2,"OLYMPIC Champion @Jeffery_henders WILL ALWAYS FIND HIS WAY TO THE  TOP Podium....REGARDLESS  COVID-19. Stay safe, Stay healthy..#the_golden_mindset #aljoynergoldwords #AlJoynerTokyo2021 @ San Elijo Hills, San… https://t.co/3mAgVBHe94",California,5,California,41355
3,"FRIDAY FEELS! 🥰 Here is just one of the thousands of patients leaving the hospital after being removed from the ventilator and completely recovering from Covid-19! 👌🏼🙏🏼🙏🏼🙌🏼🙌🏼💙💙 @ Laguna Beach, California https://t.co/XgThlxGb9P",California,5,California,41355
4,Corona CA Fri Apr 24th AM Forecast: TODAY Mostly Sunny Hi 95 TONIGHT Mostly Clear Lo 64,California,5,California,41355
5,"😆😆😆 #survivingcoronavirus #survivingcovid19 #survival #quarantine #quarantinelife #corona #covid_19  #2020 @49ers @ Walnut Creek, California https://t.co/wxghHRdlc1",California,5,California,41355
6,Today is #FeatureFriday and we’re bringing you the great Jenny Torgerson! Jenny plays the #Multitasker on Covid Baking Competition. She was on the board of Conundrum back when she lived here in #LA. Her first show… https://t.co/7IcvQ8fu8L,California,5,California,41355
7,I’m helping to fight #COVID19 – 10404 people are estimated to have COVID symptoms in Santa Clara County today. Please help by taking 1 min daily to report how you feel 🙏. You also get an estimate of COVID in your area. Download the app https://t.co/jATHBfL4q7,California,5,California,41355
8,"Day 40 of the Coronavirus Quarantine.

A page from the book 'Alice in Tumblr-Land &amp; Other Fairy Tales for a New Generation'

The Ugly Duckling

Stay safe, stay sane, and stay inside. 
💖☮ @… https://t.co/TCzyv1brPY",California,5,California,41355
9,"ONE SOLD - ONE DONATED ARE YOU WEARING YOUR @polatteu Designer Covid-19 Mask? Our #masa Make America Safe Again Masks are truly fabulous!
https://t.co/7jN16X0dVY
2020 NOMINEE 
Gown and Out in Beverly Hills as Best Digital… https://t.co/fvqkj5fvIc",California,5,California,41355
10,We had a blast with our church cheering on and feeding all of the health care professionals at our local hospital. #forChulaVista #ChulaVista #covid19 @ Sharp Chula Vista Medical Center https://t.co/cQpTX6EpNw,California,5,California,41355
11,"Now taking pre-orders for the infamous Saint Corona prayer candle! 
Thanks to jellykrimpet 
For helping me rig this photoshoot
Design by outtahereman 
After this first run, we'll have a 2nd, more tropical… https://t.co/C5f9Xjafpk",California,5,California,41355
12,"It’s strange seeing how empty the streets are!! I feel like I’m in the movie irobot.....does anyone else feel the same?
.
#quarantinelife #stayhome #deserted #coronavirus #newworld #adventure #irobot @ San Jose,… https://t.co/cv4XexfLQl",California,5,California,41355
13,Going live for an hour tonight on instagram at 7:30 CST.  I’ll be accepting virtual tips through Venmo (davidborne) and donating 50% of them to the @musicares Covid-19 Relief Fund...come hang for my sanity and a good… https://t.co/nACzU9ppw1,California,5,California,41355
14,"Man don’t let this shit steal your joy we will beat this corona @ Beverly Hills, California https://t.co/EQpmfXkKth",California,5,California,41355
15,"Rolling with moms to hospital for an infusion. Fuck Corona cant even go in
#FuxwitmeRecords… https://t.co/GzEKBE7bHB",California,5,California,41355
16,"⚡️Don’t lower your #lifeforce and #immunesystem by having subluxations!
The secret to a healthy immune system is to #freethenervoussystem of #subluxations! 🤯 
#fitnessmotivation #health #wellness #home #coronavirus… https://t.co/iaH5ybUUJv",California,5,California,41355
17,"COMMITTED with overcoming this public healthcare challenge in front of us 👊🏽👊🏽👊🏽 We are sourcing millions of COVID-19 items every day, MICRO-Verifying every single manufacturer and supplier, and updating inventory… https://t.co/P6OWMFChUW",California,5,California,41355
18,"Is #elonmusk on this yet? #coronavirus #covid_19 #quarantine #losangeles #2020
#trumpism #tanning #uv #putalightinsideme. @ Los Angeles, California https://t.co/4gSxHyXEZa",California,5,California,41355
19,"I had a great walk last night in Del Mar. So important to keep our lung health strong In these times. 
.
Would you be interested in learning the MUST MOVES (you can do at home) for COVID-19?
.
Will be doing a ZOOM… https://t.co/88d90vEPQG",California,5,California,41355
20,"Ready for fisting, I mean #shopping! #latexgloves #coronavirus @ West Hollywood, California https://t.co/CcosGOmUfg",California,5,California,41355
21,"Fight Flight is a natural reaction to something unknown or unanticipated like the #covid19 
Either run away duck and cover under the covers or pick a fight with a conspiracy theory because we HAVE to blame SOMEONE!… https://t.co/vjjZzFc4EQ",California,5,California,41355
22,"Just me about to have a delicious lunch today at work, Blue Line Pizza style!  My work was providing free lunch every Wednesday or so (at least until this COVID-19 blows over).  This was at Syc02 (Cisco warehouse)… https://t.co/jaZtyKcB5E",California,5,California,41355
23,These clinics fill up FAST! I caught it and paid for my spot right away! Right around the time they started taking the corona virus serious. I caught this clinic by the “skin of my teeth”! I was on a plane going to… https://t.co/ysWsiF7Xc9,California,5,California,41355
24,"Our #pandemic2020 wine arrived this morning, just in time for our late-April heatwave. Here’s to refreshing beverages and patio time to all my friends! #wine #virtualhappyhour #covid19 #shelterinplace2020… https://t.co/ofkHrfcOeL",California,5,California,41355
25,"Labor and delivery is a little cocoon of hope inside the hospital. This is a place of new beginnings with babies being born every day, sealed off from all that is COVID-19 as these little miracles continue to… https://t.co/MPlVieoicA",California,5,California,41355
26,"Wishing a blessed Ramadan to everyone who is celebrating this month! 
Unfortunately we can't share our tables because of Covid19 BUT we can still share our love for Ramadan by sharing this delicious kheer with you… https://t.co/UfJ3daJtOP",California,5,California,41355
27,Welcome to Sand Dollar City. #sanddollar #beach #beachday #sanfrancisco #sf #california #friyay #happyhour #corona #quarantine #socialdistancing #iphonexs #lightroom #hella #happy @ Ocean Beach SF https://t.co/chbpj1ypPg,California,5,California,41355
28,PVHD is on the cutting edge of technology and keeping our dealership clean 🧼 this machine can kill 99.9% of germs by using UV light and even kills #covid19 This wand works wonders and will keep you and our employees… https://t.co/fTdrFqO18y,California,5,California,41355
29,Toasty today bro! How much you weigh during #coronavirus #pandemic #2020? Cozy Snuggly 159.9lbs. #culvercity #losangeles #hollywood #california @tinaeatsdrinks #c4jforever #jasonmitchiner #jasonwilliammitchiner… https://t.co/2T3lbpHipZ,California,5,California,41355
30,"This is our Pop Up Bar which is currently closed due to #covid19. We can't wait to re-open and share some late night eats &amp; drinks with you!

[Original Hours 9pm-12am; Fri+Sat]

*NOTE: Our restaurant remains open… https://t.co/zxrrG7BYlc",California,5,California,41355
31,The prefect #shelterinplace chair 🍷 #quarantinelife #coronavirus #winelover #winetime #chairyoga #practicalmagic #practicalfurnituredesign #sip #furnituredesign #refillable @ Dogpatch… https://t.co/sxerJFlvQI,California,5,California,41355
32,Inside... #gymlife #missthegymlife #gymnastics #insidelife #insideout #quarantinelife #coronavirus #isolation #shelterinplace #sobad #workoutsathome @ Dogpatch Collective https://t.co/oKFumMXUM7,California,5,California,41355
33,"Oh word.. They need to leave Phase 1 goin til June because I know a lot of y’all need to cut that quarantine weight, y’all did enuf tanning 😅
Posted withregram • thecityofsandiego #COVID19 Update: Beginning Monday,… https://t.co/RjF3HHqxMK",California,5,California,41355
34,"#POOLLIFE #COVID-19 #COLORADO #KOOP-AIDS #KILLER 🍻🤙  STAY SAFE AND HEALTHY MY FRIENDS AND FAMILIA!! @ Costa Mesa, California https://t.co/PJfbA1bWvU",California,5,California,41355
35,"Even during our toughest movements, love wins. 

Happening right now: a wedding in times of COVID... Few people present, a stool with a laptop for those who can’t come, and love in their hearts. 

Life always finds a… https://t.co/uxsSssbPcu",California,5,California,41355
36,"Masks and Beards are No Bueno....but I tried...
.
mask by kajapapayaa ❤️
.
.
.
#wearamask #mask #weareone #wearableart #weareinthistogether #stayathome #staysafe #covid_19 #covid19 #coronavairus #losangeles… https://t.co/58Rm7TaSrf",California,5,California,41355
