,tweet,sentiment,tweet.1,location
0,social distancing live music musical notes brandon amazing violinist sure practicing social distance red heart️ • • • • violin violinist soloviolinist socialdistancingmusic livemusic…,0.2622727272727273,"Social Distancing Live Music 🎶 Brandon is an amazing violinist and always make sure that we are practicing social distance! ❤️
•
•
•
•
#violin #violinist #soloviolinist #socialdistancingmusic #livemusic… https://t.co/N95wZ099ld",California
1,social distancing mammoth hot spring historic district,0.09444444444444444,Social distancing @ Mammoth Hot Springs Historic District https://t.co/pTyIkR7TWy,Wyoming
2,covid nineteen update queen new york,0.13636363636363635,"COVID-19 update @ Queens, New York https://t.co/TCCpJ9Awyv",New York
3,did… coronavirus write this,0.0,Did… did the coronavirus write this? https://t.co/3moaR73cTG,Maryland
4,stupidity kill `` donald trump `` covid covid nineteen covid said what ' nineteen covid nineteen people can ' explain nineteen `` nineteen stand year virus started shithead two thousand and nineteen nineteen iq `` jack…,-0.6,"Stupidity kills. ""Donald Trump: ""COVID, COVID-19, COVID. I said what's the 19? COVID-19. Some people can't explain the 19.""
19 stands for the year the virus started, shithead. 2019.
19 is also your IQ."" ~Jack… https://t.co/6FI5TGtCe1",Florida
5,newlywed global pandemic,0.0,Being Newlyweds in a Global Pandemic   https://t.co/upYGijs8bS,New York
6,big orlando looking nail done contact set appt follow support smallbusiness nailsbynana orlandofl us proper precaution covid 19…,0.0,"Big s/o to https://t.co/7t51UZkYkL_nanalovae if your in orlando looking to get your nails done, contact her and set up an appt. #follow #support #smallbusiness #nailsbynana #orlandofl uses proper precautions during this covid-19… https://t.co/oFzU7cAGcB",Florida
7,explored unspoiled uncrowded corner memorialpark today dailywalk flattenthecurve itsbetteroutside motherdaughtertime urbanhikers memorial park conservancy,0.0,We explored an unspoiled and uncrowded corner of #MemorialPark today on our #dailywalk. #flattenthecurve #itsbetteroutside #motherdaughtertime #urbanhikers @ Memorial Park Conservancy https://t.co/ypVIutU4J9,Texas
8,posted withregram • ahacentralvalley looking way talk kid covid nineteen age appropriate way tiny doc alumnus ahas empowered serve business acceleratortrade mark cartoon dr patches…,0.0,"Posted withregram • ahacentralvalley Looking for a way to talk to kids about COVID-19 in an age appropriate way? Tiny Docs, alumni of the AHA’s EmPOWERED To Serve Business Accelerator™, has a cartoon with Dr. Patches… https://t.co/lGqKvrU4JA",California
9,portrait distance ——————————————— quarantine covid nineteen pendemic two thousand and twenty virus social socialdistancing ourworldglobe showing Americas sanfrancisco demetriusphilpdotcom portraitsbydp blackpeoplenews facemask…,0.13392857142857142,"a portrait | from a distance ———————————————
#quarantine #covid_19 #pendemic #2020 #virus #social #socialdistancing #ourworld🌎 #sanfrancisco #demetriusphilpdotcom #portraitsbydp #blackpeoplenews #facemask… https://t.co/WFdOjVUcf2",California
10,disponible ya eladiocarry on corona freestyle video oficial blazemusicnet newvideo musicvideo eladiocarrion coronafreestyle blazemusicnet new york new york,0.0,"DISPONIBLE YA: @eladiocarry_on - Corona Freestyle (Video Oficial) - https://t.co/mVc2AroYfH via @BlazeMusicNet #newvideo #Musicvideo #eladiocarrion #CoronaFreestyle #BlazeMusicnet @ New York, New York https://t.co/fwu1TUuxDc",New York
11,quarantine freestyle continues spread covid19 piece added long crisis continues sadly mark continue undetermined time look back…,0.3125,Quarantine Freestyle continues... as does the spread of #covid19. This piece is being added to as long as this crisis continues. Sadly these marks will continue and for an undetermined amount of time. Look back… https://t.co/bBXE4x9J2q,California
12,visited seaquestfolsom family day off kudos honoring groupon—we great time spite covid change seaquest folsom,-0.18333333333333326,Visited seaquestfolsom with the family on my day off. Kudos to them for honoring my Groupon—we had such a great time in spite of COVID changes. @ SeaQuest Folsom https://t.co/r0vO77RXEy,California
13,think present circumstance covid nineteen impact business implication people health covid nineteen coronavirus significantly impacting business economy doxa…,0.4,"THINK BEYOND YOUR PRESENT CIRCUMSTANCE.

COVID-19: IMPACTS TO BUSINESS.
As well as serious implications for people’s health, COVID-19 (coronavirus) is significantly impacting businesses and the economy.
At DOXA… https://t.co/2yIMkrbJyP",Florida
14,two thousand and twenty coronavirus house arrest day one hundred damn thought reach sad milestone continuous day form restrictive living bar officially open free fully roam…,0.18166666666666667,"2020 Coronavirus House Arrest Day 100 - Damn, I never thought we would reach this sad milestone of continuous days with some form of restrictive living! With the bar officially open until we are free to fully roam… https://t.co/mrsWwUnwaK",California
15,active wear by mocr motivation chaser apparellabellabellabel sweatwithfinesse yoga yogagirl yogachallenge legging pant brat action fit trainer bra fitspo fashionista gymlifestyle gymlife workfromhome fitgirl…,-0.06875,"ACTIVE WEAR BY:#MOCR
MOTIVATION CHASER APPAREL🏷🏷🏷

#sweatwithfinesse #yoga #yogagirl #yogachallenge #leggings #pant #brat #action #fit #trainer #bra #fitspo #fashionista #gymlifestyle #gymlife #workfromhome #fitgirl… https://t.co/SWYyKaGJBx",Florida
16,capturing wedding covid rangefinder article,0.0,Capturing a Wedding During Covid - Rangefinder Article  https://t.co/mGlSMjr3kg,New York
17,active wear by mocr motivation chaser apparellabellabellabel sweatwithfinesse yoga yogagirl yogachallenge legging pant brat action fit trainer bra fitspo fashionista gymlifestyle gymlife workfromhome fitgirl…,0.0,"ACTIVE WEAR BY:#MOCR
MOTIVATION CHASER APPAREL🏷🏷🏷

#sweatwithfinesse #yoga #yogagirl #yogachallenge #leggings #pant #brat #action #fit #trainer #bra #fitspo #fashionista #gymlifestyle #gymlife #workfromhome #fitgirl… https://t.co/YmPgNuVbqc",Florida
18,covid nineteen fun fishing local model crew da beach call me handcall me handcall me hand honolulu hawaii,1.0,"Covid-19 Fun fishing / Local Model Crew at da Beach 🤙🤙🤙 @ Honolulu, Hawaii https://t.co/XISJRVIIUV",Hawaii
19,fear right here new case big deal hospitalization icu capacity isnt greatly affected exactly dont want see scary stuff right,0.15,This is the fear right here. New cases are no big deals if the hospitalizations and ICU capacity isn’t greatly affected. But this is exactly what we don’t want to see. Scary stuff right here https://t.co/iRQT506yTZ,California
20,promise halloween wearamask covid19 coronavirus sip realtalk truth sanfrancisco norcal bayarea san francisco california,-0.09722222222222222,"I PROMISE! #halloween #wearamask #covid19 #coronavirus #sip #realtalk #truth #sanfrancisco #norcal #bayarea @ San Francisco, California https://t.co/9KbkG3TnLS",California
21,splashhitsteve dgafqueenleesh williamkelley joedirt excited blessed sixty game covid19 shortened season ready return mccoveycove …,0.0,"@splashhitsteve, dgafqueenleesh #WilliamKelley and #JoeDirt are excited to be blessed with at least 60 games of a #COVID19 shortened season. We are ready to return to #McCoveyCove. @… https://t.co/amKrkFyP6B",California
22,great time chatting brianepperson today greatbuylocal radio show discussed lesson learned starting business affect covid nineteen fortis yogalux back…,0.4520833333333333,"Had a great time chatting with @brianepperson today on his @greatbuylocal radio show! We discussed lessons learned starting your own business, the affects of COVID-19 on @fortis_yogalux, as well as how to give back… https://t.co/innJVmPY7I",California
23,"`` club south beach atl '' friday night five thousand, four hundred and ninety-five old national hwy b13 atlanta ga thirty thousand, three hundred and forty-nine don ' worry ' practicing social distancing amp wearing mask come join party club south beach",0.357936507936508,"""Club South Beach ATL"" Friday Nights at 5495 Old National Hwy B13, Atlanta, GA 30349, Don't Worry, I'm practicing social distancing, &amp; wearing my Mask! Come and join the Party! @ Club South Beach https://t.co/Jbj6MuBjr7",Georgia
24,craving good quarantine food yourpanadas caters size event drive right party feed guest practicing social distancing small gathering need great…,0.3,"Have a craving for good quarantine food?
.
YourPanadas caters any size event. 
.
We can drive right up to you party and feed all your guest while practicing social distancing.
.
.
.
Even small gatherings need great… https://t.co/XFDomXMmRF",Nevada
25,post local news coronavirus pandemic tuesday june twenty-three news tip question email news kut org atx austin all512,0.125,"https://t.co/q1bIRB22rA This post has local news on the coronavirus pandemic from Tuesday, June 23. If you have a news tip or question, email us at news@KUT.org . https://t.co/VTfxqygCyM #atx #austin #all512",Texas
26,surgery schedule again raising handsmedium-light skin tone plasticsurgery covid look little different mask required office surgery center hospital covid test required seventy-two ninety-six hour preop and…,0.0,"My surgery schedule is full again! 🙌🏼#PlasticSurgery during COVID looks a little different. Masks are required in my office and the surgery center/hospital. A COVID test is required 72 - 96 hours preop, and… https://t.co/IEZSC4JGoo",California
27,new single “ iyopta ” dropping sunday new ep aunty favorite two dropping baby bday seven fifteen twenty pandemic im smiling face with smiling eyesdirect hitdirect hit detroit michigan,0.42857142857142855,"New Single “IYOPTA” Dropping Sunday From My New EP Aunties Favorite 2 Dropping on my baby bday 7-15-20 pandemic over I’m back at it 😊🎯🎯 @ Detroit, Michigan https://t.co/qIBVfyRBXv",Michigan
28,tonight episode coronavirus cooking diary present consider king sandwich delicious blt bacon lettuce tomato sandwich all american classic …,0.35000000000000003,"On tonight’s episode of the Coronavirus Cooking Diaries I present you the with what I consider to be the king of sandwiches, the delicious BLT! The Bacon Lettuce and Tomato sandwich is an All-American classic. I… https://t.co/2buL1YyFjz",New York
29,covid nineteen dj relief effort way entertainment wedding business hit hard recover lot talent skill wasted let look forward promising future and…,0.10555555555555557,Covid-19 DJ Relief efforts on their way.   The entertainment and wedding businesses have been hit hard and many will not recover.   Lots of talent and skills wasted.    Let’s look forward to a promising future and… https://t.co/lOUUF82Z8x,California
30,pandemic created environment doggo notice existential dread she ' chosen brightest shirt lie visual contrast callie calypso wilmington…,0.3888888888888889,The pandemic has created an environment where my #doggo notices existential dread and also when she's chosen my brightest shirt to lie on for visual contrast. #callie #calypso @ Wilmington… https://t.co/XCZcypLZmh,Georgia
31,week three,0.06060606060606059,Week 3  https://t.co/BccBrYwgt2,New York
32,miss vacation badly pandemic hold two thousand and twenty-one moulton alabama,0.0,"I miss being on vacation so badly but this pandemic put that hold until 2021 @ Moulton, Alabama https://t.co/8YdyuJQRPX",Alabama
33,two thousand and twenty day one hundred and seventy-five cloudscape cloudscape cloud goldenhour mountain beach ocean sunset silhouette socialdistancing venice venicebeach losangeles losangelesgrammers california dank dankmedia…,0.10893939393939392,"2020 day 175 - cloudscape
.
.
.
.
.
#cloudscape #clouds #goldenhour #mountains #beach #ocean #sunset #silhouette #socialdistancing #venice #venicebeach #losangeles #losangelesgrammers #california #dank #dankmedia… https://t.co/wEOYsq2yY6",California
34,future television nightlife grinning squinting face face with tears of joy welcome new norm covid19 mask4mask north beach,0.4,The future of television and nightlife 😆 😂 welcome to our new norm. #covid19 #Mask4Mask @ North Beach https://t.co/iPNPnblaQn,California
