,tweet,sentiment,tweet.1,location
0,coronavirus essential received restock coronavirusessentials vinylgloves toiletpaper facemasks handsanitizers roll of paperglovesface with medical maskhand with fingers splayedmedium-light skin tonesoaproll of paperglovesface with medical maskhand with fingers splayedmedium-light skin tonesoaproll of paperplease consider curbsidepickup versus coming…,0.0,"CORONAVIRUS ESSENTIALS: We just received a restock of these #CoronavirusEssentials: #VinylGloves, #ToiletPaper, #FaceMasks, and #HandSanitizers!! 
🧻🧤😷🖐🏼🧼🧻🧤😷🖐🏼🧼🧻Please consider using our #CurbsidePickup versus coming… https://t.co/I18xJXHlOG",California
1,everybody follow rule balance scale️ famous,0.5,Everybody most follow the rules ⚖️ even if his famous https://t.co/98vPYj2iqh,New York
2,mannnn fried night forgot post shit rolling on the floor laughingrolling on the floor laughingrolling on the floor laughingrolling on the floor laughing playing good ol snoop dog amp wiz musical note happy four twenty yall leaf fluttering in wind amp check new video `` blowing purple '' dashing awaythumbs upmedium skin tonehundred points stay home amp fuck corona virus microbemiddle fingermedium skin tone…,0.17272727272727276,"MANNNN ... I BEEN FRIED SINCE LAST NIGHT I FORGOT TO POST THIS SHIT 🤣🤣🤣🤣 PLAYING SOME GOOD OL SNOOP DOG &amp; WIZ 🎵 HAPPY 4/20 YALL 🍃 &amp; GO CHECK OUT MY NEW VIDEO ""Blowing Purple"" 💨👍🏽💯 STAY HOME &amp; FUCK CORONA VIRUS 🦠🖕🏽… https://t.co/3sbt5Wx447",New Jersey
3,non sense corona virus took world figured maybe it time reinventing bootcamp style training athlete rest happy feel accomplished our…,0.4,Since the whole non sense of corona virus took over the world I figured maybe it’s time on reinventing my bootcamp style of training for all the athletes and the rest of us to be happy and feel accomplished in our… https://t.co/ChX4HXatHM,New Jersey
4,covid nineteen update queen new york,0.13636363636363635,"COVID-19  update @ Queens, New York https://t.co/cC1B1Nh8fZ",New York
5,challenge savetheworldred heart coronavirus recycle soda bottle face shield hero billionshields bottles2shields spanish billionshieldschallenge,-0.0625,"I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge , https://t.co/VX4Hqstw2S",New York
6,red heart savetheworld coronavirus recycle soda bottle face shield hero billionshields arabic billionshieldschallenge,-0.125,"❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #BillionShieldsChallenge , https://t.co/thNPcb7Y8m",New York
7,billionshields challenge here challenge savetheworld thanksdoc coronavirus billionshieldschallenge,0.0,"#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #BillionShieldsChallenge , https://t.co/8pJAyx6zXq",New York
8,repost official ejavien ‘ em youngking explorepage hiphop gxrec globalexecrecords sonymusic bar rapper timeisnow stayhome staysafe freestyle covi̇ corona staytuned…,0.0,"#repost from official_ejavien  Get ‘Em #YoungKing #explorepage #
.
.
.
.
.
.
#hiphop #GXRec #GlobalExecRecords 
#sonymusic #bars #rapper #timeisnow #stayhome #staysafe  #freestyle #covi̇d #corona #staytuned… https://t.co/M3Cu2EWRmm",Ohio
9,challenge savetheworld coronavirus recycle soda bottle face shield hero billionshields russian billionshieldschallenge,-0.0625,"I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge , https://t.co/xwu8KxrE3i",New York
