tweet,sentiment
❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #TogetherAtHome ! https://t.co/EV48wQrEQ7,-0.15625
Date night with my better half (Covid-at-home-style}: Double Crusted Rack of Lamb with Herbs de Provence with a side of  Gnocchi with Jarlsberg and Parmesan Cream Sauce. Patë to start and a great Syrah from… https://t.co/IXa49FZP0s,0.2833333333333333
We are living in difficult times due to the Coronavirus (COVID-19).  I’m pledging to stay home for good health and safety.  I’m watching a special program on one of the American Television networks that support the… https://t.co/FgjNRl406g,0.08642857142857142
"Lets pray together that everything will get fine🙏🙏 #arrascreations #corona #covid19 #letspray
 #letspraytogether  #letsfightcorona  #fightcorona  #letsfightcovid19together  #letsfightcoronatogether  #socialdistancing… https://t.co/pyqZeqY6p5",0.4166666666666667
"Lets pray together that everything will get fine🙏🙏 #arrascreations #corona #covid19 #letspray
 #letspraytogether  #letsfightcorona  #fightcorona  #letsfightcovid19together  #letsfightcoronatogether  #socialdistancing… https://t.co/7R69C2O7mU",0.4166666666666667
"COVID-19 update 
Home???
100-15 204th St, Queens ,NY 11423
HRA cityFHEPS voucher 311NYC housing connect home base I want my own apartment NOW or a hotel room with its own bathroom  and don't move people around every… https://t.co/UUVGEHebfH",0.1333333333333333
❤ I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #BillionShieldsChallenge ! https://t.co/g6aUZFabiG,-0.15625
I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #TogetherAtHome ! https://t.co/aHNseeGJxq,-0.0625
Which man get his nails done?   A or B?   #nails #nailsofinstagram #nails💅 #nailsonfleek #nailstyle #menshealth #mani #pedi #pedicure  #canyoutell #debate #corona #quarantine #questions #nail #nailtech #besafe… https://t.co/E5Sh6qc8UC,0.0
I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #TogetherAtHome ! https://t.co/MZIi1VRawE,-0.0625
"Updated 8:22 p.m. ET President Trump on Friday said states are well equipped to adequately test for COVID-19, a position that has been contradicted by https://t.co/zXGMz4r0kv #atx #austin #all512",0.3333333333333333
"Don’t believe the hype! Showing my support for @corona ! Salud! #coronafamiliar #fuckcovid19 @ Rancho Cucamonga, California https://t.co/PAtQwuKNpQ",0.0
❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #TogetherAtHome ! https://t.co/uEAQz3ff7b,-0.15625
#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #TogetherAtHome ! https://t.co/aGqt3i5lA9,0.0
"Keeping it safe with my boy @KennethLion at @thecomedystore time to go back to my trailer and meditate #covid #comedy #quarantine @ West Hollywood, California https://t.co/maIJa7bxgm",0.25
#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/b5luv683Ov #TogetherAtHome ! https://t.co/NBWObw1l0D,0.0
❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #TogetherAtHome ! https://t.co/KOK4BPmWga,-0.15625
"Pharmacy demand surges amid coronavirus crisis in Upper West Side Manhattan.
.
.

#nyc #newyork #newyorkcity #newyork_ig #ny #nycphotographer #nycphotography #streetphotography #street #streetstyle #streetclassics… https://t.co/OVmfjrAbph",0.0
"#apple &amp; #google join force to create new #coronavirus #trackingapp #sony #ps5 #limited #production #iphone affordable $399 #iphonese similar to #iphone8 #technews #jperez https://t.co/ZFjJDffLku waveculture @ Silicon Valley,… https://t.co/H64GSy2QsX",0.021645021645021644
❤ I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #BillionShieldsChallenge ! https://t.co/fYExeb5RHY,-0.15625
I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #TogetherAtHome ! https://t.co/7QUgqPWv1V,-0.0625
I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #TogetherAtHome ! https://t.co/ohgBbNDgKN,-0.0625
❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #TogetherAtHome ! https://t.co/NxagMvrMKd,-0.15625
#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #TogetherAtHome ! https://t.co/MgBcaiQMfk,0.0
"It was nice to see the shining sun today!

#actuallydetroit #mittenlove #puremichigan #detroitmichigan #covi̇d19 #coronavirus #emptystreets #woodwardavenue @ Brush Park https://t.co/otH5xL1Dub",0.75
I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #TogetherAtHome ! https://t.co/4aQcExF0ON,1.0
"If you’re looking to keep the creative juices flowing, don’t let #covid  stop you.
Reach out !
#producer #pianoteacher #beats 
#youtube #artist #singer @ New York, New York https://t.co/96jxsLOx56",-0.0625
#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/b5luv683Ov #TogetherAtHome ! https://t.co/baOTn95KJ4,0.29924242424242425
❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #TogetherAtHome ! https://t.co/arEC25B4sr,0.13636363636363635
"What You Need to Know About Remdesivir, the Potential Coronavirus Drug by @SmithDanaG
in elemental

https://t.co/8QE5JkwI96 @ Hammond, Indiana https://t.co/g0TIB3aabK",0.5
"Our Pride, Our Tricolor On Europe’s Iconic Matterhorn Mountain! Thankyou Switzerland For Showing Solidarity w/ India’s Fight Against Corona. 🇮🇳🇨🇭🙏🏻
.
.
.
.
#WorldAgainstCorona… https://t.co/215wBWSNvq",0.0
"Find a good fight and stay home let’s kill this virus coronavirus stay home please stay home Namaste @ Eugene, Oregon https://t.co/OwRVJSqCih",0.625
❤ I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #BillionShieldsChallenge ! https://t.co/SwmBwNxVMz,0.13636363636363635
I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #TogetherAtHome ! https://t.co/uKkllpFlCD,-0.15625
I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #TogetherAtHome ! https://t.co/docprHeD2N,-0.0625
We need the #vibrainium and the purple pod flower's to give us #superhuman #strength of the #BlackPanther to rid us of the #Coronavirus #Covid19 #pandemic Heck #TonyStark nor #Ironman can do it! @ Florida https://t.co/C5UcePMvIo,0.0
❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #TogetherAtHome ! https://t.co/tGGzx3FoYb,0.0
#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #TogetherAtHome ! https://t.co/HoiqUFHAXo,-0.15625
I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #TogetherAtHome ! https://t.co/T2blfFxPR4,0.18787878787878787
#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/b5luv683Ov #TogetherAtHome ! https://t.co/xnymEnn7CY,-0.0625
❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #TogetherAtHome ! https://t.co/W6e8t2roEo,0.0
"Free Chat Lines! Social Distance on the phone!!!!! 712-432-2025

#covid #covid19 #socialdistance #socialdistancing #chatline #partyline #newfriends #meetandgreet #meetandgreetgoals #relationship #relationshipgoals… https://t.co/AIArs00ycd",0.13636363636363635
"I agree  @Lesdoggg   !   #covid @ New York, New York https://t.co/G6JBniKvju",0.3008626302083333
❤ I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov #BillionShieldsChallenge ! https://t.co/VYXUyjN2sM,0.0
