,tweet,location,Confirmed
0,hahaha covid19 covid nineteen stayhome staysafe westlake village california,California,155726
1,weekend corona hyjinks caronapocalypse funpocalypse carmelbythesea california california calipocalypse selfisolation coworkerproblems hashtag carmel sea,California,155726
2,“ these day happen you ” waltwhitmanquote pinterest it hard time world right now day feel like week long pandemic but wereallinthistogetherred heart️…,California,155726
3,count shapewithangela best pep talk thank growing covid19 getting stronger inside firefirefireoncoming fistpurple heart love thank god huge heart for…,California,155726
4,“ ill two bachelor ill raise master ” anothermasters congratulation iparkmusic outdoors oobang classof2020 coronavirus corona la mirada california,California,155726
5,time etiwanda fall hot sunny uphill it hiking outdoors covid19 nature trail healthylifestyle healthyliving etiwanda preserve waterfall,California,155726
6,fella what ' normal problem later check willmodel4toyz `` jordon ' world podcast '' youtube visit wm4t willmodel4toyz quarantine coronavirus…,California,155726
7,two thousand and twenty coronavirus house arrest day ninety-one day gluttony started homemade champagne brunch ended take out feast cuisine institution pioneer chicken locations…,California,155726
8,sad today covid nineteen taken friend mentor many actorsitejack jack impacted acting community la actorsite acting class kid started acting career jack …,California,155726
9,shelter place day eighty-nine installed new shower head myselfflexed bicepsmedium-light skin tone shelterinplace quarantine sip day89 homeimprovement showerhead butchqueen san francisco california,California,155726
10,pride month little different year support doesn ' change you hear you stand you rainbowred heart️white flag️‍rainbow loveislove eric got coronavirus test week ' protest…,California,155726
11,june left hold impact show online option want social distance raising handsmedium-light skin tone disarray happening world affect covid nineteen social injustice are…,California,155726
12,for sale pride fiiiine fiiine metal lapel pin eleven ninety-nine free pick up mail you accept payment venmo zelle paypal inbox four info face savoring food covid19…,California,155726
13,sunday night covid19 cleanup look like closing thinking facewinking faceclinking beer mugsthumbs up old sacramento waterfront,California,155726
14,santaana update june fourteen • increase fifty-six reported covid—19 case • eight hundred and seventy-one estimated recovery occovid19,California,155726
15,what ' quarantine corona hurricane barandgrill,California,155726
16,new du ' outside djtaylormichael dj selfie quarantinelife sandiego sunsetcliffs socialdistancing outhere stillonmygrind funstuff outside sunset cliff,California,155726
17,audio pandemic proof,California,155726
18,stay safe remain strong folded handslight skin tone socialdistancing covid19 mask washyourhands shelterinplace pandemic2020 lower haight,California,155726
19,montebello department stand support brother sister anaheimfire member battle covid nineteen stand solidarity prayer support californiafirefighter montebello fire…,California,155726
