tweet,sentiment
"Shelter in place day 90... GusGus ran to me and he was happy! #shelterinplace #quarantine #sip #day90 #park #freshair #dogofinstagram #cheweenie @ San Francisco, California https://t.co/X2Pj3Tg4o5",0.0
"Wishing you, Ethan, a HAPPY HAPPY HAPPY Birthday 🎉🎈🎂 21 Baby!!!  I LOVE You ❤️ #happybirthday #happy21stbirthday #lovemom #quarantinebirthday #covid19 #june16 @ New Baltimore, Virginia https://t.co/B91rBjGjYr",-0.1555555555555556
"Path to a better life 😬🛣
.
#utarlington #uta #bridge #monochrome #silvertone #blackandwhite #shotoniphone #texashall #masters #usa #photography #nofilter #wideangle #sunnyday #summer #quarantine #stayhome #staysafe… https://t.co/I6eIXMQjfB",0.13636363636363635
"I’m a sucker for the “individual” parades that have become a thing due to the pandemic, especially graduations! The kids have worked their butts off this year under trying circumstances and deserve the recognition… https://t.co/DoRO7Ik43J",0.5
"This quarantine lockdown change our lives. We had problems with our kids trying to get on the internet to do their homework, we started working with our kids on Zoom and using the same method we use here at… https://t.co/RkXMBcioER",0.0
"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
 The landlord son again
HRA CityFHEPS 311NYC home base housing Connect I want my own apartment NOW NOW NOW  Let's get the realestate and brokers back to… https://t.co/arzYEry9FA",0.175
"Bushwick 6.20. COVID19. BLM
•
Not Another Black Life
•
#blm #blacklivesmatter #protest #changemustcome #mlk #bushwick #brooklyn #nyc #portraits #portraitpage 
#streetleaks #everybodystreet #lensculturestreets… https://t.co/oJv8qcpaFf",-0.0666666666666667
"beatmasterz_danceteam #balletclass #socialdistancing #dancerecital #gettingready @ The Woodlands, Texas https://t.co/XAj0huUBgB",-0.16666666666666666
Bring it on ya covid bastid! #wearamask #jasonvorhees #fridaythe13th @bakingjason @thetomsavini @ Camp Crystal Lake https://t.co/WT1wTTazVp,-0.16666666666666666
Bring it on ya #covid bastid!!!! #wearamask #fridaythe13th #jasonvoorhees @bakingjason @thetomsavini @ Camp Crystal Lake https://t.co/ydX6XFN93G,0.0
"[Throwback to just before the Covid outbreak 😷] ONLY 4 SPOTS REMAINING then I am off until June 30th. 10:45, 11:30, 12:15, 2:45- use booksyapp or give me a holler. 💈 @ Youngstown, New York https://t.co/1IlXZV1tEf",0.75
Out here duckin n dodgin COVID-19. 😷 @ Wildhorse Resort &amp; Casino https://t.co/oi0N61nQ6Q,1.0
"In the midst of so much #chaos #protest #pandemic #distractions on every side...I look up and see this. God is still on the throne #god #jesuschrist #faith #peace #heisfaithful @ Valley Glen, Los Angeles https://t.co/3rFJvGQYjo",0.3333333333333333
We’ve survived the mandatory Pandemic closure and today we officially reopened! 🎉🙏🎉 We’ll be open 7 days a week from 10am to 5pm 🙏 Customers will be required to wear a face mask and wash your hands when you arrive!… https://t.co/Nm4zNEvscO,0.2
"Prepping for Fall 2020

#getready #greatideas #brainstorming #teamlapaz #awcparker #parkerlearningcenter #quartzsitelearningcenter #awclapaz #arizonawestern #fall2020 #studentsfirst #socialdistancing #dreamteam… https://t.co/5koyJcaFCJ",0.08333333333333333
"1:32 💨💨💨💨💨 FOR PLAYERS ONLY
TONIGHT @ ACES
•
SOCIAL DISTANCING IN EFFECT
#1 STRIPCLUB MONDAY NIGHT PARTY
the all new MADE MONDAYS at aceofclubsatlanta
•
Starring 50+ of the Sexiest Dancers, Models, Bartenders,… https://t.co/bRSSBo127r",0.0
Updated: Construction on #Q58Bus Both directions at Corona Avenue https://t.co/uX7cTeA2A0,0.08666666666666667
Updated: Construction on #Q58Bus Both directions at Corona Avenue https://t.co/pv5S20DM9N,0.0
"Since we both gt covid I guess we can finally sleep together  again (@ Goin To Bed W My Bay in Muscle Shoals, AL w/ @decidingjewel) https://t.co/HDcTEw8XH0",0.05656565656565656
"So no one told you life was gonna be this way 👏🏽👏🏽👏🏽👏🏽
.
.
.
.
.
.
.
.
.
.
#friends #actor #covid19 #artist #noworkerleftbehind #productions #industry #creative #keepsmiling #studio #socialdistance #life #love #live… https://t.co/JihhuUKExU",0.18333333333333326
"Had a great conversation with Kris Brooks.. We talked about Coronavirus, Black Lives Matter, The Autobahn, Germany, Veteran's Issues, Hootie and The Blowfish, Lighting og Shows, Yoga and Athletes, and much more...… https://t.co/zgaY4Tqqcj",-0.15
Lockdown day 84: I used to work at jazz record shop in Tokyo in 2000. My favorite was to buy my boss’s recommends as I didn’t have any knowledge. Today I was installing my collections to computer and found a price… https://t.co/ZxiAe6CiJm,0.0
"Early start at 6:00am Monday, pork butts on the offset. Feeding the hungry folks coming out for the off the record @txcraftbrewers monthly meeting @SpindleTap. Social distancing elbow jabs, high fives and can’t… https://t.co/4XG7nORNpP",0.25
