,tweet,sentiment,tweet.1,location
0,rave wearyourmask protectyourface coronavirus spike fashion avantgarde couture los angeles california,0.0,"#rave #wearyourmask #protectyourface #coronavirus #spikes #fashion #avantgarde #couture @ Los Angeles, California https://t.co/Y5bhtThaKt",California
1,mahalo atown medium good know it ' ok safely stay home covid nineteen coronavirusblues 'aiea high school,0.465,"Mahalo @atown_media 

Good to know. It's ok to get out if you do it safely otherwise stay home.

#COVID-19 #CORONAVIRUSBLUES @ 'Aiea High School https://t.co/icupF5fb2u",Hawaii
2,rumor mission district highest number corona case person facepalmingdark skin tone‍male sign️——————————————— quarantine covid nineteen pendemic two thousand and twenty virus peoplearedying social socialdistancing ourworldglobe showing Americas sanfrancisco…,0.03333333333333333,Rumor has it the Mission District has the highest number of corona cases 🤦🏿‍♂️——————————————— #quarantine #covid_19 #pendemic #2020 #virus #peoplearedying #social #socialdistancing #ourworld🌎 #sanfrancisco… https://t.co/x0fIJ5elYZ,California
3,heard people calling week world wait covid19 wear out theyre calling pandemic pause cant step forward come next we…,0.1,"Have you heard what people are calling these weeks where the whole world waits for COVID19 to wear itself out?

They’re calling it The Pandemic Pause because we can’t yet step forward into what comes next, and we… https://t.co/I8rKarwUO6",Michigan
4,awesome friend mentor superstar regularly bring people world covid19 martin twin sister vicky daily basis connect fan world their…,0.3333333333333333,One of our awesome friend/mentor/superstar who have regularly bring people around the world together during covid19. Martin and his twin sister Vicky on a daily basis connect with fans all over the world with their… https://t.co/maeTDoMEoK,California
5,well hair grew long pretty fast corona season epic unwaxed leg though san jose california,0.125,"Well, hair grew long pretty fast this corona season.
Still not as epic as my unwaxed leg though... @ San Jose, California https://t.co/tacP67Yn2u",California
6,real tho ready oufe normal wronghole doover coronavirus coronamemes crazydays wierd imjustbeinghonest facebookmemes sotrue factsdouble exclamation mark️ whatsnext person facepalming salem oregon,0.15859375,"For real tho... Are you ready for oufe to get back to normal? 

#wronghole #doover #coronavirus #coronamemes #crazydays #wierd #imjustbeinghonest #facebookmemes #sotrue #facts‼️ #whatsnext #🤦 @ Salem, Oregon https://t.co/dbyfM0vmtG",Oregon
7,fall entertainment covid nineteen affected entertainment industrylee carrillo,0.0,The Fall of Entertainment: How COVID-19 Affected the Entertainment IndustryLee Carrillo https://t.co/OEhLIIkAR2,New York
8,scary bandito style tested negative antibody today swore corona week december sadly not id like antibody test come with…,-0.325,"Scary bandito style - both of us tested negative for antibodies today. We swore we had the corona the last week of December but sadly, we did not. I’d like to take another antibody test again when they come up with… https://t.co/tb4UApHRPq",California
9,listen music poetry mildhighent merkandari corona quarantine protest wshh tmz black minority cnn bbc distrokid tunein virus pandemic nyc,-0.16666666666666666,Listen to music #poetry #mildhighent #merkandari #corona #quarantine #protest #wshh #tmz #black #minorities #cnn #bbc #distrokid #tunein virus #pandemic @ NYC https://t.co/m67wxqoQoH,New York
10,mask required newportbeach mask covid19 coronavirus shop two thousand and twenty california manequin canonphotography newport beach california,0.0,"Mask required

#newportbeach #mask #covid19 #coronavirus #shops#2020 #california #manequin #canonphotography @ Newport Beach, California https://t.co/JhMcSc9qkJ",California
11,“ ray sunlight day keep covid19bat away ” sun with face daily dose sunshine day beblessed herbfolded handsmedium-dark skin toneherb vitamind vitamind stpaulchurch sunset stpaulroad honalo konacoast…,-0.1,“A few rays of #sunlight each day keeps #covid19🦇 away” - j. i. 🌞. Get a daily dose of #sunshine every day and #beblessed 🌿🙏🏾🌿. #vitaMind #vitaminD #stpaulchurch #sunset #stpaulroad #honalo #konacoast… https://t.co/l8uSjdnLpo,Hawaii
12,coronavirus day twelve thing bitch lung good isolation suck thank goodness comfy basement fluffy friend covid19 selfisolation fijit missmykiddo…,0.25,"Coronavirus day 12, this thing is a bitch. Lungs are good. Isolation sucks...thank goodness for a comfy basement and a fluffy friend. 
#covid19 #selfisolation #fijit #missmykiddo… https://t.co/acIB1uuIee",California
13,wan na rock wit you mom shout mom kicking coronaviruss as woman world allow apologize man disaster pandemic coronavirus detroit michigan,0.0,"I wanna Rock wit you... #mom 

Shout out to all the Moms kicking coronavirus’s ass! Women of the world allow me to apologize for the man made disaster pandemic #coronavirus @ Detroit, Michigan https://t.co/IRyX30MA2g",Michigan
14,omg missed prince birthday purpleconnie choreographed mlschade batdance avoiding coronavirus face with tears of joymicrobeeyes cavern club celebrity theater,0.0,OMG I almost missed #prince birthday!! From #purpleconnie choreographed by mlschade #batdance this is me avoiding the #coronavirus 😂🦠👀 @ The Cavern Club Celebrity Theater https://t.co/QYFNJK6FN4,California
15,`` the problem medium picture crazy people `` guilty here person raising hand‍male sign️camera reopen missouri demonstration protesting coronavirus lockdown experience shooting like…,-0.28125,"""The problem is that the media here only take pictures of the crazy people!"" 
Guilty here! 🙋‍♂️📷 The Reopen Missouri demonstration protesting the coronavirus lockdown was my first experience shooting something like… https://t.co/2JQDynMZcY",Missouri
16,tennis la balboa balboaisland newportbeach tennis covid nineteen coronavirus orangecounty california canonphotography joeduran balboa island newport beach,0.0,"Tennis a la Balboa.

#balboaisland #newportbeach #tennis #covid_19 #coronavirus #orangecounty #california #canonphotography #joeduran @ Balboa Island, Newport Beach https://t.co/UuZTNaZsNV",California
17,covid nineteen articren scientific navigator dart energy orion nebula one year two sixty-seven month dart cruise website updated excerpt dart ph the…,0.0,Covid-19 https://t.co/Fy4DSOp0dB | Articren: Scientific Navigator of DART Energy | Orion Nebula | 1 Year 2.67 Months at DART Cruise |  Website updated with excerpt on DART | pH or H+ : The… https://t.co/JErdXrqjkp,California
18,quarantine haircut trust me look better hat on stayinside buzzcut covid19 newlook special shoutout peopleofwalmart hillsborough north carolina,0.3690476190476191,"My first #quarantine #haircut .
.
Trust me: it looks better with the #hat on. 
.
.
#stayinside #buzzcut #covid19 #newlook special #shoutout to #peopleofwalmart l @ Hillsborough, North Carolina https://t.co/Xcd3RJLZCz",North Carolina
19,“ choice choice everybody choice ” iparkmusic coronavirus corona live love lifr stayhome ipark music co,0.3181818181818182,“Choices Choices everybody has choices...” #iparkmusic #coronavirus #corona #live #love #lifr #stayhome @ IPARK MUSIC CO. https://t.co/JJIOSbSnpU,California
20,felt coronavirus rumble through two four santa monica california,0.0,"We felt the coronavirus rumble through.  I say 2.4. @ Santa Monica, California https://t.co/2ig4GaYwn4",California
21,coronavírus coronamemes coronavirusmemesface with tears of joyface with tears of joyface with tears of joy corona coronavid19 covid nineteen covıd19 covid covid19memes spread eagle wisconsin,0.0,"#coronavírus #coronamemes #coronavirusmemes😂😂😂 #corona #coronavid19 #covid_19 #covıd19 #covid #covid19memes @ Spread Eagle, Wisconsin https://t.co/fwteIwlujp",Wisconsin
22,paul panda spread love psykicksanimojianimals psykick fun support adorable cuteanimals coronavirus love positivity cute animal video tiktok animoji funny comedy panda palm springs…,0.4458333333333333,"Paul the panda here to spread love! #psykicksanimojianimals #psykick #fun #support #adorable #cuteanimals #coronavirus #love #positivity #cute #animal #video #tiktok #animoji #funny #comedy #panda @ Palm Springs,… https://t.co/dlrllcUnr3",California
23,corona quarantine day know anymore feel like one hundred and seventy-three today actually yelled `` didn ' half ed makeup sit freakkkking house '' drove parking lot wendy ' frosty `` said …,0.0,"Corona Quarantine Day who knows anymore but feels like 173

Today I actually yelled ""I didn't do half-a$$ed makeup to sit in the freakkkking house"". So he drove me to a parking lot for a Wendy's frosty. ""I said I… https://t.co/LdmRqjgLJf",California
24,corona virus video kid customized link video backhand index pointing right swipe backhand index pointing right repost niyi akinmolayan download in beautiful ninety secs…,0.6,"Corona Virus Video For Kids!!! See customized link here to full video 👉 https://t.co/XglBjxRdn5
.
.
[Swipe 👉]
.
#Repost niyi_akinmolayan download.ins
---
We have made this beautiful 90 secs… https://t.co/Uj9VX4m3DE",Oregon
25,check new video club zeus rebel zeusrebelwaters got guest appearance killagram3 firefirefirehundred pointsmovie cameramoney bagclapper boardmicrophoneheadphonemusical scoremusical keyboardsatellite antennafilm framestelephone receiverelectric pluglight bulbhourglass not donechart increasing saycheesetv stay corona free…,0.2681818181818182,GO CHECK OUT THE NEW VIDEO IN THE THE CLUB BY ZEUS REBEL https://t.co/nAjXhpLgwe @zeusrebelwaters GOT MY GUEST APPEARANCE ON @KILLAGRAM3 🔥🔥🔥💯🎥💰🎬🎤🎧🎼🎹📡🎞📞🔌💡⏳📈 #saycheesetv STAY CORONA FREE… https://t.co/qMqPDa3pOD,Missouri
26,check new video club zeus rebel zeusrebelwaters got guest appearance killagram3 firefirefirehundred pointsmovie cameramoney bagclapper boardmicrophoneheadphonemusical scoremusical keyboardsatellite antennafilm framestelephone receiverelectric pluglight bulbhourglass not donechart increasing saycheesetv stay corona free…,0.2681818181818182,GO CHECK OUT THE NEW VIDEO IN THE THE CLUB BY ZEUS REBEL https://t.co/nAjXhpLgwe @zeusrebelwaters GOT MY GUEST APPEARANCE ON @KILLAGRAM3 🔥🔥🔥💯🎥💰🎬🎤🎧🎼🎹📡🎞📞🔌💡⏳📈 #saycheesetv STAY CORONA FREE… https://t.co/ZYh2Kl4m0q,Missouri
27,fuck corona brooklyn new york,-0.24431818181818185,"FUCK OFF CORONA!! @ Brooklyn, New York https://t.co/56KSmd4p4Q",New York
28,“ during covid nineteen ” coronavirus19 coronaphotochallenge streetphotography streetgravel societyhillphilly society hill philadelphia,0.0,"“During Covid-19”
#coronavirus19 
#coronaphotochallenge ##streetphotography #streetgravel #societyhillphilly @ Society Hill, Philadelphia https://t.co/cqpyEgopQa",Pennsylvania
29,coronavirus socialisolation death toll physically healthy young people starting mount lack consideration mentalillness astounding wish shocked …,0.1,The #coronavirus #socialisolation death toll of physically healthy young people is really starting to mount. The lack of consideration for those with #mentalillness is astounding. I wish I could say I was shocked.… https://t.co/5b5hQwSgvM,California
30,globe showing Asia-Australiahappy earth day throwback video time covid19 miss community amp studio space know it ' vital stay home amp stay safe offerring virtual class week are…,0.4666666666666666,"🌏Happy Earth Day Throwback video of a time before COVID19.  We miss our community &amp; studio space, but we know it's vital to stay home &amp; stay safe.  We have been offerring virtual classes for weeks now and are… https://t.co/ZkebQhSs9t",Florida
31,four thing employer know existing time paid family leave family coronavirus response act laura scott,0.375,Top 4 Things Employers Should Know About Existing Time Off and Paid Family Leave under the Families First Coronavirus Response Act Laura Scott  https://t.co/R1srkC0r6M,Indiana
32,trump company asks trump administration rent relief,0.0,"Trump, the Company, Asks Trump, the Administration, for Rent Relief

https://t.co/yCb9sBWK40",District of Columbia
33,happy earth day seven bonnet mask thirty set filter insert seven responder womandark skin tone‍airplane️police officermedium skin tone‍female sign️police officerlight skin tone‍female sign️womanmedium-light skin tone‍fire engine thank philadelphia florida new jersey amp new york city supporting cause coronavirus mask…,0.3795454545454545,"Happy Earth Day!
I made 7 Bonnets/Mask $30 sets with Filter Insert for 7 First Responders! 👩🏿‍✈️👮🏽‍♀️👮🏻‍♀️👩🏼‍🚒
Thank you Philadelphia, Florida, New Jersey &amp; New York City  for supporting my cause!
#CoronaVirus #mask… https://t.co/ufcMmlF1hy",New York
34,emil amp adam • emilcohen amp adamlefebvre78 • day seven hundred and seventy-seven • covid nineteen self portrait • new york new york,0.13636363636363635,"Emil &amp; Adam • @emilcohen &amp; adamlefebvre78 • Day 777 • #COVID 19 Self Portrait • @ New York, New York https://t.co/w1ogzZTghF",New York
35,error look like actually tue 21st april covid19 coronaviruspandemic coronavirus,0.0,"My error,  this looks like it was actually Tue 21st April. 

#COVID19 #coronaviruspandemic #coronavirus 
https://t.co/BvqH0NJaQI",Virginia
36,tiktok tiktoks tiktoker tiktokvideo bored boredathome quarantine fuckcoronavirusclinking beer mugs coronavirus thecru themigos🇲🇽🇲🇽 northside atlanta maleperformeroftheyear nominee atlantahiphopawards2…,-0.5,#tiktok #tiktoks #tiktoker #tiktokvideo #bored #boredathome #quarantine #fuckcoronavirus🍻 #coronavirus #TheCRU #TheMigos🇲🇽🇲🇽 from the #Northside of #atlanta #MalePerformeroftheYear #nominee #AtlantaHipHopAwards2… https://t.co/Mg7a2P514d,Georgia
37,earth day everyday earthday reducereuserecycle mothernature planetwatch covid nineteen covid nineteen coronavirus columbusgreenspot greenspot asseenincolumbus cbus six hundred and fourteen westerville inthistogether…,-0.25,Earth day everyday! #earthday #reducereuserecycle #mothernature #planetwatch #covid_19 #covid_19 #coronavirus #columbusgreenspot #greenspot #asseenincolumbus #cbus #614 #westerville #inthistogether… https://t.co/cQU4CzdrTT,Ohio
38,got low face with tears of joyface with tears of joyface with tears of joy coronatainment coronavirus tbt teammotivation tdclique devontriche iwork love live laugh learn lol comedy funny parody prank comedian actor improv joke talent…,0.3310606060606061,"I got it for the low!!! 😂😂😂
.
.
.
#coronatainment #coronavirus #tbt #teammotivation #tdclique #devontriche #iwork #love #live #laugh #learn #lol #comedy #funny #parody #prank #comedian #actor #improv #jokes #talent… https://t.co/X3b6VOIFGZ",California
39,corona want world worry about besafe coronavirussucks coronavirus corona photooftheday photooftheweek tinastullracing jennaracing18 hampton virginia,0.0,"This is the only Corona I want in this world to have to worry about!! #besafe #coronavirussucks #coronavirus #corona #photooftheday #photooftheweek @tinastullracing @Jennaracing18 @ Hampton, Virginia https://t.co/LGYRIvxa2T",Virginia
40,well thirty year continuously employed full time newspaper photographer came screeching halt monday night run thanks coronavirus covid nineteen image from…,0.2,"Well, after 30 years of being continuously employed as a full-time newspaper photographer, it came to screeching halt Monday night, my run is over thanks to the coronavirus COVID-19. These are some of the images from… https://t.co/4sAV4gdbqJ",Connecticut
41,selfmodeartz namastebitches 69redebt69 photo grid ninety-six ninetysix coronavirus covid nineteen new york new york,0.13636363636363635,"#selfmodeartz #namastebitches 69redebt69 @Photo_Grid_ @96_ninetysix  #coronavirus #covid_19 @ New York, New York https://t.co/8RDzuWI72X",New York
42,treat favorite administrative assistant lunch dinner secretarysday lostoros chatsworth mexicanfood quarantine coronavirus quarantinelife los toros mexican restaurant,0.3125,"Treat your favorite Administrative Assistant to Lunch /Dinner! 
#secretarysday #lostoros #chatsworth #mexicanfood #quarantine #coronavirus #quarantinelife @ Los Toros Mexican Restaurant https://t.co/fvH1n3aFoc",California
43,thank krabqueenzhouston contribution covid19 cc jmghouston atlanta georgia,0.0,"Thank you krabqueenzhouston for your contributions during #COVID19
cc: jmghouston @ Atlanta, Georgia https://t.co/p8udQtJdSH",Georgia
44,disappointed regusglobal kept charging space customer membership fee facility open available for good reason covid19 crisis surprised customer decide come back certainly wont,0.09866071428571427,"Very disappointed that @RegusGlobal  kept charging their Spaces customers full membership fees even though no facilities are open and available (for good reason) during the #COVID19 crisis. Will be surprised if any of their customers decide to come back, we certainly won’t...",Massachusetts
